Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,4.54545455,95.45454545,1152,1152,506,23,483,0,1,0,482,1,0,482,0,0,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,1152,1152,646,0,646,0,0,91,555,0,91,555,0,0,0,0,gRNA_CDK7_targ_2_1
Reference,100.0,0.0,1152,1152,23,23,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,36.32523759,63.67476241,1152,1152,947,344,603,0,0,91,512,0,91,512,0,0,0,0,gRNA_CDK7_targ_2_2
Reference,14.93506494,85.06493506,1152,1152,154,23,131,0,1,0,130,1,0,130,0,0,0,0,gRNA_CDK7_targ_2_3
HDR,77.08978328,22.91021672,1152,1152,646,498,148,0,0,91,57,0,91,57,0,0,0,0,gRNA_CDK7_targ_2_3
Reference,,,583,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,39.62264151,60.37735849,583,583,477,189,288,0,0,0,288,0,0,288,0,0,0,0,gRNA_CDK7_targ_3_4
Reference,25.44444444,74.55555556,3408,3408,900,229,671,0,3,1,668,3,0,667,0,0,1,0,gRNA_CDK7_targ_4_5
HDR,25.96863469,74.03136531,3408,3408,2168,563,1605,0,0,4,1603,0,2,1601,0,0,2,0,gRNA_CDK7_targ_4_5
Reference,94.47852761,5.52147239,729,729,163,154,9,0,0,0,9,0,0,9,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,15.72438163,84.27561837,729,729,566,89,477,0,0,0,477,0,0,477,0,0,0,0,gRNA_CDK7_targ_5_6
Reference,95.80838323,4.19161677,2260,2259,167,160,7,0,0,0,7,0,0,7,0,0,0,0,gRNA_CDK7_targ_7_7
HDR,5.86256607,94.13743393,2260,2259,2081,122,1959,0,1,2,1957,0,2,1956,0,1,0,0,gRNA_CDK7_targ_7_7
Reference,54.23728814,45.76271186,2260,2259,295,160,135,0,0,1,135,0,0,134,0,0,1,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,2260,2259,1889,0,1889,0,5,1,1884,4,1,1883,0,1,0,0,gRNA_CDK7_targ_7_8
Reference,93.56725146,6.43274854,2260,2259,171,160,11,0,0,0,11,0,0,11,0,0,0,0,gRNA_CDK7_targ_7_9
HDR,67.24401426,32.75598574,2260,2259,1963,1320,643,0,5,1,637,5,1,637,0,0,0,0,gRNA_CDK7_targ_7_9
Reference,94.35215947,5.64784053,1562,1562,301,284,17,0,0,3,14,0,3,14,0,0,0,0,gRNA_CDK7_targ_8_10
HDR,59.60854093,40.39145907,1562,1562,1124,670,454,0,0,0,454,0,0,454,0,0,0,0,gRNA_CDK7_targ_8_10
Reference,30.65934066,69.34065934,2033,2031,910,279,631,0,135,136,498,0,1,495,132,0,0,3,gRNA_CDK7_targ_9_11
HDR,79.85611511,20.14388489,2033,2031,834,666,168,0,1,0,167,1,0,167,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,97.98534799,2.01465201,1612,1612,546,535,11,0,2,0,9,2,0,9,0,0,0,0,gRNA_CDK7_targ_10_12
HDR,97.90454016,2.09545984,1612,1612,859,841,18,0,0,0,18,0,0,18,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,68.32579186,31.67420814,2909,2909,221,151,70,0,0,0,70,0,0,70,0,0,0,0,gRNA_CDK7_targ_13_13
HDR,67.53975678,32.46024322,2909,2909,2138,1444,694,0,1,2,692,1,1,691,0,0,1,0,gRNA_CDK7_targ_13_13
Reference,,,403,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_14_14
HDR,39.41368078,60.58631922,403,403,307,121,186,0,0,0,186,0,0,186,0,0,0,0,gRNA_CDK7_targ_14_14
Reference,96.36363636,3.63636364,1157,1157,165,159,6,0,0,0,6,0,0,6,0,0,0,0,gRNA_CDK7_targ_15_15
HDR,0.89858793,99.10141207,1157,1157,779,7,772,0,41,1,772,0,0,730,0,41,1,0,gRNA_CDK7_targ_15_15
Reference,47.29136164,52.70863836,1388,1388,683,323,360,0,24,0,339,21,0,336,0,3,0,0,gRNA_CDK7_targ_16_16
HDR,0.0,100.0,1388,1388,703,0,703,0,0,1,703,0,0,702,0,0,1,0,gRNA_CDK7_targ_16_16
Reference,13.69942197,86.30057803,1736,1736,1730,237,1493,0,0,0,1493,0,0,1493,0,0,0,0,gRNA_CDK7_targ_17_17
HDR,0.0,100.0,1736,1736,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_CDK7_targ_17_17
Reference,20.13888889,79.86111111,1640,1639,288,58,230,0,0,0,230,0,0,230,0,0,0,0,gRNA_CDK7_targ_18_18
HDR,0.0,100.0,1640,1639,1217,0,1217,0,0,6,1217,0,0,1211,0,0,6,0,gRNA_CDK7_targ_18_18
Reference,95.08196721,4.91803279,1640,1639,61,58,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_CDK7_targ_18_19
HDR,0.57142857,99.42857143,1640,1639,1575,9,1566,0,0,6,1566,0,0,1560,0,0,6,0,gRNA_CDK7_targ_18_19
Reference,80.55555556,19.44444444,1640,1639,72,58,14,0,0,0,14,0,0,14,0,0,0,0,gRNA_CDK7_targ_18_20
HDR,0.0,100.0,1640,1639,1519,0,1519,0,0,6,1519,0,0,1513,0,0,6,0,gRNA_CDK7_targ_18_20
Reference,92.06349206,7.93650794,1640,1639,63,58,5,0,0,0,5,0,0,5,0,0,0,0,gRNA_CDK7_targ_18_21
HDR,0.0,100.0,1640,1639,1350,0,1350,0,0,6,1348,0,2,1344,0,0,4,0,gRNA_CDK7_targ_18_21
Reference,79.45205479,20.54794521,1640,1639,73,58,15,0,0,0,15,0,0,15,0,0,0,0,gRNA_CDK7_targ_18_22
HDR,0.0,100.0,1640,1639,1304,0,1304,0,0,6,1302,0,2,1298,0,0,4,0,gRNA_CDK7_targ_18_22
Reference,95.08196721,4.91803279,1640,1639,61,58,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_CDK7_targ_18_23
HDR,12.83524904,87.16475096,1640,1639,1566,201,1365,0,0,6,1363,0,2,1359,0,0,4,0,gRNA_CDK7_targ_18_23
Reference,79.45205479,20.54794521,1640,1639,73,58,15,0,0,0,15,0,0,15,0,0,0,0,gRNA_CDK7_targ_18_24
HDR,75.7827476,24.2172524,1640,1639,1565,1186,379,0,0,6,373,0,6,373,0,0,0,0,gRNA_CDK7_targ_18_24
Reference,88.0,12.0,1889,1889,25,22,3,0,2,0,2,1,0,1,0,1,0,0,gRNA_CDK7_targ_19_25
HDR,0.0,100.0,1889,1889,1863,0,1863,0,0,169,1701,0,162,1694,0,0,7,0,gRNA_CDK7_targ_19_25
Reference,95.65217391,4.34782609,1889,1889,23,22,1,0,1,0,1,0,0,0,0,1,0,0,gRNA_CDK7_targ_19_26
HDR,0.0,100.0,1889,1889,1732,0,1732,0,0,169,1570,0,162,1563,0,0,7,0,gRNA_CDK7_targ_19_26
Reference,88.0,12.0,1889,1889,25,22,3,0,2,0,2,1,0,1,0,1,0,0,gRNA_CDK7_targ_19_27
HDR,71.94206009,28.05793991,1889,1889,1864,1341,523,0,0,169,358,0,165,354,0,0,4,0,gRNA_CDK7_targ_19_27
Reference,25.09505703,74.90494297,1205,1204,526,132,394,0,0,0,394,0,0,394,0,0,0,0,gRNA_CDK7_targ_20_28
HDR,0.75872534,99.24127466,1205,1204,659,5,654,0,0,0,654,0,0,654,0,0,0,0,gRNA_CDK7_targ_20_28
Reference,92.95774648,7.04225352,1205,1204,142,132,10,0,0,0,10,0,0,10,0,0,0,0,gRNA_CDK7_targ_20_29
