Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.24630542,99.75369458,1696,1696,406,1,405,0,62,0,405,0,0,343,0,62,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,1696,1696,1099,0,1099,0,0,43,1056,0,43,1056,0,0,0,0,gRNA_CDK7_targ_2_1
Reference,100.0,0.0,1696,1696,1,1,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,0.62548866,99.37451134,1696,1696,1279,8,1271,0,0,43,1228,0,43,1228,0,0,0,0,gRNA_CDK7_targ_2_2
Reference,0.39525692,99.60474308,1696,1696,253,1,252,0,62,0,252,0,0,190,0,62,0,0,gRNA_CDK7_targ_2_3
HDR,92.10292813,7.89707187,1696,1696,1127,1038,89,0,0,43,46,0,43,46,0,0,0,0,gRNA_CDK7_targ_2_3
Reference,0.0,100.0,829,829,123,0,123,0,0,0,123,0,0,123,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,28.76480541,71.23519459,829,829,591,170,421,0,183,0,240,181,0,238,0,2,0,0,gRNA_CDK7_targ_3_4
Reference,19.18158568,80.81841432,4186,4186,1564,300,1264,0,8,0,1256,8,0,1256,0,0,0,0,gRNA_CDK7_targ_4_5
HDR,33.90672783,66.09327217,4186,4186,2616,887,1729,0,0,0,1729,0,0,1729,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,0.0,100.0,1978,1975,479,0,479,0,0,0,479,0,0,479,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,35.14056225,64.85943775,1978,1975,1494,525,969,0,0,0,969,0,0,969,0,0,0,0,gRNA_CDK7_targ_5_6
Reference,100.0,0.0,1078,1073,2,2,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_7_7
HDR,24.58374143,75.41625857,1078,1073,1021,251,770,0,0,132,741,0,29,638,0,0,103,0,gRNA_CDK7_targ_7_7
Reference,0.77821012,99.22178988,1078,1073,257,2,255,0,0,0,255,0,0,255,0,0,0,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,1078,1073,772,0,772,0,0,132,743,0,29,640,0,0,103,0,gRNA_CDK7_targ_7_8
Reference,66.66666667,33.33333333,1078,1074,3,2,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_7_9
HDR,36.38709677,63.61290323,1078,1074,775,282,493,0,0,133,364,0,129,360,0,0,4,0,gRNA_CDK7_targ_7_9
Reference,97.36842105,2.63157895,2053,2053,76,74,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_CDK7_targ_8_10
HDR,71.88328912,28.11671088,2053,2053,1885,1355,530,0,0,1,530,0,0,529,0,0,1,0,gRNA_CDK7_targ_8_10
Reference,0.66079295,99.33920705,1321,1321,454,3,451,0,379,8,113,330,8,64,0,49,0,0,gRNA_CDK7_targ_9_11
HDR,97.53521127,2.46478873,1321,1321,852,831,21,0,0,0,21,0,0,21,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,2.5477707,97.4522293,753,744,157,4,153,0,153,0,0,153,0,0,0,0,0,0,gRNA_CDK7_targ_10_12
HDR,98.7826087,1.2173913,753,744,575,568,7,0,0,0,7,0,0,7,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,7.69230769,92.30769231,2374,2374,156,12,144,0,0,0,144,0,0,144,0,0,0,0,gRNA_CDK7_targ_13_13
HDR,55.68965517,44.31034483,2374,2374,1740,969,771,0,1,1,770,0,1,769,0,1,0,0,gRNA_CDK7_targ_13_13
Reference,50.0,50.0,1363,1363,2,1,1,0,1,0,1,0,0,0,0,1,0,0,gRNA_CDK7_targ_14_14
HDR,42.91710388,57.08289612,1363,1363,953,409,544,0,0,1,543,0,1,543,0,0,0,0,gRNA_CDK7_targ_14_14
Reference,64.26512968,35.73487032,1536,1535,347,223,124,0,110,107,16,2,0,14,106,1,0,1,gRNA_CDK7_targ_15_15
HDR,3.17164179,96.82835821,1536,1535,1072,34,1038,0,1,2,1037,1,0,1035,0,0,2,0,gRNA_CDK7_targ_15_15
Reference,9.30232558,90.69767442,1193,1193,387,36,351,0,0,1,350,0,1,350,0,0,0,0,gRNA_CDK7_targ_16_16
HDR,0.0,100.0,1193,1193,562,0,562,0,0,1,562,0,0,561,0,0,1,0,gRNA_CDK7_targ_16_16
Reference,40.81765088,59.18234912,1981,1981,1541,629,912,0,0,4,909,0,3,908,0,0,1,0,gRNA_CDK7_targ_17_17
HDR,0.0,100.0,1981,1981,435,0,435,0,0,0,435,0,0,435,0,0,0,0,gRNA_CDK7_targ_17_17
Reference,3.13199105,96.86800895,715,715,447,14,433,0,0,1,433,0,0,432,0,0,1,0,gRNA_CDK7_targ_18_18
HDR,0.0,100.0,715,715,250,0,250,0,1,23,228,0,22,226,0,1,1,0,gRNA_CDK7_targ_18_18
Reference,87.5,12.5,715,715,16,14,2,0,0,1,1,0,1,1,0,0,0,0,gRNA_CDK7_targ_18_19
HDR,0.0,100.0,715,715,615,0,615,0,2,0,615,0,0,613,0,2,0,0,gRNA_CDK7_targ_18_19
Reference,43.75,56.25,715,715,32,14,18,0,0,1,17,0,1,17,0,0,0,0,gRNA_CDK7_targ_18_20
HDR,0.16835017,99.83164983,715,715,594,1,593,0,2,0,593,0,0,591,0,2,0,0,gRNA_CDK7_targ_18_20
Reference,18.18181818,81.81818182,715,715,77,14,63,0,0,2,62,0,1,61,0,0,1,0,gRNA_CDK7_targ_18_21
HDR,0.37453184,99.62546816,715,715,267,1,266,0,2,23,244,0,22,241,0,2,1,0,gRNA_CDK7_targ_18_21
Reference,14.73684211,85.26315789,715,715,95,14,81,0,0,2,80,0,1,79,0,0,1,0,gRNA_CDK7_targ_18_22
