Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,2.37288136,97.62711864,796,796,590,14,576,0,118,0,460,116,0,458,0,2,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,796,796,9,0,9,0,0,0,9,0,0,9,0,0,0,0,gRNA_CDK7_targ_2_1
Reference,10.52631579,89.47368421,796,796,133,14,119,0,119,0,3,116,0,0,0,3,0,0,gRNA_CDK7_targ_2_2
HDR,2.85714286,97.14285714,796,796,35,1,34,0,0,0,34,0,0,34,0,0,0,0,gRNA_CDK7_targ_2_2
Reference,2.36886633,97.63113367,796,796,591,14,577,0,120,0,461,116,0,457,0,4,0,0,gRNA_CDK7_targ_2_3
HDR,22.85714286,77.14285714,796,796,35,8,27,0,0,0,27,0,0,27,0,0,0,0,gRNA_CDK7_targ_2_3
Reference,,,538,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,1.15273775,98.84726225,538,538,347,4,343,0,0,0,343,0,0,343,0,0,0,0,gRNA_CDK7_targ_3_4
Reference,33.33333333,66.66666667,841,841,15,5,10,0,0,0,10,0,0,10,0,0,0,0,gRNA_CDK7_targ_4_5
HDR,27.85888078,72.14111922,841,841,822,229,593,0,0,1,593,0,0,592,0,0,1,0,gRNA_CDK7_targ_4_5
Reference,95.39170507,4.60829493,516,516,217,207,10,0,2,0,8,2,0,8,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,55.55555556,44.44444444,516,516,297,165,132,0,0,0,132,0,0,132,0,0,0,0,gRNA_CDK7_targ_5_6
Reference,100.0,0.0,2445,2443,2,2,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_7_7
HDR,0.04291845,99.95708155,2445,2443,2330,1,2329,0,37,18,2329,0,0,2274,0,37,18,0,gRNA_CDK7_targ_7_7
Reference,9.52380952,90.47619048,2445,2443,21,2,19,0,0,0,19,0,0,19,0,0,0,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,2445,2443,2420,0,2420,0,37,18,2420,0,0,2365,0,37,18,0,gRNA_CDK7_targ_7_8
Reference,100.0,0.0,2445,2443,2,2,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_7_9
HDR,47.5639967,52.4360033,2445,2443,2422,1152,1270,0,37,18,1217,35,18,1215,0,2,0,0,gRNA_CDK7_targ_7_9
Reference,100.0,0.0,1058,1058,6,6,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_8_10
HDR,54.10628019,45.89371981,1058,1058,1035,560,475,0,1,0,474,1,0,474,0,0,0,0,gRNA_CDK7_targ_8_10
Reference,5.49882168,94.50117832,2285,2284,1273,70,1203,0,162,939,128,153,922,102,0,9,17,0,gRNA_CDK7_targ_9_11
HDR,90.93625498,9.06374502,2285,2284,1004,913,91,0,0,0,91,0,0,91,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,98.4375,1.5625,1759,1759,128,126,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_CDK7_targ_10_12
HDR,97.66584767,2.33415233,1759,1759,1628,1590,38,0,0,0,38,0,0,38,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,69.47368421,30.52631579,2841,2841,950,660,290,0,0,0,290,0,0,290,0,0,0,0,gRNA_CDK7_targ_13_13
