Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,16.07142857,83.92857143,711,711,224,36,188,0,3,0,185,3,0,185,0,0,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,711,711,389,0,389,0,0,77,315,0,74,312,0,0,3,0,gRNA_CDK7_targ_2_1
Reference,97.2972973,2.7027027,711,711,37,36,1,0,1,0,0,1,0,0,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,9.80392157,90.19607843,711,711,510,50,460,0,0,77,386,0,74,383,0,0,3,0,gRNA_CDK7_targ_2_2
Reference,21.05263158,78.94736842,711,711,171,36,135,0,1,0,134,1,0,134,0,0,0,0,gRNA_CDK7_targ_2_3
HDR,59.33609959,40.66390041,711,711,482,286,196,0,0,77,121,0,75,119,0,0,2,0,gRNA_CDK7_targ_2_3
Reference,11.11111111,88.88888889,697,658,27,3,24,0,0,0,24,0,0,24,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,11.40583554,88.59416446,697,658,377,43,334,0,14,11,318,6,10,309,0,8,1,0,gRNA_CDK7_targ_3_4
Reference,8.91719745,91.08280255,2739,2739,1570,140,1430,0,147,9,1277,144,9,1274,0,3,0,0,gRNA_CDK7_targ_4_5
HDR,39.86287953,60.13712047,2739,2739,1021,407,614,0,0,0,614,0,0,614,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,1.76470588,98.23529412,1735,1735,170,3,167,0,2,81,166,1,0,84,0,1,81,0,gRNA_CDK7_targ_5_6
HDR,7.39762219,92.60237781,1735,1735,1514,112,1402,0,80,23,1305,74,22,1300,1,5,0,0,gRNA_CDK7_targ_5_6
Reference,36.25,63.75,2360,2358,80,29,51,0,46,3,9,41,1,2,0,5,2,0,gRNA_CDK7_targ_7_7
HDR,4.27480916,95.72519084,2360,2358,1965,84,1881,0,59,1,1860,20,1,1821,0,39,0,0,gRNA_CDK7_targ_7_7
Reference,12.39316239,87.60683761,2360,2338,234,29,205,0,46,3,164,41,0,156,0,5,3,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,2360,2338,1842,0,1842,0,39,0,1842,0,0,1803,0,39,0,0,gRNA_CDK7_targ_7_8
Reference,22.83464567,77.16535433,2360,2359,127,29,98,0,46,3,56,41,1,49,0,5,2,0,gRNA_CDK7_targ_7_9
HDR,42.09401709,57.90598291,2360,2359,1872,788,1084,0,60,0,1027,57,0,1024,0,3,0,0,gRNA_CDK7_targ_7_9
Reference,81.8627451,18.1372549,1010,1010,204,167,37,0,0,5,32,0,5,32,0,0,0,0,gRNA_CDK7_targ_8_10
HDR,64.1025641,35.8974359,1010,1010,663,425,238,0,0,0,238,0,0,238,0,0,0,0,gRNA_CDK7_targ_8_10
Reference,21.8487395,78.1512605,2371,2367,238,52,186,0,57,119,22,48,116,10,0,9,3,0,gRNA_CDK7_targ_9_11
HDR,94.74717722,5.25282278,2371,2367,2037,1930,107,0,18,0,89,18,0,89,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,47.82608696,52.17391304,438,438,46,22,24,0,5,18,3,3,18,1,0,2,0,0,gRNA_CDK7_targ_10_12
HDR,97.88519637,2.11480363,438,438,331,324,7,0,0,0,7,0,0,7,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,10.21814007,89.78185993,2637,2637,871,89,782,0,0,0,782,0,0,782,0,0,0,0,gRNA_CDK7_targ_13_13
HDR,50.94604064,49.05395936,2637,2637,1427,727,700,0,2,0,700,0,0,698,0,2,0,0,gRNA_CDK7_targ_13_13
Reference,18.75,81.25,241,241,48,9,39,0,0,0,39,0,0,39,0,0,0,0,gRNA_CDK7_targ_14_14
HDR,38.88888889,61.11111111,241,241,162,63,99,0,0,0,99,0,0,99,0,0,0,0,gRNA_CDK7_targ_14_14
Reference,45.34883721,54.65116279,1014,980,86,39,47,0,0,0,47,0,0,47,0,0,0,0,gRNA_CDK7_targ_15_15
HDR,6.17760618,93.82239382,1014,980,777,48,729,0,24,0,729,0,0,705,0,24,0,0,gRNA_CDK7_targ_15_15
Reference,51.5942029,48.4057971,757,756,345,178,167,0,71,3,146,18,3,93,0,53,0,0,gRNA_CDK7_targ_16_16
