Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,11.20689655,88.79310345,528,528,116,13,103,0,0,0,103,0,0,103,0,0,0,0,gRNA_CDK7_targ_2_1
HDR,0.35087719,99.64912281,528,528,285,1,284,0,0,64,221,0,63,220,0,0,1,0,gRNA_CDK7_targ_2_1
Reference,92.85714286,7.14285714,528,528,14,13,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,14.85587583,85.14412417,528,528,451,67,384,0,0,64,321,0,63,320,0,0,1,0,gRNA_CDK7_targ_2_2
Reference,27.08333333,72.91666667,528,528,48,13,35,0,0,0,35,0,0,35,0,0,0,0,gRNA_CDK7_targ_2_3
HDR,45.47677262,54.52322738,528,528,409,186,223,0,0,64,160,0,63,159,0,0,1,0,gRNA_CDK7_targ_2_3
Reference,,,603,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,5.01253133,94.98746867,603,603,399,20,379,0,0,28,352,0,27,351,0,0,1,0,gRNA_CDK7_targ_3_4
Reference,8.25190011,91.74809989,2935,2934,1842,152,1690,0,152,1,1541,148,1,1537,0,4,0,0,gRNA_CDK7_targ_4_5
HDR,57.36906212,42.63093788,2935,2934,821,471,350,0,1,0,350,0,0,349,0,1,0,0,gRNA_CDK7_targ_4_5
Reference,0.0,100.0,2583,2583,139,0,139,0,0,0,139,0,0,139,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,5.52599263,94.47400737,2583,2583,2443,135,2308,0,131,6,2183,122,3,2171,0,9,3,0,gRNA_CDK7_targ_5_6
Reference,0.86206897,99.13793103,3002,3002,116,1,115,0,115,0,17,98,0,0,0,17,0,0,gRNA_CDK7_targ_7_7
HDR,3.42902711,96.57097289,3002,3002,2508,86,2422,0,34,0,2422,0,0,2388,0,34,0,0,gRNA_CDK7_targ_7_7
Reference,0.42918455,99.57081545,3002,3002,233,1,232,0,116,0,134,98,0,116,0,18,0,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,3002,3002,2422,0,2422,0,33,0,2422,0,0,2389,0,33,0,0,gRNA_CDK7_targ_7_8
Reference,0.68965517,99.31034483,3002,3002,145,1,144,0,115,0,46,98,0,29,0,17,0,0,gRNA_CDK7_targ_7_9
HDR,42.092257,57.907743,3002,3002,2428,1022,1406,0,33,0,1375,31,0,1373,0,2,0,0,gRNA_CDK7_targ_7_9
Reference,92.20183486,7.79816514,680,680,218,201,17,0,0,0,17,0,0,17,0,0,0,0,gRNA_CDK7_targ_8_10
HDR,60.67073171,39.32926829,680,680,328,199,129,0,0,0,129,0,0,129,0,0,0,0,gRNA_CDK7_targ_8_10
Reference,5.33333333,94.66666667,2642,2641,225,12,213,0,0,207,12,0,201,6,0,0,6,0,gRNA_CDK7_targ_9_11
HDR,96.85908319,3.14091681,2642,2641,2356,2282,74,0,0,1,73,0,1,73,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,91.17647059,8.82352941,306,306,34,31,3,0,1,0,2,1,0,2,0,0,0,0,gRNA_CDK7_targ_10_12
HDR,95.92592593,4.07407407,306,306,270,259,11,0,0,0,11,0,0,11,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,0.55248619,99.44751381,3443,3443,1267,7,1260,0,0,0,1260,0,0,1260,0,0,0,0,gRNA_CDK7_targ_13_13
HDR,52.00931858,47.99068142,3443,3443,1717,893,824,0,0,0,824,0,0,824,0,0,0,0,gRNA_CDK7_targ_13_13
Reference,,,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_14_14
HDR,46.15384615,53.84615385,14,14,13,6,7,0,0,0,7,0,0,7,0,0,0,0,gRNA_CDK7_targ_14_14
Reference,0.0,100.0,724,674,122,0,122,0,0,0,122,0,0,122,0,0,0,0,gRNA_CDK7_targ_15_15
HDR,1.05263158,98.94736842,724,674,475,5,470,0,0,0,470,0,0,470,0,0,0,0,gRNA_CDK7_targ_15_15
Reference,82.92682927,17.07317073,730,730,328,272,56,0,1,0,56,0,0,55,0,1,0,0,gRNA_CDK7_targ_16_16
HDR,0.0,100.0,730,730,401,0,401,0,0,0,401,0,0,401,0,0,0,0,gRNA_CDK7_targ_16_16
Reference,5.41586074,94.58413926,1558,1558,1551,84,1467,0,0,1,1467,0,0,1466,0,0,1,0,gRNA_CDK7_targ_17_17
HDR,0.0,100.0,1558,1558,7,0,7,0,0,0,7,0,0,7,0,0,0,0,gRNA_CDK7_targ_17_17
Reference,1.54639175,98.45360825,2589,2587,970,15,955,0,0,64,955,0,0,891,0,0,64,0,gRNA_CDK7_targ_18_18
HDR,0.0,100.0,2589,2587,857,0,857,0,0,1,857,0,0,856,0,0,1,0,gRNA_CDK7_targ_18_18
Reference,88.23529412,11.76470588,2589,2587,17,15,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_CDK7_targ_18_19
