Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,15.02890173,84.97109827,659,658,173,26,147,0,2,0,145,2,0,145,0,0,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,659,658,407,0,407,0,0,72,339,0,68,335,0,0,4,0,gRNA_CDK7_targ_2_1
Reference,100.0,0.0,659,658,26,26,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,8.9668616,91.0331384,659,658,513,46,467,0,0,72,399,0,68,395,0,0,4,0,gRNA_CDK7_targ_2_2
Reference,20.8,79.2,659,658,125,26,99,0,0,0,99,0,0,99,0,0,0,0,gRNA_CDK7_targ_2_3
HDR,65.01035197,34.98964803,659,658,483,314,169,0,0,72,98,0,71,97,0,0,1,0,gRNA_CDK7_targ_2_3
Reference,13.33333333,86.66666667,679,664,15,2,13,0,0,0,13,0,0,13,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,9.35251799,90.64748201,679,664,417,39,378,0,7,17,359,2,17,354,0,5,0,0,gRNA_CDK7_targ_3_4
Reference,11.3125,88.6875,2769,2769,1600,181,1419,0,134,2,1285,132,2,1283,0,2,0,0,gRNA_CDK7_targ_4_5
HDR,41.41315015,58.58684985,2769,2769,1019,422,597,0,0,0,597,0,0,597,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,0.99009901,99.00990099,1823,1823,202,2,200,0,0,106,200,0,0,94,0,0,106,0,gRNA_CDK7_targ_5_6
HDR,8.96464646,91.03535354,1823,1823,1584,142,1442,0,54,15,1380,51,11,1373,0,3,4,0,gRNA_CDK7_targ_5_6
Reference,32.35294118,67.64705882,2475,2471,68,22,46,0,35,4,12,34,0,7,0,1,4,0,gRNA_CDK7_targ_7_7
HDR,4.29184549,95.70815451,2475,2471,2097,90,2007,0,54,5,1980,27,0,1948,0,27,5,0,gRNA_CDK7_targ_7_7
Reference,9.44206009,90.55793991,2475,2449,233,22,211,0,45,4,177,34,0,162,0,11,4,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,2475,2449,1979,0,1979,0,26,5,1979,0,0,1948,0,26,5,0,gRNA_CDK7_targ_7_8
Reference,17.32283465,82.67716535,2475,2471,127,22,105,0,41,4,71,34,0,60,0,7,4,0,gRNA_CDK7_targ_7_9
HDR,42.37288136,57.62711864,2475,2471,2006,850,1156,0,50,5,1101,50,5,1101,0,0,0,0,gRNA_CDK7_targ_7_9
