Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,10.4462972,89.5537028,4935,4910,2039,213,1826,0,280,0,1549,277,0,1546,0,3,0,0,gRNA_CDK7_targ_2_1
HDR,0.04170142,99.95829858,4935,4910,2398,1,2397,0,0,109,2290,0,107,2288,0,0,2,0,gRNA_CDK7_targ_2_1
Reference,89.87341772,10.12658228,4935,4910,237,213,24,0,16,0,8,16,0,8,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,35.88818756,64.11181244,4935,4910,2218,796,1422,0,1,108,1314,1,107,1313,0,0,1,0,gRNA_CDK7_targ_2_2
Reference,17.4304419,82.5695581,4935,4910,1222,213,1009,0,279,0,732,277,0,730,0,2,0,0,gRNA_CDK7_targ_2_3
HDR,43.85277995,56.14722005,4935,4910,2554,1120,1434,0,0,109,1327,0,107,1325,0,0,2,0,gRNA_CDK7_targ_2_3
Reference,66.66666667,33.33333333,2004,2004,15,10,5,0,0,4,5,0,0,1,0,0,4,0,gRNA_CDK7_targ_3_4
HDR,56.51226158,43.48773842,2004,2004,1835,1037,798,0,0,0,798,0,0,798,0,0,0,0,gRNA_CDK7_targ_3_4
Reference,6.80028633,93.19971367,7353,7353,2794,190,2604,0,12,1,2601,2,1,2591,0,10,0,0,gRNA_CDK7_targ_4_5
HDR,63.05641514,36.94358486,7353,7353,4201,2649,1552,0,0,1,1551,0,1,1551,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,2.57186082,97.42813918,1964,1963,661,17,644,0,121,3,568,73,3,520,0,48,0,0,gRNA_CDK7_targ_5_6
HDR,10.70261438,89.29738562,1964,1963,1224,131,1093,0,1,0,1092,1,0,1092,0,0,0,0,gRNA_CDK7_targ_5_6
Reference,2.84090909,97.15909091,2663,2654,176,5,171,0,0,56,116,0,55,115,0,0,1,0,gRNA_CDK7_targ_7_7
HDR,0.0,100.0,2663,2654,2217,0,2217,0,4,17,2213,3,1,2196,0,1,16,0,gRNA_CDK7_targ_7_7
Reference,2.79329609,97.20670391,2663,2653,179,5,174,0,3,56,119,0,55,115,0,3,1,0,gRNA_CDK7_targ_7_8
HDR,0.04894763,99.95105237,2663,2653,2043,1,2042,0,1,15,2042,0,0,2026,0,1,15,0,gRNA_CDK7_targ_7_8
Reference,2.82485876,97.17514124,2663,2654,177,5,172,0,0,56,117,0,55,116,0,0,1,0,gRNA_CDK7_targ_7_9
HDR,72.26738934,27.73261066,2663,2654,2214,1600,614,0,1,17,598,1,15,596,0,0,2,0,gRNA_CDK7_targ_7_9
Reference,82.27665706,17.72334294,3200,3200,694,571,123,0,0,108,16,0,107,15,0,0,1,0,gRNA_CDK7_targ_8_10
HDR,72.08791209,27.91208791,3200,3200,2275,1640,635,0,0,0,635,0,0,635,0,0,0,0,gRNA_CDK7_targ_8_10
Reference,44.60338101,55.39661899,4521,4520,769,343,426,0,68,3,358,65,3,355,0,3,0,0,gRNA_CDK7_targ_9_11
HDR,93.70508767,6.29491233,4521,4520,3479,3260,219,0,0,0,219,0,0,219,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,96.8503937,3.1496063,1364,1364,254,246,8,0,0,0,8,0,0,8,0,0,0,0,gRNA_CDK7_targ_10_12
HDR,97.93253536,2.06746464,1364,1364,919,900,19,0,0,0,19,0,0,19,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,69.24236713,30.75763287,6525,6524,2653,1837,816,0,513,3,330,484,1,301,1,28,1,0,gRNA_CDK7_targ_13_13
HDR,28.75702247,71.24297753,6525,6524,2848,819,2029,0,124,247,1668,120,241,1658,0,4,6,0,gRNA_CDK7_targ_13_13
Reference,95.04950495,4.95049505,2291,2291,202,192,10,0,0,0,10,0,0,10,0,0,0,0,gRNA_CDK7_targ_14_14
HDR,20.75936884,79.24063116,2291,2291,2028,421,1607,0,0,0,1607,0,0,1607,0,0,0,0,gRNA_CDK7_targ_14_14
Reference,84.61538462,15.38461538,3095,3095,13,11,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_CDK7_targ_15_15
HDR,5.04816956,94.95183044,3095,3095,2595,131,2464,0,3,0,2464,0,0,2461,0,3,0,0,gRNA_CDK7_targ_15_15
Reference,0.05238345,99.94761655,5720,5719,3818,2,3816,0,2,2423,1460,0,2356,1391,0,2,67,0,gRNA_CDK7_targ_16_16
HDR,0.0,100.0,5720,5719,1314,0,1314,0,0,2,1313,0,1,1312,0,0,1,0,gRNA_CDK7_targ_16_16
Reference,29.08025248,70.91974752,2235,2235,2218,645,1573,0,0,3,1572,0,1,1570,0,0,2,0,gRNA_CDK7_targ_17_17
HDR,0.0,100.0,2235,2235,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_CDK7_targ_17_17
Reference,5.26946108,94.73053892,5099,5092,2505,132,2373,0,0,2,2372,0,1,2371,0,0,1,0,gRNA_CDK7_targ_18_18
HDR,0.0,100.0,5099,5092,1555,0,1555,0,3,2,1555,0,0,1550,0,3,2,0,gRNA_CDK7_targ_18_18
Reference,91.03448276,8.96551724,5099,5092,145,132,13,0,0,1,12,0,1,12,0,0,0,0,gRNA_CDK7_targ_18_19
HDR,0.05041593,99.94958407,5099,5092,3967,2,3965,0,5,3,3965,0,0,3957,0,5,3,0,gRNA_CDK7_targ_18_19
Reference,11.85983827,88.14016173,5099,5092,1113,132,981,0,0,3,980,0,1,978,0,0,2,0,gRNA_CDK7_targ_18_20
HDR,0.0,100.0,5099,5092,3160,0,3160,0,5,2,3160,0,0,3153,0,5,2,0,gRNA_CDK7_targ_18_20
Reference,38.26086957,61.73913043,5099,5092,345,132,213,0,0,2,212,0,1,211,0,0,1,0,gRNA_CDK7_targ_18_21
HDR,7.78744847,92.21255153,5099,5092,2183,170,2013,0,5,3,2012,0,1,2005,0,5,2,0,gRNA_CDK7_targ_18_21
Reference,14.89841986,85.10158014,5099,5092,886,132,754,0,0,2,753,0,1,752,0,0,1,0,gRNA_CDK7_targ_18_22
HDR,0.0,100.0,5099,5092,1366,0,1366,0,5,3,1365,0,1,1358,0,5,2,0,gRNA_CDK7_targ_18_22
Reference,14.1025641,85.8974359,5099,5092,936,132,804,0,0,3,803,0,1,801,0,0,2,0,gRNA_CDK7_targ_18_23
HDR,47.72068511,52.27931489,5099,5092,3795,1811,1984,0,5,3,1981,2,1,1976,0,3,2,0,gRNA_CDK7_targ_18_23
Reference,23.28042328,76.71957672,5099,5092,567,132,435,0,0,3,434,0,1,432,0,0,2,0,gRNA_CDK7_targ_18_24
HDR,25.79408543,74.20591457,5099,5092,3652,942,2710,0,5,3,2704,5,1,2702,0,0,2,0,gRNA_CDK7_targ_18_24
Reference,48.82729211,51.17270789,3965,3965,469,229,240,0,214,15,47,192,1,11,0,22,14,0,gRNA_CDK7_targ_19_25
HDR,0.0,100.0,3965,3965,3187,0,3187,0,2,2,3187,0,0,3183,0,2,2,0,gRNA_CDK7_targ_19_25
Reference,89.80392157,10.19607843,3965,3965,255,229,26,0,0,15,25,0,1,11,0,0,14,0,gRNA_CDK7_targ_19_26
HDR,0.0,100.0,3965,3965,2902,0,2902,0,2,2,2902,0,0,2898,0,2,2,0,gRNA_CDK7_targ_19_26
Reference,89.80392157,10.19607843,3965,3965,255,229,26,0,0,15,25,0,1,11,0,0,14,0,gRNA_CDK7_targ_19_27
HDR,78.58211188,21.41788812,3965,3965,3343,2627,716,0,2,2,712,2,2,712,0,0,0,0,gRNA_CDK7_targ_19_27
Reference,44.07796102,55.92203898,1876,1876,667,294,373,0,0,0,373,0,0,373,0,0,0,0,gRNA_CDK7_targ_20_28
HDR,7.89036545,92.10963455,1876,1876,1204,95,1109,0,5,2,1108,0,1,1102,0,5,1,0,gRNA_CDK7_targ_20_28
Reference,72.4137931,27.5862069,1876,1876,406,294,112,0,4,0,112,0,0,108,0,4,0,0,gRNA_CDK7_targ_20_29
HDR,3.05623472,96.94376528,1876,1876,818,25,793,0,1,2,792,0,1,790,0,1,1,0,gRNA_CDK7_targ_20_29
Reference,45.79439252,54.20560748,1876,1876,642,294,348,0,0,0,348,0,0,348,0,0,0,0,gRNA_CDK7_targ_20_30
HDR,69.69147005,30.30852995,1876,1876,1102,768,334,0,1,2,331,1,2,331,0,0,0,0,gRNA_CDK7_targ_20_30
Reference,87.95180723,12.04819277,4455,3958,166,146,20,0,0,0,20,0,0,20,0,0,0,0,gRNA_CDK7_targ_23_31
HDR,62.05983585,37.94016415,4455,3958,3777,2344,1433,0,3,169,1267,3,163,1261,0,0,6,0,gRNA_CDK7_targ_23_31
Reference,51.02739726,48.97260274,2792,2660,584,298,286,0,0,1,285,0,1,285,0,0,0,0,gRNA_CDK7_targ_24_32
HDR,46.86741136,53.13258864,2792,2660,2059,965,1094,0,9,1,1084,9,1,1084,0,0,0,0,gRNA_CDK7_targ_24_32
Reference,95.71917808,4.28082192,1806,1802,1168,1118,50,0,0,0,50,0,0,50,0,0,0,0,gRNA_CDK7_targ_28_33
HDR,58.77192982,41.22807018,1806,1802,456,268,188,0,0,0,188,0,0,188,0,0,0,0,gRNA_CDK7_targ_28_33
Reference,0.38488453,99.61511547,3264,3230,2858,11,2847,0,0,2,2847,0,0,2845,0,0,2,0,gRNA_CDK7_targ_29_34
HDR,0.27472527,99.72527473,3264,3230,364,1,363,0,0,0,363,0,0,363,0,0,0,0,gRNA_CDK7_targ_29_34
Reference,5.02283105,94.97716895,3264,3230,219,11,208,0,0,0,208,0,0,208,0,0,0,0,gRNA_CDK7_targ_29_35
HDR,0.06646726,99.93353274,3264,3230,3009,2,3007,0,0,2,3007,0,0,3005,0,0,2,0,gRNA_CDK7_targ_29_35
Reference,0.45174538,99.54825462,3264,3230,2435,11,2424,0,0,2,2424,0,0,2422,0,0,2,0,gRNA_CDK7_targ_29_36
HDR,0.0,100.0,3264,3230,787,0,787,0,0,0,787,0,0,787,0,0,0,0,gRNA_CDK7_targ_29_36
Reference,68.75,31.25,3264,3230,16,11,5,0,0,0,5,0,0,5,0,0,0,0,gRNA_CDK7_targ_29_37
HDR,6.22471211,93.77528789,3264,3230,3213,200,3013,0,0,2,3013,0,0,3011,0,0,2,0,gRNA_CDK7_targ_29_37
Reference,5.0,95.0,3264,3230,220,11,209,0,0,0,209,0,0,209,0,0,0,0,gRNA_CDK7_targ_29_38
HDR,0.0,100.0,3264,3230,370,0,370,0,0,0,370,0,0,370,0,0,0,0,gRNA_CDK7_targ_29_38
Reference,0.47311828,99.52688172,3264,3230,2325,11,2314,0,0,2,2314,0,0,2312,0,0,2,0,gRNA_CDK7_targ_29_39
HDR,0.0,100.0,3264,3230,250,0,250,0,0,0,250,0,0,250,0,0,0,0,gRNA_CDK7_targ_29_39
Reference,68.75,31.25,3264,3230,16,11,5,0,0,0,5,0,0,5,0,0,0,0,gRNA_CDK7_targ_29_40
HDR,0.0,100.0,3264,3230,371,0,371,0,0,0,371,0,0,371,0,0,0,0,gRNA_CDK7_targ_29_40
Reference,4.97737557,95.02262443,3264,3230,221,11,210,0,0,0,210,0,0,210,0,0,0,0,gRNA_CDK7_targ_29_41
HDR,0.0,100.0,3264,3230,795,0,795,0,0,0,795,0,0,795,0,0,0,0,gRNA_CDK7_targ_29_41
Reference,78.57142857,21.42857143,3264,3230,14,11,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_CDK7_targ_29_42
HDR,68.09571286,31.90428714,3264,3230,3009,2049,960,0,0,2,958,0,2,958,0,0,0,0,gRNA_CDK7_targ_29_42
Reference,68.75,31.25,3264,3230,16,11,5,0,0,0,5,0,0,5,0,0,0,0,gRNA_CDK7_targ_29_43
HDR,0.0,100.0,3264,3230,795,0,795,0,0,0,795,0,0,795,0,0,0,0,gRNA_CDK7_targ_29_43
Reference,0.47495682,99.52504318,3264,3230,2316,11,2305,0,0,2,2305,0,0,2303,0,0,2,0,gRNA_CDK7_targ_29_44
HDR,0.0,100.0,3264,3230,904,0,904,0,0,0,904,0,0,904,0,0,0,0,gRNA_CDK7_targ_29_44
Reference,5.0,95.0,3264,3230,220,11,209,0,0,0,209,0,0,209,0,0,0,0,gRNA_CDK7_targ_29_45
HDR,3.62608117,96.37391883,3264,3230,3006,109,2897,0,0,2,2897,0,0,2895,0,0,2,0,gRNA_CDK7_targ_29_45
Reference,0.47516199,99.52483801,3264,3230,2315,11,2304,0,0,2,2304,0,0,2302,0,0,2,0,gRNA_CDK7_targ_29_46
HDR,0.0,100.0,3264,3230,903,0,903,0,0,0,903,0,0,903,0,0,0,0,gRNA_CDK7_targ_29_46
Reference,4.97737557,95.02262443,3264,3230,221,11,210,0,0,0,210,0,0,210,0,0,0,0,gRNA_CDK7_targ_29_47
HDR,17.5257732,82.4742268,3264,3230,3007,527,2480,0,0,2,2480,0,0,2478,0,0,2,0,gRNA_CDK7_targ_29_47
Reference,4.93273543,95.06726457,3264,3230,223,11,212,0,0,0,212,0,0,212,0,0,0,0,gRNA_CDK7_targ_29_48
HDR,26.47702407,73.52297593,3264,3230,914,242,672,0,0,0,672,0,0,672,0,0,0,0,gRNA_CDK7_targ_29_48
Reference,12.63513514,87.36486486,2218,2218,1480,187,1293,0,0,2,1293,0,0,1291,0,0,2,0,gRNA_CDK7_targ_30_49
HDR,0.0,100.0,2218,2218,733,0,733,0,0,0,733,0,0,733,0,0,0,0,gRNA_CDK7_targ_30_49
Reference,90.77669903,9.22330097,2218,2218,206,187,19,0,0,2,19,0,0,17,0,0,2,0,gRNA_CDK7_targ_30_50
HDR,26.04790419,73.95209581,2218,2218,2004,522,1482,0,0,0,1482,0,0,1482,0,0,0,0,gRNA_CDK7_targ_30_50
Reference,88.20754717,11.79245283,2218,2218,212,187,25,0,0,2,25,0,0,23,0,0,2,0,gRNA_CDK7_targ_30_51
HDR,61.17166213,38.82833787,2218,2218,734,449,285,0,0,0,285,0,0,285,0,0,0,0,gRNA_CDK7_targ_30_51
Reference,59.36073059,40.63926941,2322,2322,219,130,89,0,79,0,12,77,0,10,0,2,0,0,gRNA_CDK7_targ_31_52
HDR,23.94871795,76.05128205,2322,2322,1950,467,1483,0,1,158,1327,1,155,1324,0,0,3,0,gRNA_CDK7_targ_31_52
Reference,83.57843137,16.42156863,2986,2986,1224,1023,201,0,0,16,185,0,16,185,0,0,0,0,gRNA_CDK7_targ_33_53
HDR,86.7120954,13.2879046,2986,2986,1761,1527,234,0,0,0,234,0,0,234,0,0,0,0,gRNA_CDK7_targ_33_53
Reference,34.34038268,65.65961732,2986,2986,2979,1023,1956,0,0,15,1941,0,15,1941,0,0,0,0,gRNA_CDK7_targ_33_54
HDR,0.0,100.0,2986,2986,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_33_54
Reference,83.51020408,16.48979592,2986,2986,1225,1023,202,0,0,16,186,0,16,186,0,0,0,0,gRNA_CDK7_targ_33_55
HDR,25.0,75.0,2986,2986,4,1,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_CDK7_targ_33_55
Reference,84.53216374,15.46783626,3426,3426,3420,2891,529,0,0,2,527,0,2,527,0,0,0,0,gRNA_CDK7_targ_34_56
HDR,,,3426,3426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_34_56
Reference,97.83417936,2.16582064,3426,3426,2955,2891,64,0,0,2,62,0,2,62,0,0,0,0,gRNA_CDK7_targ_34_57
HDR,98.45132743,1.54867257,3426,3426,452,445,7,0,0,1,6,0,1,6,0,0,0,0,gRNA_CDK7_targ_34_57
Reference,97.20914593,2.79085407,3426,3426,2974,2891,83,0,0,2,81,0,2,81,0,0,0,0,gRNA_CDK7_targ_34_58
HDR,,,3426,3426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_34_58
Reference,94.20289855,5.79710145,4520,4520,345,325,20,0,7,0,13,7,0,13,0,0,0,0,gRNA_CDK7_targ_36_59
HDR,53.72812275,46.27187725,4520,4520,4171,2241,1930,0,0,0,1930,0,0,1930,0,0,0,0,gRNA_CDK7_targ_36_59
Reference,77.80612245,22.19387755,2273,2273,784,610,174,0,150,0,26,148,0,24,0,2,0,0,gRNA_CDK7_targ_37_60
HDR,20.9432454,79.0567546,2273,2273,1251,262,989,0,0,0,989,0,0,989,0,0,0,0,gRNA_CDK7_targ_37_60
Reference,39.94760969,60.05239031,2273,2273,1527,610,917,0,153,0,764,153,0,764,0,0,0,0,gRNA_CDK7_targ_37_61
HDR,0.70422535,99.29577465,2273,2273,710,5,705,0,2,0,703,2,0,703,0,0,0,0,gRNA_CDK7_targ_37_61
Reference,43.17055909,56.82944091,2273,2273,1413,610,803,0,6,0,797,6,0,797,0,0,0,0,gRNA_CDK7_targ_37_62
HDR,0.14684288,99.85315712,2273,2273,681,1,680,0,0,0,680,0,0,680,0,0,0,0,gRNA_CDK7_targ_37_62
Reference,61.80344478,38.19655522,2273,2273,987,610,377,0,153,0,224,153,0,224,0,0,0,0,gRNA_CDK7_targ_37_63
HDR,41.15983027,58.84016973,2273,2273,707,291,416,0,0,0,416,0,0,416,0,0,0,0,gRNA_CDK7_targ_37_63
Reference,61.43001007,38.56998993,2273,2273,993,610,383,0,155,0,230,153,0,228,0,2,0,0,gRNA_CDK7_targ_37_64
HDR,40.38179148,59.61820852,2273,2273,681,275,406,0,0,0,406,0,0,406,0,0,0,0,gRNA_CDK7_targ_37_64
Reference,48.52824185,51.47175815,2273,2273,1257,610,647,0,153,0,494,153,0,494,0,0,0,0,gRNA_CDK7_targ_37_65
HDR,0.0,100.0,2273,2273,407,0,407,0,2,0,405,2,0,405,0,0,0,0,gRNA_CDK7_targ_37_65
Reference,48.41269841,51.58730159,2273,2273,1260,610,650,0,153,0,497,153,0,497,0,0,0,0,gRNA_CDK7_targ_37_66
HDR,40.81632653,59.18367347,2273,2273,980,400,580,0,0,0,580,0,0,580,0,0,0,0,gRNA_CDK7_targ_37_66
Reference,58.69565217,41.30434783,4024,4024,184,108,76,0,0,0,76,0,0,76,0,0,0,0,gRNA_CDK7_targ_39_67
HDR,27.45352356,72.54647644,4024,4024,2313,635,1678,0,0,0,1678,0,0,1678,0,0,0,0,gRNA_CDK7_targ_39_67
Reference,80.34300792,19.65699208,2790,2789,758,609,149,0,0,0,149,0,0,149,0,0,0,0,gRNA_CDK7_targ_40_68
HDR,84.87208009,15.12791991,2790,2789,899,763,136,0,0,0,136,0,0,136,0,0,0,0,gRNA_CDK7_targ_40_68
Reference,92.11250382,7.88749618,3817,3817,3271,3013,258,0,0,1,257,0,1,257,0,0,0,0,gRNA_CDK7_targ_41_69
HDR,97.75280899,2.24719101,3817,3817,534,522,12,0,0,0,12,0,0,12,0,0,0,0,gRNA_CDK7_targ_41_69
Reference,72.68666241,27.31333759,2329,2329,1567,1139,428,0,0,2,426,0,2,426,0,0,0,0,gRNA_CDK7_targ_42_70
HDR,30.82010582,69.17989418,2329,2329,756,233,523,0,0,0,523,0,0,523,0,0,0,0,gRNA_CDK7_targ_42_70
Reference,96.05389798,3.94610202,5957,5957,1039,998,41,0,0,0,41,0,0,41,0,0,0,0,gRNA_CDK7_targ_43_71
HDR,90.24948501,9.75051499,5957,5957,4369,3943,426,0,0,1,425,0,1,425,0,0,0,0,gRNA_CDK7_targ_43_71
Reference,96.38554217,3.61445783,2203,2203,83,80,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_CDK7_targ_44_72
HDR,58.13124108,41.86875892,2203,2203,1402,815,587,0,0,0,587,0,0,587,0,0,0,0,gRNA_CDK7_targ_44_72
Reference,95.25862069,4.74137931,749,742,232,221,11,0,0,0,11,0,0,11,0,0,0,0,gRNA_CDK7_targ_54_73
HDR,78.1496063,21.8503937,749,742,508,397,111,0,0,0,111,0,0,111,0,0,0,0,gRNA_CDK7_targ_54_73
Reference,98.1981982,1.8018018,2048,2048,444,436,8,0,0,0,8,0,0,8,0,0,0,0,gRNA_CDK7_targ_55_74
HDR,0.06944444,99.93055556,2048,2048,1440,1,1439,0,240,150,1290,0,149,1049,0,240,1,0,gRNA_CDK7_targ_55_74
Reference,1.9379845,98.0620155,1718,1717,258,5,253,0,4,246,9,3,241,3,0,1,5,0,gRNA_CDK7_targ_56_75
HDR,0.0,100.0,1718,1717,1458,0,1458,0,0,1,1458,0,0,1457,0,0,1,0,gRNA_CDK7_targ_56_75
