Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,10.45392022,89.54607978,2258,2258,727,76,651,0,1,0,650,1,0,650,0,0,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,2258,2258,1519,0,1519,0,0,7,1512,0,7,1512,0,0,0,0,gRNA_CDK7_targ_2_1
Reference,98.7012987,1.2987013,2258,2258,77,76,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,31.67764825,68.32235175,2258,2258,1973,625,1348,0,0,7,1341,0,7,1341,0,0,0,0,gRNA_CDK7_targ_2_2
Reference,80.85106383,19.14893617,2258,2258,94,76,18,0,1,0,17,1,0,17,0,0,0,0,gRNA_CDK7_targ_2_3
HDR,79.62116264,20.37883736,2258,2258,1531,1219,312,0,0,7,305,0,7,305,0,0,0,0,gRNA_CDK7_targ_2_3
Reference,100.0,0.0,2222,2222,86,86,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,39.88312637,60.11687363,2222,2222,1369,546,823,0,0,0,823,0,0,823,0,0,0,0,gRNA_CDK7_targ_3_4
Reference,25.2901354,74.7098646,5179,5179,2068,523,1545,0,1,0,1544,1,0,1544,0,0,0,0,gRNA_CDK7_targ_4_5
HDR,53.23954091,46.76045909,5179,5179,2701,1438,1263,0,0,0,1263,0,0,1263,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,14.16666667,85.83333333,3110,2849,120,17,103,0,0,0,103,0,0,103,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,6.67433832,93.32566168,3110,2849,1738,116,1622,0,0,0,1622,0,0,1622,0,0,0,0,gRNA_CDK7_targ_5_6
Reference,95.3125,4.6875,3731,3718,128,122,6,0,0,0,6,0,0,6,0,0,0,0,gRNA_CDK7_targ_7_7
HDR,0.08379888,99.91620112,3731,3718,3580,3,3577,0,0,4,3577,0,0,3573,0,0,4,0,gRNA_CDK7_targ_7_7
Reference,93.12977099,6.87022901,3731,3718,131,122,9,0,0,0,9,0,0,9,0,0,0,0,gRNA_CDK7_targ_7_8
HDR,0.02795639,99.97204361,3731,3718,3577,1,3576,0,0,4,3576,0,0,3572,0,0,4,0,gRNA_CDK7_targ_7_8
Reference,91.04477612,8.95522388,3731,3718,134,122,12,0,0,6,6,0,6,6,0,0,0,0,gRNA_CDK7_targ_7_9
HDR,72.76536313,27.23463687,3731,3718,3580,2605,975,0,0,4,971,0,4,971,0,0,0,0,gRNA_CDK7_targ_7_9
Reference,68.83116883,31.16883117,2929,2929,308,212,96,0,83,0,15,81,0,13,0,2,0,0,gRNA_CDK7_targ_8_10
HDR,62.47826087,37.52173913,2929,2929,2300,1437,863,0,0,3,860,0,3,860,0,0,0,0,gRNA_CDK7_targ_8_10
Reference,63.96103896,36.03896104,1755,1755,308,197,111,0,63,0,51,60,0,48,0,3,0,0,gRNA_CDK7_targ_9_11
HDR,96.43854749,3.56145251,1755,1755,1432,1381,51,0,0,1,50,0,1,50,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,100.0,0.0,826,826,2,2,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_10_12
HDR,94.14414414,5.85585586,826,826,666,627,39,0,0,0,39,0,0,39,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,2.37580994,97.62419006,3636,3636,926,22,904,0,1,0,903,1,0,903,0,0,0,0,gRNA_CDK7_targ_13_13
HDR,56.60469667,43.39530333,3636,3636,2044,1157,887,0,0,3,887,0,0,884,0,0,3,0,gRNA_CDK7_targ_13_13
Reference,50.0,50.0,643,643,2,1,1,0,1,0,1,0,0,0,0,1,0,0,gRNA_CDK7_targ_14_14
HDR,74.27821522,25.72178478,643,643,381,283,98,0,3,0,97,1,0,95,0,2,0,0,gRNA_CDK7_targ_14_14
Reference,71.42857143,28.57142857,1366,1366,7,5,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_CDK7_targ_15_15
HDR,28.60615883,71.39384117,1366,1366,1234,353,881,0,0,2,879,0,2,879,0,0,0,0,gRNA_CDK7_targ_15_15
Reference,3.38316286,96.61683714,1442,1427,1271,43,1228,0,405,20,806,404,18,803,0,1,2,0,gRNA_CDK7_targ_16_16
HDR,0.0,100.0,1442,1427,145,0,145,0,0,0,145,0,0,145,0,0,0,0,gRNA_CDK7_targ_16_16
