Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,7.95660036,92.04339964,975,975,553,44,509,0,5,0,504,5,0,504,0,0,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,975,975,414,0,414,0,0,1,413,0,1,413,0,0,0,0,gRNA_CDK7_targ_2_1
Reference,89.79591837,10.20408163,975,975,49,44,5,0,5,0,0,5,0,0,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,2.10280374,97.89719626,975,975,428,9,419,0,0,1,418,0,1,418,0,0,0,0,gRNA_CDK7_targ_2_2
Reference,8.08823529,91.91176471,975,975,544,44,500,0,5,0,495,5,0,495,0,0,0,0,gRNA_CDK7_targ_2_3
HDR,96.19047619,3.80952381,975,975,420,404,16,0,0,1,15,0,1,15,0,0,0,0,gRNA_CDK7_targ_2_3
Reference,0.0,100.0,2008,2006,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,19.47983015,80.52016985,2008,2006,1884,367,1517,0,250,2,1308,209,0,1265,0,41,2,0,gRNA_CDK7_targ_3_4
Reference,4.44145357,95.55854643,5401,5401,1486,66,1420,0,315,0,1110,310,0,1105,0,5,0,0,gRNA_CDK7_targ_4_5
HDR,74.8509204,25.1490796,5401,5401,3857,2887,970,0,1,1,969,0,1,968,0,1,0,0,gRNA_CDK7_targ_4_5
Reference,0.1,99.9,2798,2798,1000,1,999,0,0,0,999,0,0,999,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,0.99589924,99.00410076,2798,2798,1707,17,1690,0,0,291,1406,0,284,1399,0,0,7,0,gRNA_CDK7_targ_5_6
Reference,56.74740484,43.25259516,4458,4458,289,164,125,0,115,1,10,114,1,9,0,1,0,0,gRNA_CDK7_targ_7_7
HDR,0.0,100.0,4458,4458,3392,0,3392,0,8,2,3392,0,0,3382,0,8,2,0,gRNA_CDK7_targ_7_7
Reference,51.25,48.75,4458,4458,320,164,156,0,115,1,41,114,1,40,0,1,0,0,gRNA_CDK7_targ_7_8
HDR,0.02945508,99.97054492,4458,4458,3395,1,3394,0,8,2,3394,0,0,3384,0,8,2,0,gRNA_CDK7_targ_7_8
Reference,51.09034268,48.90965732,4458,4458,321,164,157,0,115,1,42,114,1,41,0,1,0,0,gRNA_CDK7_targ_7_9
HDR,67.98232695,32.01767305,4458,4458,3395,2308,1087,0,8,2,1084,1,2,1077,0,7,0,0,gRNA_CDK7_targ_7_9
Reference,95.88182632,4.11817368,2997,2997,1117,1071,46,0,0,11,36,0,10,35,0,0,1,0,gRNA_CDK7_targ_8_10
HDR,94.98025945,5.01974055,2997,2997,1773,1684,89,0,1,0,88,1,0,88,0,0,0,0,gRNA_CDK7_targ_8_10
Reference,72.65877287,27.34122713,8152,8152,929,675,254,0,0,0,254,0,0,254,0,0,0,0,gRNA_CDK7_targ_9_11
HDR,96.30510847,3.69489153,8152,8152,7145,6881,264,0,0,2,263,0,1,262,0,0,1,0,gRNA_CDK7_targ_9_11
Reference,0.57471264,99.42528736,850,850,348,2,346,0,346,0,4,342,0,0,0,4,0,0,gRNA_CDK7_targ_10_12
HDR,97.39478958,2.60521042,850,850,499,486,13,0,1,0,12,1,0,12,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,19.661866,80.338134,6639,6639,1597,314,1283,0,1,2,1282,1,0,1280,0,0,2,0,gRNA_CDK7_targ_13_13
HDR,59.88163179,40.11836821,6639,6639,4731,2833,1898,0,13,2,1885,12,1,1883,0,1,1,0,gRNA_CDK7_targ_13_13
Reference,95.55555556,4.44444444,1538,1538,45,43,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_CDK7_targ_14_14
HDR,46.12159329,53.87840671,1538,1538,1431,660,771,0,0,0,771,0,0,771,0,0,0,0,gRNA_CDK7_targ_14_14
Reference,0.0,100.0,1370,1370,5,0,5,0,0,5,0,0,5,0,0,0,0,0,gRNA_CDK7_targ_15_15
HDR,8.14977974,91.85022026,1370,1370,1362,111,1251,0,0,2,1251,0,0,1249,0,0,2,0,gRNA_CDK7_targ_15_15
Reference,0.14194464,99.85805536,5792,5509,2818,4,2814,0,2115,38,2789,0,25,661,0,2115,13,0,gRNA_CDK7_targ_16_16
HDR,0.0,100.0,5792,5509,2120,0,2120,0,5,0,2120,0,0,2115,0,5,0,0,gRNA_CDK7_targ_16_16
Reference,10.60473269,89.39526731,1149,1148,1141,121,1020,0,0,0,1020,0,0,1020,0,0,0,0,gRNA_CDK7_targ_17_17
HDR,,,1149,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_17_17
Reference,15.19174041,84.80825959,3043,2873,1356,206,1150,0,2,0,1150,0,0,1148,0,2,0,0,gRNA_CDK7_targ_18_18
HDR,0.0,100.0,3043,2873,1173,0,1173,0,1,0,1172,1,0,1172,0,0,0,0,gRNA_CDK7_targ_18_18
Reference,95.81395349,4.18604651,3043,2872,215,206,9,0,0,0,9,0,0,9,0,0,0,0,gRNA_CDK7_targ_18_19
HDR,0.0,100.0,3043,2872,2647,0,2647,0,5,0,2644,3,0,2642,0,2,0,0,gRNA_CDK7_targ_18_19
Reference,93.63636364,6.36363636,3043,2872,220,206,14,0,1,0,14,0,0,13,0,1,0,0,gRNA_CDK7_targ_18_20
HDR,0.0,100.0,3043,2872,2645,0,2645,0,3,0,2644,1,0,2642,0,2,0,0,gRNA_CDK7_targ_18_20
Reference,94.93087558,5.06912442,3043,2872,217,206,11,0,1,0,11,0,0,10,0,1,0,0,gRNA_CDK7_targ_18_21
HDR,0.0,100.0,3043,2872,1509,0,1509,0,4,0,1507,2,0,1505,0,2,0,0,gRNA_CDK7_targ_18_21
Reference,91.96428571,8.03571429,3043,2873,224,206,18,0,3,0,18,0,0,15,0,3,0,0,gRNA_CDK7_targ_18_22
HDR,0.0,100.0,3043,2873,1506,0,1506,0,3,0,1505,1,0,1503,0,2,0,0,gRNA_CDK7_targ_18_22
Reference,93.21266968,6.78733032,3043,2872,221,206,15,0,0,0,15,0,0,15,0,0,0,0,gRNA_CDK7_targ_18_23
HDR,41.75160438,58.24839562,3043,2872,2649,1106,1543,0,5,0,1538,5,0,1538,0,0,0,0,gRNA_CDK7_targ_18_23
Reference,93.21266968,6.78733032,3043,2873,221,206,15,0,1,0,15,0,0,14,0,1,0,0,gRNA_CDK7_targ_18_24
