gRNA_id,Gene,classification,KB-0742_1500nM_REP1,KB-0742_1500nM_REP2,KB-0742_1500nM_REP3,LFC_avg_KB-0742_1500nM,LFC_median_KB-0742_1500nM,base_RPM,base_RAW,KI-CDK9d-32N_1250nM_REP1,KI-CDK9d-32N_1250nM_REP2,KI-CDK9d-32N_1250nM_REP3,LFC_avg_KI-CDK9d-32N_1250nM,LFC_median_KI-CDK9d-32N_1250nM,KI-CDK9d-32N_5000nM_REP1,KI-CDK9d-32N_5000nM_REP2,KI-CDK9d-32N_5000nM_REP3,LFC_avg_KI-CDK9d-32N_5000nM,LFC_median_KI-CDK9d-32N_5000nM,KI-CDK9d-32_1000nM_REP1,KI-CDK9d-32_1000nM_REP2,KI-CDK9d-32_1000nM_REP3,LFC_avg_KI-CDK9d-32_1000nM,LFC_median_KI-CDK9d-32_1000nM,KI-CDK9d-32_100nM_REP1,KI-CDK9d-32_100nM_REP2,KI-CDK9d-32_100nM_REP3,LFC_avg_KI-CDK9d-32_100nM,LFC_median_KI-CDK9d-32_100nM,SEL120_4000nM_REP1,SEL120_4000nM_REP2,SEL120_4000nM_REP3,LFC_avg_SEL120_4000nM,LFC_median_SEL120_4000nM,Senexin B_15000nM_REP1,Senexin B_15000nM_REP2,Senexin B_15000nM_REP3,LFC_avg_Senexin B_15000nM,LFC_median_Senexin B_15000nM,Senexin B_2000nM_REP1,Senexin B_2000nM_REP2,Senexin B_2000nM_REP3,LFC_avg_Senexin B_2000nM,LFC_median_Senexin B_2000nM,T0_REP1,T0_REP2,T0_REP3,LFC_avg_T0,LFC_median_T0,Plasmid,LFC_avg_Plasmid,LFC_median_Plasmid,p_KB-0742_1500nM,FDR_KB-0742_1500nM,p_KI-CDK9d-32N_1250nM,FDR_KI-CDK9d-32N_1250nM,p_KI-CDK9d-32N_5000nM,FDR_KI-CDK9d-32N_5000nM,p_KI-CDK9d-32_1000nM,FDR_KI-CDK9d-32_1000nM,p_KI-CDK9d-32_100nM,FDR_KI-CDK9d-32_100nM,p_SEL120_4000nM,FDR_SEL120_4000nM,p_Senexin B_15000nM,FDR_Senexin B_15000nM,p_Senexin B_2000nM,FDR_Senexin B_2000nM,p_T0,FDR_T0,p_Plasmid,FDR_Plasmid
gRNA_CDK7_targ_1,CDK7,targeting,0.07772342786579287,-1.9943926819564968,0.7235793152313472,-0.39769664628645224,0.07772342786579287,121.12431380955836,2542.0,-1.5010112071412727,-1.6276838282314081,0.5075335348670365,-0.8737205001685481,-1.5010112071412727,-4.929264587915997,-1.670416818628348,0.039138347346210536,-2.186847686399378,-1.670416818628348,0.9142537360796752,-1.6179650927729157,-1.7865700251062804,-0.8300937939331736,-1.6179650927729157,0.008911726569702507,-0.9017785382961058,-0.7372445354998576,-0.5433704490754203,-0.7372445354998576,0.6793729429615653,0.16906329867269676,-0.270078763544487,0.192785826029925,0.16906329867269676,-0.1566416705791141,0.557436700661645,-0.7427939006642453,-0.11399962352723815,-0.1566416705791141,0.40416105756486975,-0.5546842940603579,0.793613938694568,0.21436356739969328,0.40416105756486975,1.5598601629773197,1.3448974851575837,1.4392759811788076,1.448011209771237,1.4392759811788076,1.8771345657930916,1.8771345657930916,1.8771345657930916,0.3289159431254641,0.7787847404935734,0.003151655226780161,0.03807087950933557,0.04207088553823772,0.2298096986495679,0.046073992665742365,0.2504775534097873,0.026420369235222285,0.13583353674605808,0.22083317147677642,0.5011426085881959,0.44463244193687856,0.8790806953131146,0.2618192837209856,0.6711423892566111,0.00037647113775598047,0.004989156340164207,0.0476952304769523,0.41075072303495197
gRNA_CDK7_targ_2,CDK7,targeting,0.04268500521917639,-0.6682937545480215,0.25716936401150325,-0.12281312843911396,0.04268500521917639,296.68212909502336,3672.0,0.05008582842810855,0.08116496059137206,0.017075405834516513,0.049442064951332375,0.05008582842810855,-2.6890548702942754,-0.8140174070184054,0.14178333638088095,-1.1204296469772665,-0.8140174070184054,-0.7932143183307178,-0.6721416717691228,-0.32609263218100665,-0.5971495407602824,-0.6721416717691228,0.3688259820634846,0.13048706656205258,0.16074642502692052,0.22001982455081923,0.16074642502692052,-0.8778384809915258,0.1621695107438845,-0.08934919156479512,-0.26833938727081214,-0.08934919156479512,-0.66543093168857,0.40865445763617453,-1.383345908713586,-0.5467074609219938,-0.66543093168857,0.2587626624550331,-0.48634684632418795,0.36205645121754926,0.04482408911613147,0.2587626624550331,0.4047735360694922,-0.459656145949624,0.04883639943742234,-0.0020154034809031635,0.04883639943742234,0.7029980714113044,0.7029980714113044,0.7029980714113044,0.5668846638451848,0.8598280544868234,0.5121486043847223,0.9999999656283691,0.15488928906269445,0.4133409180265453,0.15365301669069564,0.49996750365387255,0.6281295395880677,0.9999999737638812,0.5597513383800874,0.8310873564630696,0.3119351650550489,0.7941981833247542,0.47582006863213255,0.8483935743018488,0.5418464644621113,0.8333371286765506,0.35436456354364576,0.8441668922113027
gRNA_CDK7_targ_3,CDK7,targeting,-1.0188106929463274,-3.042317030703082,-0.5412720210005755,-1.5341332482166619,-1.0188106929463274,138.82355430450065,1950.0,-0.5174421856378082,-0.6011581448447526,-0.5943546431064903,-0.5709849911963504,-0.5943546431064903,-5.69873532194729,-0.6897665818242776,-0.9051485237334206,-2.4312168091683293,-0.9051485237334206,-1.2844917061096204,-2.1805016350400956,-1.3345429693765296,-1.599845436842082,-1.3345429693765296,-0.3907746018931084,-1.2416336597688986,-1.104435534675826,-0.9122812654459443,-1.104435534675826,-2.218268674153818,0.09890607696822558,-0.27705845432795473,-0.7988070171711823,-0.27705845432795473,-1.3884148225295667,-0.11738145247015411,-2.760744033371021,-1.4221801027902472,-1.3884148225295667,-0.5973112702896655,-1.8507108028955608,-0.4222548726058832,-0.9567589819303698,-0.5973112702896655,-0.858902121649661,-1.6002178603560375,-0.9085462175525685,-1.1225553998527555,-0.9085462175525685,0.08268953131536996,0.08268953131536996,0.08268953131536996,0.004118334529086193,0.20759214935944018,0.0340121328443268,0.20865870261800487,0.000509534291691877,0.01464240648756657,0.007951417543198998,0.07537281212824051,0.0016071384494705525,0.013458552046179779,0.11391577024105896,0.9158143947367432,0.03005424121360584,0.36254170011142284,0.08247364169944435,0.7455462493382549,0.0007329135661133694,0.02299832224700573,0.3322667733226678,0.9390147941727568
gRNA_CDK7_targ_4,CDK7,targeting,-0.07894917384843823,-1.920311292441454,0.9228009982791459,-0.3588198226702488,-0.07894917384843823,206.964968898609,4269.0,0.816205000477772,0.9515782380024884,0.4537749751304637,0.740519404536908,0.816205000477772,0.8572955681449511,-3.1134473851515807,-0.3597355363992058,-0.8719624511352784,-0.3597355363992058,0.5794324371162616,-0.1585276725063867,0.28376041706834404,0.23488839389273966,0.28376041706834404,0.7700428785848192,-0.1470809933539517,0.13389908910192458,0.2522869914442641,0.13389908910192458,-0.2702091266190906,0.828162478915236,0.10165192860536315,0.2198684269671695,0.10165192860536315,-1.5478155227270258,1.40908208317193,-0.8424681495305502,-0.32706719636188203,-0.8424681495305502,0.7713744156412523,-0.46061388509114554,-0.5501384616517043,-0.07979264370053252,-0.46061388509114554,-0.5807289291841554,-0.5131341961294872,0.4572962054866793,-0.21218897327565442,-0.5131341961294872,0.5246056315952919,0.5246056315952919,0.5246056315952919,0.32467222573305227,0.7767841208465623,0.09408826380914607,0.44244155827200476,0.19967237289683362,0.46620199037145016,0.43778538166150793,1.0,0.5219292737446535,0.9999999737638812,0.19976100554152082,0.4775385043539413,0.23343946931590603,0.6964915314015557,0.47134466899968375,0.8444618980284063,0.25658295041048573,0.9564859756294124,0.44995500449955006,0.8957345471483005
gRNA_CDK7_targ_5,CDK7,targeting,-1.4031886897195531,-1.4301363414934967,-0.576002547419811,-1.1364425262109537,-1.4031886897195531,395.7744101110117,5811.0,-0.464617818673545,-0.4804562534767256,-0.5094742216523787,-0.48484943126754976,-0.4804562534767256,-0.5110143811116724,-3.7575938098389576,-2.14348399081629,-2.137364060588973,-2.14348399081629,-1.6032639534338384,-2.192482152504862,-1.0618711823906297,-1.6192057627764436,-1.6032639534338384,-0.7939346976305747,-0.540747380651504,-1.8155855484189578,-1.0500892089003455,-0.7939346976305747,-2.3842072515508552,-0.44037959245516106,-0.4312742584715217,-1.0852870341591794,-0.44037959245516106,-2.7058873869927647,-0.38913768148336547,-1.8706059789028224,-1.6552103491263175,-1.8706059789028224,-0.6326493615227502,-1.819519054866729,-0.6257664009815582,-1.0259782724570126,-0.6326493615227502,-0.8007581428870684,-0.796889225813247,-0.732171890571246,-0.776606419757187,-0.796889225813247,-2.2813675572588274,-2.2813675572588274,-2.2813675572588274,0.0799782127251552,0.6636489992087347,0.04784642082435639,0.2738380059758762,0.029698582927482266,0.1987184592941828,0.007544763883693134,0.07201820070797992,6.86339728299835e-05,0.0008634596581836634,0.06842063316758645,0.8397749677922666,0.01443520085884698,0.3240406574776254,0.06593153558518339,0.7186457288067097,0.021249933239717283,0.25669167143552296,9.999000099990012e-05,0.00470642590913323
gRNA_CDK7_targ_6,CDK7,targeting,-0.1866576993078204,1.336123643048591,-0.17381895552884552,0.32521566273730834,-0.17381895552884552,958.225787061455,20110.0,-0.155450220012394,-0.1466002196554444,0.26107726067190057,-0.013657726331979278,-0.1466002196554444,0.25474850094495743,0.4925838405884226,-0.2168252002070491,0.17683571377544363,0.25474850094495743,-0.6720174737121537,-0.2211744075593438,-0.10681851124757946,-0.333336797506359,-0.2211744075593438,-0.548899099536287,-0.4859083083145829,0.002063924136763775,-0.3442478279047021,-0.4859083083145829,0.40702756142527796,0.011519522131784117,0.06080751013613281,0.1597848645643983,0.06080751013613281,0.007685666706366847,-0.14120254959888734,-1.0028091698707806,-0.37877535092110043,-0.14120254959888734,-0.23713540562884253,0.010068863549678158,0.22922866011812104,0.0007207060129855539,0.010068863549678158,-0.342440267425877,-0.51834486307805,-0.40167903111836106,-0.4208213872074294,-0.40167903111836106,-2.8272569923440902,-2.8272569923440902,-2.8272569923440902,0.24184478323340383,0.8836367590475999,0.39960556002813685,0.9999999656283691,0.5529796120208845,0.8713056878934449,0.3028140451094132,0.6964467928801162,0.09132752337978582,0.3491934717462399,0.3025154902979745,0.60238314260647,0.5285020769795101,0.9602840176340459,0.5668209598874776,0.8910363338224958,0.16223537566240148,0.9545314128412845,9.999000099990012e-05,0.00470642590913323
gRNA_CDK7_targ_7,CDK7,targeting,0.47320111942887827,-1.631548838378724,-0.25605249798333674,-0.47146673897772745,-0.25605249798333674,563.3890212907402,8812.0,-0.6305118187128631,-0.6333992988653948,-0.11604108338441263,-0.45998406698755684,-0.6305118187128631,1.0276817545362784,-0.7912613963786143,0.6957214749711769,0.31071394437628036,0.6957214749711769,0.768855001958824,0.7048481067845414,0.19404593793783864,0.5559163488937346,0.7048481067845414,-0.3729543370353993,-0.32862364676716493,-0.2572743617535933,-0.31961744851871915,-0.32862364676716493,0.17002840062236982,-0.5162663751164354,-0.43984330245408654,-0.2620270923160507,-0.43984330245408654,-0.39309701915405154,-0.38139878150503037,-0.4047145022608477,-0.3930701009733098,-0.39309701915405154,-0.37034948299145376,-0.43532888733404823,-1.3942449563811452,-0.7333077755688824,-0.43532888733404823,-0.27109853068245615,0.0021000563135764767,-0.4820649523858978,-0.25035447558492585,-0.27109853068245615,-0.513511389308477,-0.513511389308477,-0.513511389308477,0.3083623231629524,0.7760952641768183,0.06831475961776692,0.34220053900275904,0.3280744537732171,0.869754580043076,0.20072208093233476,0.8130137699484775,0.12409935619565637,0.4376721451282189,0.6163941445614927,0.8471161152470037,0.6470602885875496,0.9612632383496068,0.13290893108046767,0.7687695675625869,0.3170512030609216,1.0,0.08049195080491948,0.4705418109152681
gRNA_CDK7_targ_8,CDK7,targeting,0.5943596188639484,-0.9271198014731855,0.0332575934254736,-0.09983419639458783,0.0332575934254736,381.0031523293583,7989.0,0.4460371164520746,0.49805953272022374,0.22824588339485216,0.3907808441890502,0.4460371164520746,-2.9710866247275884,0.3566636314069882,0.7729467513580505,-0.6138254139875166,0.3566636314069882,0.21376074038921533,0.20717261075080748,0.354106402486058,0.25834658454202697,0.21376074038921533,0.005106754400687309,0.12254859372992215,-0.20169167945692107,-0.024678777108770533,0.005106754400687309,-0.16654892974730615,0.64168506083206,0.7019220788533364,0.39235273664603004,0.64168506083206,-1.0408436190689185,-0.20729268817547433,-0.6743267597772922,-0.6408210223405617,-0.6743267597772922,0.172614023653659,-0.33812440229031726,0.36906316371605263,0.06785092835979813,0.172614023653659,0.33188181474381845,0.17558420100495797,0.4935167106908608,0.3336609088132125,0.33188181474381845,0.728157991654018,0.728157991654018,0.728157991654018,0.4772750368301121,0.855807361946682,0.36185995568779844,0.9228720855989715,0.29956260116797034,0.5632272046753162,0.4787879287900617,1.0,0.37124965108508134,0.931643461036325,0.10628562482277701,0.3305864826371457,0.374257172641823,0.8600354219799468,0.48306077168763883,0.8521085232403911,0.2426419009716018,0.4992074496868947,0.3464653534646535,0.8296933464548282
gRNA_CDK7_targ_9,CDK7,targeting,0.5799514093553233,-1.0730183629333379,-0.6097855013401337,-0.36761748497271607,-0.6097855013401337,448.82059562169246,8601.0,0.6188103631763637,0.5974990702000091,0.09352788202796042,0.4366124384681111,0.5974990702000091,-1.0122891265651708,-0.6777776943318252,0.8546887290360988,-0.2784593639536324,-0.6777776943318252,-0.06775495557932856,1.3763784039273066,1.1714934982942764,0.8267056488807514,1.1714934982942764,-0.323577143555696,-0.35496868468496867,-0.027456821957988084,-0.23533421673288424,-0.323577143555696,0.3698525113753118,-0.6659242290945883,-0.5734110511165122,-0.28982758961192956,-0.5734110511165122,-0.1984152589452622,0.10992280139476734,0.02045855798877007,-0.022677966520574935,0.02045855798877007,-0.55030961042559,-0.07252868648749268,0.47703005431063134,-0.04860274753415045,-0.07252868648749268,-0.3550894447992688,-0.07849301032657634,-0.0892748957669151,-0.17428578363092007,-0.0892748957669151,-0.44175565924648846,-0.44175565924648846,-0.44175565924648846,0.3177360745416691,0.7767841208465623,0.2732927313974067,0.7979563173421607,0.3926855308660013,0.645802107990472,0.08378744742139278,0.5895353903618616,0.17909116027130806,0.57901870417061,0.5214552365629848,0.8377002344795242,0.43568522053573,0.877801219234349,0.5488218546570496,0.8793001018202917,0.4139132871928285,1.0,0.11158884111588842,0.5858414158584142
gRNA_CDK7_targ_10,CDK7,targeting,0.5819274710549913,2.8241131791390774,-0.5411254041575986,0.9549717486788234,0.5819274710549913,226.4705903740061,3437.0,0.36786873016826677,0.4386936938534391,0.19328567702632238,0.33328270034934276,0.36786873016826677,0.5595348471931121,-0.31488340237225276,0.6776187636068082,0.3074234028092225,0.5595348471931121,-0.21425342587026364,1.602890438467667,1.1979839523460076,0.8622069883144703,1.1979839523460076,-0.37878371590136434,-0.5293888292888052,-0.00465275195473502,-0.30427509904830147,-0.37878371590136434,-1.6594887244035326,-0.14889126644224648,-0.17756343654476142,-0.6619811424635135,-0.17756343654476142,-0.033625117660649385,-0.6396520099388772,0.08480196113751694,-0.19615838882066985,-0.033625117660649385,-0.2843074111451503,1.2066799519514761,0.8414454721849335,0.5879393376637531,0.8414454721849335,0.33655328261588596,-0.21124859947990074,-0.42055024076374575,-0.09841518587592017,-0.21124859947990074,0.22894466808890382,0.22894466808890382,0.22894466808890382,0.018650252180882235,0.31821992783630315,0.44400027589853297,0.9999999656283691,0.4219883714081452,0.9036826959158726,0.0646347529140216,0.5159440802785935,0.11692247707232754,0.4221588978255078,0.25166210260525124,0.9259860765701775,0.5549392113892881,0.9307541632246382,0.07538993289304173,0.39058265509712514,0.45747848264453905,0.9349270797257251,0.42655734426557346,0.9594187640059524
