gRNA_id,Gene,classification,CBE_SY-5609_100nM_REP1,CBE_SY-5609_100nM_REP2,CBE_SY-5609_100nM_REP3,LFC_avg_CBE_SY-5609_100nM,LFC_median_CBE_SY-5609_100nM,base_RPM,base_RAW,CBE_SY-5609_10nM_REP1,CBE_SY-5609_10nM_REP2,CBE_SY-5609_10nM_REP3,LFC_avg_CBE_SY-5609_10nM,LFC_median_CBE_SY-5609_10nM,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,LFC_avg_CBE_T0,LFC_median_CBE_T0,Plasmid,LFC_avg_Plasmid,LFC_median_Plasmid,p_CBE_SY-5609_100nM,FDR_CBE_SY-5609_100nM,p_CBE_SY-5609_10nM,FDR_CBE_SY-5609_10nM,p_CBE_T0,FDR_CBE_T0,p_Plasmid,FDR_Plasmid
gRNA_CDK7_targ_11,CDK7,targeting,-2.603674734055234,-1.8908746915012746,-4.241377889736266,-2.911975771764258,-2.603674734055234,446.51754186554126,6827.0,-1.2323426838523934,0.4946771151878809,0.22207214982118925,-0.17186447294777443,0.22207214982118925,-0.08975056144996867,-0.6614105745579871,0.16659065126854877,-0.194856828246469,-0.08975056144996867,0.10772510442966188,0.10772510442966188,0.10772510442966188,0.34660400478407577,0.9999902951499665,0.04100241181059097,0.61098387769883,0.48036533473889786,0.810165617585461,0.16928307169283066,0.4025634021963656
gRNA_CDK7_targ_12,CDK7,targeting,-3.379032135683786,-5.3217552835261355,-2.3908108529280074,-3.6971994240459765,-3.379032135683786,243.46729707506944,3319.0,0.4990441201432411,-4.8005459316188235,0.39487873205002233,-1.3022076931418536,0.39487873205002233,0.05665759399300434,0.912499772824334,0.5949734710815312,0.5213769459662898,0.5949734710815312,1.0406043302968209,1.0406043302968209,1.0406043302968209,0.558129177916582,0.9999902951499665,0.08226115753118146,0.7535399263388806,0.3037359610951165,0.9958588964206508,0.353864613538646,0.8560031915294644
gRNA_CDK7_targ_13,CDK7,targeting,-3.697477525034544,-3.7232446687721668,-1.9796493456479716,-3.1334571798182274,-3.697477525034544,490.7490863007576,7324.0,-3.500829467393338,-3.1000815128582713,-5.563832171416334,-4.054914383889314,-3.500829467393338,-0.5635741290300821,1.2921940082005585,-0.3745900787129005,0.11800993348585864,-0.3745900787129005,0.6507729547710024,0.6507729547710024,0.6507729547710024,0.44145104245415123,0.9999902951499665,0.2511384083963942,0.7587985897380133,0.381395975648445,0.8529495597382156,0.4434556544345566,0.70426639709502
gRNA_CDK7_targ_14,CDK7,targeting,-4.220734631596127,-3.2828714763030056,-3.6430567775733196,-3.715554295157484,-3.6430567775733196,50.76208785054174,692.0,-3.1906208793301394,0.12096152748025578,-4.494707660674043,-2.5214556708413087,-3.1906208793301394,-0.29311371088053756,1.234245411544429,1.2016464341519904,0.7142593782719606,1.2016464341519904,2.0308497572789777,2.0308497572789777,2.0308497572789777,0.6301897801102982,0.9999902951499665,0.3848538808846994,0.9183871304978333,0.13026606106295896,0.9999924191201364,0.1171882811718828,0.9523306855406912
gRNA_CDK7_targ_15,CDK7,targeting,-3.9172808568213036,-4.963212073055962,-1.6581880138670464,-3.5128936479147708,-3.9172808568213036,279.4760475218037,3906.0,0.0837954795909049,-6.068379652243718,-1.7971766782842598,-2.5939202836456907,-1.7971766782842598,1.113180188035785,0.11672662465047606,0.03164194259238746,0.42051625175954954,0.11672662465047606,0.30226160584423467,0.30226160584423467,0.30226160584423467,0.44843811140117185,0.9999902951499665,0.3351324494473142,0.8443891221154767,0.34245122462469946,0.9696134707165301,0.2640735926407359,0.5380006775441858
gRNA_CDK7_targ_16,CDK7,targeting,-4.3720419007728415,-3.2968767698724255,-1.274195420365103,-2.9810380303367903,-3.2968767698724255,362.9754196308527,5073.0,-2.9701186910191133,-5.4040927277817,-2.1275330998552975,-3.5005815062187033,-2.9701186910191133,0.7827549175775689,-0.5810746332507231,0.3125567890958716,0.17141235780757247,0.3125567890958716,-0.3580368627017411,-0.3580368627017411,-0.3580368627017411,0.3318174081411792,0.9999902951499665,0.359268383286333,0.8159756126220374,0.4963459675154632,0.9071393710927503,0.02809719028097192,0.11020880670553641
gRNA_CDK7_targ_17,CDK7,targeting,-2.712083399470623,-7.43052245844881,-2.8271080040634766,-4.323237953994304,-2.8271080040634766,359.8826632872223,4906.0,-2.864222226836911,-5.050190129807849,-6.526013702563135,-4.813475353069298,-5.050190129807849,-0.592196491701497,0.07556760264467999,-0.28899621415768517,-0.2685417010715007,-0.28899621415768517,-0.6811973929033054,-0.6811973929033054,-0.6811973929033054,0.06750073747209795,0.8509029059379245,0.07629216949182611,0.5374524250512465,0.46042006388243883,0.7986861358721917,0.013298670132986705,0.05492491598041408
gRNA_CDK7_targ_18,CDK7,targeting,5.50473643978599,6.036826109304267,6.12835727508013,5.889973274723463,6.036826109304267,771.1188384394404,12925.0,7.836189801663624,8.365895429822816,7.976485723366559,8.059523651617665,7.976485723366559,-1.1992168592091235,-0.07476870201274317,0.20703628341620742,-0.3556497592685531,-0.07476870201274317,-1.2140894063645946,-1.2140894063645946,-1.2140894063645946,4.1025318572854354e-10,5.59995598519462e-07,4.1025318572854354e-10,3.733303990129746e-07,0.3908383149411743,0.7519299505210753,9.999000099990012e-05,0.0007499250074992509
gRNA_CDK7_targ_19,CDK7,targeting,5.768449568141518,6.925195090984112,5.918218787685723,6.2039544822704515,5.918218787685723,491.7760649566934,7319.0,7.607131626465037,8.004416144019395,7.872667266254232,7.828071678912888,7.872667266254232,0.765950630387858,0.7911419797534622,0.6122622568648081,0.7231182890020428,0.765950630387858,-0.36588892397037887,-0.36588892397037887,-0.36588892397037887,4.1025318572854354e-10,5.59995598519462e-07,4.1025318572854354e-10,3.733303990129746e-07,0.2297197364757232,0.9999924191201364,0.02809719028097192,0.11020880670553641
gRNA_CDK7_targ_20,CDK7,targeting,4.304919687458546,3.967105448740516,4.291662205804916,4.187895780667993,4.291662205804916,567.2519469413364,7928.0,7.003094295473522,6.762030050999247,6.397296659299115,6.720807001923961,6.762030050999247,-0.4946054947200929,-1.029744552657653,-0.6133124389981849,-0.7125541621253103,-0.6133124389981849,-0.3665949405455554,-0.3665949405455554,-0.3665949405455554,7.479552460802068e-06,0.002917025459712806,4.1025318572854354e-10,3.733303990129746e-07,0.22984932440950712,0.6624218827879245,0.02809719028097192,0.11020880670553641
gRNA_CDK7_targ_21,CDK7,targeting,-1.545931078158959,-2.9060354236132073,-2.039183329945941,-2.1637166105727026,-2.039183329945941,388.5833038386831,5642.0,-0.8045180504035231,-0.5373479647350865,-1.6167057025215035,-0.986190572553371,-0.8045180504035231,0.3764905407375971,-0.5537967089371083,0.19741446133597526,0.006702764378821345,0.19741446133597526,-0.07469561239780487,-0.07469561239780487,-0.07469561239780487,0.17964772907983775,0.9999902951499665,0.15902169219906964,0.9628702678582527,0.6012890968392395,0.8653978454558667,0.09169083091690834,0.26101769385105295
gRNA_CDK7_targ_22,CDK7,targeting,-0.7473695953779647,-0.35115744409392624,1.5615691364854738,0.1543473656711943,-0.35115744409392624,17.24365782200581,241.0,1.0324677007597363,-0.32127954486194127,-4.189323111265344,-1.1593783184558497,-0.32127954486194127,2.930932160639488,-0.594010198804032,0.004491235401751348,0.7804710657457358,0.004491235401751348,3.495389041720192,3.495389041720192,3.495389041720192,0.0010830728338652668,0.10856802321249082,0.09418413309494462,0.815408781396874,0.10278479158369552,0.9193407825614635,0.015398460153984599,0.538946105389461
gRNA_CDK7_targ_23,CDK7,targeting,-1.8575471629744118,-4.375295380588466,-0.6759290923370893,-2.3029238786333224,-1.8575471629744118,398.8344965945021,7003.0,-0.22552489990694422,-2.452047373018447,1.103707330673645,-0.5246216474172488,-0.22552489990694422,1.5546877614771657,0.25700169573818876,1.3584340609631165,1.0567078393928238,1.3584340609631165,0.1503280731102712,0.1503280731102712,0.1503280731102712,0.11012659878060208,0.9574701104173365,0.06778127479010808,0.7043421124278652,0.057715298502721,0.8753486939579351,0.18358164183581643,0.4215120960570049
gRNA_CDK7_targ_24,CDK7,targeting,-3.1917451572016975,-3.8477346612418843,-1.5644799548584452,-2.8679865911006757,-3.1917451572016975,460.7466384237756,6281.0,0.502174786860104,-1.872956106736824,-1.988715883444361,-1.119832401107027,-1.872956106736824,-0.20527728324346473,0.46637396528771663,0.6364588775682155,0.2991851865374891,0.46637396528771663,-0.4037882919475344,-0.4037882919475344,-0.4037882919475344,0.3384444829702714,0.9999902951499665,0.1727477471288119,0.9726248814537347,0.465365599678666,0.9494621375464255,0.013298670132986705,0.05492491598041408
gRNA_CDK7_targ_25,CDK7,targeting,-3.6144879809448374,-4.249477679660422,-4.363410885834329,-4.07579218214653,-4.249477679660422,659.0511709481143,9211.0,-3.6220339291869963,-4.989033770170077,-3.084969543353353,-3.8986790809034755,-3.6220339291869963,-2.657209499732023,-0.5055050234663307,-0.3978238301079689,-1.1868461177687741,-0.5055050234663307,-0.7456146019180239,-0.7456146019180239,-0.7456146019180239,0.5387126594601497,0.9999902951499665,0.32497241757988893,0.7942477170931932,0.12724043811212524,0.5847919125355251,0.013298670132986705,0.05492491598041408
gRNA_CDK7_targ_26,CDK7,targeting,-7.2922132001419415,-2.2345565179012756,-5.289941794704762,-4.93890383758266,-5.289941794704762,681.5892452350079,10525.0,-2.6783660881200286,-4.410861681392932,-2.7642928420345867,-3.2845068705158496,-2.7642928420345867,0.47281043208840934,0.05668308505871025,-1.4211910968073747,-0.29723252655341836,0.05668308505871025,-0.13744743711792468,-0.13744743711792468,-0.13744743711792468,0.06408655870602703,0.8452521042386925,0.4496489206374391,0.8683991985939813,0.4368972172072002,0.783659266081246,0.08319168083191684,0.2504005387774344
gRNA_CDK7_targ_27,CDK7,targeting,-3.0055812264970148,-2.8879067400305485,-2.751843783621144,-2.8817772500495686,-2.8879067400305485,255.86439656458035,3488.0,1.3684992119145003,-6.208681564299813,-3.0596409676837166,-2.63327444002301,-3.0596409676837166,-0.7418416556181439,-0.21336023708110294,-1.469413157974352,-0.8082050168911996,-0.7418416556181439,0.6300060209494189,0.6300060209494189,0.6300060209494189,0.434583363738804,0.9999902951499665,0.22427357953692797,0.7909951982048357,0.21211445636960793,0.6511138894882921,0.4347565243475652,0.6985787589575355
gRNA_CDK7_targ_28,CDK7,targeting,-2.6754183014085977,-3.316745411349707,-6.576107204641946,-4.189423639133417,-3.316745411349707,178.10744118658286,2428.0,-4.784342120794314,-2.4886328953623447,-5.515309141059019,-4.26276138573856,-4.784342120794314,-1.0614112438589236,1.4575668618729287,-1.5639340673805133,-0.3892594831221694,-1.0614112438589236,0.6519689149647659,0.6519689149647659,0.6519689149647659,0.3450105038367638,0.9999902951499665,0.2416836082193794,0.7501240531269114,0.28289390629516054,0.6938907135541673,0.4434556544345566,0.70426639709502
gRNA_CDK7_targ_29,CDK7,targeting,-4.139171573100168,-3.8719213536933625,-3.738355956106191,-3.9164829609665737,-3.8719213536933625,698.1892656727498,9758.0,-2.0629405317364653,-1.6901120457966892,-2.4715379346838167,-2.0748635040723236,-2.0629405317364653,-3.271722467624745,-0.0003423292653319386,-0.8849532540134329,-1.3856726836345032,-0.8849532540134329,-1.133432619229638,-1.133432619229638,-1.133432619229638,0.5681428031838183,0.9999902951499665,0.5342093827520118,0.9653393185719722,0.11510889184036727,0.5750067454418546,9.999000099990012e-05,0.0007499250074992509
gRNA_CDK7_targ_30,CDK7,targeting,-4.41265490175285,-6.454891381218943,-3.393477232260207,-4.753674505077333,-4.41265490175285,474.2440721875034,6903.0,-2.977156656571419,-5.912670364289455,-6.3416335567664985,-5.077153525875791,-5.912670364289455,-0.4717278821779197,-2.6161589853250145,-1.1759330720268888,-1.4212733131766075,-1.1759330720268888,-2.0295448012698416,-2.0295448012698416,-2.0295448012698416,0.2692107120854401,0.9999902951499665,0.05708320028401747,0.5193771950202726,0.08502410679448183,0.5658235268023061,9.999000099990012e-05,0.0007499250074992509
gRNA_CDK7_targ_31,CDK7,targeting,-1.7071660698290474,-3.409844338572106,-2.6062624678525657,-2.574424292084573,-2.6062624678525657,336.7022879103852,4590.0,-1.5812339744935424,-2.9779027076282123,-4.001268569284209,-2.8534684171353213,-2.9779027076282123,-1.9655658410611367,-0.4522192227041168,-0.6115972288434516,-1.009794097536235,-0.6115972288434516,-0.15499849423935738,-0.15499849423935738,-0.15499849423935738,0.2755215926712621,0.9999902951499665,0.5552179453872454,0.9154862770734307,0.15885258419714052,0.6152410043737996,0.07529247075292471,0.2346443437847996
gRNA_CDK7_targ_32,CDK7,targeting,-3.734111011759496,-3.1907800802886936,-1.1324595798848052,-2.6857835573109985,-3.1907800802886936,206.6415358304328,3656.0,-2.405701803015191,-2.9075415321565328,-2.8961826994153426,-2.7364753448623556,-2.8961826994153426,-0.21928897379684784,0.4104496363041696,-0.39976519283993056,-0.06953484344420294,-0.21928897379684784,1.7500783082818907,1.7500783082818907,1.7500783082818907,0.25411889172190766,0.9999902951499665,0.5462680644471345,0.9124135854024299,0.5591312790332637,0.8483847478310012,0.14088591140885912,0.9523306855406912
gRNA_CDK7_targ_33,CDK7,targeting,-4.238097549057516,-6.764742469073759,-3.946243821185758,-4.9830279464390115,-4.238097549057516,334.42826374367024,4559.0,-4.304111347961192,-5.1185105483020905,-6.832090260261292,-5.418237385508192,-5.1185105483020905,-0.5344541756519767,-2.927618669866795,-5.4197283583576,-2.960600401292124,-2.927618669866795,0.26906895141496595,0.26906895141496595,0.26906895141496595,0.17408716937698024,0.9999902951499665,0.04936288345704305,0.5081080074892884,0.009082434954342902,0.32776191274927613,0.23487651234876505,0.4913508649135085
gRNA_CDK7_targ_34,CDK7,targeting,-4.383538513552015,-6.795692210604049,-2.1717481057666363,-4.4503262766409,-4.383538513552015,209.3569345743441,2901.0,-0.5784207878097868,-2.283148251510372,-3.8163706342894987,-2.225979891203219,-2.283148251510372,-0.4003017863396665,-4.360739401182146,0.018174190506415246,-1.580955665671799,-0.4003017863396665,0.5375828425989485,0.5375828425989485,0.5375828425989485,0.23924511341695262,0.9999902951499665,0.4326819727539669,0.9515720017574227,0.10513548637560169,0.5721278606771617,0.3927607239276073,0.6705670896325002
gRNA_CDK7_targ_35,CDK7,targeting,-3.516920381588144,-4.785517224688872,-2.032477891363922,-3.4449718325469796,-3.516920381588144,1006.7147948366048,14070.0,-4.491803876557415,-1.9714981340456423,-3.6481181877346973,-3.370473399445918,-3.6481181877346973,-0.4845063470079139,-0.047229244280505914,-0.015549815215282219,-0.18242846883456734,-0.047229244280505914,-0.0971859268002256,-0.0971859268002256,-0.0971859268002256,0.49644703618531016,0.9999902951499665,0.44853796273148105,0.8683991985939813,0.5098568444971061,0.826914195868685,0.09169083091690834,0.26101769385105295
gRNA_CDK7_targ_36,CDK7,targeting,-3.0030009305911856,-7.222188652508211,-2.657112960825959,-4.294100847975119,-3.0030009305911856,437.3461961920952,5962.0,-3.0371225663667665,-3.1239190200380147,-6.2250356536388685,-4.128692413347884,-3.1239190200380147,-1.4675605445698294,-5.339420777133522,-2.0131877273408145,-2.940056349681388,-2.0131877273408145,-0.3580919745932741,-0.3580919745932741,-0.3580919745932741,0.1440833753944409,0.9765161465996185,0.18212125862151288,0.6869257829100613,0.008913316872307911,0.32776191274927613,0.02809719028097192,0.11020880670553641
gRNA_CDK7_targ_37,CDK7,targeting,-6.135256211214073,-2.6628440097534756,-0.43168601932446327,-3.0765954134306703,-2.6628440097534756,124.77790669620158,1701.0,-1.9876660480106016,-5.81349262180096,-5.7756184755408535,-4.525592381784139,-5.7756184755408535,1.0053491402135732,1.4805002224554216,-2.2323639827321857,0.08449512664560303,1.0053491402135732,0.8653670785891654,0.8653670785891654,0.8653670785891654,0.14494804059716945,0.9999902951499665,0.11730231477385451,0.5942627400199171,0.16187925337972964,0.826914195868685,0.42575742425757424,0.8179213377566784
gRNA_CDK7_targ_38,CDK7,targeting,-4.068761579713624,-3.290384474229232,-5.951068610542179,-4.436738221495012,-4.068761579713624,115.13370035191234,2037.0,-2.523606996112101,-6.624966561639387,-6.454742523729003,-5.201105360493497,-6.454742523729003,-2.185978633066218,-2.357001893649961,-0.10531176689810204,-1.5494307645380936,-2.185978633066218,1.1268635455476375,1.1268635455476375,1.1268635455476375,0.3979299717240444,0.9999902951499665,0.02218332505235866,0.449809413011935,0.08325521804631701,0.5615052848957779,0.31646835316468347,0.8845091794138122
gRNA_CDK7_targ_39,CDK7,targeting,-2.978139970571319,-0.20084192478987947,-6.035238083764643,-3.071406659708614,-2.978139970571319,289.9014034470245,3952.0,-1.9380093715595645,-6.716362534569941,-3.9255767913402106,-4.193316232489905,-3.9255767913402106,-0.4776237510128867,-0.2493224013238376,0.08236528260583953,-0.2148602899102949,-0.2493224013238376,0.8253527435948608,0.8253527435948608,0.8253527435948608,0.16436255451059692,0.9999902951499665,0.10704399613976229,0.5786141191963161,0.48348708075769464,0.8134590085542619,0.44785521447855203,0.8040683931606839
gRNA_CDK7_targ_40,CDK7,targeting,-2.646980672741125,-7.052981057238399,-5.526175070326384,-5.075378933435303,-5.526175070326384,243.8340751664751,3324.0,-3.9038041935011893,-3.4070680500846175,-5.23345589236292,-4.18144271198291,-3.9038041935011893,-0.295947598743846,0.11175791431457291,0.3484746817491765,0.05476166577330113,0.11175791431457291,0.6494241855741195,0.6494241855741195,0.6494241855741195,0.10265416979009587,0.926381762381485,0.2714741573692899,0.7712013003310733,0.6301694090544996,0.8946187880404172,0.4434556544345566,0.70426639709502
gRNA_CDK7_targ_41,CDK7,targeting,-3.6753322639351667,-3.893847362559477,-0.6337950445580554,-2.7343248903508997,-3.6753322639351667,397.53428572225846,5556.0,-2.7736729200529218,-1.4208451158772977,-4.092849571097816,-2.762455869009345,-2.7736729200529218,-1.8738795890002373,0.07890893093923981,0.0078198442267213,-0.5957169379447588,0.0078198442267213,0.6885763472020165,0.6885763472020165,0.6885763472020165,0.1727094894366681,0.9999902951499665,0.5787569548061222,0.9154862770734307,0.3059827427483017,0.7097135834348883,0.45935406459354067,0.7190576813878246
gRNA_CDK7_targ_42,CDK7,targeting,-5.260789802971348,-6.740350074022163,-4.0637249517879095,-5.35495494292714,-5.260789802971348,249.2020053272369,3577.0,-5.855757376470581,-7.732273231561541,-6.987295576978373,-6.858442061670164,-6.987295576978373,-1.8314036363284754,0.12066673965665675,-0.8998571108773881,-0.8701980025164021,-0.8998571108773881,0.6777552889384207,0.6777552889384207,0.6777552889384207,0.13782395219021723,0.9672477878645066,2.579893900225753e-05,0.014101785090179127,0.1928842754792864,0.6373370587788855,0.45935406459354067,0.7190576813878246
gRNA_CDK7_targ_43,CDK7,targeting,-6.586762040633522,-6.694495804157475,-2.554553535976776,-5.278603793589258,-6.586762040633522,189.9664378316408,2655.0,-4.7875278324554404,-4.253981323538091,-6.187615494172622,-5.076374883388717,-4.7875278324554404,-0.2946519549937698,0.18616207091429898,-0.5328925985525409,-0.21379416087733724,-0.2946519549937698,1.1978743379394343,1.1978743379394343,1.1978743379394343,0.09645619828339562,0.9057756092153152,0.1179818333665916,0.5942627400199171,0.47642733484707567,0.8082405424151736,0.26597340265973407,0.8992394568184814
gRNA_CDK7_targ_44,CDK7,targeting,-1.919863847460822,-4.879468656078581,0.6682687041672972,-2.043687933124035,-1.919863847460822,208.1402514697714,2909.0,-2.6611637026738606,-5.9874552141362205,3.7693572675778313,-1.6264205497440833,-2.6611637026738606,-0.9447136283419834,-0.8043381096856331,0.5529955642848776,-0.3986853912475796,-0.8043381096856331,0.5886764878663316,0.5886764878663316,0.5886764878663316,0.056494934145960345,0.8754434697412011,0.0030150927538921883,0.16196474743092643,0.323988793487014,0.724943212657047,0.42725727427257276,0.6985787589575355
gRNA_CDK7_targ_45,CDK7,targeting,-2.3518172896238405,-6.587953782138912,-1.3778509466719087,-3.4392073394782208,-2.3518172896238405,176.37185282673997,2465.0,-4.285769973063478,-5.347559272662922,-6.271517031458306,-5.301615425728236,-5.347559272662922,-1.5215146357825007,-1.9308094894368169,0.3077344180962,-1.0481965690410393,-1.5215146357825007,0.7798927567914361,0.7798927567914361,0.7798927567914361,0.31261219147724684,0.9999902951499665,0.08561461372069885,0.5494030046604809,0.1504931195154676,0.6118263504143789,0.4736526347365262,0.7798162126272452
gRNA_CDK7_targ_46,CDK7,targeting,-4.133423594868111,-6.169359048557261,-6.919802430381058,-5.740861691268809,-6.169359048557261,217.43708652616928,3138.0,-3.6765353124019304,-1.6772418983724404,-7.050362223375517,-4.134713144716629,-3.6765353124019304,-0.11746905632472504,-1.0969322715312875,-3.1873295871302085,-1.4672436383287402,-1.0969322715312875,0.7797676907487828,0.7797676907487828,0.7797676907487828,0.062213605217656925,0.8441885016572689,0.061813706372262675,0.5273752946526258,0.09434376566306665,0.5721278606771617,0.4736526347365262,0.7798162126272452
gRNA_CDK7_targ_47,CDK7,targeting,-2.7138056672666595,-3.06487273742606,-1.885177678616626,-2.554618694436449,-2.7138056672666595,9.44465905603638,132.0,-2.7817375929670516,-3.384693494310707,-3.384693494310707,-3.183708193862822,-3.384693494310707,0.23071779029175454,-2.7959586101283014,-0.6002846460048546,-1.0551751552804671,-0.6002846460048546,4.765830030937223,4.765830030937223,4.765830030937223,0.2884040123938983,0.9999902951499665,0.45240740419616243,0.8697691644052982,0.1700117635213459,0.6180308427990726,9.999000099990012e-05,0.00853039696030398
