gRNA_id,Gene,classification,ABE_SY-5609_100nM_REP1,ABE_SY-5609_100nM_REP2,ABE_SY-5609_100nM_REP3,LFC_avg_ABE_SY-5609_100nM,LFC_median_ABE_SY-5609_100nM,base_RPM,base_RAW,ABE_SY-5609_10nM_REP1,ABE_SY-5609_10nM_REP2,ABE_SY-5609_10nM_REP3,LFC_avg_ABE_SY-5609_10nM,LFC_median_ABE_SY-5609_10nM,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,LFC_avg_ABE_T0,LFC_median_ABE_T0,Plasmid,LFC_avg_Plasmid,LFC_median_Plasmid,p_ABE_SY-5609_100nM,FDR_ABE_SY-5609_100nM,p_ABE_SY-5609_10nM,FDR_ABE_SY-5609_10nM,p_ABE_T0,FDR_ABE_T0,p_Plasmid,FDR_Plasmid
gRNA_CDK7_targ_1,CDK7,targeting,-0.42186533600010323,0.9870734562175479,1.4677415453107296,0.6776498885093915,0.9870734562175479,625.1113303856497,6507.0,-0.4806933149392689,0.33995316799108927,0.02724569171587086,-0.037831485077436264,0.02724569171587086,0.3720834908132066,-0.4068401885571971,-0.03393686361835102,-0.022897853787447187,-0.03393686361835102,-0.4809341872841334,-0.4809341872841334,-0.4809341872841334,0.13898021669638252,0.9941709152141565,0.36451818493708876,0.9998329098535961,0.6083709123021088,0.9560829121192141,0.07259274072592739,0.30256211020119356
gRNA_CDK7_targ_2,CDK7,targeting,0.2815416679667729,-0.589157186711466,-0.4405601836394529,-0.24939190079471532,-0.4405601836394529,430.8340640722287,5306.0,-1.2538714849090131,0.1731718065975377,0.2778540744555603,-0.2676152012853051,0.1731718065975377,0.17733173298861415,0.12004053572708799,-0.632247776482202,-0.11162516925549994,0.12004053572708799,0.16629363455146282,0.16629363455146282,0.16629363455146282,0.5638415901776923,0.8836323428157865,0.4063152086438735,0.9998329098535961,0.5467837040390531,0.920863363372372,0.2365763423657634,0.6369363063693629
gRNA_CDK7_targ_3,CDK7,targeting,2.3195111064650824,2.5241153878360487,1.4483018833989485,2.09730945923336,2.3195111064650824,66.44682988563734,520.0,1.363728842905454,1.2029539966598342,2.087956415421395,1.5515464183288945,1.363728842905454,2.605218407275725,2.1308395621323175,2.4121501954348328,2.382736054947625,2.4121501954348328,1.1344744042871922,1.1344744042871922,1.1344744042871922,0.001411686803063569,0.09399768225276936,0.0018293061695198063,0.13392703679577733,4.744531635095009e-05,0.003159163747270579,0.37646235376462356,0.901528268225809
gRNA_CDK7_targ_4,CDK7,targeting,-0.13492827286599882,-0.19830828266291206,-0.014414150151128347,-0.11588356856001307,-0.13492827286599882,459.6331674973798,3597.0,-1.1144079935020255,0.0712080272884469,-0.1888664428921933,-0.4106888030352573,-0.1888664428921933,-0.45973323679822237,0.02263207291052542,-2.493362724810292,-0.976821296232663,-0.45973323679822237,-0.6226721323003735,-0.6226721323003735,-0.6226721323003735,0.6403042669669226,0.9176013904565348,0.5843305035717039,0.9855008667040073,0.11211478614164402,0.5952325964424512,0.04239576042395762,0.19920899476317436
gRNA_CDK7_targ_5,CDK7,targeting,-0.06464617829260375,-0.3544390997638623,-4.1454787748107105,-1.5215213509557255,-0.3544390997638623,464.1055502781439,3632.0,-2.6287821710441963,-1.400059154326397,0.46613228656728256,-1.1875696796011035,-1.400059154326397,-1.3647989221815977,-0.011967990094292445,-0.7071733711557181,-0.6946467611438694,-0.7071733711557181,-2.510606731055529,-2.510606731055529,-2.510606731055529,0.07684422371449845,0.44026229730162264,0.20873262591705333,0.6938508482058807,0.1764970841629851,0.6551970505198826,9.999000099990012e-05,0.0009380505248444238
gRNA_CDK7_targ_6,CDK7,targeting,0.04390961809545655,0.8646830946096863,-1.5391805596953672,-0.21019594899674143,0.04390961809545655,688.0573382308804,8803.0,-0.2684111114597812,-0.9097247283082721,-1.8204804192853006,-0.9995387530177847,-0.9097247283082721,0.2329553791952822,0.203523914249657,-0.8039671229862759,-0.12249594318044559,0.203523914249657,-2.3500105870915684,-2.3500105870915684,-2.3500105870915684,0.4980386683017497,0.8538972568046043,0.3130038602877233,0.785060344749522,0.5098590813778028,0.9018060914509463,9.999000099990012e-05,0.0009380505248444238
gRNA_CDK7_targ_7,CDK7,targeting,-0.371964438481707,0.2071418337134987,-0.30203656452679867,-0.15561972309833566,-0.30203656452679867,847.8819155387387,12305.0,-1.2429731990090997,0.3301389607032949,0.8746629170880321,-0.012723773739257557,0.3301389607032949,-0.2496917908326098,-0.14576469473350465,-0.1511043356795717,-0.18218694041522873,-0.1511043356795717,-1.1023853453313825,-1.1023853453313825,-1.1023853453313825,0.6041686952188368,0.9053926360507937,0.2202446895314278,0.9998329098535961,0.5292348054464018,0.911341057892063,0.01879812018798121,0.11404192914041933
gRNA_CDK7_targ_8,CDK7,targeting,-0.3882491500077421,-0.7076715012469337,2.184273479934533,0.36278427622661913,-0.3882491500077421,559.1331488863025,5599.0,-1.5020840487960458,-3.109130063802271,-0.1158098301964308,-1.5756746475982493,-1.5020840487960458,-0.7945116518846592,-0.5157424338957518,-1.3704688280752386,-0.8935743046185499,-0.7945116518846592,0.17597272519595772,0.17597272519595772,0.17597272519595772,0.1763103416811843,0.9182536456746935,0.14989646712200544,0.6315082642640044,0.10529508752960186,0.5952325964424512,0.25307469253074694,0.6733858777864904
gRNA_CDK7_targ_9,CDK7,targeting,-0.40912438595277195,-0.25814295567484763,-0.5463112319494153,-0.40452619119234495,-0.40912438595277195,622.0506233307716,5171.0,-0.6963736023797047,-1.7108066883778823,-0.1576553898280638,-0.8549452268618837,-0.6963736023797047,-0.2632735881530381,-1.060531627663004,-1.8727040042347765,-1.0655030733502728,-1.060531627663004,-0.9117553290139963,-0.9117553290139963,-0.9117553290139963,0.468574630002912,0.8287625089560031,0.3838482985802627,0.8437245210339108,0.07633808831827046,0.5617331027193487,0.03339666033396661,0.16136793400305993
gRNA_CDK7_targ_10,CDK7,targeting,-1.6771473353166446,0.683226349744041,2.0736120030304233,0.3598970058192732,0.683226349744041,215.00512047726545,2153.0,-1.3706055352355413,-0.6925488539070334,-2.04302198147691,-1.3687254568731617,-1.3706055352355413,0.9550983367259112,-0.03738680126869525,-1.4093539063000073,-0.16388079028093047,-0.03738680126869525,0.30355918732419523,0.30355918732419523,0.30355918732419523,0.11921132474260479,0.9088537053581891,0.19021106361172124,0.6791668580757882,0.39421509066815186,0.8454102101524388,0.32386761323867613,0.8037805310378053
