gRNA_id,Gene,classification,ABE_ABEMA_REP1,ABE_ABEMA_REP2,ABE_ABEMA_REP3,LFC_avg_ABE_ABEMA,LFC_median_ABE_ABEMA,base_RPM,base_RAW,ABE_ATIRMO_REP1,ABE_ATIRMO_REP2,ABE_ATIRMO_REP3,LFC_avg_ABE_ATIRMO,LFC_median_ABE_ATIRMO,ABE_INX_REP1,ABE_INX_REP2,ABE_INX_REP3,LFC_avg_ABE_INX,LFC_median_ABE_INX,ABE_PALBO_REP1,ABE_PALBO_REP2,ABE_PALBO_REP3,LFC_avg_ABE_PALBO,LFC_median_ABE_PALBO,ABE_RIBO_REP1,ABE_RIBO_REP2,ABE_RIBO_REP3,LFC_avg_ABE_RIBO,LFC_median_ABE_RIBO,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,LFC_avg_ABE_T0,LFC_median_ABE_T0,ABE_TAGTO_REP1,ABE_TAGTO_REP2,ABE_TAGTO_REP3,LFC_avg_ABE_TAGTO,LFC_median_ABE_TAGTO,PLASMID_LIBRARY,LFC_avg_Plasmid,LFC_median_Plasmid,p_ABE_ABEMA,FDR_ABE_ABEMA,p_ABE_ATIRMO,FDR_ABE_ATIRMO,p_ABE_INX,FDR_ABE_INX,p_ABE_PALBO,FDR_ABE_PALBO,p_ABE_RIBO,FDR_ABE_RIBO,p_ABE_T0,FDR_ABE_T0,p_ABE_TAGTO,FDR_ABE_TAGTO,p_Plasmid,FDR_Plasmid
gRNA_CDK6_targ_8150,CDK6,targeting,1.2666108637796265,1.4263032451592772,1.1464700227827607,1.2797947105738883,1.2666108637796265,40.69175991861648,38.0,1.283999122524568,-0.10740407462514626,2.271775746391012,1.1494569314301446,1.283999122524568,2.75532590151293,1.1023907770075558,1.1946048742294548,1.6841071842499804,1.1946048742294548,2.4154352015780187,2.093737819920145,2.098085983190872,2.2024196682296786,2.098085983190872,2.2613223879930837,1.2330410704755597,1.0946426053298852,1.529668687932843,1.2330410704755597,2.560141225341115,3.255670327023285,1.687028843065019,2.500946798476473,2.560141225341115,-0.24449722496450946,1.5795589328172526,2.597308582060455,1.3107900966377326,1.5795589328172526,3.824312608138905,3.824312608138905,3.824312608138905,0.04465527538724511,0.3732549533630842,0.04942980614419317,0.382322860194481,0.009754393121211385,0.15473549879592477,0.001851809063147226,0.051522864046802105,0.024745052523228624,0.26046630712850466,8.601551662496718e-06,0.00029052179594759323,0.050396635823440734,0.5523604787271154,9.999000099990012e-05,0.0013238676132386778
gRNA_CDK6_targ_8151,CDK6,targeting,-2.8034338489554544,-5.0236990408101665,-1.4146083072838003,-3.080580399016474,-2.8034338489554544,592.0815971056849,839.0,-6.224265669028601,-1.7603419623832652,-0.9484706147652012,-2.9776927487256892,-1.7603419623832652,0.20319603421444626,-2.317002921896752,-0.9127201835482279,-1.0088423570768446,-0.9127201835482279,-4.721923211135493,-2.752250438245057,-1.8690059603708016,-3.114393203250451,-2.752250438245057,-0.765771908143669,-2.2267459615765706,-0.8712098468845674,-1.287909238868269,-0.8712098468845674,0.26576475839119157,-1.5624687546347678,-1.4765290813766663,-0.9244110258734142,-1.4765290813766663,-7.030301166542311,-1.3390623897662244,0.18090086289469257,-2.729487564471281,-1.3390623897662244,0.2590605945740898,0.2590605945740898,0.2590605945740898,0.0013018485342539978,0.012599762129768224,0.00012623997168886186,0.0029426359597896673,0.26769835943899767,0.5970900065654193,2.5630208563307016e-05,0.00032662651673992976,0.06416769971717079,0.24779543108659843,0.07417568587909229,0.5790601892919705,0.051412010104039445,0.3116735411069058,0.4466553344665535,0.9479149172461392
gRNA_CDK6_targ_8152,CDK6,targeting,-2.2253352780978477,-1.892110009222092,0.36030135533984337,-1.2523813106600319,-1.892110009222092,423.1943031536114,327.0,-0.08980805223035522,0.041464461930100935,-2.1346849021565237,-0.7276761641522594,-0.08980805223035522,0.8573061178845017,-1.252581145994747,-4.33423580248136,-1.5765036101972019,-1.252581145994747,-0.44699826549685845,1.3693308337831946,0.37374828187000086,0.43202695005211234,0.37374828187000086,1.0478692303521193,-0.9950946975100865,-0.8724953497871366,-0.2732402723150346,-0.8724953497871366,-0.9504287003299411,-1.4651011909603269,-1.0746634714925718,-1.16339778759428,-1.0746634714925718,-2.449886661378992,-0.18150865001748528,1.5818819704924745,-0.34983778030133417,-0.18150865001748528,0.7898942827656543,0.7898942827656543,0.7898942827656543,0.05608277827855741,0.16283683868598686,0.18177131627233756,0.44862697015553954,0.0927978574259454,0.3473602491421552,0.33313237658858347,1.0,0.2735659143433812,0.6020632822317764,0.045496218733032355,0.44557617687782086,0.3764192614601491,0.9139316548171663,0.3900609939006099,0.954136778103012
gRNA_CDK6_targ_8153,CDK6,targeting,-2.426262710023951,-0.4311074809645184,-2.0763468725580236,-1.6445723545154978,-2.0763468725580236,543.31518649136,947.0,-2.584009949120241,-0.7155100676762738,-0.1584186415693491,-1.1526462194552878,-0.7155100676762738,-0.30288893704837055,-0.5576245002514665,-2.9364517840259157,-1.2656550737752508,-0.5576245002514665,-0.8654158313657213,-2.4650143364572332,-2.064926044132656,-1.79845207065187,-2.064926044132656,-2.5995967659831876,-2.2574544773419145,-1.394004618486191,-2.083685287270431,-2.2574544773419145,-1.1800114173781493,-0.41377874153286337,0.7785346036173297,-0.27175185176456096,-0.41377874153286337,-6.906512847921389,-1.9211125298942886,-0.712218228169856,-3.179947868661845,-1.9211125298942886,0.19571676721992795,0.19571676721992795,0.19571676721992795,0.03293429802798394,0.11078508787868582,0.061387808049853665,0.2161634517500166,0.21876682327373698,0.5355903735473886,0.026729720262274572,0.09918763908983054,0.010840806746584063,0.08383894937194684,0.3342759478444215,0.9491843162134518,0.03995844290540377,0.2852192879673403,0.3813618638136187,0.8902029402137362
gRNA_CDK6_targ_8154,CDK6,targeting,0.9712144171636586,0.16789224911377626,2.007377106484182,1.0488279242538723,0.9712144171636586,949.4743981010512,898.0,0.20556485229730131,-0.6622410474498185,-0.5112871116415667,-0.3226544355980279,-0.5112871116415667,-0.17394586337247533,-2.0961971891779894,1.6785988821917375,-0.1971813901195758,-0.17394586337247533,0.4569875287208438,-0.9730825195440607,-1.0192036004754903,-0.511766197099569,-0.9730825195440607,0.16008890349459703,-0.004888508743590351,0.7076416148646097,0.28761400320520547,0.16008890349459703,-1.2338781180825125,-0.979257685673558,-0.7643524580874047,-0.9924960872811583,-0.979257685673558,-1.7670614507421707,-7.704401907245434,-0.15469626288163282,-3.2087198736230795,-1.7670614507421707,-0.4930937511631331,-0.4930937511631331,-0.4930937511631331,0.06967670829351347,0.49491395805049265,0.3856435247021514,0.7123214658281926,0.32649638144245413,0.8009859467989896,0.2894306971235579,0.5485326144059016,0.49113244457238325,1.0,0.0718599750489597,0.5695032262629866,0.023178119710271207,0.23678881555863487,0.15998400159984003,0.6931244048370033
gRNA_CDK6_targ_8155,CDK6,targeting,1.4172636440022175,0.8958810105861565,2.1191651178195485,1.4774365908026408,1.4172636440022175,279.4167514411665,321.0,0.07965727793326413,2.1272176998862675,-0.061738718374099125,0.7150454198151442,0.07965727793326413,3.427196596391153,2.291692641776992,-0.08179376073712896,1.8790318258103387,2.291692641776992,1.2233800705082571,1.2680635377149738,1.3746494812086927,1.288697696477308,1.2680635377149738,1.972999472862573,1.2504229056831744,2.1376977949507134,1.7870400578321537,1.972999472862573,-0.5379298445233279,0.21497767215346555,2.8356530172144847,0.8375669482815408,0.21497767215346555,1.6489333521280756,-2.9388179734665996,3.6291835940318284,0.7797663242311015,1.6489333521280756,1.4101413743958264,1.4101413743958264,1.4101413743958264,0.02054765314025238,0.22670910631411795,0.1257951538518306,0.6196160107880346,0.00019974046766736437,0.009192608645971616,0.06733948384037618,0.5361290622378155,0.011362330319460804,0.15670547232256357,0.034531746278627734,0.17161427089512252,0.027801389978291086,0.39664914150061853,0.13438656134386565,0.4920569889913664
gRNA_CDK6_targ_8156,CDK6,targeting,-5.522566314739066,-2.8417758502233137,-2.48008818715029,-3.61481011737089,-2.8417758502233137,287.5551034248898,125.0,-1.8627251306694441,-7.3229905691904875,-2.5037798206096893,-3.8964985068232068,-2.5037798206096893,-0.9913186160371323,-4.195171784616317,-4.107691013445523,-3.098060471366324,-4.107691013445523,-2.3933707733793774,-2.7753941057764435,-2.1382830806956634,-2.4356826532838283,-2.3933707733793774,-0.516398421654498,-2.18724619157089,-2.571219594267134,-1.758288069164174,-2.18724619157089,-0.1039880576900952,0.934905830358557,-0.7773394505014686,0.01785944072233107,-0.1039880576900952,-3.8605615585974937,-3.2921915297066984,-0.9930047468236958,-2.715252611709296,-3.2921915297066984,0.909900972548532,0.909900972548532,0.909900972548532,1.8756511011002517e-05,0.000886915020663119,3.0063749266646255e-05,0.0011223045623841943,0.007649739271038956,0.08671451022992789,0.004209442184031742,0.023696009573375962,0.027378506862386836,0.1443039135581217,0.4636926983734876,0.8216396314862119,0.07929499516120954,0.37282163918125505,0.30646935306469353,0.8287692472582807
gRNA_CDK6_targ_8157,CDK6,targeting,-2.2832177806368685,-2.0760068459119005,-2.637725709015264,-2.3323167785213443,-2.2832177806368685,326.13219325791687,431.0,-3.6176026489797097,-1.1502266446982905,0.42461202340237336,-1.4477390900918756,-1.1502266446982905,0.7089598276722427,-0.7628759086111164,-2.6198365405264172,-0.8912508738217637,-0.7628759086111164,-1.6195682298551046,-0.07696380898596886,-0.7490963852432823,-0.8152094746947852,-0.7490963852432823,-4.138383966790788,-3.3680410949403625,-1.9521890060969107,-3.1528713559426866,-3.3680410949403625,-0.310544466937445,-0.2837030323249685,0.4386431141986649,-0.051868128354582856,-0.2837030323249685,-5.838674306854131,-2.5776135810859717,-1.4923776894287804,-3.3028885257896277,-2.5776135810859717,1.3700521021868282,1.3700521021868282,1.3700521021868282,0.005946145406819537,0.03369425227084918,0.014611512410122112,0.07895428569727149,0.29143069494534657,0.625114293569567,0.18768865756642522,0.40445928160473144,0.0007366316954221904,0.014342652422632059,0.6017228135387847,0.9331936631618719,0.051169273881068386,0.3113424568866477,0.1611838816118388,0.5500172526099992
gRNA_CDK6_targ_8158,CDK6,targeting,-4.727715519839188,-5.142945328754898,-5.289804482474022,-5.053488443689369,-5.142945328754898,203.4587995930824,93.0,-6.22508187941639,-3.7651754249778477,-2.804647555445445,-4.264968286613228,-3.7651754249778477,-4.539507281704525,-2.175558022243103,-3.808612424235319,-3.507892576060982,-3.808612424235319,-4.826967588546595,-5.7074058428999725,-3.5766809557360664,-4.703684795727544,-4.826967588546595,-6.730779631687102,-6.6830350229990385,-5.600808512132261,-6.338207722272801,-6.6830350229990385,-1.2692396495633722,-0.28306470078701934,-0.20901683764163392,-0.5871070626640085,-0.28306470078701934,-7.675666345356579,-7.675666345356579,-7.675666345356579,-7.675666345356579,-7.675666345356579,1.9409787024594674,1.9409787024594674,1.9409787024594674,3.293407508148212e-05,0.0012112420946633982,8.382999409146093e-07,7.707702234520436e-05,0.00424779470767166,0.05810000199336031,2.837361606775256e-08,1.514784986842919e-06,4.1025318572854354e-10,1.1316150373012326e-07,0.21162758578391475,0.981074662387616,1.2754831549733627e-05,0.005277311553702289,0.0652934706529347,0.3636102143210336
gRNA_CDK6_targ_8159,CDK6,targeting,0.02543361712963128,-1.4253470853694044,0.7868843460715896,-0.20434304072272783,0.02543361712963128,377.076975245846,445.0,2.7540388950366594,-1.0493210276312308,-4.603946976755229,-0.9664097031166001,-1.0493210276312308,-0.31043697478824195,0.6082827537278727,3.0387749576489482,1.112206912196193,0.6082827537278727,1.0284041539941315,1.062595509122099,0.8780459623341346,0.9896818751501216,1.0284041539941315,0.1801687858630164,0.6223862347547532,-1.554467284792957,-0.2506374213917291,0.1801687858630164,1.5297899317448034,2.372808877349225,0.77501738255631,1.5592053972167796,1.5297899317448034,0.17830985419945475,-2.3987056988958098,-2.19262011929225,-1.471005321329535,-2.19262011929225,0.6388601016201505,0.6388601016201505,0.6388601016201505,0.3537259897806479,0.6294801215988949,0.022537345053195577,0.1081139306175034,0.03666037454255768,0.37685043396231654,0.17371820919667363,0.9214860135272271,0.35059598199200986,0.6948297801204542,0.010798938847862226,0.07589127430808415,0.2984644858049956,0.6601411439455532,0.4208579142085793,0.954136778103012
gRNA_CDK6_targ_8160,CDK6,targeting,1.4950868153529269,2.4971468121687748,1.5375073488755686,1.8432469921324237,1.5375073488755686,823.2756989898226,1088.0,2.864741553534104,0.9409358838689846,0.8810415953159767,1.5622396775730216,0.9409358838689846,1.0307185032270123,0.9781767180057147,2.5195860859868873,1.5094937690732049,1.0307185032270123,1.2804921936228497,0.19409801130825124,0.9843529350145886,0.8196477133152299,0.9843529350145886,1.21955290859892,1.005609677379924,-0.2301656599844405,0.6649989753314679,1.005609677379924,1.1873719525547173,0.43492277974928223,0.7952672128879036,0.8058539817306344,0.7952672128879036,0.9923900089975193,2.193251102654788,0.6027599741256423,1.262800361925983,0.9923900089975193,-1.3056610365432928,-1.3056610365432928,-1.3056610365432928,0.006416600461237454,0.11669751388294491,0.015485811765795238,0.20708481040807153,0.026085265697837427,0.2997994078466732,0.20071375688562826,1.0,0.2054577942926812,0.8794765232814563,0.10277814978428057,0.35144181382848005,0.07127682495202536,0.6563863037643467,0.03959604039596041,0.3276572342765724
gRNA_CDK6_targ_8161,CDK6,targeting,-1.7718477440440286,-3.11064706586243,0.3733580323987271,-1.5030455925025772,-1.7718477440440286,382.5025432349949,458.0,2.1755093070183387,-0.8691359510329932,-5.126907855223167,-1.2735114997459405,-0.8691359510329932,0.22757142962892268,-2.358825884329109,0.34596414911079343,-0.5950967685297975,0.22757142962892268,-3.1570642320111033,-0.6531352589669804,0.18734239313342754,-1.2076190326148855,-0.6531352589669804,1.745445037201974,-0.1969441458033501,-1.7029749553646767,-0.051491354655350895,-0.1969441458033501,2.17053174589486,2.247882999854663,2.7275813691267263,2.38199870495875,2.247882999854663,-3.653479746509614,0.2758414057788533,-0.11417410218867065,-1.1639374809731438,-0.11417410218867065,-0.7298468581199136,-0.7298468581199136,-0.7298468581199136,0.03132929421632584,0.10635337454717265,0.0012705253891879091,0.015328186747915789,0.39070842815351553,0.7289993783473148,0.06382201537436959,0.18596027367003815,0.34434395157158976,0.6901373158243908,0.00030655753975091806,0.005073527282877694,0.3546784550120169,0.7132355322538129,0.13508649135086503,0.6931244048370033
gRNA_CDK6_targ_8162,CDK6,targeting,-1.8008946520486737,-5.880714776779905,-3.426735876251254,-3.702781768359944,-3.426735876251254,1486.8903938556998,1965.0,0.057823445485385705,-2.6960084238128146,-2.6123656002381916,-1.7501835261885403,-2.6123656002381916,-3.7064011726761827,-10.539052538214897,-4.0519800388528475,-6.099144583247976,-4.0519800388528475,-3.2353050361354794,-2.0617752516585637,-2.6139741138822132,-2.6370181338920857,-2.6139741138822132,-1.250416068197544,-2.46101618335783,-7.127750108849366,-3.61306078680158,-2.46101618335783,-1.7579986865910397,-1.831061414301809,-0.915643785338976,-1.501567962077275,-1.7579986865910397,-5.220423874761242,-6.9941755547249755,-4.30643645521149,-5.507011961565902,-5.220423874761242,-2.7214847610624595,-2.7214847610624595,-2.7214847610624595,1.8476334564942947e-05,0.000886915020663119,0.006408248745043103,0.04591191200452959,9.51654846186304e-06,0.0014318079731257573,0.0032022858534866425,0.019456738727070752,7.03840873155754e-05,0.002478418393771857,0.014517095191712575,0.2018974163217169,0.0017752926925402534,0.10881886689459701,9.999000099990012e-05,0.0025856789321067925
