gRNA_id,Gene,classification,KB_2000_REP1,KB_2000_REP2,KB_2000_REP3,LFC_avg_KB_2000,LFC_median_KB_2000,base_RPM,base_RAW,KB_4000_REP1,KB_4000_REP2,KB_4000_REP3,LFC_avg_KB_4000,LFC_median_KB_4000,T0_REP1,T0_REP2,T0_REP3,LFC_avg_T0,LFC_median_T0,Plasmid,LFC_avg_Plasmid,LFC_median_Plasmid,p_KB_2000,FDR_KB_2000,p_KB_4000,FDR_KB_4000,p_T0,FDR_T0,p_Plasmid,FDR_Plasmid
gRNA_CDK9_targ_1552,CDK9,targeting,-3.111354783182154,-3.1957523961964025,-2.7576344939087294,-3.021580557762429,-3.111354783182154,110.54240662813568,1364.0,-3.3326860808658565,-1.4425926424166662,-1.6547426522241149,-2.1433404585022124,-1.6547426522241149,-1.2264788517011502,-1.9401561829040208,-1.3882041301988224,-1.5182797216013313,-1.3882041301988224,1.2020379712814453,1.2020379712814453,1.2020379712814453,0.01962956067729228,0.45414153092379594,0.18224241473632424,0.9956863947526975,0.0009396399960779269,0.030906231196298078,0.34066593340665924,0.9092196840921967
gRNA_CDK9_targ_1553,CDK9,targeting,-0.1703647016593626,-1.8007343446798416,-1.0468353138467092,-1.005978120061971,-1.0468353138467092,291.98971597650376,4449.0,-0.7788399044539625,0.25597025970993165,-1.791649575706094,-0.7715064068167082,-0.7788399044539625,-0.7990014682138978,0.888158832727687,-0.17005888740719396,-0.02696717429780159,-0.17005888740719396,-0.6579573735565796,-0.6579573735565796,-0.6579573735565796,0.3204099575319097,0.850685240630728,0.57394714801116,0.9956863947526975,0.3542385651675473,0.908758503031068,0.0221977802219778,0.10150743719597889
gRNA_CDK9_targ_1554,CDK9,targeting,-2.6792379174466543,2.8974684018681676,1.7028128288702828,0.6403477710972654,1.7028128288702828,29.07427380930348,443.0,-2.350299901604584,2.677711270776061,-2.3840085020518087,-0.6855323776267772,-2.350299901604584,2.6861019691548584,2.7667710216302237,3.425184265829908,2.9593524188716636,2.7667710216302237,2.773856845772502,2.773856845772502,2.773856845772502,0.02390438503481076,0.9043978089527908,0.22353038167230785,0.9956863947526975,1.541895275736799e-07,1.2380512066945473e-05,0.05349465053494652,0.6792576556297861
gRNA_CDK9_targ_1555,CDK9,targeting,0.7507489404278463,0.029613939787411447,3.752617153700506,1.510993344638588,0.7507489404278463,22.12468988964885,273.0,-0.5217407023069307,0.20920317484453232,-0.03543255233301141,-0.11599002659846992,-0.03543255233301141,4.283678060736216,3.8330846256877593,4.436305132386432,4.18435593960347,4.283678060736216,4.549531439722789,4.549531439722789,4.549531439722789,0.020245245743376324,0.8384936373840278,0.4313632971140656,0.9999010080221084,4.1025318572854354e-10,6.999944981493275e-08,9.999000099990012e-05,0.003739352092188046
gRNA_CDK9_targ_1556,CDK9,targeting,0.9631932099036791,1.2572867190086747,-2.845428776063701,-0.2083162823837824,0.9631932099036791,151.1448595025462,1865.0,1.7985426919361267,-0.4936318776197779,-3.9548209090556514,-0.8833033649131009,-0.4936318776197779,2.541403375482231,2.4235279456808514,2.288754270195869,2.4178951971196505,2.4235279456808514,1.3201621607236247,1.3201621607236247,1.3201621607236247,0.2356735232368867,0.9463985329406209,0.2823334679673129,0.9956863947526975,0.0001983679032452781,0.0054701452107031225,0.2831716828317168,0.9501040187243412
gRNA_CDK9_targ_1557,CDK9,targeting,0.06277622368443708,0.8465149621048177,0.22696493118041206,0.3787520389898889,0.22696493118041206,318.8981860934664,4902.0,0.5009241371307636,-1.5712268987217628,-0.6302435102636028,-0.5668487572848674,-0.6302435102636028,0.7613208432837528,0.9998126028863322,1.187381116777183,0.9828381876490893,0.9998126028863322,0.6914379363524858,0.6914379363524858,0.6914379363524858,0.2825603117557699,0.9999529305642686,0.555234515349069,0.9956863947526975,0.04916306230424023,0.31880085532203284,0.4563543645635435,0.8048109917690399
gRNA_CDK9_targ_1558,CDK9,targeting,-1.0815484426364084,0.9677599233168664,-3.1055107796235637,-1.0730997663143687,-1.0815484426364084,43.11478029777725,532.0,-5.0356804776053465,-4.7473084377794486,-1.2273086280247711,-3.670099181136522,-4.7473084377794486,1.902428741636744,3.012100647055805,3.2054322011351952,2.7066538632759145,3.012100647055805,3.411685500155132,3.411685500155132,3.411685500155132,0.243655859690115,0.7966399260075495,0.03341610852705409,0.9956863947526975,1.3102793738918535e-06,6.87896671293223e-05,0.022997700229977,0.45827534034917666
gRNA_CDK9_targ_1559,CDK9,targeting,0.9031749345803788,-3.6048934400466766,-4.235517242039678,-2.3124119158353253,-3.6048934400466766,95.54948490804396,1179.0,-4.8215770178513315,-1.0843092088457686,-4.4943031885849845,-3.4667298050940283,-4.4943031885849845,1.8109600238135612,0.3514941532515901,2.2675279367992816,1.4766607046214777,1.8109600238135612,1.7927416820054274,1.7927416820054274,1.7927416820054274,0.04020544600520388,0.5305089126756953,0.04518880353053542,0.9956863947526975,0.008627235056507452,0.11137469020802886,0.11638836116388364,0.727094338621058
gRNA_CDK9_targ_1560,CDK9,targeting,-2.2925067097163794,0.26065728051483894,-1.810105924063263,-1.2806517844216012,-1.810105924063263,243.9388885268976,3010.0,-6.565228673190465,-1.0752924144847162,-0.5817385607959961,-2.7407532161570596,-1.0752924144847162,1.2509546739547077,1.9085699212432676,1.5879411451263024,1.5824885801080928,1.5879411451263024,1.1584347549429697,1.1584347549429697,1.1584347549429697,0.2050203206202496,0.7635818216825122,0.047671658738159116,0.9956863947526975,0.004875275792538957,0.0735331652686815,0.35566443355664434,0.9045290843666276
gRNA_CDK9_targ_1561,CDK9,targeting,0.5898723807618139,-0.16346299789289354,-2.889420939045696,-0.8210038520589252,-0.16346299789289354,228.54075270626288,2820.0,-0.8860632981242461,0.17575885943933936,-5.372043705927952,-2.0274493815376196,-0.8860632981242461,0.7603889787546907,-0.5036106143981152,0.01673669123896591,0.09117168519851382,0.01673669123896591,-2.567187571486597,-2.567187571486597,-2.567187571486597,0.3875167686741513,0.9026627802734071,0.18746701445815744,0.9956863947526975,0.5034223494577024,1.0,9.999000099990012e-05,0.0010875406483256069
gRNA_CDK9_targ_1562,CDK9,targeting,-0.7099919307591178,1.736351100526344,0.6481912249240522,0.5581834648970928,0.6481912249240522,276.6801878507736,3414.0,2.5620287733592897,-3.150826491754451,-2.5736324744739276,-1.0541433976230297,-2.5736324744739276,0.38495265395040146,-0.9334861049854903,-0.5225626653269734,-0.35703203878735407,-0.5225626653269734,-2.951433033282133,-2.951433033282133,-2.951433033282133,0.14301124478002314,0.9999529305642686,0.26994450259574404,0.9956863947526975,0.1651682404859632,0.6288832587540858,9.999000099990012e-05,0.0010875406483256069
gRNA_CDK9_targ_1563,CDK9,targeting,0.2192261932624564,-3.889681725243191,-0.14009093613584428,-1.2701821560388595,-0.14009093613584428,145.17447780175914,2212.0,-6.376954406071805,-5.301993293171213,-5.469665413465915,-5.716204370902978,-5.469665413465915,-0.7642303646188024,1.1183445129294611,0.7191358648819536,0.3577500043975374,0.7191358648819536,-4.359964300555101,-4.359964300555101,-4.359964300555101,0.23165962119805397,0.7885670397390117,0.0013404670460304738,0.6099125059438656,0.22440901662354898,0.7090701566924639,9.999000099990012e-05,0.0010875406483256069
gRNA_CDK9_targ_1564,CDK9,targeting,-0.41584580725669934,0.8096399749817653,-0.08907369983655163,0.10157348929617145,-0.08907369983655163,54.37973229287319,1053.0,0.7705078217638738,0.8629303875257985,3.042725177158642,1.5587211288161047,0.8629303875257985,1.1815821389283856,3.0961409795715373,2.909754806070001,2.3958259748566415,2.909754806070001,-2.925662394649419,-2.925662394649419,-2.925662394649419,0.36965863239206737,0.9999529305642686,0.019080431429344367,0.8993808507975237,3.6260116741615947e-06,0.0001799820340083846,9.999000099990012e-05,0.0010875406483256069
gRNA_CDK9_targ_1565,CDK9,targeting,-2.380967460327068,-0.024350965791049832,0.5928167011000104,-0.6041672416727025,-0.024350965791049832,200.25680848836012,2706.0,2.2494101408860327,-1.0783336134738315,-3.7876609771449847,-0.8721948165775945,-1.0783336134738315,-0.6286814173609777,-0.7938623890226412,0.049609464932330385,-0.45764478048376284,-0.6286814173609777,0.705167439640558,0.705167439640558,0.705167439640558,0.46251615678948754,0.9275625749019024,0.2589013746467669,0.9956863947526975,0.14565097969372465,0.5949184645740974,0.4654534546545346,0.8052521744023318
gRNA_CDK9_targ_1566,CDK9,targeting,-1.969682815554713,-0.982047549391864,-0.5931978813126007,-1.1816427487530592,-0.982047549391864,549.7070760717116,9666.0,1.3586926545530376,-1.009482413189489,-1.2048069500802236,-0.2851989029055584,-1.009482413189489,-2.848428009354361,-1.1587167921906214,-0.629665912460229,-1.5456035713350706,-1.1587167921906214,-1.1286600713118176,-1.1286600713118176,-1.1286600713118176,0.2639339006627169,0.8169382639560284,0.3419544120374252,0.9956863947526975,8.829207800005233e-05,0.005128454743407294,0.0076992300769923,0.050647947253467426
gRNA_CDK9_targ_1567,CDK9,targeting,-1.2045690763804742,-0.030048786972680087,0.43737786986037924,-0.26574666449759166,-0.030048786972680087,368.77675334759175,4714.0,-1.1204841126728606,0.03484289186301212,-0.1974238105144267,-0.42768834377475845,-0.1974238105144267,-1.1714211880494059,-0.6443299990653643,-0.43776422432334666,-0.7511718038127055,-0.6443299990653643,-0.052526994987106314,-0.052526994987106314,-0.052526994987106314,0.5076399326195313,0.9892738112902224,0.5635341021954983,0.9956863947526975,0.045475982243783165,0.3436739904179381,0.13018698130186987,0.39446221859501085
gRNA_CDK9_targ_1568,CDK9,targeting,0.38644341727771186,0.5799909164282111,-1.039297437259636,-0.02428770118457102,0.38644341727771186,466.6322500770829,7110.0,0.8313743881691917,-0.5343500942096946,0.9685587564165135,0.42186101679200355,0.8313743881691917,-0.7032282856690428,-1.1101518464855094,-0.009303415487940789,-0.6075611825474977,-0.7032282856690428,0.09917170037347037,0.09917170037347037,0.09917170037347037,0.39245820200682724,0.9999529305642686,0.17853979734323228,0.9999010080221084,0.0776922531439152,0.4631001115346911,0.1936806319368063,0.507923271073469
gRNA_CDK9_targ_1569,CDK9,targeting,0.9120259285181062,0.010809971832326827,-0.21745820934941762,0.23512589700033845,0.010809971832326827,925.5857416085936,14103.0,-0.80418040017502,-0.0067534427682768,3.5408802981431964,0.9099821517332999,-0.0067534427682768,-0.5067708179381722,0.1419477189442196,-0.9237092456958274,-0.42951078156326,-0.5067708179381722,-0.8632685602819261,-0.8632685602819261,-0.8632685602819261,0.31456303577900385,0.9999529305642686,0.0462795159911116,0.9999010080221084,0.14915734434615877,0.5997047865464116,0.015498450154984505,0.09118700198945624
gRNA_CDK9_targ_1570,CDK9,targeting,-3.6771159344026296,-0.6829814336522221,-0.11495708408657336,-1.4916848173804753,-0.6829814336522221,150.09600833950878,3646.0,-2.155920211887879,-6.680161515347578,-0.36322615961014865,-3.066435962281868,-2.155920211887879,2.061100947142639,2.4539822719808257,1.1834025353834579,1.8994952515023076,2.061100947142639,1.036213598564361,1.036213598564361,1.036213598564361,0.19293429132847617,0.7590776609081159,0.034842318234825934,0.9956863947526975,0.0016336419625330228,0.03097112887302189,0.4087591240875912,0.8714464374458076
