gRNA_id,Gene,classification,ABE_BSJ-4-116_REP1,ABE_BSJ-4-116_REP2,ABE_BSJ-4-116_REP3,LFC_avg_ABE_BSJ-4-116,LFC_median_ABE_BSJ-4-116,base_RPM,base_RAW,ABE_CDK12-IN-2_REP1,ABE_CDK12-IN-2_REP2,ABE_CDK12-IN-2_REP3,LFC_avg_ABE_CDK12-IN-2,LFC_median_ABE_CDK12-IN-2,ABE_HQ461_REP1,ABE_HQ461_REP2,ABE_HQ461_REP3,LFC_avg_ABE_HQ461,LFC_median_ABE_HQ461,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,LFC_avg_ABE_T0,LFC_median_ABE_T0,PLASMID_LIBRARY,LFC_avg_Plasmid,LFC_median_Plasmid,p_ABE_BSJ-4-116,FDR_ABE_BSJ-4-116,p_ABE_CDK12-IN-2,FDR_ABE_CDK12-IN-2,p_ABE_HQ461,FDR_ABE_HQ461,p_ABE_T0,FDR_ABE_T0,p_Plasmid,FDR_Plasmid
gRNA_CDK12_targ_2005,CDK12,targeting,0.1588965110191316,1.014964464656995,1.8594865446231976,1.0111158400997748,1.014964464656995,11.592307613474832,69.0,-1.8589575160474183,0.4720787254277942,1.2912785812250547,-0.03186673646485646,0.4720787254277942,-0.31256207262570423,3.2024305333593337,2.8930316580192463,1.9276333729176252,2.8930316580192463,2.5274800707378353,-0.924027454865119,-0.1740000642055924,0.4764841838890413,-0.1740000642055924,3.040744769921106,3.040744769921106,3.040744769921106,0.099096684521136,0.6387456566634088,0.2766100247508347,0.7930138989912032,0.0023724196250063333,0.09577043050324759,0.21147728947109906,0.9999982651633662,0.009999000099990003,0.09081181434095399
gRNA_CDK12_targ_2006,CDK12,targeting,-0.20430873583970038,-0.6315455715481086,0.6625058158734044,-0.05778283050480156,-0.20430873583970038,286.25577247021715,1592.0,-1.5893374100882216,0.3329776239663139,-0.07977910433722653,-0.44537963015304477,-0.07977910433722653,-3.1098811111323386,1.171662779597254,-1.024851128725324,-0.9876898200868028,-1.024851128725324,0.059069377967514054,-1.102348807305028,-0.5556454771122398,-0.5329749688165846,-0.5556454771122398,-0.21934350521481683,-0.21934350521481683,-0.21934350521481683,0.529060469174534,0.9999997120869034,0.5817424817676267,0.9419391217646217,0.4051178768760837,0.9143399603423716,0.32334501910595187,0.9913078120160462,0.2739726027397261,0.9546127854297035
gRNA_CDK12_targ_2007,CDK12,targeting,0.6008943019173112,1.324400084965234,2.883398486864269,1.6028976245822715,1.324400084965234,26.33634141622663,130.0,-3.6120250275624497,-4.0789756279645255,-0.41891751601791194,-2.703306057181629,-3.6120250275624497,-2.536131652251414,-1.7320064187029618,1.6710474646223237,-0.8656968687773506,-1.7320064187029618,2.6557043778008387,-1.1168520608194774,-1.9830282621912738,-0.14805864840330418,-1.1168520608194774,3.521428772117886,3.521428772117886,3.521428772117886,0.008269149464557594,0.16363503899783075,0.06440821594505466,0.9999999963347348,0.3858138842148683,0.8975799528428609,0.22940918572036026,0.9369654508938148,9.999000099990012e-05,0.0013483416201316171
gRNA_CDK12_targ_2008,CDK12,targeting,-1.1489972450215171,-0.616049863030362,-0.1906034653841559,-0.6518835244786784,-0.616049863030362,10.949523776823291,98.0,-1.075995580103662,1.1105984675168485,-1.2421699119937892,-0.40252234152686756,-1.075995580103662,-2.4796315878817836,-1.6297067744915146,0.15371993780968263,-1.3185394748545387,-1.6297067744915146,1.6353441369778918,-0.06232645236981427,2.378132776111728,1.3170501535732686,1.6353441369778918,3.7982524547431895,3.7982524547431895,3.7982524547431895,0.22242537069427007,0.9059162374367369,0.46830149774166474,0.9050091742010777,0.3485690277916527,0.9999999475352453,0.05709216746960142,0.8713520312235563,9.999000099990012e-05,0.0013483416201316171
gRNA_CDK12_targ_2009,CDK12,targeting,0.5844211577115692,1.4875719628098591,3.648062242602112,1.9066851210411802,1.4875719628098591,14.586281399756288,72.0,-0.23759297144081534,-3.6921712505001794,-3.1059763670796148,-2.3452468630068695,-3.1059763670796148,-3.599753961671181,-1.9046682227272822,-0.17505776085716437,-1.893159981751876,-1.9046682227272822,-2.3106799341930455,-0.23233844601530187,0.025409056134750946,-0.8392031080245322,-0.23233844601530187,3.226373399763536,3.226373399763536,3.226373399763536,0.0028312899373539716,0.07743100794965806,0.1019329223081071,0.9999999963347348,0.2121275674339619,0.9999999475352453,0.18232427374523427,0.9053210864346953,0.004899510048995103,0.05408348054083484
gRNA_CDK12_targ_2010,CDK12,targeting,1.0107135059839318,0.3886216509389118,-0.3006359724224059,0.3662330615001459,0.3886216509389118,253.68673183111588,1510.0,-2.408928493537551,-0.6411846615734196,-0.6065150485647206,-1.218876067891897,-0.6411846615734196,0.8938877289488052,-0.11857232712910147,0.5299737098860704,0.43509637056859135,0.5299737098860704,0.6918620253626419,-0.05771051955686936,0.9109948655699993,0.5150487904585906,0.6918620253626419,0.6155634623342442,0.6155634623342442,0.6155634623342442,0.3850403170871546,0.9999997120869034,0.3352998028370843,0.9999999963347348,0.18714682307270092,0.7831108539550402,0.3879287120963556,0.9999982651633662,0.465853414658534,0.9140565991768415
gRNA_CDK12_targ_2011,CDK12,targeting,1.6508057024976874,-0.36158269065493015,2.228224495707361,1.172482502516706,1.6508057024976874,9.408249657312906,56.0,1.8340707030685204,1.4098520922120155,1.1765487790584839,1.4734905247796732,1.4098520922120155,-2.280405936876135,-1.3221189269208642,-1.1298424657394088,-1.577455776512136,-1.3221189269208642,3.1980510506552378,-0.38637011067273336,-0.9071766588901058,0.6348347603641328,-0.38637011067273336,2.7826041002616666,2.7826041002616666,2.7826041002616666,0.03567449936862716,0.39062012948598884,0.0266971659021392,0.2645286532353729,0.3041626566475861,0.9999999475352453,0.14357859545579998,0.9999982651633662,0.019498050194980496,0.15309114249865333
gRNA_CDK12_targ_2012,CDK12,targeting,0.4890236192437172,0.7681338293608388,-2.255427375654101,-0.33275664234984825,0.4890236192437172,113.65144257310108,620.0,0.4595497034756704,0.9355789054088124,-0.5471398809679824,0.28266290930550014,0.4595497034756704,-2.0269311140034745,-0.09521972849046695,0.8765259886445513,-0.4152082846164633,-0.09521972849046695,1.2990951492712213,0.7757428515469401,0.926290575508593,1.000376192108918,0.926290575508593,1.8273824403526522,1.8273824403526522,1.8273824403526522,0.24515434403015535,0.912964033918314,0.28118645114446106,0.797401052888145,0.3870316006148306,0.8975799528428609,0.16510970823737758,0.9999982651633662,0.11848815118488151,0.4834872757485358
gRNA_CDK12_targ_2013,CDK12,targeting,-0.12047372531391938,0.19283471903097626,-0.43964692275924944,-0.12242864301406418,-0.12047372531391938,125.9871130864112,949.0,-5.827815047734882,0.36467436552083254,-1.6762970868839768,-2.3798125896993425,-1.6762970868839768,-0.9260568415489304,-1.536588118704104,-1.3202154334809229,-1.2609534645779858,-1.3202154334809229,-1.1402636319730688,0.5468584830945141,0.33152942724854784,-0.08729190721000228,0.33152942724854784,1.1820945716239943,1.1820945716239943,1.1820945716239943,0.535182025864215,0.9999997120869034,0.03607541129273176,0.8961895551115344,0.4134309901991559,0.9999999475352453,0.5098681337902278,0.9999982651633662,0.2724727527247275,0.708924297308377
gRNA_CDK12_targ_2014,CDK12,targeting,0.01602984326897835,-0.2248378828019403,1.055916227295871,0.2823693959209697,0.01602984326897835,150.72490779748165,794.0,-1.72067966529385,-3.068641780459559,1.2142068142252977,-1.1917048771760372,-1.72067966529385,-0.5296383740596555,-1.478042775888068,-0.8890065401397468,-0.9655625633624901,-0.8890065401397468,-2.125677152084513,-0.8238431621539307,-0.11523485362788384,-1.0215850559554427,-0.8238431621539307,0.8302959317056824,0.8302959317056824,0.8302959317056824,0.4376904323161853,0.9999997120869034,0.27548134627925114,0.9314505346036299,0.5108210889888392,0.9999999475352453,0.15518935788125598,0.8748902687379181,0.3863613638636136,0.8430332224509507
gRNA_CDK12_targ_2015,CDK12,targeting,0.8557095295821321,1.2683610020440028,-2.3922208514657832,-0.08938343994654947,0.8557095295821321,14.280378944135665,85.0,-1.1177923302267883,-3.3346812943366952,-2.953685849115799,-2.4687198245597606,-2.953685849115799,-1.1868309652452371,1.2519675636270287,-0.5803142428086293,-0.1717258814756126,-0.5803142428086293,1.0064465373634575,-0.31616994322988695,1.0568065855066997,0.58236105988009,1.0064465373634575,3.317157092840859,3.317157092840859,3.317157092840859,0.29053695358595666,0.956277139997591,0.08785007416483832,0.9999999963347348,0.33048555211969843,0.8975799528428609,0.3062138174755532,0.9999982651633662,0.004899510048995103,0.05408348054083484
gRNA_CDK12_targ_2016,CDK12,targeting,2.633585546258617,1.5954650159045562,2.092099684940801,2.1070500823679916,2.092099684940801,2.3520624143282265,14.0,0.8590409417990759,-1.4750153988484433,3.2082667991739506,0.8640974473748612,0.8590409417990759,2.228453541932817,4.631395443304841,0.6523221790793521,2.504057054772337,2.228453541932817,-0.30498752399349993,1.4960121417730732,-0.3291168689055411,0.28730258295801075,-0.30498752399349993,4.891606768353009,4.891606768353009,4.891606768353009,0.0020206993053040866,0.06034824673754781,0.0242242821695866,0.25143668571758543,5.9369960128305644e-05,0.011115883304022764,0.4193947748987852,0.9999982651633662,9.999000099990012e-05,0.0013483416201316171
gRNA_CDK12_targ_2017,CDK12,targeting,2.0107706671339014,1.5019440574687728,0.6539265639449656,1.3888804295158799,1.5019440574687728,6.552173868485775,39.0,-2.91689197925414,2.615546637573904,-0.6758516737398179,-0.3257323384733513,-0.6758516737398179,-1.6370995516359357,-2.714496695537341,2.218453438482189,-0.7110476028970291,-1.6370995516359357,3.5775916652076556,-1.5066473911770735,1.5869764152499348,1.219306896426839,1.5869764152499348,3.4552339982826554,3.4552339982826554,3.4552339982826554,0.03342877448413201,0.3865350930849278,0.14749559869867807,0.6138307838793439,0.2299853420051971,0.8244246280421941,0.027154035189029195,0.677876119488175,0.004899510048995103,0.05408348054083484
gRNA_CDK12_targ_2018,CDK12,targeting,-0.3696227914498903,-0.7186848725901704,-2.4804913249961076,-1.189599663012056,-0.7186848725901704,20.34448553594945,204.0,-3.548846710410429,-3.9183867251936713,0.01593913020406385,-2.483764768466679,-3.548846710410429,-1.2236241076270833,0.4048922541313414,0.39034866753163006,-0.14279439532137064,0.39034866753163006,1.061464644133352,-1.0534893374329042,2.131349422153665,0.713108242951371,1.061464644133352,2.893488753557231,2.893488753557231,2.893488753557231,0.06824401291440522,0.706353789508616,0.08094659130395955,0.9999999963347348,0.3863824578646389,0.8975799528428609,0.16088443450353568,0.9999982651633662,0.019498050194980496,0.15309114249865333
