gRNA_id,Gene,classification,KB-0742_1500nM_REP1,KB-0742_1500nM_REP2,KB-0742_1500nM_REP3,LFC_avg_KB-0742_1500nM,LFC_median_KB-0742_1500nM,base_RPM,base_RAW,KI-CDK9d-32N_1250nM_REP1,KI-CDK9d-32N_1250nM_REP2,KI-CDK9d-32N_1250nM_REP3,LFC_avg_KI-CDK9d-32N_1250nM,LFC_median_KI-CDK9d-32N_1250nM,KI-CDK9d-32N_5000nM_REP1,KI-CDK9d-32N_5000nM_REP2,KI-CDK9d-32N_5000nM_REP3,LFC_avg_KI-CDK9d-32N_5000nM,LFC_median_KI-CDK9d-32N_5000nM,KI-CDK9d-32_1000nM_REP1,KI-CDK9d-32_1000nM_REP2,KI-CDK9d-32_1000nM_REP3,LFC_avg_KI-CDK9d-32_1000nM,LFC_median_KI-CDK9d-32_1000nM,KI-CDK9d-32_100nM_REP1,KI-CDK9d-32_100nM_REP2,KI-CDK9d-32_100nM_REP3,LFC_avg_KI-CDK9d-32_100nM,LFC_median_KI-CDK9d-32_100nM,SEL120_4000nM_REP1,SEL120_4000nM_REP2,SEL120_4000nM_REP3,LFC_avg_SEL120_4000nM,LFC_median_SEL120_4000nM,Senexin B_15000nM_REP1,Senexin B_15000nM_REP2,Senexin B_15000nM_REP3,LFC_avg_Senexin B_15000nM,LFC_median_Senexin B_15000nM,Senexin B_2000nM_REP1,Senexin B_2000nM_REP2,Senexin B_2000nM_REP3,LFC_avg_Senexin B_2000nM,LFC_median_Senexin B_2000nM,T0_REP1,T0_REP2,T0_REP3,LFC_avg_T0,LFC_median_T0,Plasmid,LFC_avg_Plasmid,LFC_median_Plasmid,p_KB-0742_1500nM,FDR_KB-0742_1500nM,p_KI-CDK9d-32N_1250nM,FDR_KI-CDK9d-32N_1250nM,p_KI-CDK9d-32N_5000nM,FDR_KI-CDK9d-32N_5000nM,p_KI-CDK9d-32_1000nM,FDR_KI-CDK9d-32_1000nM,p_KI-CDK9d-32_100nM,FDR_KI-CDK9d-32_100nM,p_SEL120_4000nM,FDR_SEL120_4000nM,p_Senexin B_15000nM,FDR_Senexin B_15000nM,p_Senexin B_2000nM,FDR_Senexin B_2000nM,p_T0,FDR_T0,p_Plasmid,FDR_Plasmid
gRNA_CDK7_targ_1,CDK7,targeting,0.08947238536697702,-0.07464739145467071,0.123553177059333,0.04612605699054643,0.08947238536697702,572.9592066618976,13085.0,0.0419413951157575,-0.1484560850085063,0.13215982238996232,0.008548377499071178,0.0419413951157575,0.2944434894501519,-1.0674155067063495,1.9917159457516407,0.4062479761651477,0.2944434894501519,-2.6641253583916766,0.3173425580750663,-0.0854844670064643,-0.8107557557743582,-0.0854844670064643,-0.5100261468048659,-0.20192464647942848,-0.013846445041390258,-0.24193241277522817,-0.20192464647942848,0.7049466011540663,0.5233092652844866,0.033597264850481326,0.42061771042967805,0.5233092652844866,-0.622702077015438,-0.11512591504671908,0.6200373026349815,-0.03926356314239188,-0.11512591504671908,0.6312849519725744,-0.2970251527947359,-0.4166657706261897,-0.027468657149450404,-0.2970251527947359,-1.0451239324072057,-1.0554537763550687,0.4441045623074913,-0.5521577154849276,-1.0451239324072057,-0.3554631812227738,-0.3554631812227738,-0.3554631812227738,0.5832671884790814,0.906000601157739,0.4934525085151661,0.9169086975317692,0.07962232368983246,0.9539624287796917,0.3931110155866439,0.7761494646841193,0.3689876819447974,0.6339435945307091,0.23833632551803421,0.9999899801423946,0.5602707166347629,0.9250353020186383,0.5288533871393779,0.9950897287337807,0.4144468719895587,0.6244149892557921,0.027697230276972302,0.09819927098199271
gRNA_CDK7_targ_2,CDK7,targeting,-0.21115466623145723,-0.24424638565788623,-1.652829834559358,-0.7027436288162338,-0.24424638565788623,498.2893278792273,9864.0,-0.5740726822119121,-1.0062844784389757,-0.4633692619184583,-0.6812421408564487,-0.5740726822119121,-1.6305376348349836,-1.2482055688810216,-1.2330636305004592,-1.3706022780721547,-1.2482055688810216,-2.269766525168734,-5.174712959527584,-1.556628685762553,-3.0003693901529567,-2.269766525168734,-0.9776066940637541,-1.875965187081802,-2.2057158087779136,-1.6864292299744899,-1.875965187081802,-0.12935807081215392,-0.4400763311571784,-0.5617546297695626,-0.3770630105796317,-0.4400763311571784,-1.2286994496552348,-1.0397049597530497,-0.16882864748386167,-0.8124110189640487,-1.0397049597530497,-0.022126170467549118,-0.4945790269601384,-1.0035276902181716,-0.506744295881953,-0.4945790269601384,-1.3202303759202618,-1.2192161324946589,-2.5098001167250614,-1.6830822083799941,-1.3202303759202618,-0.0431053844055407,-0.0431053844055407,-0.0431053844055407,0.0955043075904137,0.3981858296766685,0.04231102162215413,0.3348089537057414,0.22289872061237756,0.5394623291416585,0.04210498475265416,0.5371336839941395,0.014836275424978994,0.12054473782795432,0.22142105024079026,0.7487492685661611,0.1714182972924291,0.7765971330803606,0.23757943593966444,0.7684737679091042,0.08996633661416285,0.2348069779700426,0.10038996100389966,0.23790329300403304
gRNA_CDK7_targ_3,CDK7,targeting,0.15092156107224758,0.1176091218082151,1.116314482784795,0.4616150552217526,0.15092156107224758,193.01522223657963,3930.0,-0.37251710105386465,0.20388422482229948,0.7332748007766855,0.18821397484837343,0.20388422482229948,-0.7810328507055642,-2.768860977218073,-0.13215958971259598,-1.2273511392120777,-0.7810328507055642,-1.7486148657470384,-2.345238042056338,-0.18665495223255518,-1.4268359533453105,-1.7486148657470384,1.5961719617704022,0.5903791424696911,-0.5863946469749175,0.5333854857550587,0.5903791424696911,-0.3063871303654664,0.8257640917753186,-0.34804365418966554,0.0571111024067289,-0.3063871303654664,0.1958263916996569,0.3053633944558248,0.7566968196214573,0.4192955352589796,0.3053633944558248,0.6500243688965324,0.5185738648988495,-0.7055980424219694,0.15433339712447083,0.5185738648988495,-0.5496100600252869,-1.7419306057165624,-2.4285915363006505,-1.5733774006808332,-1.7419306057165624,-0.3898729041602727,-0.3898729041602727,-0.3898729041602727,0.27639258496674624,0.9971479299040764,0.4712440938291059,0.9541403896640034,0.2919629921760689,0.6033754493873339,0.19609784079766382,0.6875965022482927,0.17750174449682282,0.8996877064511885,0.4714600645495982,0.9520898500862697,0.28272302278824446,0.9995281650124519,0.3154733150576911,0.9999876699654171,0.0999666876256031,0.25152908499345294,0.027697230276972302,0.09819927098199271
gRNA_CDK7_targ_4,CDK7,targeting,-0.1276092486174802,0.26063216413283524,-0.5576263993349777,-0.14153449460654088,-0.1276092486174802,853.2866687214673,19487.0,0.07624360311879123,-0.7064501998571016,-0.5583501339774661,-0.39618557690525885,-0.5583501339774661,-2.346025736978592,0.37103749810219866,-2.3125996029993927,-1.4291959472919287,-2.3125996029993927,-2.7708182381356927,-0.9854710139520457,-0.33052012561364486,-1.3622697925671279,-0.9854710139520457,-0.3568785556916821,-0.20865342721372857,-0.37552579190373236,-0.313685924936381,-0.3568785556916821,0.11812576613264716,-0.007800876290849356,-0.7691824397419451,-0.21961918330004912,-0.007800876290849356,0.03892888134873389,-0.497885580308514,0.18733365394473692,-0.0905410150050144,0.03892888134873389,-0.3086942245577008,-0.34102607843719157,-0.27527619045462487,-0.3083321644831724,-0.3086942245577008,-2.472619996231599,-1.9545211821314539,-3.508663104956369,-2.6452680944398073,-2.472619996231599,-1.5137741064846448,-1.5137741064846448,-1.5137741064846448,0.39672220736013153,0.7827802737952824,0.15756402664033814,0.5893659450701612,0.19163415905934125,0.5006327791693795,0.22811262517703473,0.6999607316678219,0.30244672638925435,0.575386455081996,0.33489570870230184,0.8258945661764083,0.5673145486964102,0.9250353020186383,0.390913908185922,0.9061717500978642,0.01147950138977605,0.05586281424971233,9.999000099990012e-05,0.0005492408505628316
gRNA_CDK7_targ_5,CDK7,targeting,1.0625578069156212,1.0974545650257967,0.011327173189155553,0.7237798483768579,1.0625578069156212,221.43329828729205,4802.0,0.9644659969859604,0.3410967521721951,0.8255731883552347,0.7103786458377966,0.8255731883552347,-1.1445709436327216,-0.960819240382459,-0.9420433994198357,-1.0158111944783388,-0.960819240382459,-2.7460884663823104,-1.0390251062807005,0.9815286970016441,-0.9345282918871224,-1.0390251062807005,-0.046187731189045865,0.8030783342404865,1.4043841178997178,0.7204249069837195,0.8030783342404865,-0.23947750965440082,1.1326230874499934,-0.013215273573374242,0.2933101014074061,-0.013215273573374242,0.5186449459374232,0.5880122885411909,0.17345968034255851,0.4267056382737242,0.5186449459374232,-0.09872776754654738,1.0737732838482186,-0.5368162305199717,0.1460764285938998,-0.09872776754654738,-0.5620187550275197,-0.7006966423188951,-1.6113482682349356,-0.9580212218604501,-0.7006966423188951,-1.4464213506941583,-1.4464213506941583,-1.4464213506941583,0.10938583763357485,0.9999978499330994,0.10135081707297926,0.9012629661538546,0.37923153153982714,0.6762260490553417,0.3134416467572626,0.7445665158062617,0.16031486062344658,0.9772006884498249,0.2862772833218014,0.9999899801423946,0.28089349056454793,0.9995281650124519,0.3675676291099615,0.9999876699654171,0.27170170023714785,0.47999054961138166,9.999000099990012e-05,0.0005492408505628316
gRNA_CDK7_targ_6,CDK7,targeting,0.24629233084677846,0.327374389062325,-0.15007435658630713,0.1411974544409321,0.24629233084677846,859.0666163927986,16447.0,-0.835256732795243,-0.5091552567128956,-0.4746390300334064,-0.6063503398471817,-0.5091552567128956,-1.5728616689381194,-1.5417530313842716,-0.5802700754431365,-1.2316282585885092,-1.5417530313842716,-0.9286791887328749,-0.6745968955436196,0.18598535310332645,-0.4724302437243893,-0.6745968955436196,0.16431815571307984,0.21488991631231488,0.6168108260400982,0.3320062993551643,0.21488991631231488,-0.4368669328444993,-0.14085866478643844,-0.41998732111903736,-0.3325709729166583,-0.41998732111903736,-0.3738679348427789,-0.21516448590504625,-0.24380799420000138,-0.2776134716492755,-0.24380799420000138,-0.7745034640153355,-0.19451375851802818,-0.387472277264348,-0.4521631665992372,-0.387472277264348,0.320502617764396,0.08764206711774214,0.4825617031658589,0.29690212934933236,0.320502617764396,-2.669834956781685,-2.669834956781685,-2.669834956781685,0.641236790004795,0.9295878795632632,0.06722342318804346,0.40873039043064285,0.2835494725133871,0.5982148840506544,0.587188610810716,0.8461494419607942,0.48862103344519314,0.9290498320277697,0.2628064909284438,0.7776053640040897,0.41649357061851455,0.8646596561129618,0.27640709981933986,0.8122256668238097,0.5194496436351699,0.9146615666296161,9.999000099990012e-05,0.0005492408505628316
gRNA_CDK7_targ_7,CDK7,targeting,0.3734201750230231,-0.04821583233957702,0.835539813546192,0.3869147187432127,0.3734201750230231,273.190255998668,6166.0,0.9865021743088992,1.033756383640632,1.0564519466100954,1.0255701681865421,1.033756383640632,0.8567880997114523,0.988650450046335,1.6148691149177106,1.153435888225166,0.988650450046335,-0.3160167705641672,-0.9106012580936449,1.1213057284143584,-0.035104100081151245,-0.3160167705641672,-0.053569548236870025,1.17971579493477,1.2540111439878303,0.7933857968952435,1.17971579493477,0.394408672867984,1.095043083760781,0.17716024202684805,0.5555373328852043,0.394408672867984,0.7608485647136556,0.7652495506764252,0.20519753993515796,0.5770985517750796,0.7608485647136556,0.5130418631607002,0.8135731246371448,0.7997208913573735,0.7087786263850728,0.7997208913573735,0.09837646007181552,-1.399252011567885,1.2247777552825279,-0.02536593207118054,0.09837646007181552,0.5280012326119649,0.5280012326119649,0.5280012326119649,0.3552864242181372,0.9946230549901663,0.020956619581138352,0.43016219140231354,0.018648540797785575,0.890160726677028,0.2767255971916747,0.9044501849878798,0.14067111788759512,0.9840057353454277,0.1444259811345257,0.84805148637966,0.17804812688007232,0.9995281650124519,0.08962819981740053,0.7731969726700398,0.49903096393239277,0.7675776445866551,0.42255774422557757,0.5938087343362681
gRNA_CDK7_targ_8,CDK7,targeting,0.880199861741391,0.6444383737192662,0.5519504363564404,0.6921962239390326,0.6444383737192662,331.0815343593325,6940.0,0.023666485905785527,0.39626835255157955,-0.013804374838774907,0.13537682120619673,0.023666485905785527,-0.6496147099269277,0.548637298269621,0.4824960093380225,0.12717286589357193,0.4824960093380225,-2.358174726612911,-0.7036686550040893,-0.42370982359318815,-1.161851068403396,-0.7036686550040893,1.134154342657691,0.3864721357599147,-1.1781324109703921,0.11416468914907114,0.3864721357599147,0.14581825420332833,0.46690776726516314,0.6794102895418842,0.4307121036701253,0.46690776726516314,-0.11598611396197064,0.023525930043568254,1.1205136394252573,0.3426844851689516,0.023525930043568254,0.5405053551211567,0.37847937083088445,-0.004579381823950776,0.30480178137603015,0.37847937083088445,0.5558998000776113,-1.1738969056678912,0.2873123568847533,-0.11022824956850885,0.2873123568847533,0.9302050322918864,0.9302050322918864,0.9302050322918864,0.15926128257154015,0.9999978499330994,0.5876683865299517,1.0,0.21200753617805645,0.9768740315782174,0.2842596837802965,0.7200617902511318,0.40893408905314566,0.752760950750063,0.24640605741031643,0.9999899801423946,0.2987827213469556,0.9951159005068583,0.3163063016311676,0.9999876699654171,0.5700587456916124,0.766253262303349,0.3781621837816219,0.7315339125286093
gRNA_CDK7_targ_9,CDK7,targeting,0.3063150517104052,-0.538320092937379,-2.235367991430256,-0.8224576775524101,-0.538320092937379,470.61367937280346,9116.0,-0.17986164004426794,-0.10502874213739567,-0.8121420527298998,-0.3656774783038545,-0.17986164004426794,-0.0213837696644867,-1.9826940187576627,-3.39156831530903,-1.7985487012437265,-1.9826940187576627,-2.661033255951502,-0.7688098611846751,0.2870180394990499,-1.0476083592123757,-0.7688098611846751,-0.5113901605418801,1.2691405639911522,0.3390668452687132,0.36560574957266173,0.3390668452687132,-0.1503125838956874,-0.7585253682059994,-1.072105450544976,-0.6603144675488876,-0.7585253682059994,-2.379743872584708,-0.20370018024451297,-1.2166815493394767,-1.2667085340562325,-1.2166815493394767,-0.9470248758658564,-0.6299736233798928,-0.10639137018961062,-0.5611299564784533,-0.6299736233798928,-0.9685183104890268,-2.3428905943404525,1.0581985963321419,-0.7510701028324459,-0.9685183104890268,-0.5100115059086834,-0.5100115059086834,-0.5100115059086834,0.06721122419479951,0.3388322000160467,0.16061980523970132,0.5933586851209535,0.11597271860810084,0.4101107795338281,0.30839901574700523,0.7425077565221894,0.32846640543808237,0.8711641901879571,0.07895352127793326,0.5785018120022812,0.100544372887711,0.7497356142874984,0.21395047670197517,0.7399353158272086,0.2440098753856515,0.4464791955783034,0.012998700129987,0.056960596075223933
gRNA_CDK7_targ_10,CDK7,targeting,-0.005682452046176024,0.30352080513217916,0.640335077057445,0.3127244767144827,0.30352080513217916,142.20239841646642,3165.0,1.2323351642336113,0.19914552471200572,1.291617409560255,0.907699366168624,1.2323351642336113,1.3201329543346931,-0.5457920106379773,-0.13793121217280194,0.21213657717463796,-0.13793121217280194,-0.31549405167990147,0.07427044309290723,-0.42653796393043925,-0.2225871908391445,-0.31549405167990147,0.8546538302794534,-0.23300507495689823,-1.0112192829038802,-0.12985684252710836,-0.23300507495689823,0.5844416320829335,-0.14829422285591484,1.1430065248411385,0.5263846446893857,0.5844416320829335,0.3854168408567568,0.009297562761817287,0.23900774781502315,0.21124071714453244,0.23900774781502315,0.4932233926423556,0.01057439801059659,1.2419488734224353,0.5819155546917959,0.4932233926423556,-0.30928430793257466,-1.3337660399236904,0.3163475735899933,-0.4422342580887572,-0.30928430793257466,0.8965690440183669,0.8965690440183669,0.8965690440183669,0.4494254334902331,0.984943462083508,0.03558862961341837,0.568169349968609,0.17253743824449397,0.9760860758384919,0.5608217858847211,0.9031532718246043,0.37813290853680837,0.6407838859748521,0.14179329594520468,0.8426456102656448,0.4764468994834584,0.9968737535247075,0.13364462424611995,0.9026517978306389,0.44336861578620435,0.651802003821399,0.39396060393960597,0.7245011050558693
