Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,5.6547619,94.3452381,5774,5741,2352,133,2219,0,293,294,1928,0,0,1925,291,0,1,2,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,5774,5741,2697,0,2697,0,0,106,2606,0,91,2591,0,0,15,0,gRNA_CDK7_targ_2_1
Reference,51.5503876,48.4496124,5774,5740,258,133,125,0,15,17,110,0,0,108,15,0,2,0,gRNA_CDK7_targ_2_2
HDR,32.05178501,67.94821499,5774,5740,2549,817,1732,0,0,106,1642,0,90,1626,0,0,16,0,gRNA_CDK7_targ_2_2
Reference,9.63070239,90.36929761,5774,5741,1381,133,1248,0,293,295,957,0,0,953,291,0,2,2,gRNA_CDK7_targ_2_3
HDR,31.53214774,68.46785226,5774,5741,2924,922,2002,0,0,107,1911,0,91,1895,0,0,16,0,gRNA_CDK7_targ_2_3
Reference,78.57142857,21.42857143,2286,2286,14,11,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,44.95145631,55.04854369,2286,2286,2060,926,1134,0,0,4,1131,0,3,1130,0,0,1,0,gRNA_CDK7_targ_3_4
Reference,5.72051212,94.27948788,9649,9649,3671,210,3461,0,9,4,3457,4,0,3450,0,3,2,2,gRNA_CDK7_targ_4_5
HDR,52.64205574,47.35794426,9649,9649,5526,2909,2617,0,0,2,2615,0,2,2615,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,0.35005834,99.64994166,2599,2599,857,3,854,0,108,1,782,72,0,745,0,36,1,0,gRNA_CDK7_targ_5_6
HDR,5.45124167,94.54875833,2599,2599,1651,90,1561,0,0,1,1561,0,0,1560,0,0,1,0,gRNA_CDK7_targ_5_6
Reference,0.44642857,99.55357143,3204,3200,224,1,223,0,0,53,191,0,32,170,0,0,21,0,gRNA_CDK7_targ_7_7
HDR,0.0,100.0,3204,3200,2590,0,2590,0,1,20,2589,0,1,2569,0,1,19,0,gRNA_CDK7_targ_7_7
Reference,0.43668122,99.56331878,3204,3199,229,1,228,0,0,53,196,0,32,175,0,0,21,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,3204,3199,2407,0,2407,0,1,19,2407,0,0,2387,0,1,19,0,gRNA_CDK7_targ_7_8
Reference,0.44052863,99.55947137,3204,3200,227,1,226,0,0,53,194,0,32,173,0,0,21,0,gRNA_CDK7_targ_7_9
HDR,52.10343497,47.89656503,3204,3200,2591,1350,1241,0,1,20,1221,1,19,1220,0,0,1,0,gRNA_CDK7_targ_7_9
Reference,33.74384236,66.25615764,3471,3470,812,274,538,0,1,96,457,1,80,441,0,0,16,0,gRNA_CDK7_targ_8_10
HDR,40.04347826,59.95652174,3471,3470,2300,921,1379,0,0,1,1378,0,1,1378,0,0,0,0,gRNA_CDK7_targ_8_10
Reference,24.17943107,75.82056893,5633,5631,914,221,693,0,63,64,633,0,0,629,60,0,1,3,gRNA_CDK7_targ_9_11
HDR,84.33138226,15.66861774,5633,5631,4442,3746,696,0,0,2,695,0,1,694,0,0,1,0,gRNA_CDK7_targ_9_11
Reference,72.28070175,27.71929825,1573,1573,285,206,79,0,0,1,78,0,1,78,0,0,0,0,gRNA_CDK7_targ_10_12
HDR,84.92610837,15.07389163,1573,1573,1015,862,153,0,0,0,153,0,0,153,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,52.09580838,47.90419162,7183,7177,2839,1479,1360,0,564,0,843,517,0,796,0,47,0,0,gRNA_CDK7_targ_13_13
