Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,9.48275862,90.51724138,528,528,116,11,105,0,0,0,105,0,0,105,0,0,0,0,gRNA_CDK7_targ_2_1
HDR,0.35087719,99.64912281,528,528,285,1,284,0,0,64,225,0,59,220,0,0,5,0,gRNA_CDK7_targ_2_1
Reference,78.57142857,21.42857143,528,528,14,11,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,13.3037694,86.6962306,528,528,451,60,391,0,0,64,332,0,59,327,0,0,5,0,gRNA_CDK7_targ_2_2
Reference,22.91666667,77.08333333,528,528,48,11,37,0,0,0,37,0,0,37,0,0,0,0,gRNA_CDK7_targ_2_3
HDR,40.58679707,59.41320293,528,528,409,166,243,0,0,64,184,0,59,179,0,0,5,0,gRNA_CDK7_targ_2_3
Reference,,,603,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,4.5112782,95.4887218,603,603,399,18,381,0,0,28,358,0,23,353,0,0,5,0,gRNA_CDK7_targ_3_4
Reference,6.84039088,93.15960912,2935,2934,1842,126,1716,0,152,154,1572,0,2,1562,142,0,0,10,gRNA_CDK7_targ_4_5
HDR,47.99025579,52.00974421,2935,2934,821,394,427,0,1,1,427,0,0,426,0,0,0,1,gRNA_CDK7_targ_4_5
Reference,0.0,100.0,2583,2583,139,0,139,0,0,0,139,0,0,139,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,2.53786328,97.46213672,2583,2583,2443,62,2381,0,131,6,2259,119,3,2244,0,12,3,0,gRNA_CDK7_targ_5_6
Reference,0.0,100.0,3002,3002,116,0,116,0,115,0,18,98,0,1,0,17,0,0,gRNA_CDK7_targ_7_7
HDR,2.31259968,97.68740032,3002,3002,2508,58,2450,0,34,0,2450,0,0,2416,0,34,0,0,gRNA_CDK7_targ_7_7
Reference,0.0,100.0,3002,3002,233,0,233,0,116,0,135,98,0,117,0,18,0,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,3002,3002,2422,0,2422,0,33,0,2422,0,0,2389,0,33,0,0,gRNA_CDK7_targ_7_8
Reference,0.0,100.0,3002,3002,145,0,145,0,115,0,47,98,0,30,0,17,0,0,gRNA_CDK7_targ_7_9
HDR,32.82537068,67.17462932,3002,3002,2428,797,1631,0,33,0,1600,31,0,1598,0,2,0,0,gRNA_CDK7_targ_7_9
Reference,22.93577982,77.06422018,680,680,218,50,168,0,0,0,168,0,0,168,0,0,0,0,gRNA_CDK7_targ_8_10
HDR,43.59756098,56.40243902,680,680,328,143,185,0,0,0,185,0,0,185,0,0,0,0,gRNA_CDK7_targ_8_10
Reference,1.77777778,98.22222222,2642,2641,225,4,221,0,4,207,54,0,167,10,0,4,40,0,gRNA_CDK7_targ_9_11
HDR,88.24278438,11.75721562,2642,2641,2356,2079,277,0,0,2,275,0,2,275,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,67.64705882,32.35294118,306,306,34,23,11,0,1,1,10,0,0,10,1,0,0,0,gRNA_CDK7_targ_10_12
HDR,74.07407407,25.92592593,306,306,270,200,70,0,0,0,70,0,0,70,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,0.39463299,99.60536701,3443,3443,1267,5,1262,0,0,0,1262,0,0,1262,0,0,0,0,gRNA_CDK7_targ_13_13
HDR,45.3698311,54.6301689,3443,3443,1717,779,938,0,0,0,938,0,0,938,0,0,0,0,gRNA_CDK7_targ_13_13
Reference,,,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_14_14
HDR,46.15384615,53.84615385,14,14,13,6,7,0,0,0,7,0,0,7,0,0,0,0,gRNA_CDK7_targ_14_14
Reference,0.0,100.0,724,674,122,0,122,0,0,0,122,0,0,122,0,0,0,0,gRNA_CDK7_targ_15_15
HDR,0.84210526,99.15789474,724,674,475,4,471,0,0,0,471,0,0,471,0,0,0,0,gRNA_CDK7_targ_15_15
Reference,33.23170732,66.76829268,730,730,328,109,219,0,1,0,219,0,0,218,0,1,0,0,gRNA_CDK7_targ_16_16
HDR,0.0,100.0,730,730,401,0,401,0,0,1,401,0,0,400,0,0,1,0,gRNA_CDK7_targ_16_16
Reference,3.86847195,96.13152805,1558,1558,1551,60,1491,0,0,2,1491,0,0,1489,0,0,2,0,gRNA_CDK7_targ_17_17
HDR,0.0,100.0,1558,1558,7,0,7,0,0,0,7,0,0,7,0,0,0,0,gRNA_CDK7_targ_17_17
Reference,0.0,100.0,2589,2587,970,0,970,0,0,64,970,0,0,906,0,0,64,0,gRNA_CDK7_targ_18_18
HDR,0.0,100.0,2589,2587,857,0,857,0,0,1,857,0,0,856,0,0,1,0,gRNA_CDK7_targ_18_18
Reference,0.0,100.0,2589,2587,17,0,17,0,0,0,17,0,0,17,0,0,0,0,gRNA_CDK7_targ_18_19
HDR,4.85919382,95.14080618,2589,2587,1811,88,1723,0,4,66,1664,1,58,1653,0,3,8,0,gRNA_CDK7_targ_18_19
Reference,0.0,100.0,2589,2587,573,0,573,0,0,0,573,0,0,573,0,0,0,0,gRNA_CDK7_targ_18_20
HDR,0.0,100.0,2589,2587,2010,0,2010,0,3,66,1952,0,58,1941,0,3,8,0,gRNA_CDK7_targ_18_20
Reference,0.0,100.0,2589,2587,16,0,16,0,0,0,16,0,0,16,0,0,0,0,gRNA_CDK7_targ_18_21
HDR,0.0,100.0,2589,2587,1101,0,1101,0,4,2,1100,1,0,1095,0,3,2,0,gRNA_CDK7_targ_18_21
Reference,0.0,100.0,2589,2587,330,0,330,0,1,0,330,0,0,329,0,1,0,0,gRNA_CDK7_targ_18_22
HDR,0.0,100.0,2589,2587,1159,0,1159,0,3,2,1159,0,0,1154,0,3,2,0,gRNA_CDK7_targ_18_22
Reference,0.0,100.0,2589,2587,470,0,470,0,0,0,470,0,0,470,0,0,0,0,gRNA_CDK7_targ_18_23
HDR,35.50472402,64.49527598,2589,2587,2011,714,1297,0,4,66,1234,4,59,1227,0,0,7,0,gRNA_CDK7_targ_18_23
Reference,0.0,100.0,2589,2587,328,0,328,0,0,0,328,0,0,328,0,0,0,0,gRNA_CDK7_targ_18_24
HDR,27.92607803,72.07392197,2589,2587,1948,544,1404,0,3,3,1400,3,1,1398,0,0,2,0,gRNA_CDK7_targ_18_24
Reference,69.91869919,30.08130081,2460,2460,123,86,37,0,0,0,37,0,0,37,0,0,0,0,gRNA_CDK7_targ_19_25
HDR,0.0,100.0,2460,2460,1933,0,1933,0,2,6,1930,0,2,1926,1,1,3,0,gRNA_CDK7_targ_19_25
