Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,19.04340124,80.95659876,2238,2237,1129,215,914,0,88,0,836,78,0,826,0,10,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,2238,2237,1087,0,1087,0,0,1,1086,0,1,1086,0,0,0,0,gRNA_CDK7_targ_2_1
Reference,64.37125749,35.62874251,2238,2237,334,215,119,0,88,0,41,78,0,31,0,10,0,0,gRNA_CDK7_targ_2_2
HDR,24.04554588,75.95445412,2238,2237,1493,359,1134,0,0,1,1133,0,1,1133,0,0,0,0,gRNA_CDK7_targ_2_2
Reference,29.94428969,70.05571031,2238,2237,718,215,503,0,88,0,425,78,0,415,0,10,0,0,gRNA_CDK7_targ_2_3
HDR,78.1048758,21.8951242,2238,2237,1087,849,238,0,0,1,237,0,1,237,0,0,0,0,gRNA_CDK7_targ_2_3
Reference,,,1030,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,55.69620253,44.30379747,1030,1030,869,484,385,0,0,1,385,0,0,384,0,0,1,0,gRNA_CDK7_targ_3_4
Reference,15.61001598,84.38998402,3309,3307,1877,293,1584,0,0,4,1584,0,0,1580,0,0,4,0,gRNA_CDK7_targ_4_5
HDR,27.44405183,72.55594817,3309,3307,849,233,616,0,0,0,616,0,0,616,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,2.02020202,97.97979798,1481,1480,198,4,194,0,1,0,194,0,0,193,0,1,0,0,gRNA_CDK7_targ_5_6
HDR,12.76429131,87.23570869,1481,1480,1277,163,1114,0,0,4,1114,0,0,1110,0,0,4,0,gRNA_CDK7_targ_5_6
Reference,4.76190476,95.23809524,2127,2127,21,1,20,0,0,16,20,0,0,4,0,0,16,0,gRNA_CDK7_targ_7_7
HDR,0.11273957,99.88726043,2127,2127,1774,2,1772,0,132,130,1734,1,1,1639,36,2,0,93,gRNA_CDK7_targ_7_7
Reference,1.58730159,98.41269841,2127,2127,63,1,62,0,38,53,62,0,0,7,0,2,17,36,gRNA_CDK7_targ_7_8
HDR,0.05824112,99.94175888,2127,2127,1717,1,1716,0,94,96,1716,0,0,1619,0,1,3,93,gRNA_CDK7_targ_7_8
Reference,5.0,95.0,2127,2127,20,1,19,0,0,16,19,0,0,3,0,0,16,0,gRNA_CDK7_targ_7_9
HDR,42.17687075,57.82312925,2127,2127,1911,806,1105,0,94,96,1054,1,0,1008,50,0,3,43,gRNA_CDK7_targ_7_9
Reference,24.55357143,75.44642857,3527,3527,224,55,169,0,1,0,168,1,0,168,0,0,0,0,gRNA_CDK7_targ_8_10
HDR,32.78800273,67.21199727,3527,3527,2934,962,1972,0,0,2,1971,0,1,1970,0,0,1,0,gRNA_CDK7_targ_8_10
Reference,24.65116279,75.34883721,1492,1299,645,159,486,0,5,4,482,0,1,480,3,2,0,0,gRNA_CDK7_targ_9_11
HDR,72.50384025,27.49615975,1492,1299,651,472,179,0,0,0,179,0,0,179,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,70.7641196,29.2358804,2013,2013,301,213,88,0,0,0,88,0,0,88,0,0,0,0,gRNA_CDK7_targ_10_12
HDR,81.375,18.625,2013,2013,1600,1302,298,0,0,5,294,0,4,293,0,0,1,0,gRNA_CDK7_targ_10_12
Reference,37.81725888,62.18274112,4242,4242,394,149,245,0,0,1,245,0,0,244,0,0,1,0,gRNA_CDK7_targ_13_13
HDR,17.81629116,82.18370884,4242,4242,2885,514,2371,0,0,1,2371,0,0,2370,0,0,1,0,gRNA_CDK7_targ_13_13
Reference,0.0,100.0,1095,1095,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_14_14
HDR,35.19837233,64.80162767,1095,1095,983,346,637,0,3,2,635,2,0,632,0,1,2,0,gRNA_CDK7_targ_14_14
Reference,32.43243243,67.56756757,1824,1824,37,12,25,0,0,0,25,0,0,25,0,0,0,0,gRNA_CDK7_targ_15_15
HDR,0.06944444,99.93055556,1824,1824,1440,1,1439,0,0,3,1439,0,0,1436,0,0,3,0,gRNA_CDK7_targ_15_15
Reference,0.10638298,99.89361702,1618,1618,940,1,939,0,10,5,927,7,2,927,3,0,0,0,gRNA_CDK7_targ_16_16
HDR,0.0,100.0,1618,1618,281,0,281,0,0,0,281,0,0,281,0,0,0,0,gRNA_CDK7_targ_16_16
Reference,21.42857143,78.57142857,1241,1240,1204,258,946,0,0,0,946,0,0,946,0,0,0,0,gRNA_CDK7_targ_17_17
HDR,73.33333333,26.66666667,1241,1240,30,22,8,0,0,0,8,0,0,8,0,0,0,0,gRNA_CDK7_targ_17_17
Reference,0.81818182,99.18181818,2458,2458,1100,9,1091,0,204,95,1000,0,91,792,0,204,4,0,gRNA_CDK7_targ_18_18
HDR,0.0,100.0,2458,2458,1097,0,1097,0,3,23,1097,0,0,1071,0,3,23,0,gRNA_CDK7_targ_18_18
Reference,19.56521739,80.43478261,2458,2458,46,9,37,0,0,25,12,0,25,12,0,0,0,0,gRNA_CDK7_targ_18_19
HDR,1.18995152,98.81004848,2458,2458,2269,27,2242,0,210,23,2054,188,0,2009,0,22,23,0,gRNA_CDK7_targ_18_19
Reference,5.625,94.375,2458,2458,160,9,151,0,11,25,126,0,25,115,0,11,0,0,gRNA_CDK7_targ_18_20
HDR,0.0,100.0,2458,2458,1605,0,1605,0,199,22,1417,188,0,1384,0,11,22,0,gRNA_CDK7_targ_18_20
Reference,4.78723404,95.21276596,2458,2458,188,9,179,0,0,95,88,0,91,84,0,0,4,0,gRNA_CDK7_targ_18_21
HDR,0.0,100.0,2458,2458,1358,0,1358,0,6,23,1339,0,19,1329,0,6,4,0,gRNA_CDK7_targ_18_21
Reference,1.82186235,98.17813765,2458,2458,494,9,485,0,0,95,394,0,91,390,0,0,4,0,gRNA_CDK7_targ_18_22
HDR,0.0,100.0,2458,2458,1306,0,1306,0,210,23,1098,189,19,1073,0,21,4,0,gRNA_CDK7_targ_18_22
Reference,7.62711864,92.37288136,2458,2458,118,9,109,0,0,25,84,0,25,84,0,0,0,0,gRNA_CDK7_targ_18_23
HDR,16.37973438,83.62026562,2458,2458,2033,333,1700,0,4,23,1680,1,19,1673,0,3,4,0,gRNA_CDK7_targ_18_23
Reference,2.13776722,97.86223278,2458,2458,421,9,412,0,204,95,321,0,91,113,0,204,4,0,gRNA_CDK7_targ_18_24
HDR,50.45558087,49.54441913,2458,2458,1756,886,870,0,4,23,848,3,19,843,0,1,4,0,gRNA_CDK7_targ_18_24
Reference,67.9389313,32.0610687,2834,2834,131,89,42,0,2,2,41,0,0,40,1,0,0,1,gRNA_CDK7_targ_19_25
