Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.0,100.0,1608,1608,970,0,970,0,12,0,958,12,0,958,0,0,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,1608,1608,636,0,636,0,0,193,466,0,170,443,0,0,23,0,gRNA_CDK7_targ_2_1
Reference,0.0,100.0,1608,1608,13,0,13,0,12,0,1,12,0,1,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,50.5452213,49.4547787,1608,1608,1559,788,771,0,0,193,601,0,170,578,0,0,23,0,gRNA_CDK7_targ_2_2
Reference,0.0,100.0,1608,1608,48,0,48,0,12,0,36,12,0,36,0,0,0,0,gRNA_CDK7_targ_2_3
HDR,61.2244898,38.7755102,1608,1608,637,390,247,0,0,193,77,0,170,54,0,0,23,0,gRNA_CDK7_targ_2_3
Reference,1.61290323,98.38709677,450,450,62,1,61,0,0,0,61,0,0,61,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,58.15602837,41.84397163,450,450,282,164,118,0,2,2,115,1,1,115,1,0,0,0,gRNA_CDK7_targ_3_4
Reference,9.17431193,90.82568807,1621,1621,981,90,891,0,1,3,890,0,0,888,1,0,2,0,gRNA_CDK7_targ_4_5
HDR,79.87321712,20.12678288,1621,1621,631,504,127,0,0,0,127,0,0,127,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,0.96153846,99.03846154,1042,1042,104,1,103,0,0,1,103,0,0,102,0,0,1,0,gRNA_CDK7_targ_5_6
HDR,0.94674556,99.05325444,1042,1042,845,8,837,0,0,1,837,0,0,836,0,0,1,0,gRNA_CDK7_targ_5_6
Reference,1.78571429,98.21428571,772,770,56,1,55,0,40,8,19,31,4,8,1,8,3,0,gRNA_CDK7_targ_7_7
HDR,25.66929134,74.33070866,772,770,635,163,472,0,3,1,472,0,0,468,0,3,1,0,gRNA_CDK7_targ_7_7
Reference,0.34602076,99.65397924,772,770,289,1,288,0,3,8,282,1,4,278,1,1,3,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,772,770,367,0,367,0,3,1,367,0,0,363,0,3,1,0,gRNA_CDK7_targ_7_8
Reference,4.76190476,95.23809524,772,770,21,1,20,0,3,8,14,1,4,10,1,1,3,0,gRNA_CDK7_targ_7_9
HDR,68.47826087,31.52173913,772,770,368,252,116,0,3,1,113,2,1,112,0,1,0,0,gRNA_CDK7_targ_7_9
Reference,1.06951872,98.93048128,1146,1146,748,8,740,0,0,0,740,0,0,740,0,0,0,0,gRNA_CDK7_targ_8_10
HDR,54.11140584,45.88859416,1146,1146,377,204,173,0,0,0,173,0,0,173,0,0,0,0,gRNA_CDK7_targ_8_10
