Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,4.03846154,95.96153846,910,910,520,21,499,0,6,1,494,5,0,492,0,1,1,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,910,910,387,0,387,0,0,1,386,0,1,386,0,0,0,0,gRNA_CDK7_targ_2_1
Reference,38.88888889,61.11111111,910,910,54,21,33,0,6,0,28,5,0,27,0,1,0,0,gRNA_CDK7_targ_2_2
HDR,1.7721519,98.2278481,910,910,395,7,388,0,0,1,387,0,1,387,0,0,0,0,gRNA_CDK7_targ_2_2
Reference,4.10958904,95.89041096,910,910,511,21,490,0,6,1,485,5,0,483,0,1,1,0,gRNA_CDK7_targ_2_3
HDR,84.2377261,15.7622739,910,910,387,326,61,0,0,1,60,0,1,60,0,0,0,0,gRNA_CDK7_targ_2_3
Reference,0.0,100.0,2056,2052,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,15.95576619,84.04423381,2056,2052,1899,303,1596,0,188,103,1437,60,0,1407,99,26,1,3,gRNA_CDK7_targ_3_4
Reference,2.83224401,97.16775599,4905,4905,1377,39,1338,0,273,273,1072,0,0,1065,266,0,0,7,gRNA_CDK7_targ_4_5
HDR,63.32279391,36.67720609,4905,4905,3479,2203,1276,0,0,0,1276,0,0,1276,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,0.0,100.0,2606,2606,931,0,931,0,1,2,929,1,1,928,0,0,1,0,gRNA_CDK7_targ_5_6
HDR,0.25364616,99.74635384,2606,2606,1577,4,1573,0,0,311,1291,0,282,1262,0,0,29,0,gRNA_CDK7_targ_5_6
Reference,14.96598639,85.03401361,4199,4199,294,44,250,0,141,142,114,1,2,107,133,0,0,7,gRNA_CDK7_targ_7_7
HDR,0.06347191,99.93652809,4199,4199,3151,2,3149,0,0,0,3149,0,0,3149,0,0,0,0,gRNA_CDK7_targ_7_7
Reference,13.29305136,86.70694864,4199,4199,331,44,287,0,141,142,151,1,2,144,133,0,0,7,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,4199,4199,3153,0,3153,0,0,0,3153,0,0,3153,0,0,0,0,gRNA_CDK7_targ_7_8
Reference,13.33333333,86.66666667,4199,4199,330,44,286,0,141,142,150,1,2,143,133,0,0,7,gRNA_CDK7_targ_7_9
HDR,54.59733672,45.40266328,4199,4199,3154,1722,1432,0,0,0,1432,0,0,1432,0,0,0,0,gRNA_CDK7_targ_7_9
Reference,30.79615048,69.20384952,3049,3049,1143,352,791,0,0,20,774,0,17,771,0,0,3,0,gRNA_CDK7_targ_8_10
HDR,41.69030062,58.30969938,3049,3049,1763,735,1028,0,0,5,1026,0,2,1023,0,0,3,0,gRNA_CDK7_targ_8_10
Reference,46.30484988,53.69515012,7702,7702,866,401,465,0,4,3,463,0,2,458,0,4,1,0,gRNA_CDK7_targ_9_11
HDR,86.59060602,13.40939398,7702,7702,6749,5844,905,0,0,10,899,0,6,895,0,0,4,0,gRNA_CDK7_targ_9_11
Reference,1.11731844,98.88268156,837,837,358,4,354,0,353,353,9,0,0,1,345,0,0,8,gRNA_CDK7_targ_10_12
HDR,81.21085595,18.78914405,837,837,479,389,90,0,0,1,89,0,1,89,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,15.69365976,84.30634024,6491,6489,1593,250,1343,0,0,4,1343,0,0,1339,0,0,4,0,gRNA_CDK7_targ_13_13
HDR,49.67320261,50.32679739,6491,6489,4590,2280,2310,0,12,42,2275,0,25,2268,10,0,5,2,gRNA_CDK7_targ_13_13
Reference,67.5,32.5,1409,1409,40,27,13,0,0,0,13,0,0,13,0,0,0,0,gRNA_CDK7_targ_14_14
HDR,39.64313421,60.35686579,1409,1409,1289,511,778,0,0,0,778,0,0,778,0,0,0,0,gRNA_CDK7_targ_14_14
Reference,0.0,100.0,1369,1369,4,0,4,0,0,3,1,0,3,1,0,0,0,0,gRNA_CDK7_targ_15_15
HDR,4.43131462,95.56868538,1369,1369,1354,60,1294,0,0,0,1294,0,0,1294,0,0,0,0,gRNA_CDK7_targ_15_15
Reference,0.1039501,99.8960499,5769,5468,2886,3,2883,0,2149,49,2850,1,31,700,1,2133,3,14,gRNA_CDK7_targ_16_16
HDR,0.0,100.0,5769,5468,2040,0,2040,0,4,1,2040,0,0,2035,0,4,1,0,gRNA_CDK7_targ_16_16
Reference,4.6572935,95.3427065,1146,1145,1138,53,1085,0,0,3,1084,0,1,1082,0,0,2,0,gRNA_CDK7_targ_17_17
HDR,0.0,100.0,1146,1145,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_17_17
Reference,4.05777166,95.94222834,3225,3003,1454,59,1395,0,2,1,1394,1,0,1392,0,1,1,0,gRNA_CDK7_targ_18_18
HDR,0.0,100.0,3225,3003,1139,0,1139,0,5,5,1136,0,0,1132,3,2,2,0,gRNA_CDK7_targ_18_18
Reference,25.65217391,74.34782609,3225,3000,230,59,171,0,1,0,170,1,0,170,0,0,0,0,gRNA_CDK7_targ_18_19
HDR,0.03624502,99.96375498,3225,3000,2759,1,2758,0,4,3,2757,1,0,2751,0,3,3,0,gRNA_CDK7_targ_18_19
Reference,24.68619247,75.31380753,3225,3000,239,59,180,0,1,0,179,1,0,179,0,0,0,0,gRNA_CDK7_targ_18_20
HDR,0.0,100.0,3225,3000,2758,0,2758,0,4,3,2757,1,0,2751,0,3,3,0,gRNA_CDK7_targ_18_20
Reference,25.43103448,74.56896552,3225,3000,232,59,173,0,1,0,172,1,0,172,0,0,0,0,gRNA_CDK7_targ_18_21
HDR,0.0,100.0,3225,3000,1538,0,1538,0,3,2,1537,0,1,1533,0,3,1,0,gRNA_CDK7_targ_18_21
Reference,24.89451477,75.10548523,3225,3003,237,59,178,0,1,0,177,1,0,177,0,0,0,0,gRNA_CDK7_targ_18_22
HDR,0.0,100.0,3225,3003,1538,0,1538,0,7,5,1533,1,1,1529,3,3,1,0,gRNA_CDK7_targ_18_22
Reference,24.78991597,75.21008403,3225,3000,238,59,179,0,1,0,178,1,0,178,0,0,0,0,gRNA_CDK7_targ_18_23
