Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,2.11480363,97.88519637,4224,4224,662,14,648,0,0,1,647,0,1,647,0,0,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,4224,4224,3491,0,3491,0,0,303,3217,0,274,3188,0,0,29,0,gRNA_CDK7_targ_2_1
Reference,48.27586207,51.72413793,4224,4224,29,14,15,0,0,1,14,0,1,14,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,5.53359684,94.46640316,4224,4224,3795,210,3585,0,0,303,3311,0,274,3282,0,0,29,0,gRNA_CDK7_targ_2_2
Reference,3.31753555,96.68246445,4224,4224,422,14,408,0,0,1,407,0,1,407,0,0,0,0,gRNA_CDK7_targ_2_3
HDR,73.48314607,26.51685393,4224,4224,3560,2616,944,0,0,303,669,0,275,641,0,0,28,0,gRNA_CDK7_targ_2_3
Reference,22.62773723,77.37226277,2526,2508,137,31,106,0,0,0,106,0,0,106,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,10.67518248,89.32481752,2526,2508,2192,234,1958,0,22,67,1888,17,49,1873,4,1,14,0,gRNA_CDK7_targ_3_4
Reference,27.5,72.5,6114,6114,4080,1122,2958,0,0,1,2957,0,1,2957,0,0,0,0,gRNA_CDK7_targ_4_5
HDR,34.03940887,65.96059113,6114,6114,2030,691,1339,0,0,0,1339,0,0,1339,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,0.0,100.0,1758,1757,155,0,155,0,0,0,155,0,0,155,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,15.30967293,84.69032707,1758,1757,1437,220,1217,0,0,0,1217,0,0,1217,0,0,0,0,gRNA_CDK7_targ_5_6
Reference,11.81102362,88.18897638,3350,3164,254,30,224,0,0,0,224,0,0,224,0,0,0,0,gRNA_CDK7_targ_7_7
HDR,3.61535594,96.38464406,3350,3164,2683,97,2586,0,221,1,2375,211,0,2364,0,10,1,0,gRNA_CDK7_targ_7_7
Reference,4.72440945,95.27559055,3350,3164,635,30,605,0,220,4,601,0,4,381,0,220,0,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,3350,3164,2045,0,2045,0,0,1,2045,0,0,2044,0,0,1,0,gRNA_CDK7_targ_7_8
Reference,11.67315175,88.32684825,3350,3164,257,30,227,0,0,4,223,0,4,223,0,0,0,0,gRNA_CDK7_targ_7_9
HDR,35.97560976,64.02439024,3350,3164,2460,885,1575,0,1,1,1573,1,1,1573,0,0,0,0,gRNA_CDK7_targ_7_9
Reference,6.89655172,93.10344828,4133,4133,29,2,27,0,22,22,27,0,0,5,0,0,0,22,gRNA_CDK7_targ_8_10
HDR,39.69507215,60.30492785,4133,4133,3673,1458,2215,0,0,1,2215,0,0,2214,0,0,1,0,gRNA_CDK7_targ_8_10
Reference,22.50530786,77.49469214,2168,2093,471,106,365,0,228,211,148,10,1,136,206,8,0,4,gRNA_CDK7_targ_9_11
HDR,88.93695921,11.06304079,2168,2093,1618,1439,179,0,0,1,179,0,0,178,0,0,1,0,gRNA_CDK7_targ_9_11
Reference,,,1679,1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_10_12
HDR,79.50350095,20.49649905,1679,1679,1571,1249,322,0,0,0,322,0,0,322,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,34.71698113,65.28301887,4821,4821,1590,552,1038,0,0,1,1037,0,1,1037,0,0,0,0,gRNA_CDK7_targ_13_13
HDR,68.14500578,31.85499422,4821,4821,2593,1767,826,0,1,0,825,1,0,825,0,0,0,0,gRNA_CDK7_targ_13_13
Reference,0.0,100.0,1491,1491,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_CDK7_targ_14_14
HDR,33.52272727,66.47727273,1491,1491,880,295,585,0,2,0,583,2,0,583,0,0,0,0,gRNA_CDK7_targ_14_14
Reference,22.83105023,77.16894977,3061,3061,219,50,169,0,0,1,168,0,1,168,0,0,0,0,gRNA_CDK7_targ_15_15
HDR,1.21898128,98.78101872,3061,3061,2297,28,2269,0,1,3,2269,0,0,2265,0,1,3,0,gRNA_CDK7_targ_15_15
Reference,0.14378145,99.85621855,1717,1717,1391,2,1389,0,604,289,925,187,0,783,277,130,2,10,gRNA_CDK7_targ_16_16
HDR,0.0,100.0,1717,1717,326,0,326,0,0,0,326,0,0,326,0,0,0,0,gRNA_CDK7_targ_16_16
Reference,16.60219213,83.39780787,3112,3112,3102,515,2587,0,0,0,2587,0,0,2587,0,0,0,0,gRNA_CDK7_targ_17_17
HDR,0.0,100.0,3112,3112,3,0,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_CDK7_targ_17_17
Reference,0.18192844,99.81807156,3813,3812,1649,3,1646,0,322,47,1323,284,39,1277,0,38,8,0,gRNA_CDK7_targ_18_18
HDR,0.0,100.0,3813,3812,1316,0,1316,0,0,2,1316,0,0,1314,0,0,2,0,gRNA_CDK7_targ_18_18
Reference,0.74812968,99.25187032,3813,3812,401,3,398,0,322,45,75,284,39,31,0,38,6,0,gRNA_CDK7_targ_18_19
HDR,0.0,100.0,3813,3812,3407,0,3407,0,261,5,3406,0,1,3141,0,261,4,0,gRNA_CDK7_targ_18_19
Reference,0.5952381,99.4047619,3813,3812,504,3,501,0,322,45,178,284,39,134,0,38,6,0,gRNA_CDK7_targ_18_20
HDR,0.0,100.0,3813,3812,2680,0,2680,0,261,5,2679,0,1,2414,0,261,4,0,gRNA_CDK7_targ_18_20
Reference,0.74626866,99.25373134,3813,3812,402,3,399,0,322,45,76,284,39,32,0,38,6,0,gRNA_CDK7_targ_18_21
HDR,4.20711974,95.79288026,3813,3812,2163,91,2072,0,261,3,2071,0,1,1808,0,261,2,0,gRNA_CDK7_targ_18_21
Reference,0.46296296,99.53703704,3813,3812,648,3,645,0,322,45,322,284,39,278,0,38,6,0,gRNA_CDK7_targ_18_22
HDR,0.0,100.0,3813,3812,1680,0,1680,0,261,3,1679,0,1,1416,0,261,2,0,gRNA_CDK7_targ_18_22
Reference,0.74812968,99.25187032,3813,3812,401,3,398,0,322,45,75,284,39,31,0,38,6,0,gRNA_CDK7_targ_18_23
HDR,27.05562273,72.94437727,3813,3812,3308,895,2413,0,261,5,2200,210,3,2147,0,51,2,0,gRNA_CDK7_targ_18_23
Reference,0.74441687,99.25558313,3813,3812,403,3,400,0,322,45,77,284,39,33,0,38,6,0,gRNA_CDK7_targ_18_24
HDR,34.40860215,65.59139785,3813,3812,3162,1088,2074,0,261,4,1862,210,2,1809,0,51,2,0,gRNA_CDK7_targ_18_24
Reference,66.99751861,33.00248139,2273,2273,403,270,133,0,0,0,133,0,0,133,0,0,0,0,gRNA_CDK7_targ_19_25
HDR,0.0,100.0,2273,2273,1868,0,1868,0,228,2,1866,0,2,1638,0,228,0,0,gRNA_CDK7_targ_19_25
Reference,66.99751861,33.00248139,2273,2273,403,270,133,0,0,0,133,0,0,133,0,0,0,0,gRNA_CDK7_targ_19_26
HDR,0.05820722,99.94179278,2273,2273,1718,1,1717,0,228,2,1715,0,2,1487,0,228,0,0,gRNA_CDK7_targ_19_26
Reference,66.99751861,33.00248139,2273,2273,403,270,133,0,0,0,133,0,0,133,0,0,0,0,gRNA_CDK7_targ_19_27
HDR,69.44890316,30.55109684,2273,2273,1869,1298,571,0,228,2,359,210,2,341,0,18,0,0,gRNA_CDK7_targ_19_27
Reference,0.83752094,99.16247906,3142,3055,597,5,592,0,0,0,592,0,0,592,0,0,0,0,gRNA_CDK7_targ_20_28
HDR,13.92904074,86.07095926,3142,3055,2283,318,1965,0,1,1,1964,0,1,1963,0,1,0,0,gRNA_CDK7_targ_20_28
Reference,0.94339623,99.05660377,3142,3055,530,5,525,0,0,0,525,0,0,525,0,0,0,0,gRNA_CDK7_targ_20_29
HDR,8.68008949,91.31991051,3142,3055,2235,194,2041,0,1,2,2039,0,2,2038,0,1,0,0,gRNA_CDK7_targ_20_29
Reference,1.32275132,98.67724868,3142,3055,378,5,373,0,0,1,372,0,1,372,0,0,0,0,gRNA_CDK7_targ_20_30
HDR,74.96423462,25.03576538,3142,3055,2097,1572,525,0,1,1,523,1,1,523,0,0,0,0,gRNA_CDK7_targ_20_30
Reference,16.97952218,83.02047782,3391,3384,1172,199,973,0,0,14,961,0,12,959,0,0,2,0,gRNA_CDK7_targ_23_31
HDR,38.39662447,61.60337553,3391,3384,1659,637,1022,0,161,267,899,123,0,600,0,32,261,6,gRNA_CDK7_targ_23_31
Reference,63.39285714,36.60714286,3384,3384,112,71,41,0,0,1,40,0,1,40,0,0,0,0,gRNA_CDK7_targ_24_32
HDR,39.25729443,60.74270557,3384,3384,3016,1184,1832,0,0,4,1829,0,3,1828,0,0,1,0,gRNA_CDK7_targ_24_32
Reference,40.74675325,59.25324675,1729,1729,1232,502,730,0,0,0,730,0,0,730,0,0,0,0,gRNA_CDK7_targ_28_33
HDR,42.27642276,57.72357724,1729,1729,492,208,284,0,0,0,284,0,0,284,0,0,0,0,gRNA_CDK7_targ_28_33
Reference,8.62821134,91.37178866,2458,2458,2063,178,1885,0,0,0,1885,0,0,1885,0,0,0,0,gRNA_CDK7_targ_29_34
HDR,0.0,100.0,2458,2458,389,0,389,0,0,1,389,0,0,388,0,0,1,0,gRNA_CDK7_targ_29_34
Reference,48.9010989,51.0989011,2458,2458,364,178,186,0,0,0,186,0,0,186,0,0,0,0,gRNA_CDK7_targ_29_35
HDR,0.66985646,99.33014354,2458,2458,2090,14,2076,0,0,1,2076,0,0,2075,0,0,1,0,gRNA_CDK7_targ_29_35
Reference,8.44001897,91.55998103,2458,2458,2109,178,1931,0,0,4,1929,0,2,1927,0,0,2,0,gRNA_CDK7_targ_29_36
HDR,0.0,100.0,2458,2458,342,0,342,0,0,0,342,0,0,342,0,0,0,0,gRNA_CDK7_targ_29_36
Reference,49.30747922,50.69252078,2458,2458,361,178,183,0,0,2,181,0,2,181,0,0,0,0,gRNA_CDK7_targ_29_37
HDR,0.52732502,99.47267498,2458,2458,2086,11,2075,0,0,3,2073,0,2,2072,0,0,1,0,gRNA_CDK7_targ_29_37
Reference,48.76712329,51.23287671,2458,2458,365,178,187,0,0,2,187,0,0,185,0,0,2,0,gRNA_CDK7_targ_29_38
HDR,0.0,100.0,2458,2458,389,0,389,0,0,1,389,0,0,388,0,0,1,0,gRNA_CDK7_targ_29_38
Reference,9.81256891,90.18743109,2458,2458,1814,178,1636,0,0,4,1634,0,2,1632,0,0,2,0,gRNA_CDK7_targ_29_39
HDR,0.0,100.0,2458,2458,89,0,89,0,0,1,89,0,0,88,0,0,1,0,gRNA_CDK7_targ_29_39
Reference,47.84946237,52.15053763,2458,2458,372,178,194,0,0,2,192,0,2,192,0,0,0,0,gRNA_CDK7_targ_29_40
HDR,0.0,100.0,2458,2458,392,0,392,0,0,3,390,0,2,389,0,0,1,0,gRNA_CDK7_targ_29_40
Reference,48.36956522,51.63043478,2458,2458,368,178,190,0,0,4,188,0,2,186,0,0,2,0,gRNA_CDK7_targ_29_41
HDR,0.0,100.0,2458,2458,349,0,349,0,0,1,349,0,0,348,0,0,1,0,gRNA_CDK7_targ_29_41
Reference,50.85714286,49.14285714,2458,2458,350,178,172,0,0,2,170,0,2,170,0,0,0,0,gRNA_CDK7_targ_29_42
HDR,54.39613527,45.60386473,2458,2458,2070,1126,944,0,0,3,942,0,2,941,0,0,1,0,gRNA_CDK7_targ_29_42
Reference,47.84946237,52.15053763,2458,2458,372,178,194,0,0,2,192,0,2,192,0,0,0,0,gRNA_CDK7_targ_29_43
HDR,0.0,100.0,2458,2458,348,0,348,0,0,0,348,0,0,348,0,0,0,0,gRNA_CDK7_targ_29_43
Reference,9.83969044,90.16030956,2458,2458,1809,178,1631,0,0,4,1629,0,2,1627,0,0,2,0,gRNA_CDK7_targ_29_44
HDR,0.0,100.0,2458,2458,643,0,643,0,0,1,643,0,0,642,0,0,1,0,gRNA_CDK7_targ_29_44
Reference,45.99483204,54.00516796,2458,2458,387,178,209,0,0,2,207,0,2,207,0,0,0,0,gRNA_CDK7_targ_29_45
HDR,10.82648623,89.17351377,2458,2458,2069,224,1845,0,0,1,1844,0,1,1844,0,0,0,0,gRNA_CDK7_targ_29_45
