Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.0,100.0,714,714,98,0,98,0,1,0,97,1,0,97,0,0,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,714,714,580,0,580,0,0,2,580,0,0,578,0,0,2,0,gRNA_CDK7_targ_2_1
Reference,0.0,100.0,714,714,2,0,2,0,1,0,1,1,0,1,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,12.23628692,87.76371308,714,714,711,87,624,0,0,2,624,0,0,622,0,0,2,0,gRNA_CDK7_targ_2_2
Reference,0.0,100.0,714,714,2,0,2,0,1,0,1,1,0,1,0,0,0,0,gRNA_CDK7_targ_2_3
HDR,79.05844156,20.94155844,714,714,616,487,129,0,0,2,128,0,1,127,0,0,1,0,gRNA_CDK7_targ_2_3
Reference,,,99,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,66.31578947,33.68421053,99,98,95,63,32,0,0,0,32,0,0,32,0,0,0,0,gRNA_CDK7_targ_3_4
Reference,2.13379469,97.86620531,3692,3692,1734,37,1697,0,0,115,1583,0,114,1582,0,0,1,0,gRNA_CDK7_targ_4_5
HDR,48.64130435,51.35869565,3692,3692,1840,895,945,0,0,1,944,0,1,944,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,0.0,100.0,359,359,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,0.0,100.0,359,359,357,0,357,0,0,2,357,0,0,355,0,0,2,0,gRNA_CDK7_targ_5_6
Reference,0.0,100.0,1856,1856,3,0,3,0,2,0,1,2,0,1,0,0,0,0,gRNA_CDK7_targ_7_7
HDR,8.96812534,91.03187466,1856,1856,1851,166,1685,0,104,106,1685,0,0,1579,0,0,2,104,gRNA_CDK7_targ_7_7
Reference,0.0,100.0,1856,1856,278,0,278,0,2,0,276,2,0,276,0,0,0,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,1856,1856,1474,0,1474,0,1,3,1474,0,0,1471,0,0,2,1,gRNA_CDK7_targ_7_8
Reference,0.0,100.0,1856,1856,5,0,5,0,2,0,3,2,0,3,0,0,0,0,gRNA_CDK7_targ_7_9
