Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,16.7736022,83.2263978,2252,2252,1091,183,908,0,75,0,839,69,0,833,0,6,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,2252,2252,1140,0,1140,0,0,2,1140,0,0,1138,0,0,2,0,gRNA_CDK7_targ_2_1
Reference,64.89361702,35.10638298,2252,2252,282,183,99,0,74,0,30,69,0,25,0,5,0,0,gRNA_CDK7_targ_2_2
HDR,23.91857506,76.08142494,2252,2252,1572,376,1196,0,1,2,1195,1,0,1193,0,0,2,0,gRNA_CDK7_targ_2_2
Reference,27.9389313,72.0610687,2252,2252,655,183,472,0,74,0,403,69,0,398,0,5,0,0,gRNA_CDK7_targ_2_3
HDR,76.84210526,23.15789474,2252,2252,1140,876,264,0,0,2,262,0,2,262,0,0,0,0,gRNA_CDK7_targ_2_3
Reference,0.0,100.0,986,986,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,56.70945158,43.29054842,986,986,857,486,371,0,0,0,371,0,0,371,0,0,0,0,gRNA_CDK7_targ_3_4
Reference,15.57632399,84.42367601,3351,3346,1926,300,1626,0,0,1,1626,0,0,1625,0,0,1,0,gRNA_CDK7_targ_4_5
HDR,28.68663594,71.31336406,3351,3346,868,249,619,0,0,0,619,0,0,619,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,0.46728972,99.53271028,1440,1440,214,1,213,0,0,0,213,0,0,213,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,12.31527094,87.68472906,1440,1440,1218,150,1068,0,0,0,1068,0,0,1068,0,0,0,0,gRNA_CDK7_targ_5_6
Reference,0.0,100.0,1987,1986,15,0,15,0,1,12,15,0,0,3,0,0,11,1,gRNA_CDK7_targ_7_7
HDR,0.0,100.0,1987,1986,1623,0,1623,0,124,124,1590,1,1,1498,31,0,0,92,gRNA_CDK7_targ_7_7
Reference,0.0,100.0,1987,1986,51,0,51,0,33,45,51,0,0,6,0,0,12,33,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,1987,1986,1637,0,1637,0,91,91,1637,0,0,1546,0,0,0,91,gRNA_CDK7_targ_7_8
Reference,0.0,100.0,1987,1986,18,0,18,0,1,12,18,0,0,6,0,0,11,1,gRNA_CDK7_targ_7_9
HDR,44.69399214,55.30600786,1987,1986,1781,796,985,0,92,91,934,1,0,893,50,0,0,41,gRNA_CDK7_targ_7_9
Reference,24.43438914,75.56561086,3540,3540,221,54,167,0,0,0,167,0,0,167,0,0,0,0,gRNA_CDK7_targ_8_10
HDR,34.13396482,65.86603518,3540,3540,2956,1009,1947,0,0,0,1947,0,0,1947,0,0,0,0,gRNA_CDK7_targ_8_10
Reference,25.5952381,74.4047619,1481,1311,672,172,500,0,9,2,497,1,0,491,2,6,0,0,gRNA_CDK7_targ_9_11
HDR,72.75590551,27.24409449,1481,1311,635,462,173,0,0,0,173,0,0,173,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,67.34693878,32.65306122,2184,2184,343,231,112,0,1,2,111,0,0,110,1,0,1,0,gRNA_CDK7_targ_10_12
HDR,79.30635838,20.69364162,2184,2184,1730,1372,358,0,0,2,356,0,2,356,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,37.67705382,62.32294618,4109,4109,353,133,220,0,0,1,219,0,1,219,0,0,0,0,gRNA_CDK7_targ_13_13
HDR,16.56271656,83.43728344,4109,4109,2886,478,2408,0,0,2,2408,0,0,2406,0,0,2,0,gRNA_CDK7_targ_13_13
Reference,0.0,100.0,1123,1123,2,0,2,0,1,0,2,0,0,1,0,1,0,0,gRNA_CDK7_targ_14_14
HDR,33.7254902,66.2745098,1123,1123,1020,344,676,0,4,1,672,4,0,671,0,0,1,0,gRNA_CDK7_targ_14_14
Reference,32.60869565,67.39130435,1738,1737,46,15,31,0,0,0,31,0,0,31,0,0,0,0,gRNA_CDK7_targ_15_15
HDR,0.07352941,99.92647059,1738,1737,1360,1,1359,0,0,2,1359,0,0,1357,0,0,2,0,gRNA_CDK7_targ_15_15
Reference,0.0,100.0,1535,1535,847,0,847,0,18,3,833,11,1,828,2,5,0,0,gRNA_CDK7_targ_16_16
HDR,0.0,100.0,1535,1535,313,0,313,0,1,2,313,0,0,310,0,1,2,0,gRNA_CDK7_targ_16_16
Reference,22.94548413,77.05451587,1265,1265,1229,282,947,0,0,2,945,0,2,945,0,0,0,0,gRNA_CDK7_targ_17_17
HDR,96.77419355,3.22580645,1265,1265,31,30,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_17_17
Reference,0.30864198,99.69135802,2253,2253,972,3,969,0,183,102,876,0,93,684,0,183,9,0,gRNA_CDK7_targ_18_18
HDR,0.0,100.0,2253,2253,1024,0,1024,0,1,34,1024,0,0,989,0,1,34,0,gRNA_CDK7_targ_18_18
Reference,7.5,92.5,2253,2253,40,3,37,0,0,25,13,0,24,12,0,0,1,0,gRNA_CDK7_targ_18_19
HDR,0.82006753,99.17993247,2253,2253,2073,17,2056,0,185,37,1886,170,0,1834,0,15,37,0,gRNA_CDK7_targ_18_19
Reference,2.18978102,97.81021898,2253,2253,137,3,134,0,9,25,110,0,24,100,0,9,1,0,gRNA_CDK7_targ_18_20
HDR,0.0,100.0,2253,2253,1471,0,1471,0,176,36,1301,170,0,1259,0,6,36,0,gRNA_CDK7_targ_18_20
