Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,5.46594982,94.53405018,1834,1831,1116,61,1055,0,161,165,894,0,0,890,161,0,4,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,1834,1831,683,0,683,0,0,1,682,0,1,682,0,0,0,0,gRNA_CDK7_targ_2_1
Reference,38.125,61.875,1834,1831,160,61,99,0,20,23,79,0,0,76,20,0,3,0,gRNA_CDK7_targ_2_2
HDR,45.76744186,54.23255814,1834,1831,1075,492,583,0,0,1,582,0,1,582,0,0,0,0,gRNA_CDK7_targ_2_2
Reference,11.25461255,88.74538745,1834,1831,542,61,481,0,161,165,320,0,0,316,161,0,4,0,gRNA_CDK7_targ_2_3
HDR,62.71676301,37.28323699,1834,1831,692,434,258,0,0,1,257,0,1,257,0,0,0,0,gRNA_CDK7_targ_2_3
Reference,,,1775,1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,32.29398664,67.70601336,1775,1736,898,290,608,0,6,6,608,0,0,602,0,0,0,6,gRNA_CDK7_targ_3_4
Reference,9.91911452,90.08088548,4689,4689,2349,233,2116,0,0,0,2116,0,0,2116,0,0,0,0,gRNA_CDK7_targ_4_5
HDR,47.65938475,52.34061525,4689,4689,2243,1069,1174,0,0,1,1174,0,0,1173,0,0,1,0,gRNA_CDK7_targ_4_5
Reference,0.0,100.0,2577,2577,177,0,177,0,0,0,177,0,0,177,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,8.40190559,91.59809441,2577,2577,2309,194,2115,0,0,1,2115,0,0,2114,0,0,1,0,gRNA_CDK7_targ_5_6
Reference,0.0,100.0,3438,3438,6,0,6,0,1,0,5,1,0,5,0,0,0,0,gRNA_CDK7_targ_7_7
HDR,0.03249919,99.96750081,3438,3438,3077,1,3076,0,1,0,3075,1,0,3075,0,0,0,0,gRNA_CDK7_targ_7_7
Reference,0.0,100.0,3438,3438,356,0,356,0,2,0,355,1,0,354,0,1,0,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,3438,3438,3077,0,3077,0,0,0,3077,0,0,3077,0,0,0,0,gRNA_CDK7_targ_7_8
Reference,0.0,100.0,3438,3438,354,0,354,0,1,0,353,1,0,353,0,0,0,0,gRNA_CDK7_targ_7_9
HDR,51.77120572,48.22879428,3438,3438,3077,1593,1484,0,0,0,1484,0,0,1484,0,0,0,0,gRNA_CDK7_targ_7_9
Reference,29.41874259,70.58125741,2548,2548,843,248,595,0,0,0,595,0,0,595,0,0,0,0,gRNA_CDK7_targ_8_10
HDR,32.23900197,67.76099803,2548,2548,1523,491,1032,0,0,0,1032,0,0,1032,0,0,0,0,gRNA_CDK7_targ_8_10
Reference,49.05027933,50.94972067,3010,2691,895,439,456,0,2,1,456,0,0,454,0,1,0,1,gRNA_CDK7_targ_9_11
HDR,77.77777778,22.22222222,3010,2691,1791,1393,398,0,0,1,397,0,1,397,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,44.35146444,55.64853556,1071,1071,239,106,133,0,0,90,56,0,77,43,0,0,13,0,gRNA_CDK7_targ_10_12
