Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,53.92499418,46.07500582,4300,4300,4293,2315,1978,0,2,7,1971,1,6,1969,0,1,1,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,4300,4300,4,0,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_CDK7_targ_2_1
Reference,54.07615043,45.92384957,4300,4300,4281,2315,1966,0,2,7,1959,1,6,1957,0,1,1,0,gRNA_CDK7_targ_2_2
HDR,20.0,80.0,4300,4300,5,1,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_CDK7_targ_2_2
Reference,53.89988359,46.10011641,4300,4300,4295,2315,1980,0,2,8,1972,1,7,1970,0,1,1,0,gRNA_CDK7_targ_2_3
HDR,100.0,0.0,4300,4300,4,4,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_2_3
Reference,49.31818182,50.68181818,1328,1328,1320,651,669,0,0,11,668,0,1,658,0,0,10,0,gRNA_CDK7_targ_3_4
HDR,20.0,80.0,1328,1328,5,1,4,0,1,1,3,0,0,3,1,0,0,0,gRNA_CDK7_targ_3_4
Reference,68.45714286,31.54285714,2641,2638,2625,1797,828,0,11,23,797,9,22,794,0,2,1,0,gRNA_CDK7_targ_4_5
HDR,85.71428571,14.28571429,2641,2638,7,6,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,14.98637602,85.01362398,739,739,734,110,624,0,0,6,624,0,0,618,0,0,6,0,gRNA_CDK7_targ_5_6
HDR,25.0,75.0,739,739,4,1,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_CDK7_targ_5_6
Reference,25.51704049,74.48295951,3450,3448,3433,876,2557,0,30,11,2547,0,10,2516,0,30,1,0,gRNA_CDK7_targ_7_7
HDR,7.69230769,92.30769231,3450,3448,13,1,12,0,0,0,12,0,0,12,0,0,0,0,gRNA_CDK7_targ_7_7
Reference,25.51704049,74.48295951,3450,3448,3433,876,2557,0,30,11,2547,0,10,2516,0,30,1,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,3450,3448,12,0,12,0,0,0,12,0,0,12,0,0,0,0,gRNA_CDK7_targ_7_8
Reference,25.50218341,74.49781659,3450,3448,3435,876,2559,0,30,11,2549,0,10,2518,0,30,1,0,gRNA_CDK7_targ_7_9
HDR,41.66666667,58.33333333,3450,3448,12,5,7,0,0,0,7,0,0,7,0,0,0,0,gRNA_CDK7_targ_7_9
Reference,20.1924823,79.8075177,5524,5523,5507,1112,4395,0,2,38,4376,2,17,4355,0,0,21,0,gRNA_CDK7_targ_8_10
HDR,33.33333333,66.66666667,5524,5523,15,5,10,0,0,0,10,0,0,10,0,0,0,0,gRNA_CDK7_targ_8_10
Reference,47.55244755,52.44755245,2873,2873,2860,1360,1500,0,5,0,1500,0,0,1495,0,5,0,0,gRNA_CDK7_targ_9_11
HDR,77.77777778,22.22222222,2873,2873,9,7,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,72.26277372,27.73722628,2338,2338,2329,1683,646,0,9,1,643,2,1,636,0,7,0,0,gRNA_CDK7_targ_10_12
HDR,80.0,20.0,2338,2338,5,4,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,70.85037989,29.14962011,6864,6863,6844,4849,1995,0,12,4,1991,0,4,1979,0,12,0,0,gRNA_CDK7_targ_13_13
HDR,58.33333333,41.66666667,6864,6863,12,7,5,0,0,0,5,0,0,5,0,0,0,0,gRNA_CDK7_targ_13_13
Reference,67.50535332,32.49464668,1869,1869,1868,1261,607,0,4,10,599,2,6,593,0,2,4,0,gRNA_CDK7_targ_14_14
HDR,100.0,0.0,1869,1869,1,1,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_14_14
Reference,27.19651241,72.80348759,2992,2992,2982,811,2171,0,1,20,2154,1,16,2150,0,0,4,0,gRNA_CDK7_targ_15_15
HDR,0.0,100.0,2992,2992,5,0,5,0,0,0,5,0,0,5,0,0,0,0,gRNA_CDK7_targ_15_15
Reference,36.328125,63.671875,2567,2567,2560,930,1630,0,17,3,1622,5,3,1610,0,12,0,0,gRNA_CDK7_targ_16_16
HDR,0.0,100.0,2567,2567,5,0,5,0,0,0,5,0,0,5,0,0,0,0,gRNA_CDK7_targ_16_16
Reference,46.7545144,53.2454856,2067,2063,2049,958,1091,0,3,7,1084,0,7,1081,0,3,0,0,gRNA_CDK7_targ_17_17
HDR,0.0,100.0,2067,2063,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_17_17
Reference,20.53539979,79.46460021,2859,2858,2839,583,2256,0,0,29,2250,0,6,2227,0,0,23,0,gRNA_CDK7_targ_18_18
HDR,55.55555556,44.44444444,2859,2858,9,5,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_CDK7_targ_18_18
Reference,20.5643739,79.4356261,2859,2858,2835,583,2252,0,0,36,2238,0,14,2216,0,0,22,0,gRNA_CDK7_targ_18_19
HDR,0.0,100.0,2859,2858,7,0,7,0,0,0,7,0,0,7,0,0,0,0,gRNA_CDK7_targ_18_19
Reference,20.54987663,79.45012337,2859,2858,2837,583,2254,0,0,37,2240,0,14,2217,0,0,23,0,gRNA_CDK7_targ_18_20
HDR,0.0,100.0,2859,2858,6,0,6,0,0,0,6,0,0,6,0,0,0,0,gRNA_CDK7_targ_18_20
Reference,20.49209139,79.50790861,2859,2858,2845,583,2262,0,0,37,2248,0,14,2225,0,0,23,0,gRNA_CDK7_targ_18_21
HDR,0.0,100.0,2859,2858,3,0,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_CDK7_targ_18_21
Reference,20.48489108,79.51510892,2859,2858,2846,583,2263,0,0,37,2249,0,14,2226,0,0,23,0,gRNA_CDK7_targ_18_22
HDR,0.0,100.0,2859,2858,3,0,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_CDK7_targ_18_22
