Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,46.09756098,53.90243902,2342,2175,410,189,221,0,1,2,220,0,1,219,0,0,0,1,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,2342,2175,1557,0,1557,0,0,1,1556,0,1,1556,0,0,0,0,gRNA_CDK7_targ_2_1
Reference,60.77170418,39.22829582,2342,2175,311,189,122,0,0,1,121,0,1,121,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,4.79659988,95.20340012,2342,2175,1647,79,1568,0,0,1,1567,0,1,1567,0,0,0,0,gRNA_CDK7_targ_2_2
Reference,58.87850467,41.12149533,2342,2175,321,189,132,0,1,2,131,0,1,130,0,0,0,1,gRNA_CDK7_targ_2_3
HDR,86.73076923,13.26923077,2342,2175,1560,1353,207,0,0,1,206,0,1,206,0,0,0,0,gRNA_CDK7_targ_2_3
Reference,0.0,100.0,1101,1101,2,0,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,4.1,95.9,1101,1101,1000,41,959,0,0,0,959,0,0,959,0,0,0,0,gRNA_CDK7_targ_3_4
Reference,16.93275278,83.06724722,4097,4097,2067,350,1717,0,81,10,1658,49,0,1636,10,22,0,0,gRNA_CDK7_targ_4_5
HDR,47.59389671,52.40610329,4097,4097,1704,811,893,0,0,2,891,0,2,891,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,2.77264325,97.22735675,2466,2272,541,15,526,0,0,0,526,0,0,526,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,0.19280206,99.80719794,2466,2272,1556,3,1553,0,1,2,1551,1,1,1550,0,0,1,0,gRNA_CDK7_targ_5_6
Reference,30.23255814,69.76744186,1926,1926,86,26,60,0,0,0,60,0,0,60,0,0,0,0,gRNA_CDK7_targ_7_7
HDR,0.0,100.0,1926,1926,1492,0,1492,0,4,3,1490,2,0,1485,0,2,3,0,gRNA_CDK7_targ_7_7
Reference,29.21348315,70.78651685,1926,1926,89,26,63,0,2,0,63,0,0,61,0,2,0,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,1926,1926,1746,0,1746,0,2,3,1746,0,0,1741,0,2,3,0,gRNA_CDK7_targ_7_8
Reference,29.88505747,70.11494253,1926,1926,87,26,61,0,0,0,61,0,0,61,0,0,0,0,gRNA_CDK7_targ_7_9
HDR,36.98257081,63.01742919,1926,1926,1836,679,1157,0,2,3,1152,2,3,1152,0,0,0,0,gRNA_CDK7_targ_7_9
Reference,38.68613139,61.31386861,3325,3324,548,212,336,0,0,0,336,0,0,336,0,0,0,0,gRNA_CDK7_targ_8_10
HDR,34.75699558,65.24300442,3325,3324,2716,944,1772,0,0,20,1756,0,16,1752,0,0,4,0,gRNA_CDK7_targ_8_10
Reference,33.52941176,66.47058824,3023,2929,340,114,226,0,2,71,162,0,64,153,0,2,7,0,gRNA_CDK7_targ_9_11
HDR,48.53497164,51.46502836,3023,2929,2116,1027,1089,0,0,2,1089,0,0,1087,0,0,2,0,gRNA_CDK7_targ_9_11
Reference,67.46411483,32.53588517,677,677,209,141,68,0,0,0,68,0,0,68,0,0,0,0,gRNA_CDK7_targ_10_12
HDR,80.64516129,19.35483871,677,677,465,375,90,0,0,0,90,0,0,90,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,33.79888268,66.20111732,3393,3392,358,121,237,0,1,0,236,1,0,236,0,0,0,0,gRNA_CDK7_targ_13_13
HDR,57.52437474,42.47562526,3393,3392,2359,1357,1002,0,0,7,997,0,5,995,0,0,2,0,gRNA_CDK7_targ_13_13
Reference,64.47368421,35.52631579,1247,1247,76,49,27,0,1,0,27,0,0,26,0,1,0,0,gRNA_CDK7_targ_14_14
HDR,10.8577633,89.1422367,1247,1247,921,100,821,0,0,1,821,0,0,820,0,0,1,0,gRNA_CDK7_targ_14_14
Reference,20.3125,79.6875,1021,1021,64,13,51,0,1,1,50,0,0,50,1,0,0,0,gRNA_CDK7_targ_15_15
HDR,0.46838407,99.53161593,1021,1021,854,4,850,0,0,0,850,0,0,850,0,0,0,0,gRNA_CDK7_targ_15_15
Reference,4.5112782,95.4887218,1036,1036,266,12,254,0,0,4,252,0,2,250,0,0,2,0,gRNA_CDK7_targ_16_16
HDR,0.0,100.0,1036,1036,729,0,729,0,0,0,729,0,0,729,0,0,0,0,gRNA_CDK7_targ_16_16
Reference,18.4260132,81.5739868,2281,2281,2122,391,1731,0,0,311,1439,0,292,1420,0,0,19,0,gRNA_CDK7_targ_17_17
HDR,0.0,100.0,2281,2281,152,0,152,0,0,0,152,0,0,152,0,0,0,0,gRNA_CDK7_targ_17_17
