Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,40.0,60.0,108,108,5,2,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,108,108,103,0,103,0,0,1,102,0,1,102,0,0,0,0,gRNA_CDK7_targ_2_1
Reference,100.0,0.0,108,108,2,2,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,0.99009901,99.00990099,108,108,101,1,100,0,0,1,99,0,1,99,0,0,0,0,gRNA_CDK7_targ_2_2
Reference,50.0,50.0,108,108,4,2,2,0,0,0,2,0,0,2,0,0,0,0,gRNA_CDK7_targ_2_3
HDR,76.69902913,23.30097087,108,108,103,79,24,0,0,1,23,0,1,23,0,0,0,0,gRNA_CDK7_targ_2_3
Reference,,,296,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,60.6779661,39.3220339,296,296,295,179,116,0,0,0,116,0,0,116,0,0,0,0,gRNA_CDK7_targ_3_4
Reference,16.64712778,83.35287222,3471,3471,1706,284,1422,0,0,1,1422,0,0,1421,0,0,1,0,gRNA_CDK7_targ_4_5
HDR,14.39645626,85.60354374,3471,3471,903,130,773,0,0,0,773,0,0,773,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,0.0,100.0,925,925,4,0,4,0,0,0,4,0,0,4,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,5.0,95.0,925,925,920,46,874,0,0,0,874,0,0,874,0,0,0,0,gRNA_CDK7_targ_5_6
Reference,0.0,100.0,1136,1136,1,0,1,0,0,1,1,0,0,0,0,0,1,0,gRNA_CDK7_targ_7_7
HDR,0.0,100.0,1136,1136,262,0,262,0,1,0,261,1,0,261,0,0,0,0,gRNA_CDK7_targ_7_7
