gRNA_id,Gene,classification,ABE_ABEMA_REP1,ABE_ABEMA_REP2,ABE_ABEMA_REP3,LFC_avg_ABE_ABEMA,LFC_median_ABE_ABEMA,base_RPM,base_RAW,ABE_ATIRMO_REP1,ABE_ATIRMO_REP2,ABE_ATIRMO_REP3,LFC_avg_ABE_ATIRMO,LFC_median_ABE_ATIRMO,ABE_INX_REP1,ABE_INX_REP2,ABE_INX_REP3,LFC_avg_ABE_INX,LFC_median_ABE_INX,ABE_PALBO_REP1,ABE_PALBO_REP2,ABE_PALBO_REP3,LFC_avg_ABE_PALBO,LFC_median_ABE_PALBO,ABE_RIBO_REP1,ABE_RIBO_REP2,ABE_RIBO_REP3,LFC_avg_ABE_RIBO,LFC_median_ABE_RIBO,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,LFC_avg_ABE_T0,LFC_median_ABE_T0,ABE_TAGTO_REP1,ABE_TAGTO_REP2,ABE_TAGTO_REP3,LFC_avg_ABE_TAGTO,LFC_median_ABE_TAGTO,PLASMID_LIBRARY,LFC_avg_Plasmid,LFC_median_Plasmid,p_ABE_ABEMA,FDR_ABE_ABEMA,p_ABE_ATIRMO,FDR_ABE_ATIRMO,p_ABE_INX,FDR_ABE_INX,p_ABE_PALBO,FDR_ABE_PALBO,p_ABE_RIBO,FDR_ABE_RIBO,p_ABE_T0,FDR_ABE_T0,p_ABE_TAGTO,FDR_ABE_TAGTO,p_Plasmid,FDR_Plasmid
gRNA_CDK6_targ_8163,CDK6,targeting,1.6456746512885074,0.5126911849793878,0.5441281710831432,0.9008313357836796,0.5441281710831432,792.2078740312779,1864.0,1.5277257684052161,0.3090391301998317,-0.2521674131534886,0.5281991618171864,0.3090391301998317,0.7487159351463571,1.161840515204549,1.5443692123352961,1.1516418875620673,1.161840515204549,0.2861253074875338,-0.7030421276745403,-0.23840493457589387,-0.21844058492096682,-0.23840493457589387,0.37513134632064327,1.371861747483436,0.4357113388770966,0.7275681442270586,0.4357113388770966,-0.5992326050467676,0.9488969999836377,0.3716034575963299,0.24042261751106672,0.3716034575963299,-0.3790512833217744,-1.4368634257135575,1.0571876667325948,-0.25290901410091243,-0.3790512833217744,-0.6500299228939251,-0.6500299228939251,-0.6500299228939251,0.09668828520758069,0.8609563278831478,0.19349191759241885,0.9921744754776546,0.039717928741301395,0.6320603544352916,0.5514080260579919,0.9312043705367109,0.10087828314590525,0.7690518883225032,0.30897301255671655,0.8078204356735638,0.49088743553467906,0.8784954908461466,0.07799220077992201,0.5661275977665392
gRNA_CDK6_targ_8164,CDK6,targeting,0.5830373283830961,-0.7546747976119644,-0.41252227816099324,-0.19471991579662054,-0.41252227816099324,338.7610694802093,852.0,-2.9123558147331954,1.2260868999767904,0.14144717606554102,-0.5149405795636213,0.14144717606554102,-2.4557368798235197,-1.6629805894108087,0.4641328412453527,-1.218194875996325,-1.6629805894108087,0.011550359166629515,0.6456513309374368,-0.4632039599705147,0.06466591004451717,0.011550359166629515,0.09454981557856199,0.16600169710154525,-0.6049010872224693,-0.11478319151412068,0.09454981557856199,0.4062903897849327,-0.39629433014876314,-0.39743109391728537,-0.1291450114270386,-0.39629433014876314,-3.124331912451721,-1.0145927653271145,-2.724025446619028,-2.2876500414659544,-2.724025446619028,-0.023639230694120952,-0.023639230694120952,-0.023639230694120952,0.5231693515667983,0.8950316241773698,0.09644730849420888,0.3426776600749514,0.12206898782294791,0.44243421101828684,0.5308766694816829,1.0,0.5580413501379229,0.9374276776340231,0.5140610441752973,0.9999597288618695,0.05645744842606889,0.34884934720072847,0.24507549245075505,0.6268932612148371
gRNA_CDK6_targ_8165,CDK6,targeting,-1.076629007609195,0.9064112528082944,0.3743660990091947,0.06804944806943132,0.3743660990091947,639.9601368342247,1577.0,1.1349434489867192,0.2395283906446994,-0.6705179441055982,0.2346512985086068,0.2395283906446994,0.5487833674704623,-0.6579111096032185,1.4345686646514595,0.4418136408395677,0.5487833674704623,0.9730075417017182,0.31173408570079353,0.23011337787100333,0.504951668424505,0.31173408570079353,1.1428231359265033,0.18770422853779867,-0.008339184550136982,0.4407293933047216,0.18770422853779867,0.24663651114808366,-0.7983001294483374,-0.5670176580679757,-0.3728937587894097,-0.5670176580679757,1.4729238299726408,-0.3044867821237623,0.6025757419925436,0.5903375966138075,0.6025757419925436,-0.29776552778375065,-0.29776552778375065,-0.29776552778375065,0.43314668509767384,0.9383700147599636,0.3003098385679788,0.9561107335398521,0.18889231332076295,0.9999488423082382,0.28645481704432735,1.0,0.26639402344318347,0.9999991106578953,0.27531941840059804,0.9999597288618695,0.21317953515418495,0.9999542462883454,0.1817818218178182,0.6004968365438905
gRNA_CDK6_targ_8166,CDK6,targeting,0.29079422028857094,0.8242623455131826,0.5404987380351581,0.5518517679456373,0.5404987380351581,1640.4269296559671,4702.0,1.1743219007297776,0.3438498222549887,-0.5468305440037672,0.3237803929936664,0.3438498222549887,-0.15536941406024382,1.0849892115150177,-0.16729968119100785,0.25410670542125535,-0.15536941406024382,0.33175605791036616,0.3639257833466456,0.3062467266344239,0.3339761892971453,0.33175605791036616,0.4221429164769003,1.4913887619209951,-0.007634320336279434,0.6352991193538721,0.4221429164769003,-0.2314248169857802,0.5467761683206377,0.42766164408627755,0.24767099847371168,0.42766164408627755,0.570293655180394,0.12639050021824652,-0.14246073636110412,0.1847411396791788,0.12639050021824652,-0.9355203491884687,-0.9355203491884687,-0.9355203491884687,0.26636014743572517,0.9999994591752603,0.2796660336359782,0.9826119111348393,0.28313256567583195,0.9999488423082382,0.45139296064883516,1.0,0.12545179553912733,0.8650946734052322,0.3561971121719746,0.8487172109406473,0.42888670597607825,0.9999542462883454,0.025697430256974296,0.2708869240464488
gRNA_CDK6_targ_8167,CDK6,targeting,1.188802007158184,-0.24975693196199,0.2538982459448912,0.39764777371369503,0.2538982459448912,770.5673408194968,2155.0,1.6950587079475068,-0.48770118167683363,-0.6053484163884393,0.200669703294078,-0.48770118167683363,-0.025000566959445625,-1.7242871309749206,0.5510916493151935,-0.3993986828730575,-0.025000566959445625,0.304888205771393,1.6303806112186199,0.9546479983197454,0.9633056051032528,0.9546479983197454,1.318678088559066,1.8607075560300288,-0.6614788580020207,0.8393022621956914,1.318678088559066,0.4738096946772154,1.2847823345925518,0.23366040007347896,0.6640841431144154,0.4738096946772154,2.312521476000771,-3.0177303491645446,-0.5887292840207115,-0.431312719061495,-0.5887292840207115,-0.8309571831546178,-0.8309571831546178,-0.8309571831546178,0.2933900026036515,0.9999994591752603,0.2683562098997971,0.8335710898200791,0.4654569630307469,0.8143036721098162,0.061409517425859594,0.7244873227496038,0.029491045927270313,0.4738609806760424,0.11685983498260183,0.5424257201817654,0.2437675217872485,0.7154005555398846,0.025697430256974296,0.2708869240464488
gRNA_CDK6_targ_8168,CDK6,targeting,-0.07940850224535433,0.45415040260049416,1.0072544166580502,0.46066543900439666,0.45415040260049416,792.6223832164349,1933.0,-1.27509276931788,-0.42245332100375604,-1.8518999311046942,-1.1831486738087766,-1.27509276931788,-0.2192939213426056,-0.9427274995062218,0.3288227789683604,-0.2777328806268224,-0.2192939213426056,-1.2325591485350638,0.387147338031279,0.1984004011241566,-0.2156704697932094,0.1984004011241566,-0.46287388547439284,0.4520096500976078,0.24232949551402638,0.07715508671241378,0.24232949551402638,-0.7866527523494105,-0.5779747868212074,-0.552952560612076,-0.6391933665942313,-0.5779747868212074,0.36980787013338184,0.4902412134438306,-0.7398587742549783,0.040063436440744726,0.36980787013338184,-0.8346898418747676,-0.8346898418747676,-0.8346898418747676,0.29116544743681233,0.9999994591752603,0.03165372646370095,0.2046363956930667,0.5659060210175817,0.9504631976352139,0.4527469235798097,0.8495421298464683,0.5287519452403358,0.9999991106578953,0.1417454052037447,0.9522893468215536,0.47486918602431694,0.9748322213078618,0.025697430256974296,0.2708869240464488
gRNA_CDK6_targ_8169,CDK6,targeting,1.6487117238172904,2.066768784597177,2.148960215284756,1.9548135745664077,2.066768784597177,209.55706211408287,765.0,2.182955364914457,1.1880026096637704,0.33410077570337027,1.2350195834271993,1.1880026096637704,0.8603709427200552,0.10765520727012216,0.3585963085110176,0.442207486167065,0.3585963085110176,1.9177754131803924,0.6069903230737542,1.365257538299975,1.2966744248513737,1.365257538299975,1.4333585377353921,1.4565072910477674,1.9847350216476896,1.6248669501436164,1.4565072910477674,1.7359351107510148,0.9471960236243853,1.8664483820044775,1.516526505459959,1.7359351107510148,1.1085731602353108,2.371859072206663,0.17012283066897915,1.2168516877036508,1.1085731602353108,1.188409620516064,1.188409620516064,1.188409620516064,0.003101451514332872,0.29153979514553624,0.016764962048478597,0.5903406848985548,0.22407087628917224,0.9999488423082382,0.020120284153272827,0.40608622284959184,0.0019763631666590642,0.1300865627981313,0.0030016858767553016,0.05914035864321457,0.04944405569226541,0.9999542462883454,0.221077892210779,0.9318154244319523
gRNA_CDK6_targ_8170,CDK6,targeting,0.4096928221318349,-0.2882762946622452,0.4174552581722452,0.1796239285472783,0.4096928221318349,917.2017009922456,2629.0,0.7918595627633377,-0.40077843993018114,-0.18618563055146703,0.06829849742722983,-0.18618563055146703,0.16073512335543141,-0.9579780761361133,0.9777642133131293,0.06017375351081581,0.16073512335543141,-1.0425685475910942,0.4013656156574032,0.610119504061766,-0.010361142623974992,0.4013656156574032,0.660200855465513,0.10405532306753208,0.37705251272900336,0.3804362304206828,0.37705251272900336,0.05348257140741216,0.620559987040335,-0.3823776718686115,0.0972216288597119,0.05348257140741216,1.797552274387869,1.7966690778108656,-0.4073721978615512,1.0622830514457278,1.7966690778108656,-0.5981770286086111,-0.5981770286086111,-0.5981770286086111,0.49327947389091353,0.9999994591752603,0.49715570374106155,0.9650219936578436,0.3359521012011174,0.9999488423082382,0.5189183185444954,0.9652465138464125,0.33727034600467387,0.9999991106578953,0.45633747809255165,0.8932981627963071,0.05934004142259113,0.9999542462883454,0.09239076092390759,0.5672351839960513
gRNA_CDK6_targ_8171,CDK6,targeting,1.8141978255447846,1.0798158009768004,1.2036970808855818,1.3659035691357222,1.2036970808855818,446.9950574071111,962.0,1.503408047232168,0.9765623188958962,0.06523113765292575,0.84840050126033,0.9765623188958962,1.3381035838439805,-0.14115929090489263,1.2845816828075465,0.827175325248878,1.2845816828075465,1.2930842811596044,2.023608484060066,2.2399439553458795,1.8522122401885166,2.023608484060066,0.9719752561798831,1.564091959035762,0.35634352631176464,0.96413691384247,0.9719752561798831,-0.28178294395315273,0.7348829661471676,0.9472130082618673,0.4667710101519607,0.7348829661471676,2.335136343891293,-0.5879435182322634,-0.12438042540201037,0.5409374667523398,-0.12438042540201037,0.010899993928258,0.010899993928258,0.010899993928258,0.022704884108128046,0.5218969888743322,0.07359712621163497,0.7660581376116723,0.08732204747299868,0.8390126859699927,0.0011282245771687357,0.08533734118049223,0.047358475658139186,0.5763108618692673,0.19901133501584367,0.6885018578970674,0.14267292156123257,0.9999542462883454,0.24507549245075505,0.6268932612148371
gRNA_CDK6_targ_8172,CDK6,targeting,0.7932793114552579,0.26359983495027217,0.9386020485163913,0.6651603983073071,0.7932793114552579,749.876954229416,1320.0,-0.012966780797080045,0.7241211751863,0.31251742705767943,0.3412239404822998,0.31251742705767943,-0.4877687377274399,0.4097196844879084,-1.7152075707018573,-0.5977522079804629,-0.4877687377274399,1.328715363208928,0.8644820268245091,0.800361071002358,0.997852820345265,0.8644820268245091,0.30279928249135973,0.9084864348228922,1.4174880109639267,0.8762579094260596,0.9084864348228922,0.753319776308695,-0.05156065505972686,-0.9050345595878522,-0.06775847944629469,-0.05156065505972686,0.041744280434087504,0.19937050017875313,-0.7743466755578925,-0.17774396498168396,0.041744280434087504,-0.6797294906186497,-0.6797294906186497,-0.6797294906186497,0.20004984813839422,0.9999994591752603,0.3909684366431289,0.9999951101737544,0.38901620697914197,0.7473652764701555,0.07620827232699622,0.7695069286677871,0.052320990725447374,0.5930906825384616,0.38567893099795747,0.9287442252522146,0.5893834853272859,0.943954297653308,0.06479352064793523,0.48964966517046943
gRNA_CDK6_targ_8173,CDK6,targeting,0.4159146046994125,1.9367139411852115,1.4915246440309593,1.2813843966385277,1.4915246440309593,501.9534661047068,411.0,2.9669460939579255,0.896706043905659,1.085512716460735,1.6497216181081065,1.085512716460735,0.8187402208014494,-1.1485584544352039,2.328290516111294,0.6661574274925132,0.8187402208014494,1.9599999564639854,1.4557395637576889,1.6132106357599587,1.6763167186605443,1.6132106357599587,3.13733753146184,1.9809795264390173,1.0346702741798097,2.0509957773602223,1.9809795264390173,-1.140870134023573,0.9605338161299051,-0.1457610925857244,-0.1086991368264641,-0.1457610925857244,2.4964416564548153,3.001667524046306,0.273363678550981,1.9238242863507005,2.4964416564548153,0.13507458132619132,0.13507458132619132,0.13507458132619132,0.03196294398357621,0.6113894368353638,0.007680872703177431,0.4446599820161194,0.052267490916129866,0.6973331357487432,0.0024730757989859264,0.12284865337424312,0.0007913432429667436,0.08731153780733071,0.32610821624023484,0.9085083460979363,0.006414284568043645,0.516053103363889,0.32146785321467847,0.6897128033000057
gRNA_CDK6_targ_8174,CDK6,targeting,0.5511952404522134,0.9691043642528988,0.5647910967537617,0.6950302338196247,0.5647910967537617,322.41655177552354,966.0,1.0044763393600142,0.07039881326858338,-0.13331613935706738,0.3138530044238434,0.07039881326858338,-0.42286040800582414,-1.0723898092892248,2.0880999276167347,0.19761657010722855,-0.42286040800582414,2.047792083265915,0.7035968172304038,0.9431811268675211,1.2315233424546133,0.9431811268675211,1.382204206598294,1.7941681582105626,1.9720364753626307,1.7161362800571627,1.7941681582105626,0.24293130920006867,0.27275923027953947,0.23081358893127882,0.24883470947029562,0.24293130920006867,1.500625479040038,-0.4453867880800599,-0.5937703179687956,0.15382279099706078,-0.4453867880800599,0.5849759624152711,0.5849759624152711,0.5849759624152711,0.19039287834103152,0.9999994591752603,0.3322299063210279,0.9999951101737544,0.1578034561740732,0.9541660718094939,0.017036200520539845,0.3614732289935057,0.0014238639892877763,0.10711340464869408,0.3597825024101675,0.8522587575099521,0.34693905443512396,0.9748322213078618,0.4174582541745827,0.8678150838606324
