gRNA_id,Gene,classification,CBE_BSJ-4-116_REP1,CBE_BSJ-4-116_REP2,CBE_BSJ-4-116_REP3,LFC_avg_CBE_BSJ-4-116,LFC_median_CBE_BSJ-4-116,base_RPM,base_RAW,CBE_CDK12-IN-2_REP1,CBE_CDK12-IN-2_REP2,CBE_CDK12-IN-2_REP3,LFC_avg_CBE_CDK12-IN-2,LFC_median_CBE_CDK12-IN-2,CBE_HQ461_REP1,CBE_HQ461_REP2,CBE_HQ461_REP3,LFC_avg_CBE_HQ461,LFC_median_CBE_HQ461,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,LFC_avg_CBE_T0,LFC_median_CBE_T0,PLASMID_LIBRARY,LFC_avg_Plasmid,LFC_median_Plasmid,p_CBE_BSJ-4-116,FDR_CBE_BSJ-4-116,p_CBE_CDK12-IN-2,FDR_CBE_CDK12-IN-2,p_CBE_HQ461,FDR_CBE_HQ461,p_CBE_T0,FDR_CBE_T0,p_Plasmid,FDR_Plasmid
gRNA_CDK12_targ_3335,CDK12,targeting,-0.7263506709523481,-0.5205568990313552,0.33743351282417045,-0.3031580190531776,-0.5205568990313552,350.88778840004056,9977.0,-0.22738426919696658,-1.4218123153115243,-0.3535897030923595,-0.6675954292002834,-0.3535897030923595,-0.25878063216682146,-1.117304573635882,0.21436707689368092,-0.38723937630300753,-0.25878063216682146,0.3838671322715141,-0.24878613977056138,-0.44175299326597567,-0.10222400025500766,-0.24878613977056138,-0.2869798168128783,-0.2869798168128783,-0.2869798168128783,0.3043674227026057,0.999995026342628,0.16527047347354784,0.999999818266398,0.27460351866444377,0.9999993154538225,0.18797141658149555,0.8748038775513578,0.142985701429857,0.657275160113828
gRNA_CDK12_targ_3336,CDK12,targeting,0.561339799407581,0.750641390934723,-0.6414992458715777,0.2234939814902421,0.561339799407581,28.77009161022444,773.0,1.1386869462974405,0.2623388527965758,-1.555308053558709,-0.05142741815489756,0.2623388527965758,0.10508610010935937,1.6308395718189779,-0.16384980064961857,0.5240252904262396,0.10508610010935937,1.337535097578714,-0.17758158693449866,-0.029427116582776358,0.3768421313538129,-0.029427116582776358,1.6983213634511092,1.6983213634511092,1.6983213634511092,0.5805741729776119,0.999995026342628,0.299650701042934,0.9722508340280155,0.40980634871478167,0.9999993154538225,0.4226789732112279,0.9999933624682497,0.3863613638636136,0.9857479660838946
gRNA_CDK12_targ_3337,CDK12,targeting,-0.3886254666945951,1.3244432456044346,-0.5544374370836279,0.1271267806087372,-0.3886254666945951,43.98345891610015,1198.0,1.2068290062325298,-1.3162299586103783,0.4284912303748787,0.10636342599901005,0.4284912303748787,-0.8466719146644196,-1.351058776240531,-0.3362630787073746,-0.8446645898707751,-0.8466719146644196,0.7700523471186015,-0.7431878639624473,0.7327097896658841,0.25319142427401276,0.7327097896658841,0.8384463160843454,0.8384463160843454,0.8384463160843454,0.46946402638708773,0.999995026342628,0.42858164885997907,0.9576726323650407,0.12374874890031848,0.9999993154538225,0.374607442195739,0.9999933624682497,0.3975602439756024,0.8915526503470028
gRNA_CDK12_targ_3338,CDK12,targeting,-0.8088127394558208,-1.716223719044791,-1.3050860848315962,-1.2767075144440694,-1.3050860848315962,35.95330982597258,966.0,-1.7119078187291317,-0.9331222292144759,1.0466939363449976,-0.5327787038662033,-0.9331222292144759,0.8776740518484175,0.4521154504383162,0.3947190613741632,0.5748361878869656,0.4521154504383162,-1.553293630071817,-1.5989218891688732,0.23657334303876737,-0.971880725400641,-1.553293630071817,1.5434263311810466,1.5434263311810466,1.5434263311810466,0.03749272201511558,0.999995026342628,0.11764886554127016,0.999999818266398,0.4985451137498008,0.9999993154538225,0.005805773227344358,0.3586339621602113,0.43015698430157,0.9783735222060956
gRNA_CDK12_targ_3339,CDK12,targeting,3.095772616136379,1.6817806652353655,0.9404901092474873,1.906014463539744,1.6817806652353655,2.6885440710898267,82.0,2.7466865655492296,-0.3863331443249563,3.372168954327716,1.910840791850663,2.7466865655492296,2.2939940098717706,1.1956445458694527,1.9461469277253964,1.8119284944888732,1.9461469277253964,2.230573253657931,1.8080746801559424,1.9736336719369953,2.004093868583623,1.9736336719369953,5.395905615731352,5.395905615731352,5.395905615731352,0.006810213104071888,0.5007705698881241,0.006294851261255558,0.31591067979167065,0.04133438178946213,0.6463849679689775,0.0076400739493111686,0.22109338423288682,9.999000099990012e-05,0.0015551160538898204
gRNA_CDK12_targ_3340,CDK12,targeting,1.7663946556092274,0.7806243693410403,0.47965023416036223,1.0088897530368766,0.7806243693410403,11.83615133735887,361.0,0.5474276421672738,-2.2792852148708813,-1.3462254514398841,-1.0260276747144972,-1.3462254514398841,1.395135517135313,-1.6923902416194707,0.3915764959156915,0.031440590477177933,0.3915764959156915,0.6146842000284765,-0.3935230881062596,1.2189843999548107,0.4800485039590092,0.6146842000284765,3.5003686397540905,3.5003686397540905,3.5003686397540905,0.18530033705204094,0.999995026342628,0.046665668488839615,0.999999818266398,0.3148584107914069,0.9999993154538225,0.4915340012189471,0.9999933624682497,0.061593840615938394,0.37659964890361114
gRNA_CDK12_targ_3341,CDK12,targeting,0.1368826856744687,1.9495214311700364,1.2819130030097903,1.1227723732847652,1.2819130030097903,1.9269526507053607,63.0,1.9547281338982956,0.8834170657469116,2.091146367342372,1.6430971889958597,1.9547281338982956,1.3920339552001633,-0.22450918298585368,1.9742705426540597,1.047265104956123,1.3920339552001633,1.2588372424688332,0.36072441662362986,0.9014046004731914,0.8403220865218848,0.9014046004731914,5.463079435774696,5.463079435774696,5.463079435774696,0.11930197404736376,0.9869971937428036,0.032468569410608855,0.5027296214800601,0.17528493723292207,0.9060087564132276,0.3409165770591459,0.9817850748736133,9.999000099990012e-05,0.0015551160538898204
gRNA_CDK12_targ_3342,CDK12,targeting,-1.0030967952399745,1.370560609917236,2.198102161045387,0.8551886585742161,1.370560609917236,7.891329902888621,258.0,-1.5626761555426978,-0.30901294536330715,1.3755124219428885,-0.16539222632103878,-0.30901294536330715,0.7939913061201973,-0.5358280614503254,1.2229700446061285,0.49371109642533345,0.7939913061201973,0.6718047817855985,0.3051237713306268,1.7826686747837082,0.9198657426333111,0.6718047817855985,3.2757696288100333,3.2757696288100333,3.2757696288100333,0.10701142914697463,0.9629050593114094,0.23162444217448977,0.9744363247335672,0.4526916917472409,0.9999993154538225,0.24954552386266865,0.8728614974583163,0.0700929907009299,0.37659964890361114
gRNA_CDK12_targ_3343,CDK12,targeting,-0.7657394311210363,0.8299000291767881,0.42852169801562534,0.1642274320237924,0.42852169801562534,16.673998759871345,504.0,-2.7570091385765276,-1.069510232638938,0.9449576459718934,-0.9605205750811908,-1.069510232638938,0.19235681459175133,0.7937711215666251,2.087541232911096,1.0245563896898242,0.7937711215666251,0.31158695093946015,-0.1833763374385547,2.1735116823842153,0.7672407652950403,0.31158695093946015,3.014690992216143,3.014690992216143,3.014690992216143,0.5261277288160937,0.999995026342628,0.052763004532344074,0.999999818266398,0.20866610557025483,0.9511110504831466,0.21850544618079418,0.8276329016333154,0.07589241075892411,0.37659964890361114
gRNA_CDK12_targ_3344,CDK12,targeting,-0.08936341972917553,1.5406564489001826,2.553727291885672,1.3350067736855598,1.5406564489001826,6.912560302530342,226.0,1.0676698084593401,0.18562448314465174,-0.43753975862454847,0.2719181776598145,0.18562448314465174,2.8611217589984697,1.5561510193651509,1.7795136992412637,2.0655954925349613,1.7795136992412637,2.948363177883459,1.8860304645017316,2.7309079344382354,2.5217671922744755,2.7309079344382354,4.136142811211703,4.136142811211703,4.136142811211703,0.04249298233324515,0.7258099578885523,0.5003763241507855,0.963309186877864,0.014574822783465429,0.45894632068651725,0.00046405369342870386,0.09821797302656218,0.028397160283971615,0.24209698119505046
