gRNA_id,Gene,classification,KB-0742_1500nM_REP1,KB-0742_1500nM_REP2,KB-0742_1500nM_REP3,LFC_avg_KB-0742_1500nM,LFC_median_KB-0742_1500nM,base_RPM,base_RAW,KI-CDK9d-32N_1250nM_REP1,KI-CDK9d-32N_1250nM_REP2,KI-CDK9d-32N_1250nM_REP3,LFC_avg_KI-CDK9d-32N_1250nM,LFC_median_KI-CDK9d-32N_1250nM,KI-CDK9d-32N_5000nM_REP1,KI-CDK9d-32N_5000nM_REP2,KI-CDK9d-32N_5000nM_REP3,LFC_avg_KI-CDK9d-32N_5000nM,LFC_median_KI-CDK9d-32N_5000nM,KI-CDK9d-32_1000nM_REP1,KI-CDK9d-32_1000nM_REP2,KI-CDK9d-32_1000nM_REP3,LFC_avg_KI-CDK9d-32_1000nM,LFC_median_KI-CDK9d-32_1000nM,KI-CDK9d-32_100nM_REP1,KI-CDK9d-32_100nM_REP2,KI-CDK9d-32_100nM_REP3,LFC_avg_KI-CDK9d-32_100nM,LFC_median_KI-CDK9d-32_100nM,SEL120_4000nM_REP1,SEL120_4000nM_REP2,SEL120_4000nM_REP3,LFC_avg_SEL120_4000nM,LFC_median_SEL120_4000nM,Senexin B_15000nM_REP1,Senexin B_15000nM_REP2,Senexin B_15000nM_REP3,LFC_avg_Senexin B_15000nM,LFC_median_Senexin B_15000nM,Senexin B_2000nM_REP1,Senexin B_2000nM_REP2,Senexin B_2000nM_REP3,LFC_avg_Senexin B_2000nM,LFC_median_Senexin B_2000nM,T0_REP1,T0_REP2,T0_REP3,LFC_avg_T0,LFC_median_T0,Plasmid,LFC_avg_Plasmid,LFC_median_Plasmid,p_KB-0742_1500nM,FDR_KB-0742_1500nM,p_KI-CDK9d-32N_1250nM,FDR_KI-CDK9d-32N_1250nM,p_KI-CDK9d-32N_5000nM,FDR_KI-CDK9d-32N_5000nM,p_KI-CDK9d-32_1000nM,FDR_KI-CDK9d-32_1000nM,p_KI-CDK9d-32_100nM,FDR_KI-CDK9d-32_100nM,p_SEL120_4000nM,FDR_SEL120_4000nM,p_Senexin B_15000nM,FDR_Senexin B_15000nM,p_Senexin B_2000nM,FDR_Senexin B_2000nM,p_T0,FDR_T0,p_Plasmid,FDR_Plasmid
gRNA_CDK7_targ_1,CDK7,targeting,0.1760681442676455,0.6916878340538751,0.15108671301160917,0.3396142304443766,0.1760681442676455,460.9560414969597,20183.0,0.1842028633902923,0.19587330088186933,0.17219244398565117,0.1840895360859376,0.1842028633902923,-0.9085332787199957,-1.3167563982085377,0.16202484902066955,-0.6877549426359546,-0.9085332787199957,0.6803528500354024,0.10488745564163417,0.1434568241747554,0.3095657099505973,0.1434568241747554,0.17674486995369088,0.13053124128309707,-0.00011945421815134425,0.10238555233954554,0.13053124128309707,-0.1760194416593609,-0.23639971789538572,-0.1830324833025907,-0.19848388095244576,-0.1830324833025907,0.7273486716081332,0.40421371634827724,0.01373321748713529,0.38176520181451523,0.40421371634827724,0.06704908376008141,0.30918757279154163,0.41650992853745766,0.26424886169636025,0.30918757279154163,0.8095885634346112,0.4386354924319927,0.31957680963845064,0.5226002885016848,0.4386354924319927,0.483997928611342,0.483997928611342,0.483997928611342,0.19083885203916828,0.9718171860273046,0.493766912338945,0.9999999638481469,0.16811978389498852,0.4988771848188246,0.2922817768250205,0.9116374414456072,0.6063783238787954,1.0,0.5939300436189006,0.9233959450725111,0.15878316880263976,0.8355380565349942,0.26280055798078655,0.7145871745891905,0.08220003930695245,0.2952711938262897,0.4368563143685632,0.9464907313942059
gRNA_CDK7_targ_2,CDK7,targeting,-0.5740277248081321,-1.3303630423820931,-0.18952658254058483,-0.6979724499102701,-0.5740277248081321,450.1622907493999,15867.0,0.17439590500897684,0.21798190571096587,-0.1238087983466484,0.08952300412443144,0.17439590500897684,-1.2232614276401328,0.1554679750142905,-0.766073575161435,-0.6112890092624258,-0.766073575161435,-0.4822056370779118,-1.044294313021322,-0.37400472179892974,-0.6335015572993878,-0.4822056370779118,0.16693197195618578,-0.025018085937763782,-0.2796441252013548,-0.045910079727644264,-0.025018085937763782,-1.1008415654850512,0.1999135724311243,0.15443774545156916,-0.24883008253411923,0.15443774545156916,-0.026944346224571553,0.4069443669715941,-1.1768631736891775,-0.2656210509807183,-0.026944346224571553,-0.23912462127915596,-1.0685107142541503,-0.06961831473863159,-0.45908455009064597,-0.23912462127915596,0.039266332700804124,-0.4412687608286423,-0.06586702685185342,-0.15595648499323053,-0.06586702685185342,0.330697486730942,0.330697486730942,0.330697486730942,0.16500982091421793,0.8456408932545106,0.6193135808362848,0.9999999638481469,0.1934186435289513,0.5283012169002065,0.10613572112145515,0.5343646815940174,0.3497254050988874,0.9600850105580083,0.368974618380808,0.8514204854180782,0.42875769126598184,0.9087948529206596,0.21206967764952667,0.9871187387069099,0.38598332449326067,0.9999981401374306,0.4440555944405561,0.8677679118272857
gRNA_CDK7_targ_3,CDK7,targeting,-0.6004092152312661,-1.7526640558126036,0.2084255473510672,-0.7148825745642675,-0.6004092152312661,189.09289630654737,7105.0,-0.43329635894543767,-0.35681043615600727,-0.021334025494483783,-0.27048027353197623,-0.35681043615600727,-0.549451535481631,-0.8205363199230178,-0.8022192223514681,-0.7240690259187056,-0.8022192223514681,0.24657045079307338,0.18893198113675366,-0.14410370825904378,0.09713290789026109,0.18893198113675366,0.15340261682950246,-0.22332434800421877,0.10813870982967115,0.012738992884984946,0.10813870982967115,-1.9291069132221201,0.4897553455482505,0.41058001003375405,-0.34292385254670515,0.41058001003375405,0.09021046483967568,0.22374551681272736,-0.45067557611587733,-0.045573198154491436,0.09021046483967568,0.2002767154044055,-0.7351523588553963,-0.6321284472626335,-0.3890013635712081,-0.6321284472626335,0.19866236462072845,-0.1938111570250014,0.005112970911565244,0.0033213928357640975,0.005112970911565244,0.31307653527156193,0.31307653527156193,0.31307653527156193,0.16810430067651558,0.8456408932545106,0.12427244582239577,0.6604981232997703,0.17367034595970368,0.5042390844341141,0.47978575394188516,0.9999999210859173,0.44186168284903726,1.0,0.08740736351479887,0.7475099894487736,0.47553623748459417,0.8929359036289524,0.23784932580771526,0.9845004689273845,0.6124296430407148,0.941574168759606,0.4223577642235775,0.839793660837849
gRNA_CDK7_targ_4,CDK7,targeting,0.2551192995562696,-1.0664596826641406,0.836470288923179,0.00837663527176935,0.2551192995562696,328.4738781564336,16584.0,0.566889815801026,0.6964599362699296,0.7058813357321345,0.65641036260103,0.6964599362699296,0.4766269384937209,-0.02690057958472648,-0.12190243043280083,0.10927464282539785,-0.02690057958472648,1.1798641869871977,2.0372969821061346,1.5958605196181541,1.6043405629038288,1.5958605196181541,0.7988062804787118,0.5405490042214468,1.027878496040744,0.7890779269136342,0.7988062804787118,0.7472998925829705,0.6633873571621243,0.44075114230300944,0.6171461306827014,0.6633873571621243,0.5751142783670707,1.1008582856087774,0.687838234252138,0.787936932742662,0.687838234252138,0.9044886901240013,0.7324995021168261,0.20084640175951682,0.612611531333448,0.7324995021168261,0.8273942674660912,0.6389580249323232,0.7858965438881139,0.7507496120955094,0.7858965438881139,0.48789790356843177,0.48789790356843177,0.48789790356843177,0.2691585188179769,0.9196888208410536,0.049915597101485375,0.3297306758750255,0.5172744327779641,0.9279647712061021,0.0007093287364682855,0.06454891501861397,0.060899833240202296,0.2958301507931535,0.061704536986374896,0.2924537950916727,0.03699624843323379,0.6940023141818819,0.07081054464097798,0.4363719793902255,0.013823689776872051,0.09020701133601855,0.4368563143685632,0.9464907313942059
gRNA_CDK7_targ_5,CDK7,targeting,-0.2981569477444659,-1.7047606086296079,-0.5584605511023664,-0.8537927024921469,-0.5584605511023664,398.41482804904695,14062.0,-0.24149428987856753,-0.2514318063937506,-0.3699795433251543,-0.28763521319915747,-0.2514318063937506,-1.2805050044725954,-2.08409216111621,-0.23784567232568593,-1.2008142793048304,-1.2805050044725954,-0.4253108428042071,-0.7198526537528459,-0.4556706612064178,-0.533611385921157,-0.4556706612064178,-0.722914305631001,-0.6488252536555823,-0.997775054025087,-0.7898382044372235,-0.722914305631001,-0.9764723578023996,-0.46694052522968355,-0.47550819741237044,-0.6396403601481512,-0.47550819741237044,-1.934086360672299,-0.5915373614095963,-1.2802679331022526,-1.2686305517280494,-1.2802679331022526,-0.6440829359915055,-0.7003020013785988,0.02364135768128639,-0.44024785989627263,-0.6440829359915055,-0.42140259607414454,-0.4411359470250208,-0.6208860768454797,-0.49447487331488166,-0.4411359470250208,-1.5278065756106294,-1.5278065756106294,-1.5278065756106294,0.11628105857914782,0.8456408932545106,0.12266298647095703,0.6578977466909876,0.05990337594474489,0.3251217024436452,0.15890129618753013,0.6233229975632828,0.000540016934547892,0.015398885508806552,0.17683061948524784,0.9876514980065806,0.018920547351287002,0.5125867768842074,0.21864387131775226,0.9902477745309562,0.058215255771862505,0.7623537983092352,9.999000099990012e-05,0.02481570024815703
gRNA_CDK7_targ_6,CDK7,targeting,-0.19340092330433528,0.46093164999790126,-0.4374800505168639,-0.05664977460776597,-0.19340092330433528,983.1841240268488,55650.0,-0.3270599081385366,-0.3321239586523279,-0.13342084373966867,-0.26420157017684437,-0.3270599081385366,0.7425989289149717,0.00681108447629314,-0.11053193576926933,0.21295935920733186,0.00681108447629314,-0.6957611326345547,0.03355199829499385,-0.06368530273569992,-0.24196481235842027,-0.06368530273569992,-0.9814469267994658,-0.6977875722640086,-0.47321336545463094,-0.717482621506035,-0.6977875722640086,-0.08728618423363577,-0.11702481558661568,-0.12768461408866405,-0.11066520463630518,-0.11702481558661568,-0.5460758417153259,-0.1645081260311413,-0.9671290835774267,-0.5592376837746312,-0.5460758417153259,-0.5666430054088801,-0.3235050046445742,-0.4975917357459482,-0.4625799152664675,-0.4975917357459482,-0.7403360099824736,-0.5764673255347202,-0.41946602912063397,-0.578756454879276,-0.5764673255347202,-1.6355484940271945,-1.6355484940271945,-1.6355484940271945,0.5192768097144411,0.936110657051474,0.13319796419826013,0.690713808163285,0.39866892216648014,0.9458404656583679,0.38583615109503144,0.8792426481547878,0.0009608628645185342,0.02301013701873332,0.650248900929842,0.8962772291258898,0.30005306243396523,0.877968767893596,0.27328355680888683,0.9912167249934688,0.02065283993707357,0.44395474825362874,9.999000099990012e-05,0.02481570024815703
gRNA_CDK7_targ_7,CDK7,targeting,0.3921774098834164,-1.734869931081288,0.048287246676335716,-0.431468424840512,0.048287246676335716,570.4706450642678,31802.0,0.11614686354975981,0.10963812991766268,0.10933679608053105,0.11170726318265117,0.10963812991766268,0.17398641648184215,-0.43103246325803807,0.6097717246676344,0.11757522596381283,0.17398641648184215,0.07490345431166157,1.610455664382169,1.1745907595942402,0.9533166260960236,1.1745907595942402,-0.17269697267504772,-0.21806936854334583,-0.065570056653521,-0.15211213262397152,-0.17269697267504772,0.03801812970433131,-0.30707088248661996,-0.23869280947075214,-0.1692485207510136,-0.23869280947075214,0.22684048661797163,-0.16939464672963428,1.3041369609034708,0.45386093359726937,0.22684048661797163,-0.06726775994872626,-0.06911217206144667,-0.48556794081548976,-0.20731595760855423,-0.06911217206144667,-0.1956573197966787,0.1563110117368174,-0.1475472245292841,-0.06229784419638179,-0.1475472245292841,-0.29461311797508405,-0.29461311797508405,-0.29461311797508405,0.31535026325864135,0.8456408932545106,0.6057483409143507,0.9999999638481469,0.4572041085047581,0.914840672704845,0.019485985580133074,0.34543338073872265,0.2247122826263249,0.7688935181471375,0.6357364320898904,0.8962772291258898,0.11248369847733816,0.8355380565349942,0.5230971707446364,0.9534130631040333,0.5102196474766678,0.9861135656081328,0.136986301369863,0.6726125948556223
gRNA_CDK7_targ_8,CDK7,targeting,0.2924337622038447,1.7373714496469386,0.15978435836504035,0.7298631900719412,0.2924337622038447,314.7535612996125,11384.0,0.35348733300249763,0.36698896408734044,0.06928615181331131,0.26325414963438315,0.35348733300249763,-1.8048395321301847,0.449290099996567,0.4520671834867162,-0.30116074954896715,0.449290099996567,0.2148571925557833,0.2568964242118286,0.31657840361533984,0.2627773401276506,0.2568964242118286,0.21409762970949045,0.13832003203955523,-0.12304195702468544,0.0764585682414534,0.13832003203955523,-0.2886393586936489,0.6170762101350087,0.655308549423797,0.3279151336217189,0.6170762101350087,-0.5370394226904665,-0.15261823581770492,-0.5429772098413402,-0.41087828944983723,-0.5370394226904665,0.24588121266933016,-0.25487810222588475,-0.40801152367375015,-0.13900280441010157,-0.25487810222588475,0.3082946895229638,-0.038899423722696135,0.39619167392184956,0.22186231324070574,0.3082946895229638,0.6889526667054643,0.6889526667054643,0.6889526667054643,0.03211591031951745,0.732146600650491,0.378113075783608,0.9538243230689581,0.34280062489836466,0.6832847828583077,0.3296587562006447,0.9377794467928902,0.5379997188721422,1.0,0.15673505574091387,0.49870245008472597,0.43160065851017126,0.9476271263237159,0.5668172790240855,0.9324182644964915,0.3437235028316472,0.7325519352418113,0.360963903609639,0.949886926200997
gRNA_CDK7_targ_9,CDK7,targeting,0.2444367212449699,-1.5274538468107923,-0.21958736782267874,-0.5008681644628338,-0.21958736782267874,330.1908896703507,14761.0,0.27920629078057935,0.2452047219629668,0.13055691248597834,0.21832264174317484,0.2452047219629668,-0.04115976445636238,0.10180897953729577,0.442806330169144,0.16781851508335913,0.10180897953729577,-0.2583243295932506,0.7685077549360121,0.6478642633528063,0.386015896231856,0.6478642633528063,-0.21176454859612467,-0.31839813923204885,-0.009478863099645799,-0.1798805169759398,-0.21176454859612467,0.6779218098571803,-0.4804753137327781,-0.4339298355894215,-0.07882777982167309,-0.4339298355894215,-0.7200087725170008,0.21814815931587225,-0.3863224533817048,-0.29606102219427777,-0.3863224533817048,-0.23391701106376195,-0.4188604209978572,-0.03859629519710037,-0.23045790908623984,-0.23391701106376195,0.10799795340232894,-0.043550537793900085,0.07886718941999743,0.04777153500947543,0.07886718941999743,-0.12845157788386,-0.12845157788386,-0.12845157788386,0.2780267000531931,0.8456408932545106,0.4549875086569073,0.9999999638481469,0.4860643203816043,0.9458404656583679,0.2120503531837805,0.8463413219177204,0.1938490287978056,0.7113008717983996,0.4422101250364282,0.7934017802295381,0.5022473151145643,0.9378560538296032,0.5178413321470354,0.9609743083447253,0.5552708703615823,0.9044686611498327,0.19738026197380254,0.6812239130069291
gRNA_CDK7_targ_10,CDK7,targeting,0.3364113980040801,1.9939937727202652,-0.6272640851394828,0.5677136951949541,0.3364113980040801,276.8707450258134,8573.0,0.04587209328191678,0.02915239184887098,0.09453638079360505,0.056520288641464266,0.04587209328191678,1.0102621973192079,0.3616192517896769,0.5793161622989214,0.6503992038026021,0.5793161622989214,-0.13354556760956277,0.4765899872498326,0.317058370718949,0.22003426345307295,0.317058370718949,-0.6474710984621898,-0.8860016446838566,-0.2555027162237156,-0.596325153123254,-0.6474710984621898,-1.3945384231880187,-0.3082126278849873,-0.25202661991025527,-0.6515925569944204,-0.3082126278849873,-0.668019814282502,0.16016628467616376,-0.6834033029911838,-0.3970856108658407,-0.668019814282502,-0.4898926097956029,0.23052856946548067,0.6603488690608147,0.1336616095768975,0.23052856946548067,-0.07036204208830399,-0.39153167866488725,-0.23268666635489907,-0.23152679570269677,-0.23268666635489907,-0.06555896231616687,-0.06555896231616687,-0.06555896231616687,0.033099523305686794,0.732146600650491,0.6153648040287598,0.9999999638481469,0.09995363959786104,0.9999977334677121,0.3461900135286947,0.9582421791540965,0.00455499292708333,0.06957775670321276,0.16444019585397926,0.967003278134623,0.41722557386352144,0.9413436501218294,0.3159240904368705,0.7624123258432356,0.2966262040490024,0.9999981401374306,0.21987801219878012,0.6915518125606794
