gRNA_id,Gene,classification,ABE_SY-5609_100nM_REP1,ABE_SY-5609_100nM_REP2,ABE_SY-5609_100nM_REP3,LFC_avg_ABE_SY-5609_100nM,LFC_median_ABE_SY-5609_100nM,base_RPM,base_RAW,ABE_SY-5609_10nM_REP1,ABE_SY-5609_10nM_REP2,ABE_SY-5609_10nM_REP3,LFC_avg_ABE_SY-5609_10nM,LFC_median_ABE_SY-5609_10nM,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,LFC_avg_ABE_T0,LFC_median_ABE_T0,Plasmid,LFC_avg_Plasmid,LFC_median_Plasmid,p_ABE_SY-5609_100nM,FDR_ABE_SY-5609_100nM,p_ABE_SY-5609_10nM,FDR_ABE_SY-5609_10nM,p_ABE_T0,FDR_ABE_T0,p_Plasmid,FDR_Plasmid
gRNA_CDK19_targ_6783,CDK19,targeting,-0.2368106738569686,-0.5996906056438909,-1.2992899016725017,-0.7119303937244537,-0.5996906056438909,71.7254908169228,1409.0,0.5047102892520594,-2.5712239884958343,0.27421138009304047,-0.5974341063835782,0.27421138009304047,-0.036159557386826954,-0.04373590322233167,0.7374297693676473,0.21917810291949621,-0.036159557386826954,1.609033498866185,1.609033498866185,1.609033498866185,0.19257468944062378,0.6905915288612899,0.28352386517177824,0.9084743567123881,0.34243283624316356,0.9999999116323887,0.23367663233676628,0.8912410389395842
gRNA_CDK19_targ_6784,CDK19,targeting,-0.45785351545844477,-1.3310686370639575,1.4722483784906018,-0.10555792467726681,-0.45785351545844477,29.161416188710614,666.0,-0.14008194377979594,-0.43374266392583416,-1.360409202609448,-0.6447446034383594,-0.43374266392583416,-0.38661535767902666,0.2804922188060102,2.452269811768256,0.7820488909650799,0.2804922188060102,2.424400107683159,2.424400107683159,2.424400107683159,0.29185894468076395,0.8128398097468231,0.4449869541824204,0.9999265458158005,0.015958309539302985,0.3275653010699034,0.08649135086491352,0.6410411590419904
gRNA_CDK19_targ_6785,CDK19,targeting,-3.189921966682368,-2.0021492771647402,-2.84050614741546,-2.6775257970875224,-2.84050614741546,43.41932056817755,1373.0,-1.0961387805670482,-2.341580162208943,-2.394718239231324,-1.9441457273357718,-2.341580162208943,-0.26173262536027,-0.7085339026240178,0.06757827486613924,-0.3008960843727162,-0.26173262536027,1.8868567018091835,1.8868567018091835,1.8868567018091835,0.0004735602919038678,0.03232048992243898,0.014363969649426695,0.4507314614130446,0.25646688557750835,0.7163809348845677,0.18558144185581438,0.8912410389395842
gRNA_CDK19_targ_6786,CDK19,targeting,-1.0268499031792238,-1.0423935609051593,0.09164175384504689,-0.6592005700797787,-1.0268499031792238,131.44530240016408,3002.0,-2.126237286509502,-1.0873286730163092,-1.1165828506623394,-1.4433829367293836,-1.1165828506623394,-0.6830008802516065,-0.18121330478692746,-0.9681028766714047,-0.6107723539033129,-0.6830008802516065,1.1024172935439889,1.1024172935439889,1.1024172935439889,0.20713646039400888,0.7054732020511014,0.0773666349517904,0.6825492330685735,0.08450910275380845,0.5018243654724229,0.3637636236376362,0.9587186976666572
gRNA_CDK19_targ_6787,CDK19,targeting,-0.5193681163267121,-0.4097122364473596,0.6006732187345686,-0.10946904467983436,-0.4097122364473596,251.02128082781763,9412.0,-0.6957303447656664,-0.8640989077738574,-0.20047323452127938,-0.5867674956869344,-0.6957303447656664,0.46797276319140874,-0.8951775036702114,0.13094157767673784,-0.09875438760068829,0.13094157767673784,0.04576458081124922,0.04576458081124922,0.04576458081124922,0.5511150188576674,0.9093013758493846,0.5317042994291334,0.9999265458158005,0.37612205021323036,0.8066089529317508,0.16978302169783022,0.4973258039002966
gRNA_CDK19_targ_6788,CDK19,targeting,-3.578138305108822,-1.5215745562943133,-3.6313373941745395,-2.910350085192558,-3.578138305108822,47.2012111883334,1078.0,-1.237092028937673,-2.724552492644098,-2.178631574598337,-2.046758698726703,-2.178631574598337,-1.1380928453631576,-2.30070425686123,-2.452398176032932,-1.9637317594191064,-2.30070425686123,1.6621638601743598,1.6621638601743598,1.6621638601743598,9.648268207158652e-05,0.01463320678085729,0.014655160497041965,0.4546430472377791,0.000463214411560216,0.04115937324261982,0.21667833216678328,0.8912410389395842
gRNA_CDK19_targ_6789,CDK19,targeting,-0.7367128572989121,-0.2791568581816178,-2.0877721611473032,-1.0345472922092778,-0.7367128572989121,25.19809648997643,495.0,-0.6390865967043003,-1.7435099297032548,-0.8663708218849132,-1.0829891160974896,-0.8663708218849132,-0.7621764729646431,0.2635116165122232,0.7685293370590258,0.08995482686886865,0.2635116165122232,2.551862896231029,2.551862896231029,2.551862896231029,0.08437561625182556,0.5281944413184221,0.1974923983602348,0.8226144347252441,0.3222505065074772,0.907505935292326,0.08649135086491352,0.6410411590419904
gRNA_CDK19_targ_6790,CDK19,targeting,-1.0024221786929388,-0.36924420021679294,0.6724165771792172,-0.2330832672435049,-0.36924420021679294,123.13978870556156,4498.0,-0.8424194442018336,-1.528000916858665,-0.22998625836389452,-0.8668022064747977,-0.8424194442018336,-0.5060651956605586,0.32455250690990983,0.026870663495049477,-0.05154734175186645,0.026870663495049477,1.5304304952122814,1.5304304952122814,1.5304304952122814,0.430976074729687,0.8597450033415609,0.28802821854011706,0.9110253852973768,0.5003687229869527,0.8945355628905146,0.23367663233676628,0.8912410389395842
gRNA_CDK19_targ_6791,CDK19,targeting,-1.0523677835068215,-1.6839478355276787,-0.433736271925809,-1.0566839636534364,-1.0523677835068215,305.2687611937102,7952.0,-0.6797361402481058,-1.1719935215881259,-0.8100251908254572,-0.8872516175538964,-0.8100251908254572,-0.30720730986883815,-0.5722864701430858,-0.6928879730076485,-0.5241272510065241,-0.5722864701430858,0.15040438123007827,0.15040438123007827,0.15040438123007827,0.08908762406794664,0.5308730101589266,0.3312541409056882,0.9385851958586614,0.12485010963896821,0.5591534015839931,0.2086791320867913,0.581320439384633
gRNA_CDK19_targ_6792,CDK19,targeting,-0.39001019692723665,0.4621047198477537,-0.09759475284974894,-0.0085000766430773,-0.09759475284974894,466.6243443862619,11972.0,-0.855509007317802,-0.5877944605503579,0.12335815484106628,-0.43998177100903124,-0.5877944605503579,-0.24250908708486957,-0.2929671561929485,0.6409523962296129,0.03515871765059827,-0.24250908708486957,0.43722820804107493,0.43722820804107493,0.43722820804107493,0.5672828184671335,0.9649646587775419,0.6018383356602914,0.9999265458158005,0.49600684172269893,0.8918317064683928,0.3649635036496351,0.7895010815875624
