gRNA_id,Gene,classification,CBE_ABEMA_REP1,CBE_ABEMA_REP2,CBE_ABEMA_REP3,LFC_avg_CBE_ABEMA,LFC_median_CBE_ABEMA,base_RPM,base_RAW,CBE_ATIRMO_REP1,CBE_ATIRMO_REP2,CBE_ATIRMO_REP3,LFC_avg_CBE_ATIRMO,LFC_median_CBE_ATIRMO,CBE_INX_REP1,CBE_INX_REP2,CBE_INX_REP3,LFC_avg_CBE_INX,LFC_median_CBE_INX,CBE_PALBO_REP1,CBE_PALBO_REP2,CBE_PALBO_REP3,LFC_avg_CBE_PALBO,LFC_median_CBE_PALBO,CBE_RIBO_REP1,CBE_RIBO_REP2,CBE_RIBO_REP3,LFC_avg_CBE_RIBO,LFC_median_CBE_RIBO,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,LFC_avg_CBE_T0,LFC_median_CBE_T0,CBE_TAGTO_REP1,CBE_TAGTO_REP2,CBE_TAGTO_REP3,LFC_avg_CBE_TAGTO,LFC_median_CBE_TAGTO,PLASMID_LIBRARY,LFC_avg_Plasmid,LFC_median_Plasmid,p_CBE_ABEMA,FDR_CBE_ABEMA,p_CBE_ATIRMO,FDR_CBE_ATIRMO,p_CBE_INX,FDR_CBE_INX,p_CBE_PALBO,FDR_CBE_PALBO,p_CBE_RIBO,FDR_CBE_RIBO,p_CBE_T0,FDR_CBE_T0,p_CBE_TAGTO,FDR_CBE_TAGTO,p_Plasmid,FDR_Plasmid
gRNA_nt_9198,NT,non-targeting control,-0.394475018753399,0.5837244755174563,-0.08735464030164108,0.0339649388208054,-0.08735464030164108,282.63969063127496,2136.0,-0.4851726393065464,0.9795721400699207,0.23106523594077408,0.24182157890138278,0.23106523594077408,0.1730534466933869,1.5342268115013475,0.15723376332022168,0.6215046738383186,0.1730534466933869,0.34368821576397085,1.1575564139030596,0.8422769740239154,0.7811738678969821,0.8422769740239154,-0.3099059817925428,-0.5598647740684871,0.007470228805804045,-0.28743350901840864,-0.3099059817925428,0.004033604223167678,0.3029282608504663,0.2694805413360286,0.19214746880322087,0.2694805413360286,-1.3313717861603382,0.3224829348067598,-0.6340208619099859,-0.5476365710878548,-0.6340208619099859,1.1464880696048145,1.1464880696048145,1.1464880696048145,0.31535652412736154,0.8772770094127778,0.23979695206473817,0.9798444810188132,0.03102106710199994,0.3187910693975378,0.043090843239705585,0.9904909105793437,0.18408766823036826,0.47743813231889215,0.3234480528984113,0.9088396053427346,0.2727075366684011,0.9994245815136958,0.2288771122887711,0.92484372375307
gRNA_nt_9199,NT,non-targeting control,0.2905457729565434,0.3382752761289264,-0.07189723665572331,0.18564127080991547,0.2905457729565434,867.5027208701492,6182.0,0.17033047988889816,0.3019268053985995,0.3304467279064465,0.2675680043979814,0.3019268053985995,-0.45521745619768456,-0.4006374009454286,-0.19804478787978685,-0.3512998816743,-0.4006374009454286,1.1022378116319411,0.7527099315201953,0.32911839330063186,0.7280220454842561,0.7527099315201953,0.5042101688942888,0.4176502164637038,-0.34476241220029286,0.19236599105256658,0.4176502164637038,-0.6972397641924001,-0.00829963417124777,-0.44181740865955077,-0.38245226900773294,-0.44181740865955077,0.6233479647699685,-0.06321307608837021,0.15710968322677027,0.23908152396945614,0.15710968322677027,-0.0090590356045916,-0.0090590356045916,-0.0090590356045916,0.34974141514424506,0.9999991247645222,0.3398149233280417,0.9999861176677939,0.338427485877962,0.9849918273821012,0.06141517349022188,0.9995193538619935,0.3185877046242861,0.8569933507367717,0.05009954308497484,0.45062360763931175,0.24165120213024074,0.844888401663565,0.23687631236876314,0.5756685711751879
gRNA_nt_9200,NT,non-targeting control,-0.31393647502007593,-0.14453536660473199,0.3275850201865343,-0.04362894047942454,-0.14453536660473199,557.1928770269204,3553.0,0.16800363102637506,0.7359623029308098,-0.44441803186890594,0.1531826340294263,0.16800363102637506,-0.047550913651259304,0.3448330780290727,0.5925169901688156,0.2965997181822097,0.3448330780290727,-1.0623413995708055,-0.4512404769225314,0.5948476972334439,-0.3062447264199643,-0.4512404769225314,0.11581477715794772,-0.12945952878897282,0.8297305191987518,0.2720285891892423,0.11581477715794772,0.20063804496554208,0.3671255003487243,0.6032346392669641,0.3903327281937435,0.3671255003487243,1.6303443569898397,0.05974126515224997,-1.1380472963596198,0.1840127752608233,0.05974126515224997,0.6256109511598037,0.6256109511598037,0.6256109511598037,0.5069290101102142,0.8592799748444239,0.3375363365532888,0.9758706554754984,0.17787377162423057,0.6145743048812141,0.3064481635721546,0.6540330175515208,0.19345188615612643,0.9066785040450821,0.07685527910873247,0.47468513754268865,0.13692425798289606,0.7357456070184837,0.480951904809519,0.7544682924503435
gRNA_nt_9201,NT,non-targeting control,-2.1103082629147796,1.0141007976259837,-4.291688502610814,-1.7959653226332033,-2.1103082629147796,92.89001068499768,652.0,0.3105041713663666,-3.0840692030947543,-2.5537190500023783,-1.775761360576922,-2.5537190500023783,-1.0609942747795693,0.9456608273295032,-0.9493732765699768,-0.3549022413400143,-0.9493732765699768,-0.18677721839761957,0.9117680237083943,-3.0872259950485947,-0.7874117299126068,-0.18677721839761957,0.2059189475718459,-2.6550823745238414,-1.882328827777805,-1.4438307515766002,-1.882328827777805,-0.3594460476033529,0.3019951531969712,-2.429830534364221,-0.8290938095902008,-0.3594460476033529,0.9596754883585015,-1.1013762200476054,-2.0996403921262345,-0.7471137079384462,-1.1013762200476054,1.8943636665279664,1.8943636665279664,1.8943636665279664,0.0024368592720171328,0.06835596771505686,0.010623659966871863,0.10920594562219212,0.14771049900500208,0.7638741151246402,0.06541885436623014,0.3251297416700027,0.0012416020367288535,0.051011212798873065,0.0214500197420473,0.3514829967632503,0.08691163002804995,0.9285009354874022,0.06649335066493352,0.9962714740620144
gRNA_nt_9202,NT,non-targeting control,0.3662677696174587,-0.6863459058688124,-0.022289520064457634,-0.11412255210527043,-0.022289520064457634,254.7197586447585,1925.0,-1.845187116534656,0.7083842270536193,0.25330064295923943,-0.29450074884059907,0.25330064295923943,-0.7546420808123662,0.29452967277812186,0.2653663434239742,-0.06491535487009004,0.2653663434239742,0.3066533254799565,0.6785687954579432,0.1799337656971972,0.38838529554503226,0.3066533254799565,0.04819086917647331,-0.5506827718900558,0.23080597993774032,-0.09056197425861405,0.04819086917647331,-0.23455888758729007,-0.14194822229715628,0.5357378647530134,0.05307691828952236,-0.14194822229715628,-2.4419032104646745,-0.49552686586986167,-0.5061005497995332,-1.1478435420446897,-0.5061005497995332,-0.3190362309509656,-0.3190362309509656,-0.3190362309509656,0.3937873113353674,0.7667270591294505,0.3851112763138001,0.6965673904910811,0.4200562573087557,0.7999920665661573,0.2787848561015826,0.9767217732870414,0.3806397094061799,0.6613925693216561,0.39161255030272774,0.9231479803761433,0.04584895036757115,0.9693001206325191,0.07699230076992301,0.2770049082048317
gRNA_nt_9203,NT,non-targeting control,0.34062509232376165,0.31900427875931775,0.15037968729441906,0.27000301945916616,0.31900427875931775,1457.3939853056472,11014.0,0.7804829141478379,0.39666969866578744,1.1114138159851628,0.7628554762662626,0.7804829141478379,-0.9480895688073852,-0.018393156891395725,0.4518257231473207,-0.17155233418382007,-0.018393156891395725,0.05848000916890016,0.5503821896299191,-0.07870331072936651,0.17671962935648425,0.05848000916890016,0.6757646684352263,0.08739388784292106,-0.20494359691796324,0.18607165312006135,0.08739388784292106,-0.28013740909102314,0.284241383539508,-0.5635549798187929,-0.18648366845676934,-0.28013740909102314,-1.4305543058894128,-0.11016063730808108,0.6516557514163365,-0.29635306392705246,-0.11016063730808108,-1.1312839104651768,-1.1312839104651768,-1.1312839104651768,0.25650907204971707,0.9999991247645222,0.03956375900214764,0.8083706314636339,0.4502863359303888,0.8362843778011056,0.5005656885280618,0.9180308794130979,0.31974535650000147,0.8672568433763879,0.17820416292721297,0.7082718039575959,0.3666614709040057,0.9250746640563225,0.012098790120987907,0.10112877601128781
gRNA_nt_9204,NT,non-targeting control,0.18995306595350583,-0.13241846429602688,-1.5599522950402052,-0.5008058977942421,-0.13241846429602688,527.6999467404141,3879.0,-0.6593696540362405,0.49690338145594304,-0.16067111483603633,-0.10771246247211126,-0.16067111483603633,-0.7012314784478713,0.2836010770451152,-0.8570373190480246,-0.4248892401502602,-0.7012314784478713,-0.2834478340256951,1.2658805059012317,-0.3436770183301139,0.21291855118180755,-0.2834478340256951,-0.4626565491289549,-0.767715085561991,-0.0990146481270938,-0.44312876093934656,-0.4626565491289549,-0.6192891587827761,0.16954772627274386,-0.3481614665802215,-0.2659676330300846,-0.3481614665802215,-1.7210732067034946,-0.19984216044879557,0.01488977020225987,-0.6353418656500102,-0.19984216044879557,0.10338216411099166,0.10338216411099166,0.10338216411099166,0.07485754295355339,0.34509535818420856,0.5432876229554509,0.8236624802791415,0.25752534105256797,0.9415773065971377,0.19186393079540695,0.8855624900951917,0.09033555310793794,0.3616133183823057,0.12278135451536584,0.617638728641126,0.16830165424085283,0.9994245815136958,0.3012698730126987,0.5931394332092984
gRNA_nt_9205,NT,non-targeting control,-0.6179789499447856,-0.20875855129261817,-0.6951346886212195,-0.5072907299528745,-0.6179789499447856,346.86322733927426,2387.0,-1.8758822569325777,-3.5102692781226885,-1.3483414801290357,-2.244831005061434,-1.8758822569325777,0.2524199127756023,-0.5307741042529783,-0.3763377365661795,-0.2182306426811852,-0.3763377365661795,-1.179825125959128,0.031749312613035985,-0.9125605895459443,-0.6868788009640121,-0.9125605895459443,-0.08160876446022385,-0.025461400889930298,-1.0261279330846647,-0.377732699478273,-0.08160876446022385,-0.63190427464969,-0.3218651341232129,-0.7120561123454316,-0.5552751737061116,-0.63190427464969,0.01718083580602033,-0.5998846181053423,-3.572152475318467,-1.3849520858725963,-0.5998846181053423,0.7619460868291328,0.7619460868291328,0.7619460868291328,0.10166374716566956,0.4046263571439788,0.0035269167171103903,0.055590925398263775,0.44436720525135553,0.9207140991088305,0.116863880402103,0.4203300198493412,0.12681166293942833,0.41431681142263005,0.011504073778195453,0.3302428543321981,0.021712089931450424,0.8910734623227863,0.39196080391960797,0.8151933019565397
gRNA_nt_9206,NT,non-targeting control,0.26965967885127745,-0.014941261943103745,-0.019125289446733522,0.07853104248714672,-0.014941261943103745,1056.8647894589617,7273.0,0.07767840051399488,0.2637403477828227,-0.20492202565843828,0.04549890754612643,0.07767840051399488,-0.6054521106024469,-1.0161837659119834,0.02730117409427385,-0.5314449008067188,-0.6054521106024469,0.15247975790493867,0.6608678427948811,0.5362669521873797,0.44987151762906646,0.5362669521873797,0.5417679332387326,0.15950615742438304,-0.06993323670459532,0.21044695131950678,0.15950615742438304,0.22794282023018053,0.3150968385508196,0.12023457506462812,0.22109141128187607,0.22794282023018053,-0.43991869769015696,-0.1318142599917218,-0.24117283138523973,-0.2709685963557062,-0.24117283138523973,-0.31857347485224025,-0.31857347485224025,-0.31857347485224025,0.5359359023428238,0.9837958369549,0.528508711592897,0.9677035613191748,0.18975396568560937,0.9807865681652556,0.23478274932672263,0.98663036415965,0.37015970187316183,0.9170652568216896,0.276010799441106,0.8602596479755752,0.5511347701490006,0.9994245815136958,0.0872912708729127,0.29363222214363927
gRNA_nt_9207,NT,non-targeting control,-0.2753743408705358,0.08368272718953888,-0.039731787600395314,-0.07714113376046407,-0.039731787600395314,1885.7201456864696,14251.0,0.2631562310928281,0.2354371868179392,0.13618356431013956,0.21159232740696896,0.2354371868179392,-0.8668221154593655,-0.5130408242570889,0.5973656280173235,-0.2608324372330436,-0.5130408242570889,-0.04718994902406263,0.03689740259142297,-0.24618081360188335,-0.08549112001150767,-0.04718994902406263,-0.6360642279519297,-0.07344923772767424,-0.5006065348469863,-0.4033733335088634,-0.5006065348469863,-0.020072089806121466,-0.01590410281600406,-0.2221619164620776,-0.08604603636140105,-0.020072089806121466,1.1141659930719594,-0.6460957640169747,-0.7292946019462475,-0.08707479096375426,-0.6460957640169747,-0.2203235283192973,-0.2203235283192973,-0.2203235283192973,0.5212110878829976,0.8704382951022817,0.3971602916456649,0.9999861176677939,0.3234226924570552,0.8462712934832373,0.5295993856762564,0.8157309147788052,0.10369117642723166,0.3784078095443966,0.3698848371712033,0.8537848541085367,0.303928162496604,0.8567109896239467,0.13738626137386262,0.42341575898276096
gRNA_nt_9208,NT,non-targeting control,0.5284872879304967,0.0259926260458506,0.1698030328356836,0.24142764893734361,0.1698030328356836,1642.9139707992604,11306.0,0.3767797643166624,0.038999016728865056,0.39728508408002483,0.2710212883751841,0.3767797643166624,-0.18117049632338725,0.003820963201808454,0.4466345781852863,0.0897616816879025,0.003820963201808454,0.38965351862222275,0.2094916119556651,0.8489031775560962,0.4826827693779947,0.38965351862222275,0.49859506024032935,0.28582879803993694,-0.04951566876320209,0.24496939650568805,0.28582879803993694,0.242385167318668,0.3021933493719479,0.14321167943168456,0.22926339870743348,0.242385167318668,1.0285448243207111,0.18979762838962505,-0.5196656098018216,0.23289228096950484,0.18979762838962505,-0.632771418753637,-0.632771418753637,-0.632771418753637,0.2165925014219968,0.9999991247645222,0.3227702800661657,0.9999861176677939,0.3877805946741407,0.7840820363154543,0.18502644581129382,0.9929836109299306,0.3538868961478219,0.9309135216067047,0.2752555437360032,0.859524386571859,0.17761650273386823,0.7695165236244815,0.03889611038896109,0.1754034405823722
gRNA_nt_9209,NT,non-targeting control,-0.21786756994353312,-0.28593447343724127,-0.018403341530517106,-0.1740684616370972,-0.21786756994353312,629.8020248072369,4151.0,-0.22926723711441155,0.5566941330767663,-0.3683171560452964,-0.013630086694313889,-0.22926723711441155,-0.047343457801364036,0.2507350611103646,-1.2424279647983298,-0.3463454538297764,-0.047343457801364036,0.520172730688776,0.16115079781743877,-0.795421276142837,-0.038032582545540726,0.16115079781743877,0.40010134270580033,0.3607340391417622,0.1865026222416048,0.31577933469638914,0.3607340391417622,-0.3935919076126321,-0.4758818572880927,0.06833674683517471,-0.26704567268851664,-0.3935919076126321,-1.4374605665232487,-0.17544342546863778,-0.4476415247693597,-0.6868485055870822,-0.4476415247693597,-0.01648528349840347,-0.01648528349840347,-0.01648528349840347,0.3961860544373383,0.7671242163914074,0.5024206104675917,0.9132266739147242,0.2676227725229614,0.9109480669298986,0.5439680276338161,0.8246614830675599,0.2913368497734959,0.9786201718202888,0.13290380813098107,0.6338783932471864,0.198299389644965,0.9994245815136958,0.223977602239776,0.5459247889644024
gRNA_nt_9210,NT,non-targeting control,0.2398216630064712,0.21949932544408615,0.03583160666449835,0.1650508650383519,0.21949932544408615,663.9894853171915,4634.0,0.4394023532753646,-0.3198717652148305,0.3558815270674282,0.1584707050426541,0.3558815270674282,0.9891359952866245,-0.19556635242590967,-0.4657528032406605,0.10927227987335146,-0.19556635242590967,0.4370498037279728,1.0837218457729074,0.565984927620876,0.6955855257072522,0.565984927620876,0.603136763382137,0.19472305521404532,-0.010527041013310435,0.2624442591942906,0.19472305521404532,-0.3927949823035666,0.13698297324405867,-0.28003378127440975,-0.1786152634446392,-0.28003378127440975,-0.9154623145944748,0.31063767825879807,-3.1080860713449168,-1.2376369025601979,-0.9154623145944748,0.26076222409395594,0.26076222409395594,0.26076222409395594,0.4112213837397744,0.9999991247645222,0.3790318066070922,0.9915572649756249,0.23622735507914253,0.6857001016636493,0.07752966110521585,0.9995193538619935,0.2780944154457756,0.9447747343662193,0.22146513893011358,0.7404541513723999,0.0458624166034068,0.9693001206325191,0.3259674032596741,0.6109581567324582
