gRNA_id,Gene,classification,ABE_BSJ-4-116_REP1,ABE_BSJ-4-116_REP2,ABE_BSJ-4-116_REP3,LFC_avg_ABE_BSJ-4-116,LFC_median_ABE_BSJ-4-116,base_RPM,base_RAW,ABE_CDK12-IN-2_REP1,ABE_CDK12-IN-2_REP2,ABE_CDK12-IN-2_REP3,LFC_avg_ABE_CDK12-IN-2,LFC_median_ABE_CDK12-IN-2,ABE_HQ461_REP1,ABE_HQ461_REP2,ABE_HQ461_REP3,LFC_avg_ABE_HQ461,LFC_median_ABE_HQ461,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,LFC_avg_ABE_T0,LFC_median_ABE_T0,PLASMID_LIBRARY,LFC_avg_Plasmid,LFC_median_Plasmid,p_ABE_BSJ-4-116,FDR_ABE_BSJ-4-116,p_ABE_CDK12-IN-2,FDR_ABE_CDK12-IN-2,p_ABE_HQ461,FDR_ABE_HQ461,p_ABE_T0,FDR_ABE_T0,p_Plasmid,FDR_Plasmid
gRNA_CDK12_targ_1740,CDK12,targeting,0.41750151385115714,0.5390140244626519,-0.2751109205088572,0.22713487260165063,0.41750151385115714,132.98101837743894,2720.0,0.34160363218641654,0.42722080354997555,0.2707872916481246,0.3465372424615056,0.34160363218641654,-0.27043975092797584,-1.7045865328297056,0.4488602743392492,-0.5087220031394775,-0.27043975092797584,1.05526923328729,0.3745309278122463,0.50955535777223,0.646451839623922,0.50955535777223,1.2895775751516498,1.2895775751516498,1.2895775751516498,0.4766052882758861,0.9999789802817198,0.3614843462185757,0.9999683683437391,0.4922198976999317,0.9999971063147937,0.2646584068105708,0.9926874879053214,0.27977202279772023,0.9755947041399012
gRNA_CDK12_targ_1741,CDK12,targeting,-1.0198961060801772,-0.7038691731181936,-0.8016537925757674,-0.841806357258046,-0.8016537925757674,132.24070034674904,3162.0,-2.755194076579756,-0.48032283603004416,-0.029543989768658793,-1.0883536341261528,-0.48032283603004416,-1.7292086848332728,-0.9287010528456952,0.7509370142483055,-0.6356575744768874,-0.9287010528456952,0.1774067645442558,-1.6230189758578826,-0.7125574477454925,-0.7193898863530398,-0.7125574477454925,1.2359177005585913,1.2359177005585913,1.2359177005585913,0.057424808824077966,0.7118089458360484,0.11059474616625438,0.9999683683437391,0.394357184127698,0.9999971063147937,0.0916634563560971,0.8555625321505046,0.31096890310968917,0.9846463548538014
gRNA_CDK12_targ_1742,CDK12,targeting,0.3192626723250803,0.2962520520166006,-2.1146663399472034,-0.4997172052018408,0.2962520520166006,112.3482612935161,2110.0,-0.4524183256462361,0.6118226443469167,-1.9060193681021693,-0.5822050164671629,-0.4524183256462361,-0.1014513889881282,-1.1912162364293983,-0.6512028828895245,-0.6479568361023503,-0.6512028828895245,0.9851689945266349,-0.45451064294633403,0.6740802431131145,0.40157953156447174,0.6740802431131145,0.6587837952154001,0.6587837952154001,0.6587837952154001,0.11164496558114831,0.751440504160618,0.2553262827905564,0.9999683683437391,0.47059270658436947,0.9999971063147937,0.3508428695080127,0.9420102080495476,0.4693530646935308,0.8627448632382267
gRNA_CDK12_targ_1743,CDK12,targeting,1.6408271829870311,-0.7935061783043507,-0.4054561034314351,0.14728830041708177,-0.4054561034314351,170.11976058425782,3195.0,-0.32872923678512506,-1.5788652694503307,-0.046751428534881824,-0.6514486449234459,-0.32872923678512506,-1.0212331512280182,-0.4341917950536307,-1.312667894235227,-0.9226976135056253,-1.0212331512280182,-1.950466422922069,-0.09393304623977548,-0.2741313042124673,-0.7728435911247705,-0.2741313042124673,-0.2540036713272766,-0.2540036713272766,-0.2540036713272766,0.3248900422644394,0.9192220398960552,0.27755927242240885,0.9999683683437391,0.3346275538877375,0.9999971063147937,0.06726378607444469,0.8555625321505046,0.15898410158984103,0.6276841902184477
gRNA_CDK12_targ_1744,CDK12,targeting,0.1225924688795925,-0.369041818152144,0.24378061305893384,-0.0008895787378725428,0.1225924688795925,165.8601108669681,3115.0,0.30407933180650676,-1.5678000873075868,-1.995277540779145,-1.0863327654267418,-1.5678000873075868,-0.7866305488666172,-0.8616870282795924,-0.49278665841084873,-0.7137014118523527,-0.7866305488666172,-0.06001248517044417,-1.165818775230047,-0.2022589181292824,-0.47603005950992455,-0.2022589181292824,1.009730170490107,1.009730170490107,1.009730170490107,0.5556716659739085,0.9999789802817198,0.10007422705373784,0.9999683683437391,0.44153237606859197,0.9999971063147937,0.17921412979505474,0.8679671100043697,0.39726027397260283,0.9297344067708974
gRNA_CDK12_targ_1745,CDK12,targeting,0.279571293170527,0.30310927151013417,0.8181815987168127,0.4669540544658246,0.30310927151013417,114.01166722653956,2332.0,-2.380508851954675,0.8778462618073083,0.7900996647542444,-0.23752097513104084,0.7900996647542444,-0.8073000457325485,0.18372613881056554,0.23827074149468613,-0.12843438847576563,0.18372613881056554,1.8307044812261855,0.9979757114549602,0.7639656600971894,1.1975486175927783,0.9979757114549602,0.862085852596156,0.862085852596156,0.862085852596156,0.3151337007500715,0.9999789802817198,0.33040844832084554,0.9999683683437391,0.47203295029136216,0.9999971063147937,0.05241540581003058,0.999936122680275,0.4435556444355565,0.9243459140950454
gRNA_CDK12_targ_1746,CDK12,targeting,-0.3315344856555437,0.13469472366469776,-0.7844527068171621,-0.3270974896026693,-0.3315344856555437,99.14908281964932,2028.0,-0.046866441032324395,0.625356318164795,0.029244678921987684,0.20257818535148608,0.029244678921987684,0.6940881016916369,-1.8395179672105464,-0.6282145895541988,-0.5912148183577027,-0.6282145895541988,0.9171834621818696,0.287383738068563,0.0007253619662829004,0.4017641874055718,0.287383738068563,1.2889118242297728,1.2889118242297728,1.2889118242297728,0.2766105884911231,0.8897001256643906,0.4402979259035189,0.9999683683437391,0.4093775040311554,0.9999971063147937,0.4094150562474125,0.9612428660977653,0.27977202279772023,0.9755947041399012
gRNA_CDK12_targ_1747,CDK12,targeting,-0.4635889790035724,0.5620043527420584,-0.4384641193247718,-0.11334958186209526,-0.4384641193247718,163.43953839550676,3343.0,-0.09620962071995973,-0.4504267252612421,-1.2658506052422929,-0.6041623170744982,-0.4504267252612421,-0.01839379313990466,-1.4289439349993376,-0.4400732289646907,-0.629136985701311,-0.4400732289646907,0.6404277732663308,0.19999418623804352,0.04775876854213587,0.29606024268217007,0.19999418623804352,0.27491463021411067,0.27491463021411067,0.27491463021411067,0.3950198380380335,0.9390670885498543,0.29993717405809445,0.9999683683437391,0.46977508522728384,0.9999971063147937,0.5412613716909755,0.9444882148772453,0.3310668933106689,0.7703793674169866
gRNA_CDK12_targ_1748,CDK12,targeting,-0.4489304574324987,-0.5131196914469731,0.8061622481571826,-0.0519626335740964,-0.4489304574324987,267.0479142857541,7007.0,-1.8347719554798385,-1.0946521024630047,0.8223549334764841,-0.7023563748221197,-1.0946521024630047,3.5506008372358644,-0.1825897344347977,1.094958541979544,1.4876565482602035,1.094958541979544,-0.11382872565946876,0.6219954893902869,-0.2548444863281121,0.08444075913423536,-0.11382872565946876,-0.2957566605079653,-0.2957566605079653,-0.2957566605079653,0.398675946145966,0.9415976787436217,0.17458498986617768,0.9999683683437391,0.0077730344444578775,0.5683865467336902,0.5343739141584745,0.9055621819572991,0.15548445155484453,0.6276841902184477
gRNA_CDK12_targ_1749,CDK12,targeting,0.48518168202766365,0.18189225605984402,-0.3938234601322384,0.09108349265175643,0.18189225605984402,240.7234546483348,6225.0,-0.9744907404308657,-1.2089128125316473,-0.7731288925184395,-0.9855108151603175,-0.9744907404308657,-0.9626435908507667,0.6204626711490117,-1.8291290528085762,-0.7237699908367771,-0.9626435908507667,-0.42058375383573054,-0.6920142217409119,-0.3998858129154818,-0.5041612628307081,-0.42058375383573054,0.2660938449111105,0.2660938449111105,0.2660938449111105,0.5983771925559676,0.9999789802817198,0.14797997563592785,0.9999683683437391,0.35919214405245087,0.9999971063147937,0.17957756456668225,0.8679671100043697,0.3310668933106689,0.7703793674169866
