gRNA_id,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,ABE_BSJ-4-116_REP1,ABE_BSJ-4-116_REP2,ABE_BSJ-4-116_REP3,ABE_CDK12-IN-2_REP1,ABE_CDK12-IN-2_REP2,ABE_CDK12-IN-2_REP3,ABE_HQ461_REP1,ABE_HQ461_REP2,ABE_HQ461_REP3,PLASMID_LIBRARY
gRNA_CDK12_targ_1740,2673.0,1848.0,1782.0,939.0,4970.0,842.0,1946.0,1610.0,954.0,226.0,451.0,260.0,242.0,449.0,1106.0,7507.0
gRNA_CDK12_targ_1741,2807.0,643.0,983.0,452.0,3476.0,670.0,611.0,1471.0,1303.0,347.0,1241.0,877.0,500.0,724.0,2513.0,7348.0
gRNA_CDK12_targ_1742,2452.0,490.0,1027.0,481.0,4176.0,941.0,982.0,2588.0,539.0,1088.0,205.0,250.0,2109.0,945.0,262.0,3783.0
gRNA_CDK12_targ_1743,1645.0,918.0,1663.0,474.0,1534.0,792.0,13024.0,1516.0,2059.0,2028.0,606.0,2534.0,148.0,996.0,904.0,2827.0
gRNA_CDK12_targ_1744,2197.0,662.0,1317.0,1823.0,4676.0,597.0,2041.0,1323.0,2797.0,137.0,677.0,181.0,291.0,782.0,1047.0,8190.0
gRNA_CDK12_targ_1745,14536.0,192.0,3042.0,1176.0,1638.0,19.0,245.0,599.0,2105.0,14.0,148.0,655.0,22.0,66.0,1127.0,4691.0
gRNA_CDK12_targ_1746,6742.0,1583.0,68.0,409.0,10143.0,440.0,1288.0,2058.0,1140.0,1902.0,3131.0,905.0,3738.0,298.0,334.0,4884.0
gRNA_CDK12_targ_1747,9438.0,1827.0,1382.0,533.0,2481.0,1508.0,730.0,4970.0,2019.0,410.0,1297.0,681.0,726.0,643.0,847.0,4109.0
gRNA_CDK12_targ_1748,1139.0,5196.0,1614.0,1260.0,5118.0,919.0,3256.0,1821.0,5150.0,725.0,743.0,4764.0,1940.0,1619.0,8451.0,3540.0
gRNA_CDK12_targ_1749,3556.0,769.0,1273.0,462.0,6438.0,1096.0,1544.0,5714.0,3710.0,550.0,1142.0,151.0,1719.0,3860.0,686.0,5986.0
gRNA_CDK12_targ_1750,2237.0,604.0,239.0,118.0,839.0,180.0,1126.0,517.0,1086.0,361.0,58.0,405.0,98.0,174.0,161.0,1345.0
gRNA_CDK12_targ_1751,1284.0,812.0,2301.0,1302.0,2631.0,1041.0,5474.0,4101.0,819.0,276.0,4434.0,2866.0,6910.0,101.0,2827.0,1477.0
gRNA_CDK12_targ_1752,2197.0,847.0,5464.0,1609.0,3091.0,1650.0,1180.0,669.0,768.0,3531.0,370.0,2885.0,3812.0,622.0,120.0,1253.0
gRNA_CDK12_targ_1753,130.0,756.0,878.0,950.0,1970.0,129.0,227.0,495.0,304.0,122.0,79.0,731.0,732.0,721.0,79.0,1238.0
gRNA_CDK12_targ_1754,7618.0,3909.0,2080.0,1130.0,2210.0,147.0,1056.0,876.0,515.0,127.0,3053.0,882.0,291.0,16.0,954.0,2781.0
gRNA_CDK12_targ_1755,1570.0,1031.0,2722.0,900.0,590.0,381.0,1744.0,742.0,1696.0,5005.0,77.0,22.0,14.0,216.0,1809.0,1786.0
gRNA_CDK12_targ_1756,1500.0,1438.0,1572.0,1220.0,5180.0,441.0,1747.0,2356.0,1293.0,1156.0,766.0,1945.0,5933.0,434.0,1282.0,4390.0
gRNA_CDK12_targ_1757,5116.0,168.0,2044.0,664.0,2182.0,717.0,3104.0,1031.0,2792.0,573.0,1118.0,1725.0,1127.0,1028.0,368.0,2214.0
gRNA_CDK12_targ_1758,2024.0,865.0,598.0,870.0,4713.0,488.0,1419.0,1519.0,2171.0,299.0,161.0,235.0,59.0,181.0,339.0,4641.0
gRNA_CDK12_targ_1759,909.0,2318.0,2078.0,1298.0,648.0,706.0,241.0,357.0,2946.0,59.0,4215.0,590.0,2295.0,254.0,876.0,6310.0
gRNA_CDK12_targ_1760,1227.0,179.0,311.0,410.0,5256.0,1617.0,1759.0,1603.0,1055.0,306.0,1673.0,740.0,2982.0,3939.0,1314.0,1509.0
gRNA_CDK12_targ_1761,780.0,988.0,131.0,388.0,1337.0,369.0,1173.0,449.0,494.0,295.0,2016.0,646.0,1555.0,559.0,63.0,3763.0
gRNA_CDK12_targ_1762,766.0,148.0,457.0,163.0,1380.0,341.0,370.0,374.0,298.0,390.0,214.0,235.0,63.0,920.0,37.0,3381.0
gRNA_CDK12_targ_1763,425.0,1903.0,826.0,884.0,4065.0,3933.0,3385.0,3449.0,2942.0,3745.0,1490.0,2200.0,1092.0,1645.0,1520.0,2599.0
gRNA_CDK12_targ_1764,1077.0,1334.0,466.0,1195.0,3509.0,1939.0,1570.0,6433.0,10476.0,5025.0,7523.0,1082.0,2684.0,3990.0,1088.0,3658.0
gRNA_CDK12_targ_1765,6251.0,620.0,487.0,2261.0,2957.0,792.0,1973.0,981.0,2973.0,4984.0,1106.0,838.0,3298.0,995.0,2397.0,2966.0
gRNA_CDK12_targ_1766,661.0,1809.0,2110.0,1583.0,7068.0,5484.0,1200.0,7027.0,3929.0,4858.0,4595.0,697.0,481.0,914.0,3355.0,3086.0
gRNA_CDK12_targ_1767,2358.0,1602.0,867.0,318.0,4296.0,1820.0,2723.0,1921.0,1823.0,740.0,1251.0,1281.0,827.0,336.0,1321.0,2693.0
gRNA_CDK12_targ_1768,23.0,11.0,3.0,12.0,10.0,6.0,21.0,35.0,7.0,29.0,1.0,42.0,4.0,30.0,5.0,39.0
gRNA_CDK12_targ_1769,59.0,1.0,11.0,346.0,1126.0,96.0,378.0,297.0,429.0,96.0,1685.0,342.0,14.0,5.0,493.0,33.0
gRNA_CDK12_targ_1770,468.0,299.0,777.0,321.0,489.0,290.0,244.0,187.0,596.0,346.0,349.0,130.0,28.0,616.0,746.0,3787.0
gRNA_CDK12_targ_1771,284.0,2098.0,2441.0,3948.0,3457.0,1660.0,6203.0,1894.0,2968.0,1260.0,1438.0,1824.0,3031.0,2708.0,804.0,203.0
gRNA_CDK12_targ_1772,436.0,78.0,1862.0,417.0,900.0,121.0,4045.0,523.0,164.0,1160.0,772.0,175.0,18.0,661.0,386.0,92.0
gRNA_CDK12_targ_1773,5158.0,1189.0,2560.0,2224.0,4183.0,3183.0,3344.0,6439.0,7356.0,2881.0,1409.0,302.0,1060.0,610.0,403.0,1627.0
gRNA_CDK12_targ_1774,2648.0,2193.0,1061.0,2890.0,5763.0,6414.0,1556.0,1469.0,726.0,23.0,174.0,2329.0,2052.0,3765.0,4051.0,2607.0
gRNA_CDK12_targ_1775,13014.0,8489.0,14704.0,15333.0,7527.0,16006.0,22775.0,6015.0,24936.0,2151.0,5533.0,19333.0,1508.0,9075.0,8822.0,6260.0
gRNA_CDK12_targ_1776,9468.0,11444.0,5371.0,10218.0,8293.0,6773.0,4272.0,17649.0,1063.0,9447.0,9776.0,11376.0,1560.0,5412.0,3997.0,3656.0
gRNA_CDK12_targ_1777,6689.0,3325.0,5307.0,2644.0,3210.0,3461.0,4999.0,1399.0,3398.0,4026.0,1282.0,4764.0,3782.0,180.0,2098.0,2598.0
gRNA_CDK12_targ_1778,9784.0,5984.0,3471.0,4538.0,3094.0,6329.0,3582.0,4397.0,1009.0,1784.0,1786.0,3173.0,11054.0,5144.0,2780.0,4125.0
gRNA_CDK12_targ_1779,11791.0,1218.0,3091.0,1723.0,1022.0,8537.0,7099.0,1437.0,4026.0,299.0,2471.0,272.0,1328.0,11031.0,2949.0,2381.0
gRNA_CDK12_targ_1780,12839.0,10739.0,4893.0,3989.0,10641.0,3325.0,7335.0,3112.0,5476.0,2929.0,1913.0,4805.0,4418.0,7313.0,7807.0,7996.0
gRNA_CDK12_targ_1781,342.0,881.0,363.0,535.0,1629.0,1026.0,4992.0,896.0,1409.0,3332.0,3826.0,1593.0,1492.0,440.0,1466.0,1442.0
gRNA_CDK12_targ_1782,2887.0,2821.0,1092.0,2392.0,3220.0,3770.0,5209.0,4883.0,6295.0,1362.0,1167.0,2899.0,1969.0,4031.0,2900.0,4913.0
gRNA_CDK12_targ_1783,2524.0,1620.0,2006.0,1529.0,3447.0,1376.0,1393.0,1897.0,1519.0,1058.0,2089.0,2359.0,1468.0,1155.0,3858.0,2854.0
gRNA_CDK12_targ_1784,1610.0,355.0,190.0,60.0,322.0,229.0,481.0,341.0,430.0,1473.0,67.0,9.0,189.0,459.0,71.0,3356.0
gRNA_CDK12_targ_1785,3606.0,618.0,2588.0,1066.0,723.0,457.0,541.0,443.0,2598.0,1739.0,277.0,505.0,309.0,863.0,878.0,4583.0
gRNA_CDK12_targ_1786,7863.0,1219.0,3993.0,1162.0,792.0,600.0,1437.0,1667.0,10347.0,2128.0,4756.0,1346.0,6737.0,4422.0,557.0,7981.0
gRNA_CDK12_targ_1787,17503.0,9773.0,5895.0,4134.0,9108.0,2278.0,7199.0,7722.0,4886.0,11606.0,958.0,4120.0,3421.0,4281.0,1890.0,8414.0
gRNA_CDK12_targ_1788,40.0,21.0,759.0,410.0,15.0,533.0,183.0,374.0,448.0,374.0,3116.0,504.0,158.0,859.0,784.0,1458.0
gRNA_CDK12_targ_1789,5536.0,3479.0,4231.0,2397.0,7650.0,516.0,2359.0,3332.0,7530.0,3907.0,2299.0,1490.0,57.0,3239.0,503.0,5557.0
gRNA_CDK12_targ_1790,6863.0,2669.0,3401.0,3820.0,5578.0,3340.0,7379.0,1973.0,4112.0,1373.0,7351.0,1585.0,6371.0,3974.0,1804.0,9395.0
gRNA_CDK12_targ_1791,2375.0,1001.0,991.0,905.0,9706.0,1009.0,4730.0,2417.0,2299.0,2423.0,2683.0,971.0,543.0,1741.0,637.0,9212.0
gRNA_CDK12_targ_1792,1668.0,177.0,585.0,597.0,1614.0,387.0,799.0,1416.0,1872.0,960.0,1401.0,499.0,119.0,426.0,936.0,2034.0
gRNA_CDK12_targ_1793,12.0,22.0,53.0,27.0,224.0,30.0,49.0,105.0,149.0,173.0,476.0,59.0,37.0,317.0,43.0,1699.0
gRNA_CDK12_targ_1794,3.0,1.0,1.0,4.0,4.0,34.0,84.0,7.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,59.0
gRNA_CDK12_targ_1795,2589.0,857.0,210.0,1335.0,2164.0,978.0,2333.0,1896.0,1624.0,394.0,3053.0,1030.0,2244.0,953.0,1685.0,1115.0
gRNA_CDK12_targ_1796,976.0,2011.0,1656.0,1460.0,1490.0,4473.0,3233.0,1364.0,980.0,3941.0,2642.0,4223.0,733.0,1100.0,315.0,2060.0
gRNA_CDK12_targ_1797,1383.0,865.0,2586.0,1313.0,4962.0,904.0,2889.0,1134.0,1914.0,1306.0,2200.0,750.0,8261.0,1982.0,1559.0,3194.0
gRNA_CDK12_targ_1798,698.0,528.0,1667.0,1006.0,1605.0,587.0,543.0,735.0,39.0,3461.0,1289.0,834.0,201.0,1741.0,1153.0,237.0
gRNA_CDK12_targ_1799,2949.0,327.0,517.0,298.0,2339.0,89.0,588.0,935.0,5438.0,2266.0,163.0,1466.0,1442.0,1356.0,609.0,5506.0
gRNA_CDK12_targ_1800,4406.0,194.0,619.0,231.0,669.0,21.0,419.0,313.0,1335.0,148.0,177.0,61.0,46.0,140.0,338.0,3168.0
gRNA_CDK12_targ_1801,3494.0,1217.0,1517.0,686.0,7051.0,1134.0,3386.0,3114.0,1857.0,3477.0,3750.0,348.0,3062.0,1514.0,858.0,4413.0
gRNA_CDK12_targ_1802,69.0,471.0,285.0,88.0,698.0,167.0,55.0,102.0,9.0,1.0,12.0,1.0,3.0,5.0,968.0,529.0
gRNA_CDK12_targ_1803,347.0,111.0,95.0,293.0,2203.0,606.0,258.0,476.0,1045.0,312.0,16.0,244.0,1628.0,537.0,139.0,3836.0
gRNA_CDK12_targ_1804,1465.0,628.0,905.0,367.0,2732.0,47.0,319.0,511.0,648.0,100.0,27.0,244.0,26.0,4.0,238.0,2570.0
gRNA_CDK12_targ_1805,3865.0,418.0,1004.0,462.0,532.0,515.0,1033.0,1025.0,3101.0,102.0,592.0,661.0,2861.0,1446.0,509.0,4867.0
gRNA_CDK12_targ_1806,1543.0,1446.0,993.0,417.0,4065.0,368.0,1404.0,1507.0,3098.0,621.0,196.0,2260.0,492.0,1454.0,323.0,3803.0
gRNA_CDK12_targ_1807,2282.0,911.0,619.0,919.0,10120.0,1114.0,1813.0,3738.0,3243.0,30.0,23.0,257.0,32.0,197.0,571.0,5052.0
gRNA_CDK12_targ_1808,176.0,947.0,421.0,180.0,89.0,1444.0,1983.0,3536.0,558.0,3.0,542.0,1110.0,223.0,3769.0,427.0,2148.0
gRNA_CDK12_targ_1809,25683.0,4546.0,7976.0,5052.0,18130.0,1439.0,17297.0,24818.0,9512.0,5036.0,9100.0,6581.0,5473.0,3044.0,3485.0,9772.0
gRNA_CDK12_targ_1810,1497.0,1928.0,2677.0,2507.0,5566.0,2048.0,3035.0,9554.0,3290.0,315.0,4109.0,6358.0,2482.0,623.0,1276.0,5111.0
gRNA_CDK12_targ_1811,17400.0,2650.0,4693.0,2352.0,6004.0,4391.0,4608.0,2889.0,2789.0,2757.0,2810.0,472.0,5748.0,4073.0,1176.0,5956.0
gRNA_CDK12_targ_1812,3212.0,5936.0,1554.0,548.0,3247.0,1318.0,835.0,1938.0,1812.0,264.0,2793.0,822.0,5997.0,396.0,1174.0,2318.0
gRNA_CDK12_targ_1813,4822.0,1380.0,981.0,1467.0,7477.0,1867.0,1857.0,3104.0,2527.0,1229.0,1499.0,2331.0,584.0,117.0,745.0,4461.0
gRNA_CDK12_targ_1814,5103.0,555.0,958.0,1268.0,4340.0,1078.0,1111.0,1082.0,3757.0,1442.0,3289.0,298.0,556.0,1959.0,391.0,4893.0
gRNA_CDK12_targ_1815,8405.0,2191.0,5972.0,5676.0,7245.0,1656.0,4412.0,3094.0,9319.0,1869.0,3239.0,5260.0,1545.0,5895.0,4068.0,7823.0
gRNA_CDK12_targ_1816,7428.0,1579.0,1596.0,1891.0,5618.0,771.0,921.0,1357.0,1867.0,1845.0,509.0,1302.0,10285.0,3690.0,1580.0,4372.0
gRNA_CDK12_targ_1817,6851.0,1646.0,3403.0,1411.0,4723.0,107.0,6209.0,1844.0,837.0,890.0,4841.0,2615.0,2224.0,3097.0,2784.0,4711.0
gRNA_CDK12_targ_1818,24120.0,1841.0,2172.0,4797.0,6107.0,3074.0,2653.0,3789.0,2806.0,195.0,190.0,1906.0,380.0,8021.0,2718.0,8675.0
gRNA_CDK12_targ_1819,6014.0,976.0,2568.0,1557.0,3571.0,684.0,3130.0,8512.0,829.0,2144.0,2111.0,325.0,2474.0,1912.0,1495.0,4469.0
gRNA_CDK12_targ_1820,21297.0,6063.0,3916.0,3060.0,12615.0,4764.0,12184.0,11117.0,2081.0,9686.0,2515.0,2446.0,439.0,3913.0,2688.0,7258.0
gRNA_CDK12_targ_1821,8694.0,1064.0,2908.0,2282.0,9789.0,1615.0,2204.0,4646.0,1760.0,305.0,7004.0,2314.0,785.0,797.0,1706.0,5330.0
gRNA_CDK12_targ_1822,3467.0,2371.0,547.0,4486.0,575.0,1566.0,1098.0,4324.0,2803.0,476.0,2322.0,1362.0,10654.0,2757.0,1007.0,1197.0
gRNA_CDK12_targ_1823,4692.0,1174.0,3444.0,2146.0,1700.0,3592.0,3538.0,9283.0,1011.0,3380.0,487.0,489.0,261.0,3542.0,1679.0,2847.0
gRNA_CDK12_targ_1824,1809.0,6980.0,4166.0,4327.0,8975.0,4516.0,8207.0,5577.0,5250.0,1415.0,11729.0,4454.0,71.0,6737.0,3446.0,1268.0
gRNA_CDK12_targ_1825,10716.0,10746.0,9743.0,9666.0,11125.0,7310.0,13869.0,12071.0,17310.0,8794.0,11168.0,4478.0,22177.0,5391.0,8123.0,10322.0
gRNA_CDK12_targ_1826,1358.0,2382.0,7210.0,3659.0,6738.0,1627.0,7790.0,6286.0,6573.0,4377.0,5990.0,4346.0,8037.0,2011.0,1587.0,4635.0
gRNA_CDK12_targ_1827,6513.0,2653.0,3542.0,3624.0,9840.0,5295.0,2415.0,2871.0,9203.0,2818.0,6599.0,908.0,680.0,114.0,4903.0,4636.0
gRNA_CDK12_targ_1828,9332.0,9746.0,6046.0,14270.0,13568.0,13979.0,6110.0,13263.0,26918.0,3989.0,12722.0,7710.0,26294.0,3933.0,12734.0,10280.0
gRNA_CDK12_targ_1829,9097.0,1363.0,2333.0,1820.0,6335.0,2345.0,2606.0,1741.0,2570.0,616.0,5536.0,264.0,275.0,1021.0,219.0,3707.0
gRNA_CDK12_targ_1830,4450.0,2291.0,2680.0,1420.0,2139.0,5203.0,1551.0,1722.0,1775.0,3273.0,2464.0,1178.0,567.0,1109.0,1119.0,144.0
gRNA_CDK12_targ_1831,3243.0,1223.0,3216.0,3658.0,7258.0,2212.0,3079.0,4465.0,5334.0,5379.0,4304.0,3899.0,3165.0,5610.0,4775.0,4379.0
gRNA_CDK12_targ_1832,842.0,289.0,660.0,2407.0,1488.0,1089.0,773.0,629.0,170.0,492.0,1928.0,573.0,782.0,351.0,923.0,333.0
gRNA_CDK12_targ_1833,5165.0,5167.0,4349.0,8481.0,9798.0,3533.0,14262.0,6618.0,4217.0,1400.0,2017.0,2461.0,1567.0,4578.0,7957.0,2998.0
gRNA_CDK12_targ_1834,15540.0,4107.0,6810.0,3493.0,6223.0,11704.0,10904.0,13709.0,8921.0,5218.0,6598.0,10972.0,1697.0,5867.0,36301.0,8386.0
gRNA_CDK12_targ_1835,16658.0,7942.0,7583.0,5956.0,9378.0,13457.0,13507.0,21731.0,16673.0,10652.0,8949.0,10936.0,4340.0,8781.0,8573.0,4621.0
gRNA_CDK12_targ_1836,5826.0,7200.0,7024.0,5419.0,8857.0,5525.0,12766.0,10280.0,4706.0,5113.0,12080.0,8120.0,5072.0,11323.0,4181.0,6012.0
gRNA_CDK12_targ_1837,2837.0,614.0,1557.0,609.0,4199.0,1149.0,623.0,862.0,1099.0,2218.0,2882.0,1485.0,870.0,1030.0,1012.0,2636.0
gRNA_CDK12_targ_1838,1018.0,560.0,866.0,696.0,2226.0,276.0,1119.0,1254.0,1275.0,455.0,543.0,53.0,66.0,795.0,3803.0,2916.0
gRNA_CDK12_targ_1839,674.0,143.0,433.0,126.0,333.0,206.0,125.0,104.0,503.0,328.0,560.0,133.0,140.0,2.0,4.0,909.0
gRNA_CDK12_targ_1840,3221.0,341.0,1174.0,629.0,4528.0,350.0,771.0,1243.0,1828.0,2381.0,2390.0,223.0,93.0,1078.0,502.0,4033.0
gRNA_CDK12_targ_1841,4.0,0.0,0.0,20.0,45.0,1.0,103.0,29.0,199.0,8.0,0.0,0.0,0.0,0.0,37.0,259.0
gRNA_CDK12_targ_1842,976.0,403.0,378.0,153.0,1569.0,164.0,1041.0,733.0,2779.0,223.0,669.0,491.0,119.0,262.0,115.0,6612.0
gRNA_CDK12_targ_1843,2055.0,289.0,989.0,364.0,2488.0,128.0,716.0,918.0,1436.0,486.0,1566.0,262.0,610.0,333.0,272.0,7229.0
gRNA_CDK12_targ_1844,296.0,51.0,10.0,22.0,341.0,2.0,204.0,184.0,448.0,13.0,0.0,1.0,0.0,49.0,15.0,2873.0
gRNA_CDK12_targ_1845,121.0,48.0,310.0,71.0,930.0,23.0,232.0,204.0,220.0,2.0,162.0,31.0,55.0,14.0,17.0,4105.0
gRNA_CDK12_targ_1846,1748.0,109.0,140.0,70.0,1463.0,62.0,350.0,406.0,359.0,282.0,884.0,118.0,9.0,44.0,215.0,9832.0
gRNA_CDK12_targ_1847,1924.0,115.0,25.0,164.0,674.0,114.0,164.0,253.0,1197.0,488.0,382.0,501.0,10.0,104.0,128.0,4604.0
gRNA_CDK12_targ_1848,1551.0,95.0,321.0,111.0,523.0,153.0,639.0,494.0,127.0,180.0,172.0,76.0,182.0,208.0,85.0,4502.0
gRNA_CDK12_targ_1849,190.0,782.0,954.0,567.0,1765.0,139.0,575.0,650.0,2517.0,16.0,788.0,748.0,25.0,990.0,185.0,5993.0
gRNA_CDK12_targ_1850,2391.0,397.0,1162.0,940.0,3487.0,180.0,2460.0,1288.0,2158.0,998.0,1993.0,1221.0,317.0,402.0,1859.0,16092.0
gRNA_CDK12_targ_1851,482.0,448.0,385.0,227.0,1711.0,385.0,1104.0,975.0,1217.0,192.0,2097.0,521.0,68.0,241.0,196.0,6539.0
gRNA_CDK12_targ_1852,1476.0,2012.0,1568.0,2448.0,7377.0,365.0,1637.0,2058.0,708.0,1304.0,3068.0,791.0,1652.0,1880.0,2265.0,2643.0
gRNA_CDK12_targ_1853,4025.0,5996.0,5434.0,3077.0,1081.0,927.0,2725.0,1914.0,4324.0,389.0,1012.0,1422.0,3858.0,4519.0,625.0,4045.0
gRNA_CDK12_targ_1854,1844.0,795.0,1001.0,320.0,5716.0,608.0,1150.0,1363.0,1072.0,784.0,1327.0,318.0,9.0,2525.0,1474.0,5260.0
gRNA_CDK12_targ_1855,514.0,319.0,1530.0,406.0,1554.0,470.0,619.0,477.0,330.0,26.0,1845.0,272.0,49.0,1641.0,105.0,3648.0
gRNA_CDK12_targ_1856,9352.0,1867.0,1972.0,2941.0,14191.0,1814.0,5624.0,4445.0,2870.0,3561.0,5625.0,2638.0,2310.0,5392.0,1315.0,5738.0
gRNA_CDK12_targ_1857,1283.0,191.0,81.0,768.0,2893.0,115.0,513.0,1105.0,1839.0,49.0,54.0,97.0,2226.0,1839.0,976.0,79.0
gRNA_CDK12_targ_1858,2211.0,761.0,1481.0,1268.0,1372.0,373.0,2995.0,1692.0,3059.0,650.0,1349.0,2808.0,650.0,410.0,2861.0,8171.0
gRNA_CDK12_targ_1859,3409.0,1375.0,2147.0,2098.0,7208.0,2069.0,3748.0,4706.0,4533.0,2804.0,8473.0,1488.0,456.0,806.0,1046.0,5581.0
gRNA_CDK12_targ_1860,3136.0,424.0,1158.0,384.0,1126.0,514.0,1032.0,400.0,1328.0,630.0,149.0,224.0,355.0,888.0,3547.0,4299.0
gRNA_CDK12_targ_1861,3043.0,179.0,1495.0,222.0,1160.0,197.0,445.0,773.0,723.0,1554.0,1594.0,121.0,351.0,92.0,573.0,4545.0
gRNA_CDK12_targ_1862,4864.0,3274.0,2264.0,1878.0,2241.0,173.0,2009.0,1217.0,3670.0,779.0,1458.0,487.0,397.0,1703.0,452.0,5051.0
gRNA_CDK12_targ_1863,1039.0,488.0,79.0,172.0,1068.0,205.0,651.0,623.0,1500.0,587.0,299.0,64.0,504.0,2216.0,561.0,1982.0
gRNA_CDK12_targ_1864,12500.0,525.0,1067.0,1068.0,4778.0,1342.0,1078.0,1277.0,2117.0,1649.0,636.0,2059.0,3033.0,600.0,1827.0,5490.0
gRNA_CDK12_targ_1865,2371.0,990.0,755.0,1961.0,2496.0,1425.0,3410.0,2650.0,4055.0,481.0,4564.0,620.0,942.0,1791.0,178.0,7168.0
gRNA_CDK12_targ_1866,3189.0,3959.0,2139.0,1207.0,2479.0,226.0,1650.0,833.0,2335.0,48.0,6503.0,1089.0,4901.0,698.0,440.0,5163.0
gRNA_CDK12_targ_1867,544.0,1617.0,2454.0,1950.0,3104.0,851.0,2079.0,2624.0,3665.0,185.0,468.0,403.0,876.0,648.0,2808.0,5210.0
gRNA_CDK12_targ_1868,2332.0,803.0,98.0,795.0,2196.0,35.0,621.0,589.0,1316.0,1695.0,737.0,504.0,149.0,481.0,984.0,4223.0
gRNA_CDK12_targ_1869,7757.0,2258.0,2235.0,1507.0,4372.0,540.0,3395.0,3972.0,5136.0,1710.0,1961.0,2324.0,1167.0,1525.0,2031.0,8404.0
gRNA_CDK12_targ_1870,1991.0,4630.0,5081.0,2598.0,12453.0,1091.0,7593.0,6514.0,4378.0,1374.0,466.0,592.0,1347.0,3043.0,4134.0,9133.0
gRNA_CDK12_targ_1871,11436.0,1905.0,310.0,618.0,3625.0,246.0,1797.0,2270.0,2965.0,989.0,15.0,581.0,158.0,773.0,1663.0,3465.0
gRNA_CDK12_targ_1872,3080.0,4370.0,3550.0,1597.0,10760.0,1237.0,1569.0,6063.0,3015.0,764.0,3092.0,5024.0,926.0,1362.0,462.0,5412.0
gRNA_CDK12_targ_1873,11126.0,1427.0,2750.0,1368.0,4852.0,712.0,3500.0,2350.0,1242.0,619.0,5329.0,900.0,1351.0,7698.0,1320.0,7842.0
gRNA_CDK12_targ_1874,15050.0,921.0,560.0,748.0,6563.0,1128.0,4742.0,3201.0,1916.0,71.0,1887.0,2504.0,168.0,2863.0,1034.0,3662.0
gRNA_CDK12_targ_1875,159.0,1429.0,2706.0,1572.0,1268.0,1213.0,1506.0,1045.0,968.0,147.0,7299.0,422.0,550.0,648.0,2600.0,3829.0
gRNA_CDK12_targ_1876,2348.0,2458.0,1802.0,1937.0,6071.0,1615.0,3327.0,2472.0,10444.0,944.0,2501.0,1210.0,2066.0,1651.0,4014.0,4442.0
gRNA_CDK12_targ_1877,10226.0,9124.0,6227.0,3238.0,13275.0,11206.0,6917.0,7689.0,6958.0,3833.0,11078.0,6263.0,2285.0,10914.0,6994.0,4154.0
gRNA_CDK12_targ_1878,8085.0,2039.0,1104.0,1401.0,1766.0,210.0,735.0,1144.0,385.0,3649.0,842.0,159.0,204.0,216.0,2378.0,4376.0
gRNA_CDK12_targ_1879,1878.0,1066.0,1641.0,973.0,4592.0,992.0,1385.0,2224.0,1610.0,2112.0,1820.0,1521.0,1002.0,3743.0,2052.0,2296.0
gRNA_CDK12_targ_1880,75.0,713.0,451.0,481.0,935.0,1341.0,498.0,478.0,517.0,1945.0,1330.0,1385.0,847.0,1324.0,669.0,123.0
gRNA_CDK12_targ_1881,709.0,261.0,192.0,259.0,1968.0,580.0,2272.0,1162.0,860.0,674.0,4414.0,1070.0,2005.0,1182.0,733.0,3280.0
gRNA_CDK12_targ_1882,3627.0,4806.0,3867.0,2582.0,5071.0,4239.0,6833.0,7321.0,4455.0,1782.0,4837.0,252.0,6343.0,761.0,2797.0,3668.0
gRNA_CDK12_targ_1883,3038.0,1886.0,2593.0,1566.0,5344.0,1862.0,2224.0,6387.0,4834.0,6084.0,2694.0,1124.0,478.0,1783.0,698.0,6246.0
gRNA_CDK12_targ_1884,1266.0,714.0,1122.0,604.0,1625.0,575.0,878.0,816.0,729.0,1142.0,1035.0,109.0,216.0,2381.0,2267.0,3095.0
gRNA_CDK12_targ_1885,3520.0,940.0,703.0,991.0,3116.0,156.0,1960.0,834.0,1066.0,1536.0,211.0,638.0,717.0,494.0,525.0,5968.0
gRNA_CDK12_targ_1886,370.0,1399.0,2407.0,1429.0,5185.0,1276.0,3509.0,1613.0,1760.0,1272.0,2644.0,3792.0,61.0,28.0,982.0,4885.0
gRNA_CDK12_targ_1887,2467.0,2704.0,1463.0,632.0,1964.0,1088.0,1880.0,691.0,2256.0,2172.0,1462.0,1278.0,1751.0,33.0,468.0,5737.0
gRNA_CDK12_targ_1888,1018.0,5161.0,1052.0,1265.0,2284.0,1440.0,3636.0,1740.0,3610.0,192.0,2300.0,1641.0,659.0,2362.0,3216.0,5079.0
gRNA_CDK12_targ_1889,3614.0,655.0,1951.0,775.0,4154.0,364.0,1856.0,1899.0,2162.0,1526.0,2012.0,289.0,76.0,1350.0,1700.0,4894.0
gRNA_CDK12_targ_1890,8845.0,1878.0,2542.0,768.0,4082.0,1741.0,9930.0,1955.0,1951.0,1160.0,891.0,392.0,6090.0,808.0,2067.0,6496.0
gRNA_CDK12_targ_1891,6330.0,873.0,5733.0,2839.0,3203.0,959.0,533.0,5552.0,2385.0,2685.0,3333.0,1466.0,917.0,708.0,1131.0,5510.0
gRNA_CDK12_targ_1892,9301.0,119.0,244.0,399.0,3119.0,703.0,1136.0,1392.0,2423.0,104.0,806.0,413.0,15.0,294.0,302.0,5221.0
