gRNA_id,CBE_ABEMA_REP1,CBE_ABEMA_REP2,CBE_ABEMA_REP3,CBE_ATIRMO_REP1,CBE_ATIRMO_REP2,CBE_ATIRMO_REP3,CBE_PALBO_REP1,CBE_PALBO_REP2,CBE_PALBO_REP3,CBE_TAGTO_REP1,CBE_TAGTO_REP2,CBE_TAGTO_REP3,CBE_INX_REP1,CBE_INX_REP2,CBE_INX_REP3,PLASMID_LIBRARY,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,CBE_RIBO_REP1,CBE_RIBO_REP2,CBE_RIBO_REP3
gRNA_CDK2_targ_7435,1567.0,1966.0,1575.0,1906.0,1759.0,739.0,2048.0,769.0,1905.0,1159.0,1712.0,2376.0,4306.0,1607.0,3645.0,4132.0,2164.0,2908.0,1311.0,3964.0,1693.0,2566.0,1381.0,915.0,810.0
gRNA_CDK2_targ_7436,1698.0,2042.0,1828.0,1196.0,984.0,324.0,1141.0,1734.0,2263.0,579.0,964.0,1240.0,3101.0,2941.0,2204.0,2657.0,1737.0,1138.0,1255.0,2650.0,1845.0,2276.0,902.0,1882.0,1435.0
gRNA_CDK2_targ_7437,2142.0,3991.0,2585.0,1659.0,2762.0,1367.0,2463.0,754.0,3578.0,1761.0,1633.0,1060.0,4574.0,3281.0,6164.0,2340.0,3210.0,3048.0,1686.0,3449.0,2876.0,6643.0,1962.0,3001.0,2354.0
gRNA_CDK2_targ_7438,1067.0,4948.0,1173.0,2444.0,3673.0,3408.0,2330.0,1786.0,1742.0,1966.0,2135.0,1747.0,5225.0,1084.0,7915.0,1780.0,2090.0,2151.0,1605.0,2432.0,4103.0,3397.0,2446.0,2797.0,965.0
gRNA_CDK2_targ_7439,1228.0,1108.0,1014.0,1711.0,823.0,369.0,819.0,521.0,1232.0,205.0,922.0,1760.0,854.0,1095.0,987.0,2786.0,1295.0,1131.0,895.0,1933.0,1784.0,1996.0,563.0,1596.0,746.0
gRNA_CDK2_targ_7440,548.0,1973.0,2690.0,2987.0,1238.0,732.0,1027.0,1346.0,1543.0,196.0,1262.0,2155.0,3431.0,730.0,1508.0,2446.0,1016.0,2107.0,1063.0,2057.0,1500.0,2827.0,1075.0,1726.0,1000.0
gRNA_CDK2_targ_7441,778.0,1585.0,1340.0,561.0,2719.0,326.0,644.0,2185.0,817.0,944.0,1342.0,2317.0,2349.0,1643.0,758.0,3910.0,1451.0,2245.0,873.0,2480.0,2901.0,2507.0,1166.0,1913.0,917.0
gRNA_CDK2_targ_7442,383.0,942.0,484.0,757.0,1023.0,143.0,767.0,347.0,398.0,97.0,449.0,1239.0,758.0,216.0,899.0,2717.0,915.0,692.0,557.0,1190.0,854.0,978.0,1450.0,1228.0,394.0
gRNA_CDK2_targ_7443,3353.0,6372.0,5567.0,5677.0,6668.0,3390.0,4024.0,3045.0,5337.0,2544.0,4896.0,3757.0,11361.0,4975.0,6358.0,6479.0,4690.0,4565.0,2677.0,6594.0,4648.0,8351.0,4365.0,5561.0,2895.0
gRNA_CDK4_targ_7444,1028.0,1315.0,782.0,1092.0,1381.0,823.0,385.0,296.0,446.0,85.0,768.0,1845.0,1394.0,552.0,1104.0,2298.0,1205.0,937.0,330.0,856.0,1241.0,2133.0,692.0,1686.0,546.0
