gRNA_id,T0_REP1,T0_REP2,T0_REP3,DMSO_REP1,DMSO_REP2,DMSO_REP3,KI-CDK9d-32_100nM_REP1,KI-CDK9d-32_100nM_REP2,KI-CDK9d-32_100nM_REP3,KI-CDK9d-32_1000nM_REP1,KI-CDK9d-32_1000nM_REP2,KI-CDK9d-32_1000nM_REP3,KI-CDK9d-32N_1250nM_REP1,KI-CDK9d-32N_1250nM_REP2,KI-CDK9d-32N_1250nM_REP3,KI-CDK9d-32N_5000nM_REP1,KI-CDK9d-32N_5000nM_REP2,KI-CDK9d-32N_5000nM_REP3,KB-0742_1500nM_REP1,KB-0742_1500nM_REP2,KB-0742_1500nM_REP3,Senexin B_2000nM_REP1,Senexin B_2000nM_REP2,Senexin B_2000nM_REP3,Senexin B_15000nM_REP1,Senexin B_15000nM_REP2,Senexin B_15000nM_REP3,SEL120_4000nM_REP1,SEL120_4000nM_REP2,SEL120_4000nM_REP3,Plasmid
gRNA_CDK7_targ_1,5917.0,4489.0,3891.0,2542.0,1024.0,3194.0,1524.0,1270.0,597.0,2320.0,707.0,127.0,575.0,496.0,537.0,80.0,331.0,3297.0,472.0,310.0,1319.0,2839.0,87.0,4316.0,1452.0,2152.0,77.0,2532.0,1611.0,2145.0,7901.0
gRNA_CDK7_targ_2,6478.0,3128.0,3617.0,2281.0,3672.0,10479.0,4794.0,6410.0,2741.0,1729.0,3387.0,873.0,4191.0,4042.0,934.0,1201.0,1491.0,8672.0,1128.0,1948.0,2332.0,6278.0,224.0,7817.0,2497.0,4746.0,121.0,2095.0,3925.0,5964.0,8536.0
gRNA_CDK7_targ_3,1254.0,655.0,866.0,415.0,1950.0,3333.0,1321.0,1147.0,529.0,571.0,544.0,201.0,1319.0,1174.0,285.0,45.0,759.0,1951.0,251.0,167.0,625.0,1616.0,40.0,2117.0,701.0,1540.0,21.0,378.0,1758.0,2447.0,2596.0
gRNA_CDK7_targ_4,2275.0,2101.0,3353.0,1608.0,4269.0,4969.0,4422.0,3686.0,1877.0,3136.0,3378.0,931.0,4982.0,5166.0,883.0,9993.0,204.0,4266.0,723.0,564.0,2585.0,6257.0,159.0,2889.0,938.0,6638.0,123.0,2231.0,4352.0,4752.0,5263.0
gRNA_CDK7_targ_5,3737.0,3301.0,2803.0,8306.0,5811.0,2460.0,2849.0,5362.0,923.0,1312.0,1564.0,698.0,3909.0,3649.0,864.0,7378.0,251.0,2352.0,550.0,1529.0,1743.0,4506.0,118.0,5247.0,800.0,3636.0,115.0,976.0,3444.0,6273.0,1423.0
gRNA_CDK7_targ_6,12451.0,9708.0,8545.0,20110.0,5744.0,36093.0,8186.0,13495.0,7928.0,6085.0,14981.0,3285.0,11736.0,11145.0,3573.0,30410.0,11946.0,21834.0,3107.0,25310.0,5583.0,14368.0,1022.0,23013.0,12885.0,10461.0,511.0,16538.0,11416.0,21381.0,2368.0
gRNA_CDK7_targ_7,7691.0,8191.0,4750.0,23349.0,6973.0,8812.0,5437.0,8848.0,3893.0,9726.0,16750.0,2380.0,4960.0,4672.0,1617.0,30574.0,2880.0,24185.0,2888.0,1894.0,3100.0,7700.0,441.0,4378.0,5735.0,5205.0,455.0,8250.0,4652.0,8879.0,6961.0
gRNA_CDK7_targ_8,7907.0,6249.0,6326.0,7996.0,5066.0,7989.0,4781.0,8186.0,2736.0,4475.0,8020.0,1799.0,7086.0,6934.0,1389.0,1269.0,4324.0,17262.0,2125.0,2090.0,2563.0,7593.0,319.0,10086.0,2470.0,3972.0,255.0,4416.0,7032.0,13271.0,11152.0
gRNA_CDK7_targ_9,5779.0,6170.0,4971.0,8601.0,5555.0,13429.0,4482.0,6920.0,3638.0,4335.0,21268.0,3737.0,9410.0,8751.0,1490.0,5904.0,2482.0,21518.0,2478.0,2225.0,1931.0,5412.0,452.0,12805.0,5230.0,5833.0,487.0,7551.0,3339.0,6445.0,5828.0
gRNA_CDK7_targ_10,4717.0,2838.0,1991.0,3437.0,2803.0,11887.0,2175.0,3090.0,1865.0,1975.0,12576.0,1923.0,3991.0,3957.0,806.0,8889.0,1611.0,9610.0,1253.0,16832.0,1021.0,3284.0,555.0,8329.0,2959.0,1746.0,257.0,924.0,2413.0,4281.0,4688.0
gRNA_CDK7_targ_11,9764.0,6282.0,6878.0,14764.0,5207.0,29180.0,6953.0,9076.0,2820.0,8628.0,8429.0,2496.0,11498.0,10795.0,2807.0,45727.0,3389.0,9415.0,1540.0,9485.0,3232.0,7073.0,365.0,11302.0,3350.0,4602.0,279.0,8089.0,7301.0,12784.0,8494.0
gRNA_CDK7_targ_12,13719.0,7289.0,4780.0,10602.0,2194.0,7887.0,2396.0,2790.0,1743.0,2945.0,3543.0,1180.0,6747.0,6208.0,1303.0,12476.0,1575.0,9469.0,1199.0,36797.0,1939.0,4232.0,859.0,7814.0,3648.0,4807.0,185.0,10081.0,1793.0,4413.0,8859.0
gRNA_CDK7_targ_13,8960.0,10750.0,6446.0,7887.0,4495.0,15330.0,6464.0,7921.0,1673.0,2053.0,8548.0,1933.0,7712.0,7005.0,1235.0,14968.0,185.0,8711.0,1316.0,14379.0,2527.0,6950.0,812.0,5252.0,2327.0,5359.0,242.0,7385.0,4060.0,7267.0,13610.0
gRNA_CDK7_targ_14,1680.0,2646.0,1942.0,3830.0,2011.0,9231.0,1425.0,1835.0,1543.0,658.0,3139.0,644.0,2565.0,2287.0,394.0,3353.0,1546.0,2826.0,383.0,5359.0,1158.0,3176.0,122.0,288.0,5115.0,1695.0,111.0,2405.0,1765.0,3427.0,3716.0
gRNA_CDK7_targ_15,7964.0,6184.0,3402.0,3164.0,1937.0,4692.0,3565.0,3735.0,2152.0,2299.0,1721.0,754.0,4998.0,4553.0,767.0,3551.0,6706.0,3187.0,514.0,1401.0,1952.0,5361.0,137.0,7602.0,8677.0,2628.0,140.0,1951.0,3327.0,5950.0,6087.0
gRNA_CDK7_targ_16,4095.0,5267.0,4067.0,4216.0,4034.0,4545.0,2754.0,3273.0,2504.0,4725.0,7453.0,1684.0,9413.0,8074.0,1030.0,24702.0,1103.0,15698.0,1711.0,677.0,1659.0,3904.0,258.0,7286.0,2334.0,4522.0,205.0,2141.0,3134.0,5291.0,4995.0
gRNA_CDK7_targ_17,3366.0,2850.0,2630.0,1979.0,4335.0,2465.0,3348.0,4685.0,2834.0,1890.0,2378.0,634.0,3327.0,2898.0,679.0,2911.0,2120.0,7030.0,856.0,348.0,1447.0,3438.0,118.0,3226.0,1069.0,2541.0,148.0,796.0,3558.0,5044.0,3955.0
gRNA_CDK7_targ_18,6122.0,3463.0,3495.0,17269.0,6150.0,7823.0,6402.0,10408.0,3408.0,1806.0,9082.0,1866.0,10232.0,8468.0,1218.0,1115.0,6661.0,12779.0,1367.0,1769.0,2531.0,5744.0,1519.0,2251.0,2107.0,4466.0,262.0,18769.0,4817.0,7311.0,5857.0
gRNA_CDK7_targ_19,7893.0,4221.0,3514.0,6498.0,4419.0,9249.0,6451.0,10312.0,2175.0,4571.0,17080.0,2941.0,11269.0,9881.0,1564.0,19850.0,4160.0,13132.0,1664.0,34877.0,2406.0,5964.0,468.0,18566.0,15151.0,5230.0,735.0,4942.0,3300.0,4823.0,6732.0
gRNA_CDK7_targ_20,6615.0,5402.0,3671.0,8595.0,4666.0,16868.0,6099.0,10998.0,2700.0,6821.0,33940.0,4770.0,10974.0,9814.0,1580.0,16641.0,4392.0,7719.0,1142.0,1279.0,2527.0,5785.0,631.0,4273.0,14763.0,3313.0,668.0,4275.0,5368.0,8563.0,7762.0
gRNA_CDK7_targ_21,8468.0,5392.0,3923.0,8035.0,5164.0,8121.0,4927.0,7495.0,3363.0,5709.0,3516.0,1011.0,6135.0,4974.0,1132.0,3490.0,3494.0,3689.0,631.0,1279.0,3111.0,6562.0,198.0,5038.0,12965.0,3311.0,167.0,1897.0,4424.0,6292.0,6512.0
gRNA_CDK7_targ_22,2128.0,1720.0,2137.0,1031.0,3213.0,1948.0,2280.0,2202.0,579.0,4154.0,2118.0,327.0,1205.0,936.0,416.0,294.0,2076.0,2430.0,321.0,2296.0,1141.0,2379.0,110.0,409.0,540.0,4318.0,67.0,398.0,2105.0,3348.0,3614.0
gRNA_CDK7_targ_23,18314.0,14493.0,10852.0,11910.0,7587.0,14638.0,3076.0,4389.0,3721.0,1266.0,11100.0,1503.0,4220.0,3679.0,1894.0,302.0,2653.0,2773.0,746.0,1085.0,2873.0,6058.0,360.0,8491.0,33434.0,5907.0,740.0,6552.0,3758.0,6555.0,7815.0
gRNA_CDK7_targ_24,5215.0,3410.0,3601.0,2405.0,2152.0,1611.0,2415.0,2856.0,824.0,2684.0,3745.0,397.0,327.0,311.0,452.0,102.0,499.0,428.0,221.0,396.0,1270.0,3106.0,92.0,5605.0,770.0,2354.0,459.0,1845.0,1015.0,1744.0,6143.0
gRNA_CDK7_targ_25,1900.0,3414.0,2687.0,1455.0,1632.0,810.0,843.0,971.0,651.0,225.0,2994.0,327.0,1004.0,749.0,312.0,73.0,1952.0,72.0,101.0,225.0,936.0,2238.0,47.0,41.0,847.0,1485.0,87.0,444.0,1976.0,3317.0,6931.0
gRNA_CDK7_targ_26,8206.0,7123.0,4928.0,10602.0,5322.0,6158.0,6547.0,6711.0,1309.0,3575.0,3379.0,915.0,4636.0,3970.0,1307.0,3823.0,1857.0,3654.0,675.0,643.0,2696.0,6408.0,265.0,11299.0,7321.0,3872.0,385.0,1055.0,4152.0,6431.0,10936.0
gRNA_CDK7_targ_27,4890.0,5407.0,3520.0,3293.0,4557.0,8675.0,3370.0,5441.0,2674.0,1728.0,6197.0,1571.0,6149.0,6046.0,913.0,4350.0,1422.0,5660.0,879.0,5033.0,2686.0,8393.0,429.0,3478.0,1898.0,5285.0,175.0,2809.0,3101.0,5950.0,6999.0
gRNA_CDK7_targ_28,1534.0,3990.0,2180.0,1802.0,2748.0,3965.0,2527.0,3905.0,2928.0,4473.0,740.0,338.0,1532.0,1539.0,693.0,247.0,672.0,3739.0,603.0,759.0,1844.0,5601.0,124.0,2445.0,373.0,3079.0,156.0,733.0,5375.0,10383.0,4950.0
gRNA_CDK7_targ_29,4480.0,5360.0,3757.0,4172.0,4031.0,11182.0,4343.0,4496.0,1253.0,1847.0,3703.0,756.0,3182.0,2853.0,864.0,660.0,5561.0,5730.0,796.0,664.0,1712.0,3797.0,161.0,9997.0,825.0,4503.0,174.0,1127.0,3295.0,5618.0,5608.0
gRNA_CDK7_targ_30,3747.0,3055.0,2086.0,1619.0,3631.0,4575.0,1709.0,6394.0,2338.0,1156.0,55.0,179.0,1256.0,1196.0,523.0,2397.0,3078.0,1252.0,271.0,1678.0,1472.0,4101.0,117.0,3470.0,249.0,1621.0,77.0,397.0,1285.0,1992.0,2037.0
gRNA_CDK7_targ_31,3469.0,2274.0,3213.0,2741.0,1948.0,5919.0,2592.0,3792.0,2338.0,1963.0,426.0,831.0,5580.0,4967.0,631.0,981.0,39.0,5585.0,666.0,1178.0,1476.0,4130.0,98.0,3750.0,192.0,2920.0,110.0,596.0,2624.0,4775.0,5336.0
gRNA_CDK7_targ_32,6897.0,5887.0,4596.0,4522.0,5326.0,6626.0,8758.0,14208.0,7386.0,7523.0,3590.0,1296.0,5392.0,5432.0,1212.0,2232.0,2481.0,8499.0,1309.0,1271.0,2420.0,7570.0,231.0,10057.0,1636.0,3986.0,248.0,1707.0,4331.0,9225.0,12311.0
gRNA_CDK7_targ_33,4095.0,3285.0,3844.0,3290.0,2715.0,6162.0,5379.0,9974.0,1973.0,5693.0,11572.0,1947.0,3364.0,3574.0,906.0,4048.0,1179.0,3672.0,666.0,2772.0,2205.0,7049.0,215.0,5925.0,4448.0,3449.0,295.0,914.0,4441.0,8715.0,7117.0
gRNA_CDK7_targ_34,6647.0,4208.0,3186.0,2690.0,3569.0,8561.0,3099.0,5342.0,2618.0,6456.0,1413.0,1055.0,6335.0,6260.0,774.0,16664.0,3221.0,9999.0,1184.0,2360.0,1886.0,5888.0,243.0,4109.0,718.0,3448.0,93.0,1578.0,2467.0,4948.0,5372.0
gRNA_CDK7_targ_35,15639.0,12315.0,10858.0,20936.0,11238.0,18692.0,15039.0,24012.0,8641.0,20351.0,21919.0,5214.0,18149.0,17483.0,2783.0,18488.0,22319.0,21815.0,2954.0,7443.0,6232.0,17153.0,924.0,9642.0,6077.0,10683.0,1811.0,7392.0,11952.0,22336.0,16611.0
gRNA_CDK7_targ_36,6121.0,4991.0,3994.0,3694.0,4031.0,14034.0,4879.0,7836.0,3345.0,2629.0,4071.0,1603.0,7846.0,7844.0,987.0,5909.0,1202.0,4083.0,720.0,1741.0,2476.0,7131.0,193.0,629.0,1123.0,3214.0,175.0,2498.0,3352.0,6596.0,6019.0
gRNA_CDK7_targ_37,4174.0,3049.0,3453.0,3129.0,1950.0,6069.0,3531.0,5822.0,2680.0,944.0,119.0,382.0,2613.0,2609.0,705.0,2195.0,2814.0,3094.0,521.0,1889.0,1553.0,4549.0,118.0,4503.0,140.0,3500.0,84.0,2058.0,1700.0,3731.0,4027.0
gRNA_CDK7_targ_38,1738.0,2329.0,1795.0,2007.0,2218.0,2396.0,2305.0,4297.0,2966.0,2650.0,775.0,381.0,1727.0,1704.0,419.0,528.0,322.0,566.0,198.0,229.0,724.0,2507.0,61.0,1211.0,237.0,2364.0,77.0,451.0,1977.0,4483.0,4459.0
gRNA_CDK7_targ_39,7382.0,4043.0,3851.0,3076.0,1440.0,7144.0,3103.0,4984.0,2555.0,1870.0,2547.0,673.0,2493.0,2631.0,642.0,4141.0,246.0,2093.0,380.0,988.0,1114.0,3711.0,117.0,383.0,543.0,1557.0,97.0,348.0,1121.0,2044.0,9081.0
gRNA_CDK7_targ_40,2257.0,3850.0,2909.0,3171.0,3607.0,1755.0,3596.0,5286.0,1601.0,2134.0,1592.0,305.0,561.0,580.0,564.0,7731.0,2058.0,4366.0,574.0,512.0,1747.0,5339.0,88.0,539.0,792.0,2071.0,88.0,3202.0,1689.0,3364.0,6761.0
gRNA_CDK7_targ_41,3065.0,8532.0,6868.0,7388.0,4868.0,5806.0,6800.0,12004.0,5769.0,5824.0,7465.0,1997.0,7879.0,7161.0,1399.0,21539.0,3750.0,8485.0,1227.0,932.0,3987.0,11597.0,308.0,4983.0,5579.0,4534.0,271.0,5746.0,6567.0,13046.0,11320.0
gRNA_CDK7_targ_42,4459.0,4821.0,4007.0,6391.0,3288.0,12636.0,3997.0,7257.0,1952.0,1279.0,13380.0,2406.0,5552.0,5400.0,897.0,9283.0,2231.0,5251.0,950.0,692.0,2185.0,6096.0,388.0,1985.0,5021.0,3327.0,276.0,2264.0,2511.0,5329.0,7047.0
gRNA_CDK7_targ_43,6969.0,4435.0,3174.0,2714.0,5409.0,6001.0,3306.0,6011.0,587.0,580.0,695.0,372.0,1802.0,1819.0,833.0,585.0,847.0,3374.0,597.0,491.0,2137.0,6718.0,233.0,8923.0,1094.0,2594.0,80.0,785.0,3447.0,7551.0,7715.0
gRNA_CDK7_targ_44,4837.0,4099.0,2762.0,2183.0,1432.0,3719.0,1818.0,2974.0,1527.0,1236.0,9581.0,1560.0,2548.0,2532.0,641.0,14975.0,1746.0,1513.0,363.0,352.0,1126.0,3282.0,223.0,183.0,2147.0,2311.0,204.0,951.0,4874.0,9377.0,5534.0
gRNA_CDK7_targ_45,1661.0,2791.0,2215.0,1695.0,1410.0,828.0,2599.0,4083.0,1286.0,2059.0,3023.0,660.0,1494.0,1505.0,366.0,1140.0,666.0,2982.0,415.0,236.0,1143.0,3959.0,86.0,310.0,688.0,1960.0,82.0,516.0,2132.0,4425.0,5358.0
gRNA_CDK7_targ_46,1770.0,2590.0,2459.0,2072.0,3169.0,7185.0,3423.0,5518.0,2478.0,1379.0,4578.0,1068.0,3791.0,3657.0,581.0,2364.0,1388.0,3429.0,544.0,384.0,1598.0,4730.0,149.0,2779.0,4000.0,2463.0,415.0,835.0,3723.0,7396.0,6602.0
gRNA_CDK7_targ_47,1300.0,653.0,1291.0,1186.0,614.0,284.0,679.0,1335.0,128.0,191.0,485.0,79.0,379.0,353.0,132.0,30.0,13.0,7.0,39.0,60.0,411.0,1814.0,36.0,8.0,108.0,222.0,21.0,84.0,932.0,2368.0,4998.0
gRNA_CDK7_targ_48,633.0,356.0,263.0,311.0,62.0,312.0,148.0,288.0,7.0,8.0,22.0,12.0,1.0,1.0,42.0,4.0,0.0,2.0,13.0,27.0,110.0,502.0,7.0,6.0,13.0,346.0,1.0,22.0,221.0,511.0,2071.0
gRNA_CDK7_targ_49,39.0,789.0,530.0,616.0,1039.0,631.0,835.0,1787.0,665.0,264.0,241.0,61.0,184.0,178.0,132.0,17.0,13.0,23.0,51.0,72.0,332.0,1451.0,10.0,30.0,67.0,1086.0,12.0,89.0,957.0,2329.0,1984.0
gRNA_CDK7_targ_50,2294.0,1345.0,1113.0,1159.0,622.0,465.0,1059.0,2014.0,559.0,40.0,119.0,21.0,10.0,14.0,151.0,36.0,77.0,237.0,80.0,82.0,492.0,1931.0,18.0,305.0,41.0,569.0,25.0,80.0,637.0,1369.0,3832.0
gRNA_CDK7_targ_51,392.0,1416.0,943.0,943.0,398.0,174.0,516.0,957.0,69.0,9.0,9.0,40.0,183.0,240.0,33.0,45.0,13.0,14.0,26.0,32.0,239.0,1148.0,12.0,4.0,13.0,226.0,5.0,28.0,134.0,288.0,6949.0
gRNA_CDK7_targ_52,1714.0,1316.0,1978.0,1910.0,2412.0,999.0,1266.0,2760.0,2680.0,2328.0,302.0,131.0,633.0,638.0,275.0,413.0,53.0,1181.0,227.0,201.0,961.0,3874.0,42.0,936.0,105.0,1727.0,61.0,191.0,2355.0,5589.0,4985.0
gRNA_CDK7_targ_53,383.0,360.0,787.0,710.0,583.0,327.0,326.0,840.0,99.0,113.0,47.0,182.0,1016.0,1195.0,80.0,116.0,21.0,134.0,35.0,25.0,182.0,687.0,12.0,3.0,13.0,532.0,11.0,19.0,211.0,580.0,1119.0
gRNA_CDK7_targ_54,2109.0,991.0,875.0,807.0,952.0,2048.0,1495.0,2851.0,190.0,691.0,21.0,61.0,507.0,459.0,167.0,846.0,400.0,1644.0,236.0,123.0,529.0,2151.0,36.0,13.0,46.0,617.0,10.0,146.0,911.0,1960.0,2084.0
gRNA_CDK7_targ_55,1252.0,3301.0,1832.0,1704.0,605.0,827.0,1582.0,2850.0,833.0,473.0,1326.0,268.0,528.0,632.0,249.0,1031.0,383.0,17.0,90.0,113.0,592.0,2244.0,47.0,141.0,340.0,1477.0,40.0,662.0,765.0,1639.0,5443.0
gRNA_CDK7_targ_56,2115.0,3212.0,2250.0,1915.0,137.0,145.0,403.0,907.0,863.0,452.0,187.0,53.0,276.0,236.0,164.0,40.0,543.0,35.0,59.0,98.0,346.0,1195.0,24.0,11.0,69.0,51.0,20.0,156.0,855.0,1911.0,6137.0
gRNA_CDK7_targ_57,3801.0,3549.0,2338.0,2176.0,3319.0,5183.0,5832.0,9846.0,1967.0,9658.0,767.0,760.0,4665.0,4671.0,689.0,117.0,703.0,3832.0,626.0,4175.0,1021.0,3666.0,172.0,3149.0,1556.0,4769.0,94.0,3229.0,2321.0,4925.0,5319.0
gRNA_CDK7_targ_58,1087.0,585.0,1820.0,1390.0,1742.0,1473.0,798.0,1441.0,1351.0,257.0,978.0,202.0,697.0,720.0,284.0,116.0,401.0,130.0,125.0,182.0,758.0,3051.0,43.0,2272.0,497.0,896.0,41.0,531.0,1609.0,3532.0,3278.0
gRNA_CDK7_targ_59,2650.0,3388.0,2685.0,2573.0,4228.0,2598.0,3654.0,6254.0,3637.0,8340.0,7667.0,1675.0,4781.0,4567.0,633.0,11914.0,701.0,7736.0,1029.0,2430.0,1368.0,4060.0,419.0,4148.0,2338.0,2572.0,191.0,1125.0,3887.0,7711.0,4896.0
gRNA_CDK7_targ_60,1131.0,1313.0,1478.0,1145.0,1521.0,805.0,2864.0,3682.0,219.0,322.0,95.0,30.0,93.0,82.0,271.0,62.0,444.0,652.0,168.0,166.0,638.0,1898.0,43.0,418.0,67.0,1235.0,35.0,306.0,2235.0,4328.0,3148.0
gRNA_CDK7_targ_61,1319.0,1454.0,1109.0,756.0,889.0,414.0,1088.0,1503.0,1393.0,391.0,226.0,151.0,1333.0,1126.0,271.0,536.0,5.0,724.0,133.0,126.0,547.0,1637.0,28.0,1338.0,102.0,1281.0,43.0,168.0,2042.0,3722.0,2607.0
gRNA_CDK7_targ_62,1776.0,941.0,995.0,963.0,1981.0,713.0,1245.0,2383.0,596.0,373.0,424.0,250.0,1336.0,1388.0,278.0,928.0,298.0,622.0,151.0,155.0,608.0,1976.0,55.0,52.0,162.0,1581.0,27.0,112.0,2179.0,4899.0,2407.0
gRNA_CDK7_targ_63,275.0,908.0,1001.0,980.0,1167.0,2231.0,1232.0,2122.0,408.0,1324.0,598.0,207.0,796.0,823.0,155.0,290.0,5.0,1357.0,192.0,108.0,218.0,821.0,35.0,566.0,188.0,1045.0,32.0,179.0,490.0,1001.0,2254.0
gRNA_CDK7_targ_64,382.0,473.0,1047.0,890.0,1603.0,613.0,1568.0,2538.0,588.0,410.0,252.0,70.0,159.0,149.0,217.0,292.0,499.0,1490.0,215.0,142.0,639.0,2118.0,23.0,46.0,93.0,1148.0,16.0,290.0,1702.0,3604.0,2506.0
gRNA_CDK7_targ_65,26.0,585.0,404.0,393.0,681.0,218.0,415.0,817.0,372.0,219.0,92.0,34.0,149.0,140.0,84.0,14.0,40.0,80.0,23.0,53.0,305.0,1166.0,15.0,22.0,23.0,642.0,14.0,58.0,365.0,877.0,1503.0
gRNA_CDK7_targ_66,2531.0,2970.0,1888.0,1669.0,2363.0,1515.0,1633.0,3112.0,1383.0,778.0,857.0,441.0,2133.0,2104.0,391.0,863.0,148.0,836.0,165.0,982.0,1178.0,3840.0,66.0,126.0,274.0,2581.0,68.0,313.0,1678.0,3488.0,3992.0
gRNA_CDK7_targ_67,2268.0,833.0,1093.0,843.0,618.0,1113.0,1292.0,2346.0,1138.0,432.0,227.0,208.0,1103.0,1146.0,367.0,47.0,460.0,656.0,150.0,194.0,693.0,2051.0,41.0,4405.0,299.0,1472.0,56.0,275.0,573.0,1240.0,3227.0
gRNA_CDK7_targ_68,1838.0,2019.0,2004.0,1779.0,1737.0,699.0,2170.0,3933.0,2162.0,704.0,569.0,308.0,1342.0,1402.0,563.0,150.0,930.0,22.0,152.0,279.0,1074.0,4201.0,65.0,7612.0,241.0,1684.0,69.0,492.0,1470.0,3351.0,4141.0
gRNA_CDK7_targ_69,1269.0,1503.0,1473.0,1316.0,1327.0,631.0,929.0,1785.0,650.0,201.0,30.0,357.0,2090.0,2137.0,271.0,250.0,7.0,1804.0,314.0,219.0,889.0,3151.0,80.0,43.0,62.0,815.0,39.0,198.0,3315.0,6823.0,2382.0
gRNA_CDK7_targ_70,1677.0,2592.0,2933.0,2581.0,3161.0,2136.0,2638.0,4707.0,1782.0,1878.0,582.0,300.0,1532.0,1567.0,460.0,137.0,359.0,1930.0,326.0,327.0,1423.0,4937.0,93.0,3627.0,216.0,2349.0,75.0,620.0,2350.0,4920.0,4147.0
gRNA_CDK7_targ_71,47.0,1142.0,877.0,695.0,582.0,794.0,1072.0,1630.0,814.0,2611.0,284.0,152.0,779.0,781.0,141.0,26.0,5.0,29.0,62.0,199.0,318.0,1257.0,40.0,1276.0,97.0,630.0,22.0,80.0,872.0,1722.0,3493.0
gRNA_CDK7_targ_72,695.0,1422.0,1226.0,950.0,2254.0,2188.0,769.0,1639.0,361.0,900.0,949.0,296.0,870.0,838.0,234.0,52.0,113.0,709.0,144.0,321.0,1048.0,3674.0,58.0,217.0,206.0,1835.0,54.0,135.0,1276.0,2685.0,2923.0
gRNA_CDK7_targ_73,2119.0,2574.0,2846.0,2122.0,2082.0,3499.0,1865.0,3247.0,2122.0,1503.0,417.0,322.0,2054.0,2145.0,393.0,293.0,297.0,423.0,216.0,304.0,979.0,3065.0,51.0,3609.0,177.0,1794.0,44.0,333.0,1839.0,3790.0,5546.0
gRNA_CDK7_targ_74,31.0,410.0,307.0,316.0,546.0,169.0,6.0,70.0,16.0,2225.0,260.0,177.0,737.0,729.0,80.0,6.0,1.0,8.0,26.0,38.0,158.0,403.0,11.0,3.0,44.0,292.0,20.0,70.0,676.0,1158.0,1467.0
gRNA_CDK7_targ_75,5730.0,1463.0,1209.0,977.0,387.0,3252.0,455.0,979.0,563.0,1179.0,2014.0,412.0,719.0,776.0,292.0,331.0,8.0,31.0,69.0,137.0,763.0,2604.0,43.0,1853.0,502.0,753.0,70.0,1105.0,226.0,507.0,3113.0
gRNA_CDK7_targ_76,2130.0,1180.0,1526.0,1140.0,1018.0,2096.0,1689.0,2761.0,398.0,1236.0,27.0,241.0,1540.0,1528.0,401.0,55.0,494.0,1931.0,330.0,279.0,391.0,1100.0,60.0,10464.0,140.0,923.0,36.0,539.0,1599.0,2954.0,2485.0
gRNA_CDK7_targ_77,2911.0,1984.0,2378.0,4037.0,1836.0,2023.0,954.0,1674.0,2019.0,1772.0,5942.0,887.0,1275.0,1133.0,348.0,1624.0,1397.0,1260.0,215.0,285.0,1095.0,3450.0,99.0,155.0,1379.0,1370.0,135.0,510.0,1559.0,3153.0,3480.0
gRNA_CDK7_targ_78,4542.0,3615.0,2783.0,4425.0,1907.0,7349.0,3419.0,5774.0,2501.0,1636.0,4444.0,987.0,3603.0,3529.0,670.0,11316.0,1218.0,8536.0,1083.0,642.0,1221.0,3314.0,159.0,1833.0,2042.0,1836.0,599.0,1492.0,1361.0,3248.0,6858.0
gRNA_CDK7_targ_79,12575.0,9890.0,6751.0,54871.0,7833.0,42959.0,11533.0,26642.0,10442.0,20102.0,8054.0,2565.0,13552.0,12473.0,3012.0,80320.0,17642.0,18003.0,2701.0,5674.0,2994.0,7231.0,1118.0,10355.0,6230.0,7414.0,426.0,30726.0,8679.0,17284.0,7437.0
gRNA_CDK7_targ_80,6086.0,4410.0,3533.0,5932.0,2183.0,4753.0,2319.0,4975.0,2693.0,2312.0,11586.0,2107.0,5178.0,5114.0,819.0,30842.0,5143.0,7976.0,1108.0,4925.0,2023.0,5837.0,475.0,3238.0,12657.0,2182.0,466.0,1963.0,2992.0,5837.0,7115.0
gRNA_CDK7_targ_81,5203.0,8566.0,7269.0,14430.0,9310.0,14080.0,9491.0,14173.0,6258.0,8433.0,10655.0,2096.0,6808.0,6456.0,2056.0,19037.0,6083.0,10260.0,1684.0,9113.0,4169.0,11296.0,625.0,13526.0,3007.0,8296.0,338.0,7060.0,7629.0,14379.0,10751.0
gRNA_CDK7_targ_82,3407.0,3369.0,2782.0,3034.0,2191.0,7348.0,5344.0,8358.0,2444.0,6166.0,4489.0,1354.0,6028.0,6118.0,642.0,1111.0,347.0,3985.0,653.0,1113.0,1910.0,6087.0,192.0,529.0,1153.0,1213.0,153.0,1299.0,1892.0,3727.0,4368.0
gRNA_CDK7_targ_83,5748.0,4685.0,4413.0,4077.0,3152.0,4383.0,3755.0,6628.0,3820.0,3826.0,1042.0,430.0,1786.0,1864.0,877.0,836.0,2164.0,4846.0,671.0,544.0,2201.0,7469.0,173.0,6429.0,1508.0,4790.0,113.0,1098.0,2642.0,5363.0,5451.0
gRNA_CDK7_targ_84,1264.0,1857.0,1698.0,1572.0,1087.0,1814.0,1196.0,2420.0,1395.0,876.0,129.0,283.0,1805.0,1819.0,252.0,213.0,603.0,2934.0,384.0,224.0,1176.0,3466.0,50.0,2198.0,64.0,1582.0,39.0,501.0,792.0,1803.0,3249.0
gRNA_CDK7_targ_85,7930.0,2377.0,2389.0,3570.0,1865.0,713.0,2015.0,3393.0,1337.0,1987.0,11194.0,1615.0,1775.0,1831.0,574.0,3216.0,190.0,1319.0,346.0,408.0,1382.0,4152.0,234.0,5281.0,2471.0,1680.0,201.0,3889.0,560.0,1289.0,4246.0
