gRNA_id,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,ABE_SY-5609_10nM_REP1,ABE_SY-5609_10nM_REP2,ABE_SY-5609_10nM_REP3,ABE_SY-5609_100nM_REP1,ABE_SY-5609_100nM_REP2,ABE_SY-5609_100nM_REP3,Plasmid
gRNA_CDK8_targ_600,22.0,25.0,572.0,61.0,11.0,106.0,5.0,2.0,1.0,2.0,141.0,71.0,1987.0
gRNA_CDK8_targ_601,176.0,148.0,259.0,703.0,122.0,178.0,11.0,14.0,19.0,223.0,82.0,110.0,4834.0
gRNA_CDK8_targ_602,311.0,361.0,421.0,482.0,442.0,133.0,16.0,50.0,9.0,136.0,392.0,11.0,4667.0
gRNA_CDK8_targ_603,2436.0,1863.0,2247.0,3677.0,2751.0,1110.0,92.0,896.0,483.0,1994.0,712.0,175.0,9091.0
gRNA_CDK8_targ_604,1120.0,869.0,2837.0,1628.0,1263.0,233.0,95.0,481.0,11.0,463.0,409.0,397.0,4949.0
gRNA_CDK8_targ_605,2059.0,1315.0,2080.0,2438.0,1987.0,368.0,103.0,463.0,679.0,1142.0,1132.0,2348.0,11761.0
gRNA_CDK8_targ_606,241.0,574.0,1686.0,72.0,71.0,48.0,3.0,13.0,2200.0,15.0,2060.0,44.0,4915.0
gRNA_CDK8_targ_607,4463.0,4984.0,2844.0,9022.0,4232.0,2543.0,240.0,2109.0,3575.0,2423.0,3584.0,922.0,14027.0
gRNA_CDK8_targ_608,4144.0,2601.0,1055.0,7599.0,3944.0,1305.0,395.0,673.0,2172.0,2705.0,4220.0,3605.0,10037.0
gRNA_CDK8_targ_609,939.0,620.0,1986.0,1648.0,382.0,163.0,27.0,92.0,774.0,13.0,1229.0,863.0,5227.0
gRNA_CDK8_targ_610,183.0,329.0,712.0,924.0,110.0,104.0,13.0,281.0,7.0,68.0,458.0,393.0,3756.0
gRNA_CDK8_targ_611,119.0,6.0,1458.0,359.0,128.0,349.0,12.0,211.0,73.0,24.0,374.0,8.0,3715.0
gRNA_CDK8_targ_612,2241.0,2204.0,3255.0,3486.0,2316.0,908.0,112.0,692.0,1300.0,1719.0,5783.0,3193.0,13300.0
gRNA_CDK8_targ_613,6823.0,4499.0,5096.0,10620.0,9103.0,2628.0,454.0,2133.0,1220.0,2000.0,3476.0,12281.0,7876.0
gRNA_CDK8_targ_614,5939.0,2646.0,11607.0,9929.0,2207.0,1359.0,178.0,3162.0,4366.0,3172.0,3609.0,1826.0,8373.0
gRNA_CDK8_targ_615,351.0,291.0,334.0,679.0,205.0,268.0,13.0,3.0,340.0,4.0,506.0,9.0,2376.0
gRNA_CDK8_targ_616,666.0,865.0,3020.0,1517.0,897.0,345.0,146.0,495.0,315.0,934.0,972.0,1584.0,8661.0
gRNA_CDK8_targ_617,1822.0,268.0,230.0,2460.0,1808.0,279.0,94.0,227.0,517.0,346.0,596.0,777.0,7725.0
gRNA_CDK8_targ_618,116.0,204.0,634.0,395.0,366.0,263.0,8.0,231.0,39.0,227.0,221.0,24.0,2959.0
gRNA_CDK8_targ_619,639.0,736.0,956.0,1005.0,33.0,18.0,6.0,3.0,338.0,13.0,385.0,22.0,2899.0
gRNA_CDK8_targ_620,2071.0,1634.0,2151.0,3657.0,3690.0,571.0,123.0,409.0,2010.0,1282.0,2214.0,218.0,4533.0
gRNA_CDK8_targ_621,943.0,550.0,763.0,823.0,46.0,337.0,4.0,134.0,65.0,59.0,673.0,53.0,7181.0
gRNA_CDK8_targ_622,1165.0,420.0,2201.0,526.0,564.0,236.0,48.0,344.0,475.0,365.0,124.0,24.0,5708.0
gRNA_CDK8_targ_623,2297.0,1374.0,240.0,1666.0,397.0,185.0,80.0,634.0,24.0,1321.0,123.0,217.0,2947.0
gRNA_CDK8_targ_624,13.0,268.0,226.0,484.0,405.0,41.0,14.0,41.0,77.0,197.0,206.0,31.0,6626.0
gRNA_CDK8_targ_625,11.0,3.0,234.0,82.0,126.0,3.0,8.0,1.0,1.0,0.0,66.0,29.0,4423.0
gRNA_CDK8_targ_626,332.0,352.0,450.0,824.0,742.0,102.0,18.0,156.0,58.0,2.0,151.0,100.0,5580.0
gRNA_CDK8_targ_627,30.0,207.0,335.0,837.0,343.0,315.0,15.0,11.0,70.0,133.0,167.0,74.0,3183.0
gRNA_CDK8_targ_628,193.0,106.0,191.0,914.0,44.0,100.0,3.0,65.0,54.0,98.0,409.0,177.0,9276.0
gRNA_CDK8_targ_629,474.0,401.0,840.0,859.0,33.0,282.0,22.0,354.0,608.0,57.0,129.0,466.0,6330.0
gRNA_CDK8_targ_630,195.0,30.0,141.0,519.0,91.0,49.0,20.0,6.0,0.0,3.0,14.0,65.0,4467.0
gRNA_CDK8_targ_631,98.0,19.0,34.0,87.0,2.0,62.0,4.0,1.0,0.0,8.0,89.0,1.0,6240.0
gRNA_CDK8_targ_632,111.0,50.0,216.0,160.0,213.0,81.0,18.0,31.0,50.0,3.0,89.0,148.0,5456.0
gRNA_CDK8_targ_633,94.0,183.0,43.0,582.0,3.0,55.0,11.0,84.0,3.0,104.0,23.0,186.0,3919.0
gRNA_CDK8_targ_634,61.0,69.0,582.0,1428.0,20.0,270.0,11.0,102.0,80.0,32.0,80.0,20.0,4951.0
gRNA_CDK8_targ_635,408.0,322.0,678.0,317.0,544.0,259.0,24.0,41.0,14.0,210.0,206.0,111.0,5716.0
gRNA_CDK8_targ_636,1894.0,1222.0,5196.0,4872.0,1884.0,251.0,58.0,536.0,434.0,1299.0,926.0,1063.0,9537.0
gRNA_CDK8_targ_637,128.0,227.0,97.0,381.0,644.0,211.0,14.0,51.0,154.0,63.0,269.0,4.0,2382.0
gRNA_CDK8_targ_638,89.0,45.0,171.0,900.0,299.0,160.0,14.0,11.0,30.0,0.0,106.0,251.0,5083.0
gRNA_CDK8_targ_639,59.0,79.0,49.0,134.0,167.0,9.0,4.0,5.0,1.0,1.0,104.0,1.0,3537.0
gRNA_CDK8_targ_640,128.0,149.0,189.0,340.0,449.0,56.0,28.0,16.0,155.0,235.0,92.0,1701.0,2885.0
gRNA_CDK8_targ_641,185.0,49.0,86.0,859.0,117.0,176.0,3.0,9.0,240.0,6.0,314.0,14.0,4395.0
gRNA_CDK8_targ_642,69.0,103.0,468.0,495.0,1302.0,278.0,26.0,58.0,7.0,18.0,93.0,111.0,4059.0
gRNA_CDK8_targ_643,1200.0,2092.0,540.0,3248.0,362.0,679.0,31.0,1405.0,205.0,164.0,887.0,1124.0,7102.0
gRNA_CDK8_targ_644,4978.0,3005.0,4267.0,7296.0,2247.0,915.0,113.0,1640.0,1600.0,2009.0,1909.0,4061.0,13574.0
gRNA_CDK8_targ_645,1287.0,1442.0,1676.0,1090.0,1327.0,634.0,58.0,348.0,694.0,115.0,836.0,527.0,12879.0
gRNA_CDK8_targ_646,153.0,580.0,2191.0,1960.0,905.0,1234.0,37.0,64.0,540.0,967.0,998.0,237.0,3073.0
gRNA_CDK8_targ_647,15.0,255.0,1618.0,398.0,981.0,175.0,29.0,140.0,5.0,272.0,136.0,2823.0,3408.0
gRNA_CDK8_targ_648,3211.0,2871.0,1873.0,6947.0,5541.0,2262.0,223.0,1615.0,4592.0,2231.0,4978.0,680.0,10993.0
gRNA_CDK8_targ_649,201.0,484.0,1736.0,65.0,299.0,59.0,99.0,136.0,26.0,244.0,1404.0,679.0,6141.0
gRNA_CDK8_targ_650,4044.0,3511.0,6607.0,9609.0,5680.0,2132.0,232.0,2672.0,1653.0,3124.0,4881.0,2510.0,17502.0
gRNA_CDK8_targ_651,2179.0,4903.0,4487.0,4283.0,5004.0,1524.0,264.0,883.0,2736.0,3312.0,5949.0,7406.0,10878.0
gRNA_CDK8_targ_652,4104.0,2241.0,1478.0,4323.0,2426.0,1473.0,225.0,1030.0,1483.0,4146.0,1957.0,173.0,7910.0
gRNA_CDK8_targ_653,3991.0,5219.0,5025.0,9332.0,4254.0,2827.0,366.0,2380.0,1483.0,1394.0,3323.0,3542.0,9622.0
gRNA_CDK8_targ_654,6752.0,9532.0,14887.0,11463.0,7202.0,2819.0,551.0,2566.0,2986.0,5640.0,8917.0,8624.0,14853.0
gRNA_CDK8_targ_655,3918.0,4033.0,3940.0,11461.0,1887.0,1599.0,269.0,1160.0,1965.0,3138.0,1756.0,3712.0,15770.0
gRNA_CDK8_targ_656,586.0,1241.0,2595.0,950.0,1204.0,461.0,27.0,369.0,1828.0,1961.0,3717.0,4998.0,11589.0
gRNA_CDK8_targ_657,283.0,3888.0,755.0,3826.0,2787.0,1480.0,171.0,1071.0,733.0,1309.0,1753.0,2232.0,5997.0
gRNA_CDK8_targ_658,569.0,1160.0,1105.0,3001.0,1968.0,752.0,110.0,438.0,568.0,588.0,1526.0,806.0,3737.0
gRNA_CDK8_targ_659,1247.0,2507.0,2536.0,3014.0,3347.0,1106.0,113.0,433.0,272.0,1232.0,844.0,209.0,6666.0
gRNA_CDK8_targ_660,150.0,783.0,908.0,1580.0,444.0,138.0,52.0,126.0,13.0,429.0,45.0,49.0,4765.0
gRNA_CDK8_targ_661,8799.0,3111.0,6626.0,8013.0,2843.0,2537.0,227.0,990.0,5454.0,6451.0,3402.0,5663.0,11956.0
gRNA_CDK8_targ_662,489.0,157.0,865.0,81.0,34.0,139.0,3.0,60.0,11.0,93.0,311.0,2.0,3783.0
gRNA_CDK8_targ_663,2942.0,2790.0,1774.0,3852.0,2818.0,1277.0,122.0,1497.0,3313.0,1400.0,2583.0,20.0,5125.0
gRNA_CDK8_targ_664,8861.0,5224.0,10400.0,5852.0,4216.0,3178.0,731.0,4244.0,7223.0,6135.0,4738.0,11130.0,15078.0
gRNA_CDK8_targ_665,2887.0,2354.0,8397.0,3175.0,1377.0,2006.0,115.0,2861.0,299.0,2786.0,5763.0,5933.0,6816.0
gRNA_CDK8_targ_666,6321.0,7181.0,2774.0,11268.0,8012.0,2866.0,371.0,5977.0,2517.0,8533.0,12664.0,11933.0,6198.0
gRNA_CDK8_targ_667,2166.0,5786.0,11063.0,6973.0,6493.0,3267.0,1981.0,6127.0,1391.0,187.0,1920.0,53.0,8625.0
gRNA_CDK8_targ_668,4721.0,1566.0,7356.0,4920.0,4201.0,1846.0,152.0,1573.0,1612.0,2277.0,8468.0,4819.0,7950.0
gRNA_CDK8_targ_669,106.0,79.0,598.0,404.0,86.0,128.0,4.0,24.0,95.0,40.0,74.0,162.0,3119.0
gRNA_CDK8_targ_670,367.0,388.0,980.0,805.0,933.0,124.0,55.0,98.0,11.0,81.0,174.0,968.0,5974.0
gRNA_CDK8_targ_671,43.0,145.0,186.0,675.0,44.0,77.0,5.0,33.0,8.0,28.0,251.0,1156.0,6106.0
gRNA_CDK8_targ_672,746.0,729.0,737.0,2178.0,1291.0,311.0,54.0,100.0,457.0,598.0,255.0,1897.0,6807.0
gRNA_CDK8_targ_673,126.0,31.0,286.0,50.0,965.0,67.0,22.0,3.0,49.0,11.0,79.0,11.0,5790.0
gRNA_CDK8_targ_674,20.0,145.0,31.0,310.0,61.0,18.0,5.0,22.0,14.0,41.0,27.0,208.0,4464.0
gRNA_CDK8_targ_675,520.0,247.0,4280.0,590.0,130.0,615.0,90.0,163.0,128.0,18.0,253.0,171.0,3767.0
gRNA_CDK8_targ_676,361.0,566.0,1008.0,1560.0,3282.0,1446.0,115.0,619.0,10.0,848.0,1362.0,10.0,6089.0
gRNA_CDK8_targ_677,3213.0,2420.0,2675.0,6669.0,5173.0,2737.0,374.0,747.0,3168.0,4070.0,1410.0,2084.0,8157.0
gRNA_CDK8_targ_678,442.0,419.0,710.0,591.0,641.0,434.0,26.0,146.0,12.0,188.0,670.0,1469.0,8567.0
gRNA_CDK8_targ_679,1766.0,2340.0,950.0,3489.0,1684.0,1384.0,136.0,1058.0,3780.0,1820.0,2509.0,2254.0,7316.0
gRNA_CDK8_targ_680,363.0,551.0,1048.0,508.0,923.0,151.0,40.0,185.0,65.0,137.0,407.0,334.0,6044.0
gRNA_CDK8_targ_681,827.0,74.0,545.0,13.0,18.0,29.0,4.0,13.0,3.0,3.0,397.0,65.0,4468.0
gRNA_CDK8_targ_682,737.0,296.0,37.0,947.0,69.0,43.0,29.0,2.0,441.0,5.0,54.0,19.0,4356.0
gRNA_CDK8_targ_683,283.0,583.0,969.0,1528.0,864.0,186.0,21.0,254.0,12.0,686.0,477.0,490.0,6140.0
gRNA_CDK8_targ_684,17.0,819.0,614.0,2160.0,818.0,247.0,27.0,257.0,1040.0,159.0,326.0,19.0,5870.0
gRNA_CDK8_targ_685,8831.0,6580.0,2090.0,5809.0,4046.0,5129.0,618.0,3575.0,2286.0,4367.0,4048.0,3951.0,4472.0
gRNA_CDK8_targ_686,5696.0,3741.0,9608.0,6395.0,3337.0,901.0,123.0,2945.0,1121.0,5250.0,2969.0,4050.0,5826.0
gRNA_CDK8_targ_687,1527.0,2313.0,1504.0,2770.0,2170.0,949.0,59.0,1383.0,793.0,4048.0,5723.0,1020.0,3184.0
gRNA_CDK8_targ_688,6091.0,9257.0,13662.0,14027.0,5718.0,4762.0,626.0,4151.0,3676.0,5790.0,15683.0,7786.0,18634.0
gRNA_CDK8_targ_689,9343.0,8870.0,10013.0,14710.0,12103.0,6493.0,859.0,7197.0,10164.0,12318.0,23714.0,3474.0,12395.0
gRNA_CDK8_targ_690,16396.0,9774.0,14312.0,19637.0,8715.0,8294.0,328.0,4371.0,13683.0,15772.0,16574.0,20979.0,20647.0
gRNA_CDK8_targ_691,2450.0,2609.0,9142.0,6477.0,3006.0,968.0,446.0,1605.0,1089.0,3048.0,4837.0,4701.0,5550.0
gRNA_CDK8_targ_692,1885.0,2382.0,2494.0,2250.0,692.0,1466.0,137.0,782.0,374.0,1110.0,3919.0,729.0,6931.0
gRNA_CDK8_targ_693,92.0,674.0,1372.0,1297.0,487.0,465.0,36.0,578.0,418.0,584.0,551.0,219.0,3613.0
gRNA_CDK8_targ_694,4078.0,1958.0,2591.0,1478.0,1390.0,1964.0,136.0,1941.0,2144.0,1292.0,3181.0,1111.0,4515.0
gRNA_CDK8_targ_695,7335.0,7031.0,13812.0,14158.0,3865.0,4556.0,447.0,7689.0,4724.0,3287.0,4141.0,3823.0,11967.0
gRNA_CDK8_targ_696,1480.0,1096.0,681.0,1790.0,605.0,505.0,22.0,20.0,1376.0,551.0,2588.0,348.0,2716.0
gRNA_CDK8_targ_697,4693.0,8409.0,13295.0,9099.0,1564.0,4882.0,679.0,2580.0,2368.0,5382.0,3973.0,8101.0,6408.0
gRNA_CDK8_targ_698,13228.0,10184.0,4343.0,12381.0,11402.0,4343.0,816.0,4347.0,13190.0,7479.0,18177.0,5593.0,9681.0
gRNA_CDK8_targ_699,640.0,1678.0,4851.0,2389.0,1436.0,779.0,234.0,819.0,302.0,115.0,1101.0,2040.0,7787.0
gRNA_CDK8_targ_700,492.0,5334.0,7566.0,9892.0,4828.0,3360.0,370.0,2224.0,2338.0,518.0,2709.0,7439.0,6033.0
gRNA_CDK8_targ_701,3713.0,3963.0,2136.0,7857.0,1118.0,1033.0,121.0,1040.0,2768.0,3841.0,4175.0,282.0,3720.0
gRNA_CDK8_targ_702,812.0,920.0,2133.0,956.0,4132.0,974.0,122.0,364.0,23.0,258.0,1374.0,147.0,3584.0
gRNA_CDK8_targ_703,1791.0,1797.0,7475.0,5240.0,6703.0,2420.0,189.0,1141.0,1018.0,3385.0,2202.0,4871.0,6202.0
gRNA_CDK8_targ_704,8434.0,5175.0,1969.0,5952.0,4762.0,2340.0,173.0,2656.0,5771.0,3180.0,5101.0,2051.0,6570.0
gRNA_CDK8_targ_705,3808.0,1052.0,1078.0,4246.0,797.0,1402.0,100.0,1603.0,2932.0,254.0,866.0,3435.0,7709.0
gRNA_CDK8_targ_706,171.0,83.0,1770.0,330.0,816.0,604.0,22.0,378.0,624.0,187.0,132.0,1702.0,7181.0
gRNA_CDK8_targ_707,6662.0,6853.0,6827.0,7776.0,12547.0,2682.0,476.0,4143.0,6068.0,3587.0,4685.0,18460.0,9607.0
gRNA_CDK8_targ_708,1716.0,2309.0,1953.0,4190.0,2404.0,983.0,97.0,454.0,94.0,2285.0,958.0,736.0,9185.0
gRNA_CDK8_targ_709,8322.0,4578.0,8801.0,7030.0,6844.0,2818.0,351.0,3648.0,5334.0,6890.0,10433.0,7104.0,9693.0
gRNA_CDK8_targ_710,669.0,501.0,3619.0,2229.0,2671.0,298.0,77.0,43.0,26.0,540.0,3274.0,1377.0,4061.0
gRNA_CDK8_targ_711,10247.0,5679.0,14296.0,10767.0,4716.0,5753.0,736.0,4651.0,6978.0,3744.0,9711.0,20324.0,15221.0
gRNA_CDK8_targ_712,4185.0,1958.0,5835.0,2886.0,2276.0,1816.0,694.0,1206.0,1893.0,1791.0,9054.0,7580.0,7899.0
gRNA_CDK8_targ_713,5715.0,5898.0,4201.0,8466.0,9477.0,4587.0,807.0,5826.0,13617.0,4674.0,5429.0,7035.0,8665.0
gRNA_CDK8_targ_714,7409.0,6274.0,3854.0,10202.0,1998.0,3381.0,367.0,6186.0,8746.0,10620.0,5552.0,159.0,5323.0
gRNA_CDK8_targ_715,27357.0,16198.0,13398.0,27078.0,12309.0,11015.0,1513.0,17861.0,20759.0,16411.0,17539.0,10163.0,16965.0
gRNA_CDK8_targ_716,2379.0,3156.0,2546.0,6826.0,5231.0,1491.0,254.0,525.0,2513.0,1768.0,5357.0,866.0,3623.0
gRNA_CDK8_targ_717,369.0,219.0,1225.0,531.0,443.0,227.0,36.0,27.0,10.0,49.0,411.0,57.0,4386.0
gRNA_CDK8_targ_718,9075.0,7019.0,3403.0,8566.0,3801.0,3878.0,311.0,4107.0,4489.0,5701.0,5078.0,1158.0,8333.0
gRNA_CDK8_targ_719,3503.0,5336.0,4872.0,5897.0,3885.0,3237.0,366.0,1280.0,1667.0,5966.0,1096.0,304.0,8728.0
gRNA_CDK8_targ_720,12310.0,5022.0,16385.0,11001.0,5756.0,6132.0,299.0,3320.0,7747.0,5085.0,10190.0,9641.0,12007.0
gRNA_CDK8_targ_721,4714.0,3820.0,3012.0,6308.0,5986.0,3777.0,421.0,2344.0,1843.0,5585.0,1728.0,2207.0,7544.0
gRNA_CDK8_targ_722,16868.0,9167.0,4813.0,15826.0,12651.0,7163.0,631.0,5500.0,11430.0,9105.0,7523.0,6462.0,8933.0
gRNA_CDK8_targ_723,14826.0,16275.0,32549.0,21010.0,16027.0,10045.0,2136.0,8771.0,11593.0,12954.0,23024.0,19273.0,22152.0
gRNA_CDK8_targ_724,14802.0,13381.0,10697.0,22954.0,11288.0,8438.0,1071.0,7240.0,12091.0,14103.0,16839.0,4240.0,10432.0
gRNA_CDK8_targ_725,27266.0,16716.0,26306.0,21478.0,8552.0,15306.0,1748.0,23159.0,27072.0,18246.0,16762.0,12976.0,5912.0
gRNA_CDK8_targ_726,9450.0,7842.0,12548.0,15908.0,10318.0,4294.0,1250.0,7291.0,13103.0,7330.0,11474.0,6631.0,9943.0
gRNA_CDK8_targ_727,3170.0,3440.0,3501.0,1500.0,4122.0,1710.0,499.0,2559.0,1922.0,2156.0,4130.0,2948.0,2020.0
gRNA_CDK8_targ_728,5951.0,5478.0,4697.0,9997.0,1074.0,1583.0,301.0,3886.0,4051.0,3367.0,720.0,28.0,936.0
gRNA_CDK8_targ_729,32959.0,19089.0,8613.0,30959.0,22767.0,16331.0,3247.0,21874.0,17712.0,30072.0,26179.0,12288.0,5266.0
gRNA_CDK8_targ_730,3896.0,6200.0,12634.0,6921.0,4577.0,4593.0,794.0,2086.0,3501.0,4129.0,2926.0,20378.0,2295.0
gRNA_CDK8_targ_731,11291.0,7837.0,18938.0,12598.0,3701.0,8513.0,965.0,8399.0,1988.0,10196.0,17317.0,4543.0,12746.0
gRNA_CDK8_targ_732,15868.0,12841.0,17028.0,22696.0,18363.0,8673.0,1343.0,10105.0,16117.0,14986.0,19975.0,28146.0,13655.0
gRNA_CDK8_targ_733,12897.0,6741.0,8086.0,9041.0,3631.0,4342.0,279.0,4066.0,6134.0,3395.0,6718.0,6567.0,9532.0
gRNA_CDK8_targ_734,9786.0,6950.0,4769.0,8393.0,5865.0,3871.0,288.0,7823.0,14630.0,6209.0,8018.0,486.0,3759.0
gRNA_CDK8_targ_735,15527.0,14949.0,11666.0,21181.0,15018.0,11987.0,1100.0,16022.0,23764.0,10324.0,20236.0,31646.0,10646.0
gRNA_CDK8_targ_736,4943.0,8022.0,1611.0,8304.0,4141.0,3548.0,219.0,3706.0,908.0,6823.0,8702.0,1345.0,6235.0
gRNA_CDK8_targ_737,4486.0,5309.0,10350.0,12023.0,11290.0,5263.0,640.0,8637.0,1387.0,2519.0,18261.0,20480.0,7433.0
gRNA_CDK8_targ_738,19054.0,13808.0,9614.0,18653.0,8866.0,13425.0,1612.0,13872.0,15897.0,11032.0,40059.0,11324.0,12099.0
gRNA_CDK8_targ_739,12663.0,10257.0,7751.0,13617.0,5922.0,7904.0,1294.0,15148.0,4331.0,10276.0,18958.0,13989.0,14954.0
gRNA_CDK8_targ_740,20301.0,16792.0,17607.0,23507.0,10044.0,9832.0,1974.0,16954.0,11927.0,19802.0,39559.0,27938.0,14857.0
gRNA_CDK8_targ_741,25793.0,15881.0,19029.0,21131.0,7837.0,12261.0,2464.0,21612.0,18551.0,15268.0,17293.0,4837.0,10643.0
gRNA_CDK8_targ_742,12913.0,15847.0,27736.0,30468.0,13857.0,14378.0,2709.0,22862.0,10617.0,23920.0,27546.0,13369.0,8351.0
gRNA_CDK8_targ_743,6358.0,4737.0,12181.0,8012.0,8438.0,5031.0,735.0,4196.0,7533.0,6006.0,11998.0,5300.0,9495.0
gRNA_CDK8_targ_744,6775.0,4286.0,10271.0,4151.0,1637.0,2786.0,789.0,8221.0,3709.0,4492.0,7845.0,3795.0,8904.0
gRNA_CDK8_targ_745,3099.0,2409.0,2549.0,3936.0,2432.0,743.0,56.0,921.0,2102.0,1184.0,1038.0,2570.0,8985.0
gRNA_CDK8_targ_746,3574.0,2980.0,10781.0,12054.0,1902.0,2129.0,117.0,2306.0,1232.0,1045.0,5321.0,114.0,7513.0
gRNA_CDK8_targ_747,3204.0,3264.0,1451.0,3531.0,3436.0,2720.0,224.0,2255.0,3674.0,4102.0,5640.0,1215.0,8008.0
gRNA_CDK8_targ_748,1181.0,1846.0,2298.0,1595.0,274.0,834.0,82.0,345.0,780.0,1091.0,1382.0,583.0,7287.0
gRNA_CDK8_targ_749,17251.0,8319.0,5838.0,19307.0,3099.0,6702.0,1151.0,11557.0,10800.0,12576.0,10236.0,6800.0,10679.0
gRNA_CDK8_targ_750,6207.0,7971.0,157.0,8703.0,3019.0,4784.0,577.0,6909.0,449.0,2265.0,2977.0,23410.0,3335.0
gRNA_CDK8_targ_751,2744.0,3025.0,2474.0,5040.0,3345.0,717.0,144.0,1991.0,3718.0,2091.0,2847.0,27.0,964.0
gRNA_CDK8_targ_752,5583.0,7193.0,2597.0,10946.0,249.0,2885.0,210.0,3561.0,7622.0,4742.0,1433.0,7924.0,2831.0
gRNA_CDK8_targ_753,5416.0,5102.0,360.0,9391.0,5611.0,3580.0,484.0,6589.0,6551.0,2691.0,2120.0,302.0,857.0
gRNA_CDK8_targ_754,28782.0,11122.0,28503.0,16621.0,20478.0,10763.0,1715.0,10977.0,36693.0,19179.0,16648.0,16224.0,20074.0
gRNA_CDK8_targ_755,7284.0,4565.0,7243.0,8406.0,3298.0,4653.0,509.0,3631.0,1813.0,2585.0,3999.0,1660.0,9865.0
gRNA_CDK8_targ_756,3888.0,3957.0,3093.0,6483.0,1569.0,4048.0,277.0,1435.0,290.0,3447.0,6127.0,3562.0,7676.0
gRNA_CDK8_targ_757,3019.0,839.0,5178.0,3439.0,917.0,1197.0,130.0,1655.0,135.0,2382.0,1038.0,2178.0,7290.0
gRNA_CDK8_targ_758,215.0,325.0,298.0,248.0,84.0,229.0,15.0,87.0,28.0,30.0,28.0,1017.0,1222.0
gRNA_CDK8_targ_759,3658.0,3723.0,3771.0,3456.0,760.0,2563.0,266.0,528.0,2705.0,4016.0,3543.0,647.0,2606.0
gRNA_CDK8_targ_760,484.0,1919.0,14290.0,2322.0,324.0,404.0,56.0,3789.0,83.0,13.0,1902.0,1484.0,2957.0
gRNA_CDK8_targ_761,1266.0,513.0,1169.0,846.0,664.0,772.0,14.0,837.0,5.0,808.0,497.0,10212.0,1726.0
gRNA_CDK8_targ_762,1964.0,415.0,2235.0,536.0,1728.0,610.0,153.0,658.0,17.0,13.0,3231.0,934.0,6685.0
gRNA_CDK8_targ_763,10300.0,4929.0,4694.0,14112.0,6909.0,5618.0,913.0,4481.0,9660.0,5076.0,2482.0,5611.0,8617.0
gRNA_CDK8_targ_764,1131.0,3326.0,4119.0,2373.0,4407.0,655.0,369.0,762.0,921.0,4081.0,4827.0,4130.0,8699.0
gRNA_CDK8_targ_765,7726.0,10833.0,6684.0,13094.0,3763.0,4081.0,1049.0,8982.0,9913.0,8531.0,16338.0,8702.0,9176.0
gRNA_CDK8_targ_766,8181.0,7342.0,9156.0,11103.0,8041.0,3728.0,774.0,5868.0,10969.0,6720.0,9745.0,15423.0,13698.0
gRNA_CDK8_targ_767,13408.0,5402.0,17293.0,8872.0,3486.0,6038.0,1206.0,11421.0,11973.0,2221.0,9852.0,1667.0,13284.0
gRNA_CDK8_targ_768,12259.0,16261.0,16471.0,22280.0,11242.0,8012.0,802.0,8393.0,13984.0,9724.0,22588.0,10842.0,10711.0
gRNA_CDK8_targ_769,9987.0,13250.0,17856.0,19211.0,11040.0,8233.0,465.0,9077.0,16948.0,6463.0,9295.0,11037.0,16483.0
gRNA_CDK8_targ_770,8582.0,5148.0,4775.0,12990.0,3452.0,4838.0,609.0,5525.0,4706.0,7833.0,4236.0,1363.0,8431.0
gRNA_CDK8_targ_771,25.0,47.0,22.0,212.0,6.0,30.0,4.0,4.0,3.0,3.0,66.0,37.0,6933.0
gRNA_CDK8_targ_772,193.0,130.0,50.0,769.0,348.0,142.0,10.0,44.0,238.0,12.0,62.0,375.0,3894.0
gRNA_CDK8_targ_773,65.0,179.0,346.0,420.0,323.0,94.0,12.0,26.0,128.0,104.0,57.0,171.0,3712.0
gRNA_CDK8_targ_774,245.0,87.0,313.0,193.0,1.0,92.0,6.0,10.0,110.0,7.0,51.0,299.0,4270.0
gRNA_CDK8_targ_775,225.0,213.0,1001.0,506.0,1000.0,574.0,50.0,70.0,113.0,959.0,248.0,244.0,3832.0
gRNA_CDK8_targ_776,51.0,8.0,601.0,74.0,142.0,34.0,2.0,1.0,2.0,15.0,236.0,15.0,3628.0
gRNA_CDK8_targ_777,646.0,1311.0,1118.0,1815.0,5560.0,366.0,162.0,682.0,24.0,267.0,958.0,2549.0,4169.0
gRNA_CDK8_targ_778,1411.0,602.0,2969.0,2084.0,981.0,720.0,48.0,275.0,773.0,946.0,606.0,215.0,5807.0
gRNA_CDK8_targ_779,1166.0,1286.0,2428.0,2892.0,1602.0,512.0,74.0,481.0,811.0,684.0,151.0,1655.0,4262.0
gRNA_CDK8_targ_780,7125.0,6508.0,13127.0,15950.0,6248.0,5876.0,323.0,6079.0,5532.0,8464.0,4869.0,2995.0,11371.0
gRNA_CDK8_targ_781,1479.0,1928.0,3970.0,4502.0,1058.0,1589.0,149.0,329.0,1149.0,937.0,2597.0,1259.0,6356.0
gRNA_CDK8_targ_782,9995.0,5418.0,6261.0,12311.0,5508.0,3902.0,345.0,4132.0,7069.0,5878.0,9446.0,2905.0,9951.0
gRNA_CDK8_targ_783,4424.0,5228.0,3864.0,5801.0,4984.0,1938.0,350.0,7047.0,1345.0,3924.0,4045.0,3591.0,9597.0
