gRNA_id,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,CBE_BSJ-4-116_REP1,CBE_BSJ-4-116_REP2,CBE_BSJ-4-116_REP3,CBE_CDK12-IN-2_REP1,CBE_CDK12-IN-2_REP2,CBE_CDK12-IN-2_REP3,CBE_HQ461_REP1,CBE_HQ461_REP2,CBE_HQ461_REP3,PLASMID_LIBRARY
gRNA_CDK12_targ_3938,479.0,96.0,95.0,29.0,28.0,93.0,12.0,51.0,120.0,365.0,52.0,120.0,549.0,23.0,328.0,3352.0
gRNA_CDK12_targ_3939,1074.0,144.0,383.0,87.0,181.0,66.0,725.0,695.0,345.0,726.0,194.0,1114.0,448.0,97.0,521.0,7166.0
gRNA_CDK12_targ_3940,48.0,8.0,36.0,1.0,0.0,5.0,3.0,1.0,20.0,2.0,2.0,13.0,32.0,3.0,38.0,1380.0
gRNA_CDK12_targ_3941,431.0,364.0,580.0,334.0,207.0,680.0,2416.0,1657.0,572.0,1106.0,249.0,2060.0,518.0,167.0,2608.0,3277.0
gRNA_CDK12_targ_3942,721.0,104.0,379.0,141.0,397.0,92.0,235.0,58.0,194.0,544.0,47.0,256.0,103.0,494.0,373.0,484.0
gRNA_CDK12_targ_3943,233.0,658.0,369.0,325.0,351.0,656.0,310.0,46.0,584.0,1230.0,266.0,1168.0,1492.0,104.0,237.0,2866.0
gRNA_CDK12_targ_3944,2123.0,238.0,538.0,534.0,202.0,439.0,176.0,435.0,367.0,777.0,174.0,263.0,651.0,434.0,1241.0,5624.0
gRNA_CDK12_targ_3945,879.0,240.0,1002.0,102.0,479.0,95.0,120.0,470.0,1682.0,323.0,50.0,645.0,79.0,119.0,488.0,2143.0
gRNA_CDK12_targ_3946,639.0,29.0,185.0,54.0,11.0,8.0,2.0,23.0,100.0,191.0,3.0,124.0,274.0,35.0,326.0,1891.0
gRNA_CDK12_targ_3947,926.0,74.0,478.0,508.0,123.0,11.0,16.0,15.0,19.0,402.0,49.0,1727.0,480.0,605.0,595.0,4028.0
gRNA_CDK12_targ_3948,577.0,140.0,147.0,23.0,61.0,10.0,27.0,289.0,47.0,181.0,14.0,6.0,207.0,9.0,435.0,3595.0
gRNA_CDK12_targ_3949,2763.0,1340.0,2618.0,847.0,1447.0,210.0,1151.0,4892.0,2343.0,812.0,241.0,649.0,586.0,2286.0,2786.0,4319.0
gRNA_CDK13_targ_3950,268.0,1383.0,685.0,1891.0,8650.0,3270.0,708.0,1205.0,5697.0,1663.0,1059.0,20.0,1262.0,1276.0,2429.0,81.0
gRNA_CDK13_targ_3951,9933.0,3494.0,3643.0,15311.0,10799.0,4249.0,5443.0,6842.0,5683.0,18008.0,1368.0,7363.0,2579.0,27714.0,5538.0,524.0
gRNA_CDK13_targ_3952,3324.0,1381.0,1052.0,8619.0,5839.0,7719.0,1402.0,6703.0,3396.0,10233.0,2539.0,2039.0,7225.0,1835.0,5189.0,1193.0
gRNA_CDK13_targ_3953,6028.0,1264.0,4001.0,4486.0,389.0,2015.0,434.0,4970.0,832.0,1232.0,1195.0,279.0,857.0,352.0,558.0,39.0
gRNA_CDK13_targ_3954,234.0,1521.0,1497.0,3600.0,1896.0,849.0,2439.0,690.0,1462.0,5557.0,410.0,567.0,363.0,82.0,3596.0,7.0
gRNA_CDK13_targ_3955,2814.0,5816.0,5858.0,12037.0,8618.0,3050.0,8050.0,10992.0,7752.0,11595.0,6185.0,10427.0,6469.0,19201.0,3174.0,98.0
gRNA_CDK13_targ_3956,1926.0,496.0,792.0,4378.0,4626.0,2616.0,2299.0,5237.0,4275.0,5678.0,3428.0,1760.0,667.0,4127.0,2451.0,30.0
gRNA_CDK13_targ_3957,2428.0,394.0,1943.0,7987.0,2054.0,3171.0,609.0,904.0,690.0,3671.0,890.0,2923.0,774.0,573.0,224.0,269.0
gRNA_CDK13_targ_3958,325.0,85.0,8.0,318.0,117.0,836.0,69.0,250.0,96.0,0.0,783.0,168.0,181.0,24.0,2342.0,28.0
gRNA_CDK13_targ_3959,45.0,57.0,113.0,205.0,357.0,142.0,736.0,358.0,201.0,1636.0,26.0,110.0,89.0,577.0,204.0,57.0
gRNA_CDK13_targ_3960,924.0,389.0,33.0,843.0,3149.0,1128.0,1158.0,518.0,361.0,1519.0,4820.0,6514.0,479.0,1620.0,1255.0,1423.0
gRNA_CDK13_targ_3961,896.0,102.0,164.0,2349.0,827.0,375.0,1735.0,830.0,1196.0,1210.0,436.0,384.0,241.0,208.0,405.0,894.0
gRNA_CDK13_targ_3962,241.0,237.0,58.0,1308.0,3349.0,120.0,5.0,304.0,916.0,69.0,2135.0,363.0,339.0,47.0,14649.0,515.0
gRNA_CDK13_targ_3963,176.0,1122.0,554.0,1279.0,802.0,2530.0,782.0,91.0,415.0,535.0,1172.0,1414.0,1292.0,281.0,2982.0,302.0
gRNA_CDK13_targ_3964,257.0,1180.0,41.0,535.0,1141.0,96.0,280.0,2767.0,543.0,1824.0,740.0,1555.0,2251.0,2768.0,698.0,56.0
