unique_id,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_CDK19_targ_6273_3799,5327,0,5327,307,5019,1,283,4864,5019,180,1,178,1,91.3084287591515,94.21813403416557,5.312558663412803,3.379012577435705,0.018772292096865026,3.3414679932419746,0.018772292096865026
gRNA_CDK19_targ_6274_3800,3716,1,3715,1856,1848,11,117,1,1848,3597,340,3069,188,0.026917900403768503,49.7442799461642,3.149394347240915,96.82368775235531,9.152086137281291,82.61103633916555,5.060565275908479
gRNA_CDK19_targ_6275_3801,7662,0,7662,2125,3839,1698,390,0,3839,7272,1,5566,1705,0.0,50.10441138084051,5.090054815974941,94.90994518402506,0.013051422605063952,72.64421821978596,22.252675541634037
gRNA_CDK19_targ_6275_3802,7662,0,7662,407,5627,1628,390,1670,5627,5602,2,3967,1633,21.7958757504568,73.44035499869486,5.090054815974941,73.11406943356826,0.026102845210127904,51.7749934742887,21.312973114069433
gRNA_CDK19_targ_6275_3803,7662,0,7662,409,3913,3340,390,3691,3913,3581,3,235,3343,48.17280083529105,51.07021665361524,5.090054815974941,46.73714434873401,0.03915426781519186,3.067084312190029,43.63090576872879
gRNA_CDK19_targ_6276_3804,6791,0,6791,1841,4934,16,179,206,4934,6406,3,6370,33,3.033426594021499,72.65498453835959,2.635841554999264,94.33073185097923,0.044176115446915035,93.80061846561625,0.48593726991606534
gRNA_CDK19_targ_6279_3805,2297,5,2292,37,896,1359,18,11,896,2263,10,838,1415,0.4799301919720768,39.09249563699825,0.7853403141361256,98.73472949389179,0.4363001745200698,36.56195462478185,61.73647469458988
gRNA_CDK19_targ_6279_3806,2297,4,2293,545,1025,723,18,0,1025,2275,4,1473,798,0.0,44.70126471870912,0.7849978194505015,99.21500218054949,0.17444395987788924,64.23898822503271,34.8015699956389
gRNA_CDK19_targ_6279_3807,2297,5,2292,547,1076,669,18,333,1076,1941,15,1182,744,14.528795811518325,46.94589877835951,0.7853403141361256,84.68586387434554,0.6544502617801047,51.57068062827225,32.460732984293195
gRNA_CDK19_targ_6280_3808,1496,354,1142,0,1120,22,0,0,1120,1142,529,414,199,0.0,98.07355516637479,0.0,100.0,46.32224168126095,36.25218914185639,17.425569176882664
