unique_id,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_CDK19_targ_6273_3799,5951,0,5951,37,5911,3,33,5139,5911,779,1,775,3,86.35523441438414,99.32784405982189,0.5545286506469501,13.090236934968914,0.016803898504453033,13.023021340951102,0.050411695513359105
gRNA_CDK19_targ_6274_3800,2580,2,2578,1168,1376,34,1,0,1376,2577,1,2540,36,0.0,53.374709076803725,0.038789759503491075,99.96121024049651,0.038789759503491075,98.52598913886735,1.3964313421256789
gRNA_CDK19_targ_6275_3801,893,0,893,151,736,6,125,82,736,686,5,675,6,9.182530795072788,82.4188129899216,13.997760358342665,76.81970884658455,0.5599104143337066,75.58790593505039,0.6718924972004479
gRNA_CDK19_targ_6275_3802,893,0,893,221,661,11,125,14,661,754,5,738,11,1.5677491601343785,74.02015677491602,13.997760358342665,84.43449048152296,0.5599104143337066,82.6427771556551,1.2318029115341544
gRNA_CDK19_targ_6275_3803,893,0,893,138,652,103,125,608,652,160,5,52,103,68.08510638297872,73.01231802911533,13.997760358342665,17.91713325867861,0.5599104143337066,5.823068309070549,11.534154535274356
gRNA_CDK19_targ_6276_3804,4406,0,4406,597,3793,16,564,24,3793,3818,6,2479,1333,0.5447117566954154,86.08715388107126,12.800726282342263,86.65456196096233,0.13617793917385385,56.26418520199727,30.254198819791196
gRNA_CDK19_targ_6279_3805,4267,412,3855,796,3044,15,0,0,3044,3855,432,3270,153,0.0,78.96238651102465,0.0,100.0,11.206225680933853,84.8249027237354,3.968871595330739
gRNA_CDK19_targ_6279_3806,4267,412,3855,32,1615,2208,0,0,1615,3855,5,1638,2212,0.0,41.893644617380026,0.0,100.0,0.12970168612191957,42.490272373540854,57.38002594033722
gRNA_CDK19_targ_6279_3807,4267,412,3855,255,3026,574,0,1295,3026,2560,12,1951,597,33.59273670557717,78.49546044098574,0.0,66.40726329442282,0.311284046692607,50.60959792477302,15.486381322957198
gRNA_CDK19_targ_6280_3808,40088,615,39473,8,38530,935,3,4,38530,39466,4,32898,6564,0.010133508980822334,97.61102525777113,0.00760013173561675,99.98226635928356,0.010133508980822334,83.34304461277328,16.62908823752945
gRNA_CDK19_targ_6280_3809,40088,612,39476,8,38765,703,3,3,38765,39470,7,33131,6332,0.00759955415948931,98.19890566420104,0.00759955415948931,99.98480089168102,0.01773229303880839,83.92694295268011,16.040125645962103
gRNA_CDK19_targ_6280_3810,40088,32,40056,3,39370,683,3,31484,39370,8569,4605,1659,2305,78.59996005592171,98.28739764329939,0.007489514679448772,21.39255042939884,11.496405032953865,4.141701617735171,5.754443778709806
gRNA_CDK19_targ_6284_3811,11243,0,11243,708,10447,88,171,6626,10447,4446,510,3825,111,58.93444810104065,92.92003913546206,1.5209463666281242,39.544605532331225,4.536155830294406,34.02116872720804,0.9872809748287824
gRNA_CDK19_targ_6286_3812,3163,0,3163,558,934,1671,508,1,934,2654,19,964,1671,0.03161555485298767,29.528928232690483,16.060701865317736,83.90768257982928,0.6006955422067657,30.477394878280112,52.8295921593424
gRNA_CDK19_targ_6287_3813,1446,0,1446,13,1420,13,12,1,1420,1433,0,1418,15,0.06915629322268327,98.20193637621023,0.8298755186721992,99.10096818810513,0.0,98.06362378976486,1.0373443983402488
gRNA_CDK19_targ_6288_3814,4910,0,4910,2333,2543,34,608,937,2543,3365,145,3180,40,19.083503054989816,51.79226069246435,12.382892057026476,68.5336048879837,2.9531568228105907,64.76578411405295,0.8146639511201629
gRNA_CDK19_targ_6289_3815,813,0,813,759,47,7,6,0,47,807,1,798,8,0.0,5.781057810578106,0.7380073800738007,99.2619926199262,0.12300123001230012,98.1549815498155,0.984009840098401
gRNA_CDK19_targ_6291_3816,3841,1334,2507,7,2498,2,3,0,2498,2504,1,2499,4,0.0,99.64100518548065,0.11966493817311527,99.88033506182688,0.03988831272437176,99.68089349820502,0.15955325089748704
gRNA_CDK19_targ_6291_3817,3841,1334,2507,4,1779,724,3,0,1779,2504,1,1778,725,0.0,70.96130833665735,0.11966493817311527,99.88033506182688,0.03988831272437176,70.921420023933,28.919026725169527
gRNA_CDK19_targ_6291_3818,3841,1334,2507,1180,1320,7,3,0,1320,2504,0,2495,9,0.0,52.65257279617073,0.11966493817311527,99.88033506182688,0.0,99.52134024730755,0.35899481451934584
gRNA_CDK19_targ_6291_3819,3841,1334,2507,5,2500,2,3,437,2500,2067,2,2062,3,17.431192660550458,99.7207818109294,0.11966493817311527,82.44914240127642,0.07977662544874352,82.24970083765457,0.11966493817311527
gRNA_CDK19_targ_6291_3820,3841,1334,2507,5,1323,1179,3,0,1323,2504,1,1324,1179,0.0,52.77223773434384,0.11966493817311527,99.88033506182688,0.03988831272437176,52.81212604706821,47.02832070203431
gRNA_CDK19_targ_6291_3821,3841,1334,2507,722,1324,461,3,1,1324,2503,1,2040,462,0.03988831272437176,52.81212604706821,0.11966493817311527,99.84044674910251,0.03988831272437176,81.3721579577184,18.428400478659754
gRNA_CDK19_targ_6291_3822,3841,1334,2507,5,1785,717,3,1270,1785,1234,1,515,718,50.65815715995213,71.20063821300359,0.11966493817311527,49.22217790187475,0.03988831272437176,20.542481053051457,28.639808536098922
gRNA_CDK19_targ_6292_3823,1684,1,1683,15,1663,5,12,1,1663,1670,0,1664,6,0.05941770647653001,98.8116458704694,0.7130124777183601,99.22756981580511,0.0,98.87106357694593,0.35650623885918004
gRNA_CDK19_targ_6292_3824,1684,1,1683,17,1659,7,12,0,1659,1671,1,1662,8,0.0,98.57397504456328,0.7130124777183601,99.28698752228165,0.05941770647653001,98.75222816399287,0.4753416518122401
gRNA_CDK19_targ_6292_3825,1684,1,1683,124,1555,4,12,0,1555,1671,2,1664,5,0.0,92.39453357100416,0.7130124777183601,99.28698752228165,0.11883541295306002,98.87106357694593,0.29708853238265004
gRNA_CDK19_targ_6292_3826,1684,1,1683,16,1665,2,12,101,1665,1570,1,1566,3,6.001188354129531,98.93048128342245,0.7130124777183601,93.28579916815211,0.05941770647653001,93.04812834224599,0.17825311942959002
gRNA_CDK19_targ_6292_3827,1684,1,1683,17,1559,107,12,0,1559,1671,2,1561,108,0.0,92.63220439691028,0.7130124777183601,99.28698752228165,0.11883541295306002,92.75103980986333,6.417112299465241
gRNA_CDK19_targ_6292_3828,1684,1,1683,22,1559,102,12,0,1559,1671,2,1566,103,0.0,92.63220439691028,0.7130124777183601,99.28698752228165,0.11883541295306002,93.04812834224599,6.120023767082591
gRNA_CDK19_targ_6292_3829,1684,1,1683,18,1661,4,12,1133,1661,538,3,531,4,67.3202614379085,98.69281045751634,0.7130124777183601,31.966726084373143,0.17825311942959002,31.550802139037433,0.23767082590612004
gRNA_CDK19_targ_6293_3830,5830,208,5622,4605,995,22,584,3,995,5035,7,5004,24,0.05336179295624333,17.69832799715404,10.387762362148703,89.55887584489506,0.12451085023123443,89.00747065101388,0.42689434364994666
gRNA_CDK19_targ_6293_3831,5830,208,5622,863,4458,301,584,3374,4458,1664,7,1356,301,60.014229811455,79.29562433297758,10.387762362148703,29.598007826396298,0.12451085023123443,24.119530416221984,5.353966559943081
gRNA_CDK19_targ_6293_3832,5830,208,5622,1161,1011,3450,584,964,1011,4074,7,617,3450,17.146922803272858,17.982924226254003,10.387762362148703,72.46531483457844,0.12451085023123443,10.974742084667378,61.36606189967983
gRNA_CDK19_targ_6294_3833,151,2,149,20,113,16,14,44,113,91,4,71,16,29.53020134228188,75.83892617449665,9.395973154362416,61.07382550335571,2.684563758389262,47.651006711409394,10.738255033557047
gRNA_CDK19_targ_6294_3834,151,2,149,87,59,3,14,0,59,135,5,127,3,0.0,39.59731543624161,9.395973154362416,90.60402684563759,3.3557046979865772,85.23489932885906,2.013422818791946
gRNA_CDK19_targ_6294_3835,151,2,149,36,62,51,14,59,62,76,5,20,51,39.59731543624161,41.61073825503356,9.395973154362416,51.006711409395976,3.3557046979865772,13.422818791946309,34.22818791946309
gRNA_CDK19_targ_6295_3836,4214,0,4214,4,2675,1535,4,2613,2675,1597,0,62,1535,62.007593735168484,63.478879924062646,0.09492168960607499,37.897484575225434,0.0,1.4712861888941622,36.42619838633128
gRNA_CDK19_targ_6296_3837,2054,2,2052,431,1089,532,386,1038,1089,628,4,92,532,50.58479532163743,53.07017543859649,18.81091617933723,30.60428849902534,0.1949317738791423,4.483430799220272,25.925925925925924
gRNA_CDK19_targ_6299_3838,4581,360,4221,406,3497,318,209,1394,3497,2618,193,2104,321,33.02534944325989,82.84766642975599,4.9514333096422645,62.02321724709784,4.572376214167259,49.84600805496328,7.604832977967306
gRNA_CDK19_targ_6300_3839,5434,10,5424,1446,3970,8,1406,783,3970,3235,452,619,2164,14.435840707964601,73.19321533923303,25.921828908554573,59.642330383480825,8.333333333333332,11.412241887905605,39.89675516224189
gRNA_CDK19_targ_6301_3840,8367,0,8367,20,5479,2868,15,1700,5479,6652,3,3780,2869,20.317915620891597,65.48344687462651,0.17927572606669057,79.50280865304171,0.035855145213338116,45.177482968806025,34.289470539022346
gRNA_CDK19_targ_6302_3841,2054,0,2054,235,1689,130,1,823,1689,1230,78,1010,142,40.068159688412855,82.22979552093476,0.04868549172346641,59.883154819863684,3.79746835443038,49.17234664070107,6.91333982473223
gRNA_CDK19_targ_6303_3842,2180,0,2180,1733,445,2,1651,6,445,523,2,519,2,0.27522935779816515,20.412844036697248,75.73394495412845,23.990825688073393,0.09174311926605505,23.807339449541285,0.09174311926605505
gRNA_CDK19_targ_6304_3843,2717,126,2591,10,2342,239,9,2146,2342,436,2,194,240,82.8251640293323,90.38981088382863,0.34735623311462754,16.82747973755307,0.0771902740254728,7.487456580470861,9.262832883056735
gRNA_CDK19_targ_6305_3844,2887,0,2887,221,2170,496,214,2117,2170,556,3,56,497,73.32871492899203,75.16453065465882,7.412538967786629,19.258746103221334,0.10391409767925182,1.9397298233460338,17.215102182196052
gRNA_CDK19_targ_6306_3845,716,0,716,21,680,15,17,663,680,36,3,18,15,92.59776536312849,94.97206703910615,2.3743016759776534,5.027932960893855,0.41899441340782123,2.5139664804469275,2.094972067039106
