unique_id,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_CDK19_targ_6273_3799,6962,0,6962,323,5781,858,299,5251,5781,1412,1,552,859,75.42372881355932,83.03648376903189,4.294742889974145,20.281528296466533,0.014363688595231256,7.928756104567652,12.338408503303649
gRNA_CDK19_targ_6274_3800,7517,154,7363,4143,3208,12,2,0,3208,7361,719,6573,69,0.0,43.56919733804156,0.027162841233192993,99.97283715876681,9.76504142333288,89.27067771288877,0.9371180225451583
gRNA_CDK19_targ_6275_3801,5679,0,5679,1666,3896,117,8,0,3896,5671,4,5546,121,0.0,68.60362739919,0.1408698714562423,99.85913012854375,0.07043493572812115,97.65803838703997,2.130656805775665
gRNA_CDK19_targ_6275_3802,5679,0,5679,9,5612,58,8,1616,5612,4055,1,3992,62,28.455714034160945,98.82021482655398,0.1408698714562423,71.4034160943828,0.017608733932030288,70.29406585666491,1.0917415037858778
gRNA_CDK19_targ_6275_3803,5679,0,5679,17,4011,1651,8,2934,4011,2737,5,1080,1652,51.66402535657686,70.62863180137347,0.1408698714562423,48.195104771966896,0.08804366966015144,19.01743264659271,29.089628455714035
gRNA_CDK19_targ_6276_3804,11261,0,11261,2288,8963,10,13,1070,8963,10178,1583,8536,59,9.50182044223426,79.59328656424829,0.11544267827013587,90.38273687949561,14.057366130894236,75.80143859337537,0.5239321552260012
gRNA_CDK19_targ_6279_3805,8272,456,7816,910,4682,2224,0,0,4682,7816,814,4287,2715,0.0,59.90276356192425,0.0,100.0,10.41453428863869,54.849027635619244,34.736438075742065
gRNA_CDK19_targ_6279_3806,8272,22,8250,969,7231,50,0,0,7231,8250,1248,6462,540,0.0,87.64848484848486,0.0,100.0,15.127272727272729,78.32727272727273,6.545454545454546
gRNA_CDK19_targ_6279_3807,8272,21,8251,984,7258,9,0,2827,7258,5424,1250,3678,496,34.26251363471094,87.96509513998303,0.0,65.73748636528906,15.149678826808872,44.57641498000242,6.01139255847776
gRNA_CDK19_targ_6280_3808,1357,2,1355,1,1350,4,0,0,1350,1355,2,831,522,0.0,99.63099630996311,0.0,100.0,0.14760147601476015,61.32841328413284,38.5239852398524
gRNA_CDK19_targ_6280_3809,1357,2,1355,2,616,737,0,0,616,1355,1,603,751,0.0,45.46125461254613,0.0,100.0,0.07380073800738007,44.50184501845019,55.42435424354244
gRNA_CDK19_targ_6280_3810,1357,2,1355,1,1351,3,0,563,1351,792,10,271,511,41.54981549815498,99.70479704797049,0.0,58.450184501845015,0.7380073800738007,20.0,37.71217712177122
gRNA_CDK19_targ_6284_3811,30714,7,30707,117,27245,3345,100,15356,27245,15251,857,10997,3397,50.00814146611522,88.72569772364606,0.3256586446087212,49.66619988927606,2.79089458429674,35.81268114762106,11.062624157358258
gRNA_CDK19_targ_6286_3812,903,0,903,214,685,4,197,50,685,656,2,650,4,5.537098560354374,75.85825027685493,21.816168327796234,72.64673311184939,0.22148394241417496,71.98228128460687,0.4429678848283499
gRNA_CDK19_targ_6287_3813,4067,0,4067,171,3587,309,150,1,3587,3916,4,3602,310,0.024588148512417016,88.19768871403983,3.6882222768625526,96.28718957462503,0.09835259404966806,88.56651094172608,7.622326038849275
gRNA_CDK19_targ_6288_3814,6651,0,6651,4043,1970,638,5,4,1970,6642,0,6001,641,0.060141332130506694,29.619606074274547,0.07517666516313336,99.86468200270636,0.0,90.22703352879266,9.637648473913698
gRNA_CDK19_targ_6289_3815,4849,0,4849,1967,2874,8,565,1420,2874,2864,3,2853,8,29.284388533718293,59.2699525675397,11.65188698700763,59.063724479274086,0.06186842647968653,58.836873582181894,0.16498247061249743
gRNA_CDK19_targ_6291_3816,7856,1274,6582,849,5723,10,816,0,5723,5766,2,5751,13,0.0,86.94925554542692,12.397447584320876,87.60255241567913,0.030385900941962928,87.37465815861441,0.19750835612275902
gRNA_CDK19_targ_6291_3817,7856,1274,6582,849,4742,991,816,1,4742,5765,0,4771,994,0.015192950470981464,72.04497113339411,12.397447584320876,87.58735946520815,0.0,72.48556669705258,15.101792768155576
gRNA_CDK19_targ_6291_3818,7856,1274,6582,3005,3567,10,816,0,3567,5766,2,5751,13,0.0,54.19325432999088,12.397447584320876,87.60255241567913,0.030385900941962928,87.37465815861441,0.19750835612275902
gRNA_CDK19_targ_6291_3819,7856,1274,6582,849,5730,3,816,1152,5730,4614,4,4606,4,17.502278942570648,87.0556061987238,12.397447584320876,70.10027347310847,0.060771801883925856,69.97872986934063,0.060771801883925856
gRNA_CDK19_targ_6291_3820,7856,1274,6582,852,3577,2153,816,0,3577,5766,3,3609,2154,0.0,54.34518383470069,12.397447584320876,87.60255241567913,0.04557885141294439,54.83135824977211,32.72561531449407
