unique_id,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_CDK19_targ_6273_3799,4779,0,4779,651,4121,7,618,3895,4121,266,3,256,7,81.50240636116342,86.23142916928228,12.931575643440048,5.5660179953965265,0.06277463904582549,5.356769198577108,0.1464741577735928
gRNA_CDK19_targ_6274_3800,3032,0,3032,1981,536,515,4,0,536,3028,9,2501,518,0.0,17.678100263852244,0.13192612137203166,99.86807387862797,0.2968337730870712,82.4868073878628,17.084432717678098
gRNA_CDK19_targ_6275_3801,5796,1,5795,3586,1652,557,396,0,1652,5399,374,4407,618,0.0,28.50733390854185,6.833477135461605,93.1665228645384,6.45383951682485,76.04831751509923,10.664365832614322
gRNA_CDK19_targ_6275_3802,5796,1,5795,819,4233,743,396,2618,4233,2781,375,1604,802,45.17687661777394,73.04572907679034,6.833477135461605,47.98964624676445,6.47109577221743,27.679033649698013,13.839516824849007
gRNA_CDK19_targ_6275_3803,5796,1,5795,830,2206,2759,396,862,2206,4537,393,1345,2799,14.874892148403795,38.06729939603106,6.833477135461605,78.29163071613459,6.781708369283865,23.209663503019843,48.30025884383089
gRNA_CDK19_targ_6276_3804,5042,0,5042,847,4186,9,107,614,4186,4321,1021,3261,39,12.177707259024197,83.02261007536693,2.1221737405791354,85.70011900039667,20.249900833002776,64.67671558905195,0.7735025783419278
gRNA_CDK19_targ_6279_3805,4031,70,3961,1040,2517,404,1,29,2517,3931,131,3326,474,0.7321383489017925,63.54455945468316,0.025246149962130777,99.24261550113607,3.3072456450391314,83.96869477404695,11.966675082049989
gRNA_CDK19_targ_6279_3806,4031,70,3961,1070,1879,1012,1,0,1879,3960,130,2748,1082,0.0,47.437515778843725,0.025246149962130777,99.97475385003787,3.281999495077001,69.37642009593536,27.3163342590255
gRNA_CDK19_targ_6279_3807,4031,70,3961,1040,2885,36,1,756,2885,3204,130,2968,106,19.086089371370864,72.83514264074728,0.025246149962130777,80.88866447866701,3.281999495077001,74.93057308760413,2.676091895985862
gRNA_CDK19_targ_6280_3808,2179,767,1412,3,1405,4,2,0,1405,1410,1,1386,23,0.0,99.5042492917847,0.141643059490085,99.85835694050992,0.0708215297450425,98.15864022662889,1.6288951841359773
gRNA_CDK19_targ_6280_3809,2179,774,1405,4,880,521,2,0,880,1403,0,877,526,0.0,62.63345195729537,0.1423487544483986,99.85765124555161,0.0,62.419928825622776,37.437722419928825
gRNA_CDK19_targ_6280_3810,2179,765,1414,3,1409,2,2,805,1409,607,5,584,18,56.930693069306926,99.64639321074965,0.14144271570014144,42.92786421499293,0.3536067892503536,41.3012729844413,1.272984441301273
gRNA_CDK19_targ_6284_3811,28748,217,28531,3233,20018,5280,1961,11161,20018,15409,816,8373,6220,39.1188531772458,70.16227962567032,6.873225614244155,54.00792120851005,2.860046966457537,29.347026041849215,21.800848200203287
gRNA_CDK19_targ_6286_3812,3134,0,3134,263,2857,14,1,90,2857,3043,2,2999,42,2.871729419272495,91.16145500957244,0.031908104658583285,97.09636247606892,0.06381620931716657,95.69240587109125,1.3401403956604978
gRNA_CDK19_targ_6287_3813,9641,43,9598,718,4323,4557,643,150,4323,8805,2,4246,4557,1.5628255886643052,45.04063346530528,6.699312356740987,91.73786205459471,0.02083767451552407,44.238382996457595,47.47864138362159
gRNA_CDK19_targ_6288_3814,6775,0,6775,4031,2337,407,2550,234,2337,3991,1,3581,409,3.4538745387453877,34.494464944649444,37.63837638376384,58.90774907749078,0.014760147601476016,52.8560885608856,6.03690036900369
gRNA_CDK19_targ_6289_3815,17012,0,17012,7070,8697,1245,1445,3,8697,15564,1,14298,1265,0.01763461086292029,51.122736891605925,8.494004232306606,91.48836115683048,0.005878203620973431,84.04655537267811,7.4359275805313905
gRNA_CDK19_targ_6291_3816,6464,0,6464,32,6061,371,31,454,6061,5979,5,5601,373,7.0235148514851495,93.76547029702971,0.47957920792079206,92.49690594059405,0.07735148514851485,86.64913366336634,5.770420792079208
gRNA_CDK19_targ_6291_3817,6464,0,6464,857,4782,825,31,1,4782,6432,2,5249,1181,0.01547029702970297,73.97896039603961,0.47957920792079206,99.5049504950495,0.03094059405940594,81.20358910891089,18.270420792079207
gRNA_CDK19_targ_6291_3818,6464,0,6464,2804,3105,555,31,0,3105,6433,1,5871,561,0.0,48.035272277227726,0.47957920792079206,99.52042079207921,0.01547029702970297,90.82611386138613,8.678836633663366
