unique_id,Reads_in_input,Reads_lowqual,Reads_aligned_all_amplicons,Reads_aligned_WT,Reads_aligned_HDR,Reads_unaligned,WT,correct_edit,target_base_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,corr_perc,target_base_edit_perc,WT_perc,byproduct_all_perc,byproduct_INDEL_perc,byproduct_sub_perc,byproduct_ambiguous_perc
gRNA_CDK19_targ_6273_3799,1267,0,1267,25,1241,1,24,755,1241,488,2,485,1,59.5895816890292,97.94790844514601,1.8942383583267564,38.516179952644045,0.15785319652722968,38.279400157853196,0.07892659826361484
gRNA_CDK19_targ_6274_3800,4527,0,4527,2002,2514,11,320,0,2514,4207,3,4192,12,0.0,55.53346587143804,7.068698917605479,92.93130108239453,0.06626905235255136,92.59995582063176,0.26507620941020543
gRNA_CDK19_targ_6275_3801,4132,0,4132,1696,1423,1013,34,21,1423,4077,980,1991,1106,0.5082284607938045,34.43852855759923,0.8228460793804453,98.66892545982576,23.71732817037754,48.18489835430784,26.766698935140372
gRNA_CDK19_targ_6275_3802,4132,0,4132,1471,2045,616,34,443,2045,3655,979,1965,711,10.721200387221684,49.4917715392062,0.8228460793804453,88.45595353339787,23.693126815101646,47.555663117134564,17.207163601161664
gRNA_CDK19_targ_6275_3803,4132,0,4132,1457,1590,1085,34,1350,1590,2748,981,588,1179,32.67182962245886,38.480154888673766,0.8228460793804453,66.5053242981607,23.741529525653437,14.230396902226525,28.533397870280737
gRNA_CDK19_targ_6276_3804,3189,1,3188,12,3172,4,2,125,3172,3061,443,2295,323,3.9209535759096616,99.49811794228356,0.06273525721455457,96.0163111668758,13.895859473023839,71.98870765370138,10.131744040150565
gRNA_CDK19_targ_6279_3805,1416,7,1409,3,1124,282,0,0,1124,1409,1,784,624,0.0,79.77288857345636,0.0,100.0,0.07097232079488999,55.64229950319376,44.28672817601135
gRNA_CDK19_targ_6279_3806,1416,7,1409,2,1077,330,0,0,1077,1409,0,736,673,0.0,76.43718949609652,0.0,100.0,0.0,52.235628105039034,47.764371894960966
gRNA_CDK19_targ_6279_3807,1416,7,1409,2,1143,264,0,90,1143,1319,0,713,606,6.3875088715401,81.12136266855926,0.0,93.6124911284599,0.0,50.60326472675657,43.00922640170334
gRNA_CDK19_targ_6280_3808,3835,1,3834,2,3808,24,0,0,3808,3834,0,3158,676,0.0,99.32185706833594,0.0,100.0,0.0,82.36828377673449,17.63171622326552
gRNA_CDK19_targ_6280_3809,3835,1,3834,1,3760,73,0,1,3760,3833,17,3091,725,0.02608242044861763,98.0699008868023,0.0,99.97391757955138,0.4434011476264998,80.6207616066771,18.90975482524778
gRNA_CDK19_targ_6280_3810,3835,1,3834,1,3831,2,0,3009,3831,825,387,154,284,78.48200312989046,99.92175273865415,0.0,21.517996870109545,10.093896713615024,4.016692749087116,7.4074074074074066
gRNA_CDK19_targ_6284_3811,16992,326,16666,1030,14487,1149,48,5869,14487,10749,564,8351,1834,35.215408616344654,86.92547701908076,0.28801152046081846,64.49657986319453,3.3841353654146165,50.1080043201728,11.004440177607105
gRNA_CDK19_targ_6286_3812,2549,0,2549,179,2369,1,169,314,2369,2066,63,1996,7,12.318556296586896,92.93840721851706,6.63005100039231,81.0513927030208,2.471557473519027,78.3052177324441,0.2746174970576697
gRNA_CDK19_targ_6287_3813,4788,0,4788,15,2372,2401,14,1,2372,4773,4,2365,2404,0.020885547201336674,49.54051796157059,0.29239766081871343,99.68671679197995,0.0835421888053467,49.39431913116123,50.20885547201337
gRNA_CDK19_targ_6288_3814,6952,0,6952,3426,3101,425,2035,440,3101,4477,2,4049,426,6.329113924050633,44.605868814729575,29.27215189873418,64.39873417721519,0.028768699654775604,58.242232451093216,6.127733026467204
gRNA_CDK19_targ_6289_3815,5022,0,5022,913,4096,13,362,0,4096,4660,0,4645,15,0.0,81.56113102349661,7.208283552369574,92.79171644763042,0.0,92.49303066507368,0.2986857825567503
