gRNA_id,Gene,classification,DMSO_REP1,DMSO_REP2,DMSO_REP3,LFC_avg_DMSO,LFC_median_DMSO,base_RPM,base_RAW,KB_2000_REP1,KB_2000_REP2,KB_2000_REP3,LFC_avg_KB_2000,LFC_median_KB_2000,KB_4000_REP1,KB_4000_REP2,KB_4000_REP3,LFC_avg_KB_4000,LFC_median_KB_4000,Plasmid,LFC_avg_Plasmid,LFC_median_Plasmid,p_DMSO,FDR_DMSO,p_KB_2000,FDR_KB_2000,p_KB_4000,FDR_KB_4000,p_Plasmid,FDR_Plasmid
gRNA_CDK9_targ_1171,CDK9,targeting,0.6858253527680054,0.043100959369871794,1.4792749940823318,0.736067102073403,0.6858253527680054,353.79839546041967,15683.0,0.10703752130747443,-0.16101026437622587,0.8392506757136177,0.2617593108816221,0.10703752130747443,1.7685013311611166,-0.5322892328165876,-4.365173323295275,-1.0429870749835821,-0.5322892328165876,0.02837565807713223,0.02837565807713223,0.02837565807713223,0.017765846837559728,0.629880024240754,0.25556522973763046,0.9998909333058567,0.12784515351375136,0.5935667841709884,0.17128287171282872,0.4383663510324571
gRNA_CDK9_targ_1172,CDK9,targeting,0.6690698710657653,0.30440953592423914,-0.14785943845610533,0.2752066561779664,0.30440953592423914,362.4675293803807,12254.0,0.5026202742655447,0.3165355350108994,-0.3716625155185196,0.14916443125264153,0.3165355350108994,0.42151374673861297,-1.1164283117320057,1.0885973331888557,0.13122758939848764,0.42151374673861297,0.6466673857555517,0.6466673857555517,0.6466673857555517,0.2631696012583678,0.9999999498581195,0.34107120643930744,0.9998909333058567,0.2395926381710245,0.9779379037508148,0.4566543345665435,0.7330072328735507
gRNA_CDK9_targ_1173,CDK9,targeting,-0.7240297043317814,-0.6619617846417519,0.8284965663236333,-0.18583164088330004,-0.6619617846417519,263.0499865957584,6684.0,-0.03739564481337366,-1.0317256813753835,-0.10894322070167496,-0.3926881822968107,-0.10894322070167496,0.7071071071393125,0.764376172747657,-0.2894157482379546,0.3940225105496717,0.7071071071393125,0.15591494971263306,0.15591494971263306,0.15591494971263306,0.2825480486605558,0.742546279011114,0.550667594691129,0.9496667931186242,0.21236003979305196,0.9943114425502971,0.22157784221577842,0.4882223642042575
gRNA_CDK9_targ_1174,CDK9,targeting,-0.7655156229100283,-0.7217922035950586,0.11966985185188188,-0.4558793248844017,-0.7217922035950586,464.82627236324,13932.0,0.05288126923977558,-0.9039422026106433,0.02666269056468684,-0.27479941426872695,0.02666269056468684,-1.6149348574161275,-0.9066924790213331,0.0021891835367700376,-0.8398127176335635,-0.9066924790213331,-0.15606448570747006,-0.15606448570747006,-0.15606448570747006,0.197354551210334,0.6718004722889604,0.6056871269214084,0.9772646398685926,0.41176601300037285,0.8414080954274087,0.0733926607339266,0.27750964515736787
gRNA_CDK9_targ_1175,CDK9,targeting,0.27686619083651287,-0.6219901779195509,0.42000475542402044,0.0249602561136608,0.27686619083651287,640.2061387061216,22535.0,1.7267542198500432,0.0674706009300994,-0.3196036790053501,0.4915403805915975,0.0674706009300994,1.172784224163298,-0.007218962274266037,4.713025244877786e-05,0.3885374640471602,4.713025244877786e-05,0.03027900405097913,0.03027900405097913,0.03027900405097913,0.4602000051161119,0.94978291261172,0.11241628104896215,0.9998909333058567,0.1796933165455013,0.9943114425502971,0.17128287171282872,0.4383663510324571
gRNA_CDK9_targ_1176,CDK9,targeting,-0.40691672464489576,-0.10827177809357455,-1.1366623119813521,-0.5506169382399407,-0.40691672464489576,373.4864102120512,14741.0,-2.9640903573001562,-1.8271756950216183,-0.8395357332428086,-1.8769339285215276,-1.8271756950216183,-3.436353844868146,-0.5918138353949824,0.49449521950057884,-1.1778908202541831,-0.5918138353949824,0.2494569555203151,0.2494569555203151,0.2494569555203151,0.15791069428980162,0.6275053790555436,0.03658826246930367,0.30763833270093177,0.18620303420448267,0.6679819755298787,0.267973202679732,0.5214303943803766
gRNA_CDK9_targ_1177,CDK9,targeting,-0.15315859112254843,0.29727875432003004,-0.5802025851635182,-0.1453608073220122,-0.15315859112254843,346.4963425569482,16483.0,-0.5639461501305993,-0.04442301560527376,0.08226688916296387,-0.17536742552430307,-0.04442301560527376,-2.416107190241093,-0.41259917730829776,1.2764441107683793,-0.517420752260337,-0.41259917730829776,0.20980185473977844,0.20980185473977844,0.20980185473977844,0.4535575649592397,0.8639955304919387,0.5794752285644333,0.9918463512436048,0.3194053372703263,0.8398872102406466,0.2525747425257474,0.5211859766404312
gRNA_CDK9_targ_1178,CDK9,targeting,-1.3066621659521263,-1.2125881773439096,-1.67530170529003,-1.3981840161953552,-1.3066621659521263,318.4201869982164,14633.0,0.8977240365690041,-0.44034659691400024,-2.3812694499031877,-0.6412973367493946,-0.44034659691400024,-0.34125435379187496,-0.24898806020834524,-1.52412382453378,-0.704788746178,-0.34125435379187496,-0.20192762597845554,-0.20192762597845554,-0.20192762597845554,0.009172990236832242,0.23700455501830212,0.26713995104330046,0.7271107341457729,0.4746450104920884,0.8734891070624395,0.056794320567943195,0.2300422776713426
gRNA_CDK9_targ_1179,CDK9,targeting,0.49021704641086744,-0.06758424993276459,-0.10918892693059301,0.10448128984916995,-0.06758424993276459,459.19903311959774,14374.0,-0.8388425290969389,0.04909733319186899,-1.203651266562498,-0.6644654874891893,-0.8388425290969389,-1.095045709020105,-0.4014836902766583,-1.308534781079041,-0.9350213934586015,-1.095045709020105,0.3956454896364718,0.3956454896364718,0.3956454896364718,0.48199500395483763,0.9951566285785289,0.40872614766732185,0.86497859157503,0.3804713444983882,0.8242254765119627,0.37116288371162887,0.615224452053884
gRNA_CDK9_targ_1180,CDK9,targeting,-1.8409585714323833,-0.5192202307807945,-0.8988141791713926,-1.0863309937948569,-0.8988141791713926,288.1829395039506,12531.0,-1.4790615070270723,-0.9045611257721854,-0.6239810770112705,-1.0025345699368426,-0.9045611257721854,-2.6573968273408926,-1.3647255645456102,-1.0002565096816611,-1.6741263005227214,-1.3647255645456102,0.2951414476378054,0.2951414476378054,0.2951414476378054,0.017749102947608834,0.31878323057218494,0.24566872607853885,0.7074637364919948,0.12079041445569595,0.5828696429102639,0.28987101289871015,0.5268627597959246
gRNA_CDK9_targ_1181,CDK9,targeting,-0.017813764950158423,0.39914390599255817,-0.4617873403596146,-0.026819066439071615,-0.017813764950158423,439.5281620244308,21082.0,-2.3553302044895714,-0.4735329184204342,-1.3136977241372825,-1.3808536156824296,-1.3136977241372825,-0.9859642416324013,-0.30056439783350586,-2.8735742145981185,-1.386700951354675,-0.9859642416324013,0.3927168813227502,0.3927168813227502,0.3927168813227502,0.551128862880057,0.9263613088537579,0.10187338816313439,0.49486539089921155,0.16454104588037485,0.6376310399011123,0.3649635036496351,0.6082725060827252
gRNA_CDK9_targ_1182,CDK9,targeting,-0.555251951488532,-1.0199910669445231,-0.11147036281964458,-0.5622377937508999,-0.555251951488532,558.4015521915755,31649.0,-0.7560351450456725,-0.7925003132462018,-2.8172087921457147,-1.4552480834791963,-0.7925003132462018,-0.3803727108340705,-2.6980119217427094,-0.9841742843519659,-1.354186305642915,-0.9841742843519659,0.09093609853473843,0.09093609853473843,0.09093609853473843,0.13814169216387778,0.5986139993768037,0.09576813090150532,0.47796526025796987,0.18175838224931865,0.6604591770137542,0.18618138186181382,0.44900633611550506
gRNA_CDK9_targ_1183,CDK9,targeting,-0.8033766947640267,-1.4872587113175884,-1.8182575469657865,-1.3696309843491339,-1.4872587113175884,421.3116058137024,14830.0,-2.868165245004304,-0.49403947107312346,0.07453565289092033,-1.0958896877288355,-0.49403947107312346,-1.4590821433036534,-0.5594731970290765,0.09721653843805643,-0.6404462672982246,-0.5594731970290765,-0.22585694804920534,-0.22585694804920534,-0.22585694804920534,0.007346033787886344,0.20890283584301791,0.15780935577435526,0.6062069097521472,0.5001518664872835,0.8895209091272208,0.049595040495950406,0.20734220605504533
gRNA_CDK9_targ_1184,CDK9,targeting,0.647676800847502,0.15585207948950056,-0.9725334426258396,-0.05633485409627903,0.15585207948950056,251.1216678119322,11203.0,-0.989380256570979,1.2224992188204853,-0.919177310013636,-0.22868611592137658,-0.919177310013636,-0.48388919846187917,0.5111191800019034,-2.3555000114205913,-0.7760900099601891,-0.48388919846187917,1.0498329646061932,1.0498329646061932,1.0498329646061932,0.3965365988716527,0.8538583641236607,0.33692233779737435,0.9383411769149785,0.372216882245096,0.8203354651909815,0.21997800219978,0.8870191698031362
gRNA_CDK9_targ_1185,CDK9,targeting,0.6211745337168639,-0.0784348995090675,-0.3412801719265482,0.06715315409374943,-0.0784348995090675,676.2576847464176,23804.0,0.0453437434036106,-0.4811721900880422,-0.0032245825767816807,-0.14635100975373774,-0.0032245825767816807,-0.36796279992078407,0.3068483774872887,0.7122627209399461,0.21704943283548359,0.3068483774872887,0.1488074748600126,0.1488074748600126,0.1488074748600126,0.4275883045391715,0.9697908608642368,0.5711056449351894,0.9947954690247132,0.2975538786633508,0.9923062378511663,0.22157784221577842,0.4882223642042575
gRNA_CDK9_targ_1186,CDK9,targeting,0.7070147226213827,0.7506875739098853,-0.09484625168004752,0.4542853482837401,0.7070147226213827,206.8825828058577,5114.0,-1.9927808568883725,-1.7386791241261759,0.3547462103931577,-1.125571256873797,-1.7386791241261759,-0.2645942757419778,-0.2494012203660721,0.3108946460318091,-0.06770028335874695,-0.2494012203660721,0.8826707244839678,0.8826707244839678,0.8826707244839678,0.12305747259385005,0.9916200779476595,0.1401651465617911,0.573689430455307,0.46486555185924827,0.9791766135799908,0.31116888311168883,0.8388035368648565
gRNA_CDK9_targ_1187,CDK9,targeting,0.6084877219664759,0.1596287655944363,-0.0517280966153171,0.2387961303151984,0.1596287655944363,351.7085421425243,12380.0,-0.854633468978324,0.8522842064446988,0.3056016786821825,0.10108413871618577,0.3056016786821825,-1.3170069300413207,0.8094737120860221,2.283694813382316,0.592053865142339,0.8094737120860221,0.5311109523757915,0.5311109523757915,0.5311109523757915,0.3028281312116885,0.9999999498581195,0.2716823701014613,0.9998909333058567,0.07307179932411272,0.9791766135799908,0.4921507849215079,0.7041780098719689
gRNA_CDK9_targ_1188,CDK9,targeting,-0.12378259461847314,0.3551433894227884,0.12317430964634665,0.11817836815022065,0.12317430964634665,616.859596971906,24609.0,-0.9107953913986974,0.1425697735926537,0.09652209343257893,-0.22390117479115493,0.09652209343257893,-2.4828090990908027,-0.1238373251787943,1.1825567774922712,-0.47469654892577523,-0.1238373251787943,-0.2242145604992392,-0.2242145604992392,-0.2242145604992392,0.46526679503408375,0.9999999498581195,0.5724772623783294,0.9826016750724813,0.3183631117785393,0.863089636585948,0.049595040495950406,0.20734220605504533
gRNA_CDK9_targ_1189,CDK9,targeting,-0.757375019421808,-0.3735574874037775,-1.225471208820761,-0.785467905215449,-0.757375019421808,179.85961489751728,7962.0,0.29435097429145746,0.4554650261524995,-0.97459979333465,-0.07492793096356436,0.29435097429145746,-1.0718220375635652,-1.479309707248792,0.8865984503069133,-0.5548444315018147,-1.0718220375635652,0.4624921223512601,0.4624921223512601,0.4624921223512601,0.07474099132252604,0.5035898694204203,0.41366720831339515,0.9954787429724986,0.478866999723202,0.8755799682435381,0.46315368463153694,0.7040142310935946
gRNA_CDK9_targ_1190,CDK9,targeting,0.8139131948854257,0.219508080390475,0.031140403204690716,0.3548538928268638,0.219508080390475,206.9238520224557,6985.0,0.6927923358101188,1.6700094982536566,0.4835045277433111,0.9487687872690289,0.6927923358101188,0.5822308656867403,0.39193004416957894,0.24278590020430432,0.4056489366868745,0.39193004416957894,0.9168656587193862,0.9168656587193862,0.9168656587193862,0.19535076068121607,0.9999999498581195,0.029797322918822464,0.9998909333058567,0.21907701674591512,0.9943114425502971,0.3041695830416958,0.8388035368648565
gRNA_CDK9_targ_1191,CDK9,targeting,0.21018196945841952,-0.45807977890757295,-0.5303453014432706,-0.25941437029747466,-0.45807977890757295,576.4413394480057,26385.0,-0.137893772385592,1.0271162160951726,-1.0662919754060085,-0.05902317723214264,-0.137893772385592,-1.6733653667334187,-0.11966919978407677,-2.7469442857345086,-1.5133262840840012,-1.6733653667334187,-0.252465859964105,-0.252465859964105,-0.252465859964105,0.33045451881627996,0.7803171925938004,0.30607008874683855,0.9856317418487928,0.13272306440354573,0.6030598098087263,0.040795920407959214,0.18378360183783607
gRNA_CDK9_targ_1192,CDK9,targeting,-0.005851408456636271,0.44317857511823183,0.2399198987625569,0.22574902180805081,0.2399198987625569,1017.4211660889124,29770.0,0.9968513947532347,0.7353650089223606,-0.17969745419422067,0.5175063164937915,0.7353650089223606,1.5107739576654158,0.08915513508198143,-0.019559395003496904,0.5267898992479668,0.08915513508198143,-0.21220354102122727,-0.21220354102122727,-0.21220354102122727,0.3587481821288212,0.9999999498581195,0.11563076155195924,0.9998909333058567,0.119421769872937,0.9943114425502971,0.049595040495950406,0.20734220605504533
gRNA_CDK9_targ_1193,CDK9,targeting,1.101234020695912,1.1742675117741557,-0.20506219841530246,0.6901464446849217,1.101234020695912,149.1210127387811,5249.0,0.9532692242671023,2.2659782231177563,1.5193717081345506,1.5795397185064697,1.5193717081345506,-1.1991154091836997,-0.1685907839449279,-1.2191345724966234,-0.8622802552084169,-1.1991154091836997,0.9622844111275313,0.9622844111275313,0.9622844111275313,0.024477721006432276,0.70165244291179,0.0018850668387395745,0.47468236274795106,0.40608383244375157,0.8386677173923814,0.24297570242975705,0.8859619824558479
gRNA_CDK9_targ_1194,CDK9,targeting,0.19975433558288563,-0.5595893950085684,-0.24827636894280375,-0.20270380945616218,-0.24827636894280375,751.1733087875998,26441.0,0.4997108458744828,0.4799066923986717,0.891675262447507,0.6237642669068871,0.4997108458744828,-0.023779730427432925,-1.9760740872450555,0.2988394413342143,-0.567004792112758,-0.023779730427432925,-0.6697772385957004,-0.6697772385957004,-0.6697772385957004,0.412099730748658,0.8394894090761984,0.1025608417742811,0.9998909333058567,0.4886469219956967,0.8828630688605241,0.008499150084991502,0.08376418675821949
gRNA_CDK9_targ_1195,CDK9,targeting,0.4080724049982219,-0.04840768226878915,-0.3040558082882629,0.018536304813723276,-0.04840768226878915,759.8730279523568,27641.0,0.5714745315318225,0.22425079413999385,-1.1642736936361715,-0.1228494559881184,0.22425079413999385,0.5058051935483984,-0.21956788381089473,-1.0208932800712396,-0.24488532344457867,-0.21956788381089473,-0.42898346203186755,-0.42898346203186755,-0.42898346203186755,0.5541853798488732,0.968099105696208,0.406647645658028,0.9861817549691508,0.4882416188663935,0.9660669883884646,0.0170982901709829,0.11087489825839267
gRNA_CDK9_targ_1196,CDK9,targeting,0.5805441470929862,0.6411300059371198,0.287895987004946,0.5031900466783507,0.5805441470929862,325.3665036587637,8985.0,-0.03638832244047339,1.245907430558128,0.8573822325027405,0.6889671135401317,0.8573822325027405,0.7221507966319901,-1.0972315214575732,0.32726673080291524,-0.015937998007555947,0.32726673080291524,0.06503461863094451,0.06503461863094451,0.06503461863094451,0.1164597413015677,0.9782618269331688,0.07166125189678334,0.9998909333058567,0.33907084241486163,0.9763224817989979,0.17968203179682032,0.4383663510324571
gRNA_CDK9_targ_1197,CDK9,targeting,-0.46427208417410776,-0.22934079536893295,0.12273978829752322,-0.1902910304151725,-0.22934079536893295,721.684337322015,25403.0,0.016699387741767796,0.2988491720966356,0.10612041377317541,0.1405563245371929,0.10612041377317541,0.1440842962642469,-1.2129624118136815,-0.26902699614724895,-0.4459683705655612,-0.26902699614724895,-0.30034013116166464,-0.30034013116166464,-0.30034013116166464,0.43045321456070507,0.8499215273631047,0.3843095464434709,0.9998909333058567,0.6012239289463006,0.9385953862042358,0.03349665033496651,0.15959137070586138
gRNA_CDK9_targ_1198,CDK9,targeting,-0.24387975937042447,-0.4314626363368965,-0.052312406395082965,-0.2425516007008013,-0.24387975937042447,365.1177854293799,12852.0,0.9082481632871646,-0.10651035978936627,-0.09692889438614422,0.23493630303721802,-0.09692889438614422,-0.9827499163310108,-1.1074891725307152,0.41515762814700885,-0.5583604869049057,-0.9827499163310108,-0.4997334496701201,-0.4997334496701201,-0.4997334496701201,0.3861634544547126,0.8197715635002842,0.2632601195219122,0.9998909333058567,0.5386232344406627,0.9155924221812013,0.0170982901709829,0.11087489825839267
gRNA_CDK9_targ_1199,CDK9,targeting,-0.40994767767136037,0.42602317599721035,-0.7595708249932973,-0.2478317755558158,-0.40994767767136037,652.5488528478401,16292.0,0.47099185586492665,1.3343482566380578,0.3044702499760878,0.7032701208263573,0.47099185586492665,1.222909300957874,0.38763376918921155,-1.434873586465017,0.05855649456068949,0.38763376918921155,0.19180009955677607,0.19180009955677607,0.19180009955677607,0.32757012299143784,0.7803171925938004,0.0851126846883967,0.9998909333058567,0.20552537029849027,0.9680716359273612,0.24557544245575444,0.5149162503104528
gRNA_CDK9_targ_1200,CDK9,targeting,0.3589090451924351,-0.838813655000372,-0.13081248776291055,-0.20357236585694913,-0.13081248776291055,278.6380521714236,9534.0,1.5953625839481786,1.2455381939443155,0.3204370333816641,1.0537792704247193,1.2455381939443155,-3.232614995059656,1.8488478262083798,1.031136272151886,-0.11754363223313002,1.031136272151886,0.1389441448731697,0.1389441448731697,0.1389441448731697,0.3670423558551837,0.8131826935716815,0.021036848991962658,0.9998909333058567,0.08435210567977752,0.8185870135468738,0.21497850214978503,0.4854353274349985
gRNA_CDK9_targ_1201,CDK9,targeting,-0.3844339675525617,-0.44031980728271836,-0.37035570420247577,-0.39836982634591855,-0.3844339675525617,466.0658960806801,17278.0,1.5958496179395463,0.20937780143021295,0.9470648329942185,0.9174307507879926,0.9470648329942185,-2.6736544235283946,-1.465539012611395,-0.9809060147325436,-1.7066998169574443,-1.465539012611395,-0.7118147569838853,-0.7118147569838853,-0.7118147569838853,0.25438791965148044,0.7249159971501665,0.030513019188875827,0.9998909333058567,0.11571333603433816,0.5702119266674064,0.008499150084991502,0.08376418675821949
gRNA_CDK9_targ_1202,CDK9,targeting,0.529111473446957,1.2067741488985957,-0.4122625047657064,0.4412077058599487,0.529111473446957,229.9012670699652,9735.0,-0.1825094064202261,1.8643296595232863,-0.21960556595223368,0.4874048957169421,-0.1825094064202261,-0.009808533533701211,0.383772784973382,1.1698598620208729,0.5146080378201846,0.383772784973382,0.6094988377536015,0.6094988377536015,0.6094988377536015,0.08670281373154912,0.9138945231163286,0.10534946637455037,0.9998909333058567,0.14436156036531586,0.9943114425502971,0.48595140485951394,0.7118351291123394
gRNA_CDK9_targ_1203,CDK9,targeting,-0.31691694119389235,-0.0422876540935257,-0.24913992610825683,-0.2027815071318916,-0.24913992610825683,532.7446034082443,21656.0,-0.6814646136146163,-0.7860088614227901,-0.3868173116580133,-0.6180969288984732,-0.6814646136146163,-1.44336490649567,0.7760011465568638,-3.1141186359085253,-1.2604941319491105,-1.44336490649567,-0.2344596154820027,-0.2344596154820027,-0.2344596154820027,0.4431211004052238,0.8602172365561493,0.4396587795713056,0.8890877542441957,0.14889267876087964,0.6196365593173299,0.049595040495950406,0.20734220605504533
gRNA_CDK9_targ_1204,CDK9,targeting,-0.05205452729534787,0.47895129537703257,0.8216962107138527,0.41619765959851246,0.47895129537703257,243.16197867889613,7574.0,-0.8972129391772481,-0.723263550271332,0.19029968105635284,-0.4767256027974091,-0.723263550271332,-1.8388202572993584,-0.29582653233834666,-0.47163142861068746,-0.8687594060827974,-0.47163142861068746,0.11749055109746519,0.11749055109746519,0.11749055109746519,0.15514093849208518,0.9999999498581195,0.5179652684727154,0.9346386461777453,0.3961254963339535,0.8286054299038209,0.2017798220177984,0.4700161383179093
gRNA_CDK9_targ_1205,CDK9,targeting,0.21148395547154863,0.021421421304743223,-0.19366302423441614,0.01308078418062524,0.021421421304743223,233.60382738389796,11807.0,-0.40208606194616514,-1.7922318793377232,-1.07477296382772,-1.089696968370536,-1.07477296382772,-4.223866945807075,-1.1690465248156614,-1.5654389176958419,-2.3194507961061923,-1.5654389176958419,0.06543952779341994,0.06543952779341994,0.06543952779341994,0.5947958505213733,0.9816353939887729,0.19458580173814286,0.6496768413650627,0.032415407760517344,0.38798609395912115,0.17968203179682032,0.4383663510324571
gRNA_CDK9_targ_1206,CDK9,targeting,-0.8563714337739325,0.04553081958337574,-0.5164630817140182,-0.442434565301525,-0.5164630817140182,283.5259491585132,9980.0,-1.226551992105171,-2.9493187385194024,-1.1246242100191093,-1.7668316468812277,-1.226551992105171,-3.2442546815465585,-0.7344833544808381,-0.591199025864579,-1.523312353963992,-0.7344833544808381,0.17963278238946473,0.17963278238946473,0.17963278238946473,0.19885171807611215,0.6752054606315748,0.0525122446418037,0.3657102751839901,0.13346177545601784,0.6030598098087263,0.24557544245575444,0.5149162503104528
