gRNA_id,Gene,classification,ABE_ABEMA_REP1,ABE_ABEMA_REP2,ABE_ABEMA_REP3,LFC_avg_ABE_ABEMA,LFC_median_ABE_ABEMA,base_RPM,base_RAW,ABE_ATIRMO_REP1,ABE_ATIRMO_REP2,ABE_ATIRMO_REP3,LFC_avg_ABE_ATIRMO,LFC_median_ABE_ATIRMO,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,LFC_avg_ABE_DMSO,LFC_median_ABE_DMSO,ABE_INX_REP1,ABE_INX_REP2,ABE_INX_REP3,LFC_avg_ABE_INX,LFC_median_ABE_INX,ABE_PALBO_REP1,ABE_PALBO_REP2,ABE_PALBO_REP3,LFC_avg_ABE_PALBO,LFC_median_ABE_PALBO,ABE_RIBO_REP1,ABE_RIBO_REP2,ABE_RIBO_REP3,LFC_avg_ABE_RIBO,LFC_median_ABE_RIBO,ABE_TAGTO_REP1,ABE_TAGTO_REP2,ABE_TAGTO_REP3,LFC_avg_ABE_TAGTO,LFC_median_ABE_TAGTO,PLASMID_LIBRARY,LFC_avg_Plasmid,LFC_median_Plasmid,p_ABE_ABEMA,FDR_ABE_ABEMA,p_ABE_ATIRMO,FDR_ABE_ATIRMO,p_ABE_DMSO,FDR_ABE_DMSO,p_ABE_INX,FDR_ABE_INX,p_ABE_PALBO,FDR_ABE_PALBO,p_ABE_RIBO,FDR_ABE_RIBO,p_ABE_TAGTO,FDR_ABE_TAGTO,p_Plasmid,FDR_Plasmid
gRNA_CDK4_targ_7562,CDK4,targeting,-2.647912788140117,-1.0456376918239774,-0.4474633371810742,-1.3803379390483894,-1.0456376918239774,259.5038164429383,563.0,-2.4183438116556575,0.16389521149879296,0.34662349799480463,-0.6359417007206867,0.16389521149879296,0.4722582229939734,1.259922347375689,-0.9576685892031319,0.2581706603888435,0.4722582229939734,-0.7242569139074359,-2.928553441891095,3.5779856130287078,-0.024941580923274326,-0.7242569139074359,-0.0003595667293799033,-0.18794165741081428,-0.038334999359563436,-0.07554540783325255,-0.038334999359563436,-0.5882555558061069,-1.244727644400378,-0.05142079471234893,-0.6281346649729446,-0.5882555558061069,-1.9853480948091629,1.9969584340664135,-0.6634304369663975,-0.21727336590304894,-0.6634304369663975,0.41679767411876495,0.41679767411876495,0.41679767411876495,0.07037487349937764,0.24675935517260594,0.12697280898284632,0.41352876578302533,0.22359628153318206,0.9087811427020734,0.08062234420357235,0.5549990151819473,0.61609932550481,0.9235909272739677,0.24384215023948122,0.5660010640201142,0.2558142629206554,0.7689317497110493,0.4602539746025396,0.7226948083180295
gRNA_CDK4_targ_7563,CDK4,targeting,-0.8753180898399759,-2.2446050750512954,-1.8720779204228561,-1.664000361771376,-1.8720779204228561,399.0605634397421,988.0,-2.398023060792199,-0.0837641164787397,-0.2099485811893871,-0.8972452528201086,-0.2099485811893871,1.1517960576494588,-0.368004252131608,-2.707088674944332,-0.6410989564754938,-0.368004252131608,-2.1838668698915633,-0.951003211114703,-0.5300309503889578,-1.2216336771317413,-0.951003211114703,-2.3029554647925106,-1.9317282675350511,-2.1907098858745946,-2.141797872734052,-2.1907098858745946,-1.0609082425825525,-2.2216744620060505,-0.34553219885133535,-1.2093716344799794,-1.0609082425825525,-3.286943723729661,-4.396793926865409,-2.307131651378136,-3.330289767324402,-3.286943723729661,0.8469333682069533,0.8469333682069533,0.8469333682069533,0.03625903860680787,0.1626252273557372,0.07384379828059616,0.3010135126955336,0.0993748383045097,0.5392306799802085,0.19075638561825511,0.5138166607218272,0.01937545428344644,0.13812560591500078,0.058616391976658695,0.25263054354523473,0.012674780946498935,0.14466732735486715,0.31396860313968594,0.8155888089192469
gRNA_CDK4_targ_7564,CDK4,targeting,-0.302592792354359,-0.323762407491101,-0.6858716931160155,-0.43740896432049176,-0.323762407491101,158.86946242864923,311.0,-0.774423214250803,0.3785434178136748,0.9318989016414458,0.17867303506810592,0.3785434178136748,1.518550532574029,0.9945687120870002,1.4528689928033958,1.3219960791548082,1.4528689928033958,0.5620627434968569,0.37232082100080316,-1.0636535625637773,-0.04308999935537239,0.37232082100080316,-0.779092348973776,-0.026600840962506273,-0.21049907155592254,-0.3387307538307349,-0.21049907155592254,-0.3998487776523009,-0.04595373873356124,0.10660179083292297,-0.11306690851764639,-0.04595373873356124,-0.7718437810696691,-3.373021882072933,0.7133377093949014,-1.1438426512492337,-0.7718437810696691,2.0114210961813104,2.0114210961813104,2.0114210961813104,0.3868743778716345,0.7145949725195927,0.4088311649851632,0.8171329672598565,0.009209189730125925,0.4233669167599557,0.47404240902228756,0.9077064981088124,0.47220589878363783,0.8149121610916795,0.6034612399459578,0.9204869604705623,0.26056338901614134,0.5956195057781383,0.03759624037596242,0.9760684470768609
gRNA_CDK4_targ_7565,CDK4,targeting,-0.819905845819753,-0.8546776491184763,2.438671703745411,0.25469606960239394,-0.819905845819753,353.0405252022628,933.0,-1.8272717117139794,0.47722791558924726,-2.9263994770174464,-1.425481091047393,-1.8272717117139794,-0.6057201111000806,-0.4663553194166053,-1.3856214125439947,-0.8192322810202269,-0.6057201111000806,1.9570330527963489,0.47650102284309853,-1.91720553339524,0.1721095140814025,0.47650102284309853,-2.1126121684726353,-4.178091031265351,-1.9001957238322607,-2.7302996411900824,-2.1126121684726353,-1.773954912194665,-1.5801679074512813,0.3079795879727316,-1.015381077224405,-1.5801679074512813,-2.496142706370661,-5.585717823757387,2.052336368490617,-2.0098413872124765,-2.496142706370661,0.5423155554309634,0.5423155554309634,0.5423155554309634,0.06289559872188574,0.7918707275788671,0.019842069325968388,0.15700583012329672,0.13941352577182192,0.6071785900286836,0.141037284183879,0.8574948479016059,0.00010295630564982818,0.0022719024780062085,0.08946782269906974,0.31437207339057416,0.03229366312438102,0.24858610451558413,0.4661533846615338,0.7801561882564901
gRNA_CDK4_targ_7566,CDK4,targeting,0.5672246363959406,0.4876512760672248,0.8935201981175095,0.6494653701935583,0.5672246363959406,372.9090275656396,730.0,0.5857845711887392,1.4663182257116494,0.810738802371331,0.9542805330905731,0.810738802371331,0.23902251159161206,1.3246136365749661,1.324551147649069,0.9627290986052156,1.324551147649069,0.3491182769416113,-1.9918727708489212,-0.1652590255009809,-0.602671173136097,-0.1652590255009809,0.3261103441539953,-0.052216616033790526,1.3180763006857976,0.5306566762686674,0.3261103441539953,0.5067456400737623,-0.7340925518782517,0.02041909023104825,-0.06897594052448038,0.02041909023104825,0.6145242827560128,0.5247400742769618,0.024737305989312473,0.38800055434076236,0.5247400742769618,0.6128736960358618,0.6128736960358618,0.6128736960358618,0.27558547221085156,0.999999893334638,0.07448154581162068,0.9998027485190414,0.0477881637336152,0.7593903982876007,0.4015202884284301,0.7246631159749748,0.2524257323893965,0.9999947646260245,0.5645381092734005,0.8830912767934573,0.39608459215040015,0.9667124670841679,0.44055594440555934,0.7801561882564901
gRNA_CDK4_targ_7567,CDK4,targeting,-0.5251147976586428,0.5745949888748485,0.7444691779897684,0.2646497897353247,0.5745949888748485,638.1413909793648,1436.0,0.8927009609832899,0.40143916432029475,0.7062072110535358,0.6667824454523735,0.7062072110535358,-0.13973803202272123,0.19439962894486693,1.479813153047292,0.5114915833231459,0.19439962894486693,-0.4563226803141675,0.18207064293349395,0.4694442599828774,0.06506407420073462,0.18207064293349395,0.9911291848511861,0.5645908708852709,0.3664948462090704,0.6407383006485091,0.5645908708852709,1.5422981990837583,0.7092155220794486,0.4040236496901231,0.8851791236177767,0.7092155220794486,0.32796929632439026,-1.40218066862994,-0.539277418482486,-0.5378295969293453,-0.539277418482486,-0.574053174979207,-0.574053174979207,-0.574053174979207,0.43446655021370073,0.985167853199299,0.16976486825235432,0.9998027485190414,0.18568610403586228,0.9547408702087219,0.45014454794310443,0.9739712851669301,0.2551269612983186,0.9999947646260245,0.05665385026061399,0.7049783622655349,0.4625215589446602,0.7689317497110493,0.0480951904809519,0.2510963414699539
gRNA_CDK4_targ_7568,CDK4,targeting,-0.11720315214421605,-0.15111999296673315,0.09538019211135748,-0.0576476509998639,-0.11720315214421605,439.82831881372016,918.0,-0.7381490557292134,1.1508919584741413,0.27504434260363203,0.2292624151161866,0.27504434260363203,0.6035138479524528,0.9531167479415155,1.4990331889372785,1.018554594943749,0.9531167479415155,-0.8593102055980801,0.1406099372644697,-0.3262072711678905,-0.34830251316716704,-0.3262072711678905,0.5189324183841375,-0.18856492326568636,0.2203301567428934,0.1835658839537815,0.2203301567428934,-0.8442354526113566,-0.12405973453387478,0.5638662178950028,-0.13480965641674283,-0.12405973453387478,0.8864657034222405,-0.4749931725942342,-0.5985322131088502,-0.06235322742694795,-0.4749931725942342,0.13476200725798781,0.13476200725798781,0.13476200725798781,0.5982416642493675,0.8849216222343789,0.38403349304285517,0.8179421206427994,0.03135867167726765,0.6653666875112558,0.6009670328414141,0.8723509181936296,0.524965213255635,0.99545132219067,0.5304778708352678,0.8614737144202844,0.5127937544945846,0.8735682507971088,0.32746725327467263,0.6738390909110527
gRNA_CDK4_targ_7569,CDK4,targeting,-0.6212909052201855,-1.7859317887050827,-1.4225278524380276,-1.2765835154544318,-1.4225278524380276,408.1565931848576,799.0,-1.2095531219753322,-0.6655669120509147,0.510658870439681,-0.45482038786218865,-0.6655669120509147,-0.49377134104671005,0.2514955531863749,0.8714593728722139,0.20972786167062626,0.2514955531863749,0.21386931747936438,-0.617275558447833,0.04307443363184908,-0.12011060244553984,0.04307443363184908,-1.726000257468766,-1.2522263953593737,-1.356178263960778,-1.4448016389296392,-1.356178263960778,-0.776722664419351,-0.16273935285053184,-1.1001701065021434,-0.6798773745906755,-0.776722664419351,-1.7282005834811267,-2.956079928477272,-0.6402200905696495,-1.7748335341760162,-1.7282005834811267,-0.0758916169868632,-0.0758916169868632,-0.0758916169868632,0.08481092544179432,0.2758848441803984,0.2128104432638899,0.521106186628031,0.33458448334044294,0.9141172159658683,0.5402608923499839,0.935577009596494,0.10935537809213604,0.3900498938415628,0.2311564619623684,0.5493255026199954,0.1356749766990443,0.457253312973101,0.14258574142585742,0.3992883283583656
gRNA_CDK4_targ_7570,CDK4,targeting,0.2680992669277714,-0.3166622876877784,-0.1885928172379745,-0.07905194599932715,-0.1885928172379745,214.29414595610604,518.0,0.7454748804924611,1.9596960228378517,0.8625224260249261,1.1892311097850796,0.8625224260249261,0.5852916195639558,0.06821766349031723,1.0107564269330696,0.5547552366624475,0.5852916195639558,1.8362197890766163,0.11719585494234207,-4.014208509923362,-0.686930955301468,0.11719585494234207,1.1200464610198217,-0.6165793240734024,-0.24649331144903677,0.08565794183246085,-0.24649331144903677,0.9695618009575293,0.7450836880327427,1.5316891466047404,1.0821115451983374,0.9695618009575293,0.7910645260197084,-0.6854268222134768,2.2411731799071903,0.7822702945711407,0.7910645260197084,1.0381939077773004,1.0381939077773004,1.0381939077773004,0.5912139497949915,0.8799092508189847,0.03491915936133442,0.9998027485190414,0.16481649353558747,0.9999100708580629,0.16483388006689306,0.47609087523683774,0.4543806053789813,0.9380272957995336,0.032490473280720654,0.5781906804257277,0.09312491930918124,0.9684132850640113,0.28997100289971,0.8155888089192469
gRNA_CDK4_targ_7571,CDK4,targeting,-0.20979483995383927,0.32402425148764696,-0.33021546313029715,-0.07199535053216315,-0.20979483995383927,791.0722879532185,2178.0,-0.14942950305087344,-0.2837238376281818,0.2424085550433611,-0.06358159521189806,-0.14942950305087344,-0.4763843294519085,-0.923985120856682,-1.3094481143925043,-0.9032725215670316,-0.923985120856682,0.05478172147450192,-1.7216567988609737,0.002478193982531053,-0.5547989611346469,0.002478193982531053,0.1335603760747092,-0.09954754297548153,-0.5654926844704579,-0.17715995045707675,-0.09954754297548153,-0.6403616563457867,0.24350632792367444,0.5766763837927422,0.05994035179020999,0.24350632792367444,-0.6474669768320683,-0.6808901062070327,0.5388479881292739,-0.2631696983032757,-0.6474669768320683,-0.19939669465598564,-0.19939669465598564,-0.19939669465598564,0.5932167260310008,0.8820967489499608,0.5104983449950231,0.7653719154620532,0.1188639560645595,0.5704523274772298,0.4473564769818351,0.7562563528140318,0.5605265332663947,0.8905856728518362,0.51203936607914,0.9581451534720663,0.5733549202878521,0.8362871397202076,0.10298970102989699,0.3355274708749597
gRNA_CDK4_targ_7572,CDK4,targeting,-1.1409222658880465,-1.4569182180822366,-0.6950382460914205,-1.0976262433539012,-1.1409222658880465,988.319257338515,2224.0,-1.4691235041104704,-0.5239860204613337,-0.3603609356303893,-0.7844901534007311,-0.5239860204613337,-0.05911505446343303,0.28476427321404474,0.6434926371856792,0.28971395197876365,0.28476427321404474,-0.09358073176624922,-1.855566637302095,-1.8588861150984979,-1.2693444947222805,-1.855566637302095,-0.7745040726137108,-1.2423710603612093,-0.6532094436867658,-0.8900281922205621,-0.7745040726137108,0.10049579677662367,-0.6165745304430352,-0.39744036505923286,-0.3045063662418815,-0.39744036505923286,-1.2869621826783806,-0.5947972510425502,0.2818361388282102,-0.5333077649642403,-0.5947972510425502,0.28638524635561424,0.28638524635561424,0.28638524635561424,0.13628165109310822,0.37404002082768506,0.12862274664102907,0.4165766060487341,0.4239574955169043,0.9522731235857349,0.1920664116853119,0.5143526073449697,0.24650646150108058,0.5990722375687053,0.45014908743041715,0.7894093194337334,0.4505258632886141,0.766227432655819,0.42585741425857426,0.7210006448433719
gRNA_CDK4_targ_7573,CDK4,targeting,-2.027387573310432,-1.7548429905065883,-0.9723090201873253,-1.5848465280014485,-1.7548429905065883,277.29820889354016,708.0,-1.6454001158537246,-0.5004979170428479,0.722338982269666,-0.4745196835423022,-0.5004979170428479,0.9913644359906663,0.27550440746725313,-1.6637463167596824,-0.1322924911005877,0.27550440746725313,-0.4931215940665371,-1.2884200018858498,-2.459303937679163,-1.4136151778771833,-1.2884200018858498,-1.7206224858411876,-0.042777253587008804,-0.6753783377858813,-0.812926025738026,-0.6753783377858813,-0.5436576821949708,-0.4241128148275701,0.4017659358590867,-0.18866818705448474,-0.4241128148275701,-1.480899061561518,-1.5156840560647256,0.26042260705432063,-0.9120535035239743,-1.480899061561518,1.2208942220818977,1.2208942220818977,1.2208942220818977,0.03652394000127869,0.16293024448009766,0.2123438976614583,0.521106186628031,0.3372067441507489,0.8289777266750794,0.1371120635893264,0.4241504023183836,0.24585466122881883,0.5990060493591894,0.4960307883049423,0.8251560093188174,0.31660821876447265,0.6493018612827784,0.24307569243075688,0.8358073465502016
gRNA_CDK4_targ_7574,CDK4,targeting,-0.15982753063452576,0.010489273969540566,-0.44147465414098075,-0.19693763693532196,-0.15982753063452576,883.8880408481592,2110.0,0.24278501337651157,0.27475526490956514,0.3567818219708264,0.2914407000856344,0.27475526490956514,0.6532087339468327,0.5595152493225349,0.9553202849062913,0.7226814227252197,0.6532087339468327,-0.8623903237414162,-0.8257531268780868,-0.8055465104487101,-0.8312299870227378,-0.8257531268780868,0.7236954351833335,0.22075376183076328,0.18287115521388758,0.3757734507426614,0.22075376183076328,-0.11369868300842792,0.01691304272340471,-0.8040369806216139,-0.300274206968879,-0.11369868300842792,-0.539243768721908,0.04503034387849594,-0.8914442626048866,-0.4618858958160996,-0.539243768721908,-0.06972719462808916,-0.06972719462808916,-0.06972719462808916,0.5434038874503591,0.8490504369200033,0.4811116674880157,0.9596072615663936,0.10373682171867778,0.9999100708580629,0.36633275416584454,0.6859291245714468,0.4046582891752336,0.9999947646260245,0.46319760788604347,0.7993660490629844,0.48893900260188417,0.7787723574376764,0.14258574142585742,0.3992883283583656
