gRNA_id,Gene,classification,CBE_ABEMA_REP1,CBE_ABEMA_REP2,CBE_ABEMA_REP3,LFC_avg_CBE_ABEMA,LFC_median_CBE_ABEMA,base_RPM,base_RAW,CBE_ATIRMO_REP1,CBE_ATIRMO_REP2,CBE_ATIRMO_REP3,LFC_avg_CBE_ATIRMO,LFC_median_CBE_ATIRMO,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,LFC_avg_CBE_DMSO,LFC_median_CBE_DMSO,CBE_INX_REP1,CBE_INX_REP2,CBE_INX_REP3,LFC_avg_CBE_INX,LFC_median_CBE_INX,CBE_PALBO_REP1,CBE_PALBO_REP2,CBE_PALBO_REP3,LFC_avg_CBE_PALBO,LFC_median_CBE_PALBO,CBE_RIBO_REP1,CBE_RIBO_REP2,CBE_RIBO_REP3,LFC_avg_CBE_RIBO,LFC_median_CBE_RIBO,CBE_TAGTO_REP1,CBE_TAGTO_REP2,CBE_TAGTO_REP3,LFC_avg_CBE_TAGTO,LFC_median_CBE_TAGTO,PLASMID_LIBRARY,LFC_avg_Plasmid,LFC_median_Plasmid,p_CBE_ABEMA,FDR_CBE_ABEMA,p_CBE_ATIRMO,FDR_CBE_ATIRMO,p_CBE_DMSO,FDR_CBE_DMSO,p_CBE_INX,FDR_CBE_INX,p_CBE_PALBO,FDR_CBE_PALBO,p_CBE_RIBO,FDR_CBE_RIBO,p_CBE_TAGTO,FDR_CBE_TAGTO,p_Plasmid,FDR_Plasmid
gRNA_CDK2_targ_6983,CDK2,targeting,-0.6581798301968466,-0.9803304579065382,-0.37662660456056074,-0.6717122975546485,-0.6581798301968466,264.4702652430812,1101.0,-1.8389841784062964,-0.7296653144337105,-2.993909707064869,-1.8541863999682917,-1.8389841784062964,0.6036907244396175,-0.5732103998257939,-0.16731564249643768,-0.045611772627538044,-0.16731564249643768,0.6224517670920424,-0.12221737260241068,-0.8803916498199382,-0.1267190851101022,-0.12221737260241068,-0.8718987973475242,-3.348923816420715,-0.6652536146190945,-1.628692076129111,-0.8718987973475242,-0.4208642099631538,-0.9024277744508846,0.27685372831712196,-0.3488127520323055,-0.4208642099631538,-0.8206366257525188,0.026009869719096836,-1.42789472497924,-0.7408404936708873,-0.8206366257525188,1.2775331788864668,1.2775331788864668,1.2775331788864668,0.07285144616068903,0.33398654680315887,0.01259643427443352,0.10914711373920144,0.32883247609053,0.8622616638202933,0.3697960022147067,0.7851218925694853,0.013537838388860446,0.12802927162036593,0.14934071463138343,0.43134185465085445,0.1948533364768209,0.9968101480559353,0.13728627137286267,0.9507035315110299
gRNA_CDK2_targ_6984,CDK2,targeting,0.3985860691738304,-0.021581450173856015,0.5199450016351036,0.29898320687835933,0.3985860691738304,417.7474487345166,2092.0,0.28246929394175047,0.6634228811756168,-0.46488360150766883,0.1603361912032328,0.28246929394175047,0.15176049769091088,0.6765652832792818,0.5221117991009816,0.45014586002372475,0.5221117991009816,0.989105014891665,-0.7112239759901604,-0.1410755452772993,0.04560183120806844,-0.1410755452772993,-0.381817109249692,-0.3591830063169649,0.27956058575672316,-0.15381317660331126,-0.3591830063169649,-0.2500003253233235,0.429476580273268,-0.2552463055772364,-0.02525668354243062,-0.2500003253233235,-0.5859939914483097,0.9443133024472546,0.5460965346600791,0.301471948553008,0.5460965346600791,0.40683653077123805,0.40683653077123805,0.40683653077123805,0.19014736532286053,0.9999994397779505,0.3323451932542708,0.9972872974239626,0.04228491285317409,0.47284818089191294,0.2275972346991572,0.7402472846084326,0.4684296542312739,0.7675753245076815,0.5020389288288427,0.7963498284011711,0.14478421375763037,0.83405010476844,0.42835716428357173,0.6784029730998193
gRNA_CDK2_targ_6985,CDK2,targeting,0.021908597853678474,0.02311424137950679,0.05155607180697505,0.032192970346720105,0.02311424137950679,719.5916735619787,3428.0,-0.34878976775625237,0.1788197925141095,-0.06971171630816095,-0.0798938971834346,-0.06971171630816095,0.2457835748300962,0.23864039584798463,0.06293326370579543,0.1824524114612921,0.23864039584798463,0.5806924431926197,-0.3683767648072565,0.14848141261164416,0.12026569699900246,0.14848141261164416,0.4166842500700021,-0.457974579447758,-0.4657823866274806,-0.16902423866841218,-0.457974579447758,-0.49505310493603033,-0.16995961949881133,0.11956545828877037,-0.18181575538202374,-0.16995961949881133,0.6139199849184352,0.05879525330976474,-0.30169577485364046,0.12367315445818651,0.05879525330976474,0.15620891074261822,0.15620891074261822,0.15620891074261822,0.5437908068937873,0.9999994397779505,0.616688450571224,0.9172738891964318,0.33069451980614356,0.967244183270959,0.285483002173133,0.7750368163478316,0.4724837892356798,0.7718209222082473,0.33726728089306196,0.6548140730024977,0.29701654972334457,0.9533491667835273,0.2518748125187481,0.502838135969274
gRNA_CDK2_targ_6986,CDK2,targeting,-0.6556731181703509,-0.5519501102758352,0.09334922972572343,-0.3714246662401542,-0.5519501102758352,566.500249470843,2666.0,-0.4045030797912884,-0.23647355235042836,-0.9146056320688418,-0.5185274214035195,-0.4045030797912884,-0.06580413733406046,-0.12594384527204847,0.1217900196606252,-0.023319320981827905,-0.06580413733406046,-0.3203844373690484,-0.19981877075015503,-0.3810084450611788,-0.3004038843934607,-0.3203844373690484,0.35516738412809845,-0.68685229705673,-0.4357013872213601,-0.25579543338333055,-0.4357013872213601,-0.40995345599604355,0.3767904346762883,-0.5979338365073452,-0.21036561927570016,-0.40995345599604355,0.1519337876137186,0.3608239612176796,0.7194694120733561,0.41074238696825144,0.3608239612176796,-0.39015545951775366,-0.39015545951775366,-0.39015545951775366,0.25114737058837006,0.6682458172407596,0.34234971255889785,0.6821452351429904,0.6343573538565208,0.9625816528381838,0.43078541611696286,0.9593545373038705,0.4072295225401921,0.7282091403157543,0.23147899400611271,0.5393942793203815,0.14534957496041173,0.83405010476844,0.0627937206279372,0.2345905364316841
gRNA_CDK2_targ_6987,CDK2,targeting,-0.3368964100728068,0.37097898159890863,0.8561500769730139,0.2967442161663719,0.37097898159890863,474.7623189812016,2259.0,1.4825691375580379,0.5325409385439597,0.0050484010457111,0.6733861590492363,0.5325409385439597,-0.11342178083441361,0.7608643405378165,0.540500244740842,0.39598093481474833,0.540500244740842,0.2653299656734062,0.8831681383204799,-0.12264986092045571,0.3419494143578102,0.2653299656734062,0.20939475362346643,0.44137303050691457,0.2744099505764743,0.30839257823561844,0.2744099505764743,0.9854702713364426,0.8773379448632919,0.41392708495915803,0.7589117670529641,0.8773379448632919,0.0891897739407822,0.3440215719177838,0.5187784710157297,0.3173299389580986,0.3440215719177838,0.421410641691735,0.421410641691735,0.421410641691735,0.09345549984946416,0.827106161769322,0.06977814904723101,0.9405565137973219,0.040563102064941445,0.4631876417610627,0.11371481343743384,0.6427204282948266,0.35244659165950987,0.9925020333683705,0.009291544593444391,0.3942950333884735,0.2078036875602632,0.9146678268942436,0.42835716428357173,0.6784029730998193
gRNA_CDK2_targ_6988,CDK2,targeting,0.548670183060864,0.35977455755001725,0.35907699972618584,0.42250724677902235,0.35977455755001725,1159.157622701086,5077.0,0.5698958238656985,0.8984236756668713,1.3833717368597476,0.9505637454641057,0.8984236756668713,0.07180275885398191,0.7320242063488374,0.2976279692547617,0.36715164481919366,0.2976279692547617,-0.02458793355442051,0.27812037236341286,-0.3595052381971803,-0.03532426646272931,-0.02458793355442051,-0.043016626312563484,1.5484029890843944,0.4761212334407194,0.6605025320708501,0.4761212334407194,0.35917465904269463,0.5066437216322166,-0.43943447922557755,0.1421279671497779,0.35917465904269463,0.9567103843025031,0.5957429728432142,0.9345245035971438,0.8289926202476203,0.9345245035971438,-1.0845730017189146,-1.0845730017189146,-1.0845730017189146,0.10482160025819305,0.8578177823125731,0.024837170572558926,0.7549863158693747,0.0707556732089875,0.6001898176152805,0.48711292929602334,0.850677871253152,0.02107440999422155,0.5717729268924043,0.3326263772496278,0.8868255831271469,0.029232409460845838,0.6414696136514398,9.999000099990012e-05,0.0011905284291714728
gRNA_CDK2_targ_6989,CDK2,targeting,0.8010185892727463,0.11956535528963007,0.47302190696488094,0.4645352838424191,0.47302190696488094,749.3797387840534,4186.0,0.7319955329560661,0.39996225708115424,0.2334600408992006,0.455139276978807,0.39996225708115424,0.15899993398878112,0.6130132151166343,-0.00824236208361546,0.25459026234059995,0.15899993398878112,-0.31628852979935174,-0.3807565328621809,0.8623071846207497,0.055087373986405695,-0.31628852979935174,0.7111132193469193,0.26420508255330954,-0.07985201153059572,0.29848876345654435,0.26420508255330954,0.49797503968396917,0.5608748915899565,0.0339530173067836,0.3642676495269031,0.49797503968396917,-0.7225615386542676,0.08543088920416048,0.7638946299659993,0.04225466017196403,0.08543088920416048,-0.561849080923999,-0.561849080923999,-0.561849080923999,0.05882496346539628,0.6414082291356336,0.1834337901587232,0.9999425365707947,0.151331053457304,0.8105891915986728,0.26083645816489437,0.7600542837237644,0.34436223076982875,0.9724138716587688,0.18542847900649384,0.9999926262047091,0.3190849418139874,0.9546892342810872,0.0373962603739626,0.1886914967039881
gRNA_CDK2_targ_6990,CDK2,targeting,0.25143469610299524,-0.14939800672939074,-0.0028178725129733083,0.03307293895354373,-0.0028178725129733083,446.5612034559351,2190.0,0.033890089497222345,-0.609639398051402,-0.0747516312806351,-0.2168336466116049,-0.0747516312806351,0.09225289492699874,-0.4070009807539378,0.3691243674082371,0.018125427193766013,0.09225289492699874,0.8299106569798198,0.40739125383974834,0.07267203375945301,0.43665798152634044,0.40739125383974834,-0.2712435513183821,-1.0561056854010915,-0.20891781690713107,-0.512089017875535,-0.2712435513183821,-0.42963590189814055,0.1326192544979817,-0.002171245996374299,-0.09972929779884439,-0.002171245996374299,-0.7636735360489724,0.22988717137737016,-0.3074120043226056,-0.2803994563314026,-0.3074120043226056,0.7236459085054615,0.7236459085054615,0.7236459085054615,0.5309860089024723,0.9999994397779505,0.5662814282605628,0.8588514847538062,0.45110373301313056,0.9305338745017971,0.06924963021779455,0.569548433994074,0.2209992201281269,0.5386652567187776,0.43254448668421186,0.7310887790962932,0.549270131201959,0.9968101480559353,0.4041595840415958,0.7840074498114574
gRNA_CDK2_targ_6991,CDK2,targeting,0.3072140139659804,0.172992859481727,-0.02841379898887348,0.15059769148627797,0.172992859481727,825.0167256542071,4046.0,0.42278746118060156,-0.8802860052178257,-1.4272622676875861,-0.6282536039082701,-0.8802860052178257,0.1803067051073861,-0.16192379262594206,0.05755683712639875,0.025313249869280935,0.05755683712639875,-0.4721396000221645,-0.29980557265455937,-0.2246638826155762,-0.3322030184307667,-0.29980557265455937,-0.3318067211351346,-1.1234996240181503,0.09422555587293231,-0.45369359642678414,-0.3318067211351346,-0.06999897825479216,0.26310409803407075,-0.34913336468864237,-0.05200941496978793,-0.06999897825479216,0.07721200558922642,-0.0680774229652357,0.300217604688696,0.10311739577089558,0.07721200558922642,0.37284848423654215,0.37284848423654215,0.37284848423654215,0.38411232292959496,0.9999994397779505,0.25131313612413686,0.5836726268940684,0.5361583046502563,0.9964434882307921,0.3999281013232628,0.9621070888795664,0.2487304088466743,0.5639025022482822,0.4958899668599541,0.7898921031311107,0.3902519850080304,0.9701419664621771,0.3877612238776123,0.6411037217956527
gRNA_CDK2_targ_6992,CDK2,targeting,-0.8101800856993725,-0.28235385001186974,-0.13130167634494685,-0.4079452040187297,-0.28235385001186974,471.84594739590585,1771.0,-1.6092137436718101,-0.7783331905979468,-1.427945120565018,-1.271830684944925,-1.427945120565018,0.15982234488643354,-0.8249432002768717,-0.36870460356802026,-0.3446084863194862,-0.36870460356802026,0.4429218900054903,-0.7057764150012384,-0.9317513182124867,-0.3982019477360783,-0.7057764150012384,-1.0400869624516953,-2.708709002436884,-0.6227220194669351,-1.457172661451838,-1.0400869624516953,-0.8084135648463838,-0.7860826545733355,-0.4562927837476095,-0.6835963343891095,-0.7860826545733355,-0.1862939940878076,0.10954916377886827,-0.03132677284511961,-0.03602386771801965,-0.03132677284511961,1.196533146611915,1.196533146611915,1.196533146611915,0.2133977630236985,0.6273060351762363,0.07202399307068376,0.2893022827199783,0.09711958290774096,0.6307006906566667,0.21167555093948434,0.9004736441622256,0.020211204920531495,0.16371399255284652,0.035234818495083746,0.22005141362024,0.5082089874029216,0.9886805515473867,0.1624837516248375,0.9335049660017164
gRNA_CDK2_targ_6993,CDK2,targeting,-0.336712823254124,-0.322278023930161,-0.4360711146800119,-0.36502065395476563,-0.336712823254124,600.8993346411185,2147.0,0.8115507624689239,-0.9203327816357918,-0.2410468412501435,-0.11660962013900382,-0.2410468412501435,-0.1951988645583529,-0.3477487888332921,-0.5316955671170169,-0.3582144068362207,-0.3477487888332921,-0.5107148805824704,-0.8694380776117896,0.45939014648033294,-0.3069209372379757,-0.5107148805824704,-0.18301075330130728,-0.525188640819097,0.40855445434199955,-0.09988164659280159,-0.18301075330130728,0.09469985310033695,-1.0153260038627434,-0.2429793632304814,-0.38786850466429595,-0.2429793632304814,-1.0985246183065722,-0.3209928497477258,-1.0019296472378758,-0.8071490384307246,-1.0019296472378758,0.16358803524634763,0.16358803524634763,0.16358803524634763,0.272795590545206,0.6953787070631855,0.4396726331080443,0.8343620566666283,0.13018473535578443,0.6589813043136143,0.2859204838975271,0.8865597704882971,0.5267812525269953,0.81861312012411,0.1529317748336406,0.43656959884591656,0.18709052089942266,0.9968101480559353,0.26307369263073693,0.5214215105435565
gRNA_CDK2_targ_6994,CDK2,targeting,0.704128053468469,0.5122379075900018,0.477403295174857,0.564589752077776,0.5122379075900018,1259.1304778993624,5139.0,-0.13091047478776904,0.012881752846779696,-0.4995579062608297,-0.20586220940060632,-0.13091047478776904,0.2639241302223365,-0.1098765612321392,0.10068220833475967,0.08490992577498567,0.10068220833475967,0.29789360202897675,0.7480362984547289,-0.043754788168833395,0.33405837077162404,0.29789360202897675,-0.12394297048714499,-0.7091466498695391,0.38528738419671926,-0.1492674120533216,-0.12394297048714499,0.13594183537913268,-0.21651688078548376,0.779381742333763,0.23293556564247064,0.13594183537913268,-0.616959903378683,0.25884895319034307,-0.1610143354379635,-0.1730417618754345,-0.1610143354379635,0.04439313116558983,0.04439313116558983,0.04439313116558983,0.0429081522689545,0.5635951746438072,0.5655890744055059,0.8588514847538062,0.4679350411271158,0.9852163703776335,0.1100883577789319,0.634830077087569,0.49119431743448083,0.7861959336112823,0.2623347801579205,0.9539235889168732,0.5543052723709554,0.9968101480559353,0.20307969203079682,0.446347953144384
gRNA_CDK2_targ_6995,CDK2,targeting,0.6756909973268863,0.23584611522836105,-0.06877667723380615,0.2809201451071471,0.23584611522836105,890.9672960769549,3896.0,-0.2340729882503338,0.5183881616764133,-0.8305798250460622,-0.1820882172066609,-0.2340729882503338,-0.006698790310932324,-0.24880788084391722,-0.10273508874024043,-0.11941391996503,-0.10273508874024043,0.04596546897035971,0.41202896169072223,-0.09376415243213905,0.12141009274298097,0.04596546897035971,0.2981462177123647,-0.15019129228570813,0.5851004875321413,0.24435180431959927,0.2981462177123647,0.3446767447485132,0.41356706537610316,0.6764841512052523,0.4782426537766229,0.41356706537610316,-0.48837214029703463,0.28450735402118854,0.22539009401345728,0.007175102579203729,0.22539009401345728,-0.09148962971585453,-0.09148962971585453,-0.09148962971585453,0.17321625279633243,0.9999994397779505,0.5054151799123938,0.8229165738028281,0.5015619301850289,0.9202169015617245,0.3157504857496249,0.779584932340802,0.3862643998263834,0.9663503722004722,0.0915007794502013,0.9999926262047091,0.4015366244589216,0.9701419664621771,0.1643835616438356,0.41535083132908085
