gRNA_id,Gene,classification,DMSO_REP1,DMSO_REP2,DMSO_REP3,LFC_avg_DMSO,LFC_median_DMSO,base_RPM,base_RAW,KB-0742_1500nM_REP1,KB-0742_1500nM_REP2,KB-0742_1500nM_REP3,LFC_avg_KB-0742_1500nM,LFC_median_KB-0742_1500nM,KI-CDK9d-32N_1250nM_REP1,KI-CDK9d-32N_1250nM_REP2,KI-CDK9d-32N_1250nM_REP3,LFC_avg_KI-CDK9d-32N_1250nM,LFC_median_KI-CDK9d-32N_1250nM,KI-CDK9d-32N_5000nM_REP1,KI-CDK9d-32N_5000nM_REP2,KI-CDK9d-32N_5000nM_REP3,LFC_avg_KI-CDK9d-32N_5000nM,LFC_median_KI-CDK9d-32N_5000nM,KI-CDK9d-32_1000nM_REP1,KI-CDK9d-32_1000nM_REP2,KI-CDK9d-32_1000nM_REP3,LFC_avg_KI-CDK9d-32_1000nM,LFC_median_KI-CDK9d-32_1000nM,KI-CDK9d-32_100nM_REP1,KI-CDK9d-32_100nM_REP2,KI-CDK9d-32_100nM_REP3,LFC_avg_KI-CDK9d-32_100nM,LFC_median_KI-CDK9d-32_100nM,SEL120_4000nM_REP1,SEL120_4000nM_REP2,SEL120_4000nM_REP3,LFC_avg_SEL120_4000nM,LFC_median_SEL120_4000nM,Senexin B_15000nM_REP1,Senexin B_15000nM_REP2,Senexin B_15000nM_REP3,LFC_avg_Senexin B_15000nM,LFC_median_Senexin B_15000nM,Senexin B_2000nM_REP1,Senexin B_2000nM_REP2,Senexin B_2000nM_REP3,LFC_avg_Senexin B_2000nM,LFC_median_Senexin B_2000nM,Plasmid,LFC_avg_Plasmid,LFC_median_Plasmid,p_DMSO,FDR_DMSO,p_KB-0742_1500nM,FDR_KB-0742_1500nM,p_KI-CDK9d-32N_1250nM,FDR_KI-CDK9d-32N_1250nM,p_KI-CDK9d-32N_5000nM,FDR_KI-CDK9d-32N_5000nM,p_KI-CDK9d-32_1000nM,FDR_KI-CDK9d-32_1000nM,p_KI-CDK9d-32_100nM,FDR_KI-CDK9d-32_100nM,p_SEL120_4000nM,FDR_SEL120_4000nM,p_Senexin B_15000nM,FDR_Senexin B_15000nM,p_Senexin B_2000nM,FDR_Senexin B_2000nM,p_Plasmid,FDR_Plasmid
gRNA_CDK7_targ_1,CDK7,targeting,0.44425809852375814,0.38325551336125,1.1786950618134926,0.6687362245661669,0.44425809852375814,447.091047039496,11042.0,0.6173173250793221,0.4997148687682748,0.26657981093468824,0.461204001594095,0.4997148687682748,0.5665616115944596,0.7424414652587168,0.7022433943070854,0.670415490386754,0.7022433943070854,2.3507336002852175,-0.12029764256616494,2.1816633529021736,1.4706997702070754,2.1816633529021736,0.2962192656786302,0.4953850702574174,0.9336210069036821,0.5750751142799099,0.4953850702574174,0.21432078846485528,0.6990061381684154,1.0352937445501862,0.6495402237278189,0.6990061381684154,0.6030368812114628,0.9796742355364264,0.5285667992167117,0.7037593053215336,0.6030368812114628,0.9609747719394734,0.5376747511634459,0.5831316379278371,0.6939270536769188,0.5831316379278371,0.8310707243270451,-0.2084846125862473,0.2600903284057161,0.294225480048838,0.2600903284057161,0.527961602372255,0.527961602372255,0.527961602372255,0.33901873264723964,0.6610865286621174,0.5423440580637124,0.907278514010237,0.4636388241046623,0.84780072157505,0.014761205145360617,0.22896642072065046,0.27554140303409264,0.6456892963803201,0.3562270032308289,0.7201091393109179,0.3462544462801087,0.6591873349684078,0.3225230209352641,0.6390277462101568,0.5286355464039465,0.8265155256464275,0.4776522347765224,0.8746335511376399
gRNA_CDK7_targ_2,CDK7,targeting,0.6097215199679744,0.5625465135788396,0.49032488091743803,0.5541976381547508,0.5625465135788396,309.54777898798125,9234.0,0.8390931168792904,0.5943770594777741,-0.14386582247678326,0.4298681179600938,0.5943770594777741,0.5135429242973961,0.1642825234433657,0.3619896141572068,0.34660502063265625,0.3619896141572068,0.5162130795391006,-0.5697463198223671,-1.011583159134368,-0.3550387998058782,-0.5697463198223671,0.8700727280527726,-0.6633290947304024,0.012595723091603258,0.07311311880465783,0.012595723091603258,0.3088910470704087,-0.10059791551362243,-0.2206487008009734,-0.0041185230813957086,-0.10059791551362243,1.1886139666840296,1.003357755320346,0.7305059338474575,0.9741592186172778,1.003357755320346,0.8841859315627235,0.4559662252697655,0.7613755348483416,0.7005092305602769,0.7613755348483416,0.7687876007192009,0.3193913326451409,0.6124728399456811,0.5668839244366743,0.6124728399456811,0.8695287257314686,0.8695287257314686,0.8695287257314686,0.43660288620807264,0.761613980414082,0.5311069505473249,0.898897690634964,0.6099446135676556,0.9647443771956546,0.5072155756733074,0.9998666806226941,0.49706735267421265,0.8412857239929328,0.45453536848551546,0.9999998700519295,0.22219919770629631,0.4980326845141124,0.3211359303649984,0.6376007926519605,0.39615273215294494,0.714803013071738,0.4566543345665435,0.8567385724544929
gRNA_CDK7_targ_3,CDK7,targeting,0.1361475225038223,0.17410092127930402,-0.0733731402655269,0.07895843450586648,0.1361475225038223,197.21679957342383,6311.0,0.9556470463199009,0.6524452959747687,0.966700232217622,0.8582641915040972,0.9556470463199009,-0.8754812524921004,0.2858997721908566,0.5100705737667864,-0.026503635511485785,0.2858997721908566,-1.0367304633552776,-1.5078592059212563,1.9529257636348427,-0.19722130188056375,-1.0367304633552776,-1.049228013031259,-0.9835615032129101,0.3178561523295653,-0.5716444546382013,-0.9835615032129101,1.2942642464484562,0.744255688852248,0.34333137384912,0.7939504363832749,0.744255688852248,0.489976617713102,0.8144044718315049,0.5130559142620285,0.6058123346022118,0.5130559142620285,0.5924181107612718,0.5639055760156487,0.5951309385328316,0.583818208436584,0.5924181107612718,0.4226066308411793,0.06205430352777228,-0.11130384205151359,0.12445236410581266,0.06205430352777228,0.25270191414092746,0.25270191414092746,0.25270191414092746,0.6091818951305552,0.9775869055879798,0.29438453544679816,0.6298352521706575,0.39366002702121144,1.0,0.31600146456760414,0.8635475458153747,0.44049466617092825,0.9944861017878446,0.2565486949352536,0.6170287432292766,0.4024144077776837,0.7213337710000503,0.39930274442237185,0.7248706635119895,0.6267594698330803,0.903704300596553,0.3551644835516448,0.9636967337748986
gRNA_CDK7_targ_4,CDK7,targeting,1.6528169913696957,1.5183198197811907,2.0530894952887255,1.741408768813204,1.6528169913696957,258.0563940707114,6188.0,1.513283996157854,1.6401081548937273,1.0133938084891123,1.388928653180231,1.513283996157854,1.8657928908155479,0.9252569936141835,1.186659059054762,1.3259029811614977,1.186659059054762,0.451748241921014,1.840520538881878,-0.17887675633045785,0.704464008157478,0.451748241921014,0.7853865077249657,0.8517347265544631,1.122778089012457,0.9199664410972952,0.8517347265544631,1.6845960521197596,1.0990799433960634,1.001354685019379,1.2616768935117342,1.0990799433960634,2.0507362732385817,1.8878315974204916,1.3426641066053377,1.760410659088137,1.8878315974204916,1.782768987965335,1.4478259571745602,1.6976813602397012,1.6427587684598655,1.6976813602397012,1.8157517040732885,1.5067304608636651,1.8872517278119514,1.736577964249635,1.8157517040732885,0.8347957985640151,0.8347957985640151,0.8347957985640151,0.04123435002326846,0.19509493165255268,0.0773802405883579,0.26348034335674253,0.13812102591114545,0.3633948813067101,0.15169612125749943,0.6563080998937773,0.18505169471053456,0.5264033391989943,0.08104262214480047,0.34090347990031633,0.034270827713080855,0.134231505963717,0.045692516078582254,0.19886648935068824,0.02370207552156985,0.10777901860339803,0.4566543345665435,0.8567385724544929
gRNA_CDK7_targ_5,CDK7,targeting,0.31054251710059927,0.29049601898823507,-0.19072431472102436,0.13677140712260336,0.29049601898823507,276.8297118131632,7352.0,0.4923368540657665,0.5453138086527435,0.3359721756785224,0.45787427946567744,0.4923368540657665,0.2063696844770346,-0.01862087677102099,-0.10428447151454986,0.027821445397154577,-0.01862087677102099,-0.7441319810601779,-1.0238478576754784,-1.2573223991488907,-1.008434079294849,-1.0238478576754784,-1.0330937639682565,-0.9265013857519222,0.27641577388775257,-0.561059791944142,-0.9265013857519222,0.17098298919286525,0.13091907986927045,0.5551345067127335,0.28567885859162306,0.17098298919286525,-0.7480261538648528,0.2204083556489332,-0.5026433637441714,-0.34342038732003033,-0.5026433637441714,-0.8370167924885107,-0.13191527176031395,0.23122896874924503,-0.2459010318331932,-0.13191527176031395,-0.8802836038267796,0.11701204290722642,-1.30292222799376,-0.6887312629711043,-0.8802836038267796,-1.0041195756310262,-1.0041195756310262,-1.0041195756310262,0.6296241140918457,0.9558960062747733,0.5446943453098452,0.907278514010237,0.5336694971129046,1.0,0.21928793175950845,0.9998666806226941,0.4461097990453733,0.9944861017878446,0.6134946731356989,0.9516313914604473,0.3831097078738835,0.9999999006196827,0.35709899094376135,0.9999785427519484,0.13807619649684047,0.999999964010814,0.07239276072392763,0.7150697973680893
gRNA_CDK7_targ_6,CDK7,targeting,-0.6080886174795382,-0.7127390778647431,-0.012939404256836304,-0.4445890332003725,-0.6080886174795382,951.0364403172002,28370.0,-0.283884532820702,-0.166065700638282,-0.5762880515097223,-0.34207942832290206,-0.283884532820702,-0.9516752311274005,-0.6346349264928696,-0.7910500012208154,-0.7924533862803619,-0.7910500012208154,-1.0861226574599554,-1.5309524763476108,-1.3698737450910012,-1.3289829596328557,-1.3698737450910012,-1.4047189395858668,-1.1844921571096356,-0.2876733180097567,-0.9589614715684197,-1.1844921571096356,-0.0865178148422757,-0.4652195762666704,0.03185215372553371,-0.1732950791278041,-0.0865178148422757,-0.7204325232406134,-0.35386414770093544,-1.1141915454389453,-0.7294960721268314,-0.7204325232406134,-1.2916915143876524,-0.5753418465308985,-0.8767265624222723,-0.9145866411136078,-0.8767265624222723,-1.08986691788269,-0.428094447710661,-0.6423095159334469,-0.720090293842266,-0.6423095159334469,-1.5876370450740243,-1.5876370450740243,-1.5876370450740243,0.2613160531732436,0.9999999722515215,0.2471868982757766,0.9999989328327579,0.10289262023219516,0.9617956220377957,0.1152268049641316,0.9998666806226941,0.24737581385687887,0.9999978895246971,0.35011892464681277,0.9999998700519295,0.17833945412048385,0.9999999006196827,0.09448176426199549,0.9999785427519484,0.1496205512890225,0.999999964010814,9.999000099990012e-05,0.002967094594888341
gRNA_CDK7_targ_7,CDK7,targeting,-0.37742121465683187,-0.38046363677039674,0.46465467125536936,-0.09774339339061976,-0.37742121465683187,593.685419739782,10931.0,-0.189664011484701,-0.4883136137549501,-0.4761269595203089,-0.38470152825332,-0.4761269595203089,0.31005305427120283,0.20319817442094334,0.057081184746608275,0.19011080447958484,0.20319817442094334,-0.6465009501273598,-0.22077812920949852,0.41545440088761165,-0.1506082261497489,-0.22077812920949852,-1.0380533238860332,-1.791788332360971,0.045275801163667875,-0.9281886183611121,-1.0380533238860332,-0.6684279737887456,0.14444105266248974,0.062198250109614286,-0.1539295570055472,0.062198250109614286,-0.842711484217347,-0.29452781943590683,-0.039808482529130634,-0.39234926206079485,-0.29452781943590683,-0.5324293151683557,-0.6015642527493088,-0.37009075843116424,-0.5013614421162762,-0.5324293151683557,-0.687895745965623,0.02645757714065009,-0.2459375604600706,-0.30245857642834784,-0.2459375604600706,-0.35206042978639074,-0.35206042978639074,-0.35206042978639074,0.4296168410688008,0.9999999722515215,0.22092475185664856,0.9999989328327579,0.6275675979034172,1.0,0.6156259553880508,0.9998666806226941,0.2631271357377357,0.9999978895246971,0.3488862980754727,0.9999998700519295,0.3461088858394758,0.9999999006196827,0.26169865464725467,0.9999785427519484,0.3892692116708825,0.999999964010814,0.1675832416758324,0.7233982484104531
gRNA_CDK7_targ_8,CDK7,targeting,0.3652387576298522,0.4439592429693641,0.6253035944231382,0.47816719834078486,0.4439592429693641,241.54726466990385,5742.0,0.6700516402956915,0.24400403409848448,0.6998664888801055,0.5379740544247605,0.6700516402956915,0.5773054420565303,0.7206214719735793,0.6586408199773622,0.6521892446691573,0.6586408199773622,-0.861062816038445,0.4214060467110098,0.6654648737926717,0.07526936815507883,0.4214060467110098,-2.153369927180975,-0.4971622384496623,0.033239541841502546,-0.8724308745963784,-0.4971622384496623,1.2014845940510288,0.3436580432240366,-0.38466251355797143,0.386826707905698,0.3436580432240366,0.3418580253745979,0.5811395647065551,0.7825790978168886,0.5685255626326806,0.5811395647065551,-0.29833871836794185,0.3593292925530926,0.9751489462186127,0.34537984013458783,0.3593292925530926,0.5469371505338966,0.6885979909805243,0.5279960325693384,0.5878437246945865,0.5469371505338966,1.0694857629685324,1.0694857629685324,1.0694857629685324,0.4729710711516656,0.7969852611848836,0.49478938644816983,0.8614636639052957,0.47958636159928314,0.8579756010262405,0.4930738299338292,0.9833453055014505,0.2759571433468031,0.9999978895246971,0.4434409471634543,0.8146660738601819,0.41249056814429663,0.7326450250028864,0.5026231255004554,0.8306060124795662,0.3870047620865296,0.7067043481580105,0.3716628337166283,0.7804919508049194
gRNA_CDK7_targ_9,CDK7,targeting,0.9050846364841411,0.8584434905896599,0.8078832950062023,0.8571371406933345,0.8584434905896599,194.53170472896417,5803.0,0.9631075743843371,0.27016138322385835,0.12680048734662067,0.45335648165160536,0.27016138322385835,0.8067533048988383,0.6933579449895986,0.29259952682875495,0.5975702589057307,0.6933579449895986,1.1434656479867913,-1.0840579875974437,-0.47847776046310736,-0.1396900333579199,-0.47847776046310736,-1.574004248763226,-0.40271390377282834,0.7788560515849126,-0.399287366983714,-0.40271390377282834,1.014470979716891,1.8297088780748625,0.7478427541548484,1.1973408706488673,1.014470979716891,0.865597657914537,0.059641214074974365,0.27539858673667444,0.40021248624206196,0.27539858673667444,0.04460331781549102,0.6306262912998861,0.0051141331428410895,0.22678124741940606,0.04460331781549102,0.14980866718183133,0.9481518293066554,0.6827692736865081,0.5935765900583316,0.6827692736865081,0.6318088560827918,0.6318088560827918,0.6318088560827918,0.2574236855796963,0.5503262816229999,0.5119476304910984,0.8790044221639612,0.4886006085562954,0.8644715886964915,0.5037978207629279,0.9846218997347997,0.43253000734074354,0.9448906215801962,0.09888227441973346,0.3718300401733779,0.4847603354311787,0.8146540255202657,0.6209951828786746,0.9258668763740195,0.37594951350087685,0.693474440444185,0.49795020497950204,0.857212230359832
gRNA_CDK7_targ_10,CDK7,targeting,-0.14623824265015728,-0.06559199401753514,0.9845191086600937,0.2575629573308004,-0.06559199401753514,195.3030214827271,4742.0,0.4231737016387094,0.2688514051604067,-0.004123301566675847,0.22930060174414676,0.2688514051604067,0.3459294631290493,-0.04273822068293261,0.882180649804695,0.39512396408360395,0.3459294631290493,-0.18670000030404213,0.01239808477119803,0.3783128063783927,0.06800363028184954,0.01239808477119803,-1.5115915400230553,-1.2336557900605585,-0.4185127072091511,-1.0545866790975882,-1.2336557900605585,0.4757863341569656,-0.3769912708130552,-0.7132543721773899,-0.20481976961115986,-0.3769912708130552,-0.36003507214732955,-0.9629808247978084,0.4816459322290302,-0.28045665490536925,-0.36003507214732955,0.8961328033901672,0.5238217666250322,0.0961480898649002,0.5053675532933665,0.5238217666250322,0.01312633266936725,0.4780395008344692,0.3325938609917233,0.27458656483185323,0.3325938609917233,0.4357726105916381,0.4357726105916381,0.4357726105916381,0.5453147807837155,0.86957321935721,0.6261827202884787,0.9999989328327579,0.5837132658016313,0.9458221632742895,0.5258924663447171,0.9887140851958975,0.21728328326348553,0.9999978895246971,0.285807534418333,0.9999998700519295,0.3574538447753974,0.9999999006196827,0.4211885030137254,0.7447180137483617,0.553298885278422,0.849208134231647,0.4475552444755525,0.8952208636703096
