gRNA_id,Gene,classification,ABE_BSJ-4-116_REP1,ABE_BSJ-4-116_REP2,ABE_BSJ-4-116_REP3,LFC_avg_ABE_BSJ-4-116,LFC_median_ABE_BSJ-4-116,base_RPM,base_RAW,ABE_CDK12-IN-2_REP1,ABE_CDK12-IN-2_REP2,ABE_CDK12-IN-2_REP3,LFC_avg_ABE_CDK12-IN-2,LFC_median_ABE_CDK12-IN-2,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,LFC_avg_ABE_DMSO,LFC_median_ABE_DMSO,ABE_HQ461_REP1,ABE_HQ461_REP2,ABE_HQ461_REP3,LFC_avg_ABE_HQ461,LFC_median_ABE_HQ461,PLASMID_LIBRARY,LFC_avg_Plasmid,LFC_median_Plasmid,p_ABE_BSJ-4-116,FDR_ABE_BSJ-4-116,p_ABE_CDK12-IN-2,FDR_ABE_CDK12-IN-2,p_ABE_DMSO,FDR_ABE_DMSO,p_ABE_HQ461,FDR_ABE_HQ461,p_Plasmid,FDR_Plasmid
gRNA_nt_9106,NT,non-targeting control,-0.04517573470195681,-0.14983342215415332,-1.0369998190174716,-0.41066965862452726,-0.14983342215415332,283.162569902443,8637.0,0.8112762205520552,0.41415378287632754,0.04513597948945634,0.42352199430594634,0.41415378287632754,0.18717341671772708,0.5153357005916006,-0.3076978696138622,0.1316037492318218,0.18717341671772708,-0.2805356638200534,0.36746578639078836,0.11189946021666743,0.06627652759580079,0.11189946021666743,-0.6144388287160748,-0.6144388287160748,-0.6144388287160748,0.33299504958501497,0.9999690589514645,0.2237765829335501,0.7853961108295039,0.421863717556174,0.9257575723236388,0.3378759715326236,0.9649139831274974,0.11398860113988601,0.7934349867193966
gRNA_nt_9107,NT,non-targeting control,-1.5531295013401467,-0.5674455259706848,-2.7869302968165486,-1.6358351080424598,-1.5531295013401467,11.391440933990632,319.0,-3.106724210364242,-0.05958503323954743,-3.196457026160504,-2.120922089921431,-3.106724210364242,-1.3351945936564749,-0.2930903783554791,-2.8276823647586125,-1.4853224455901888,-1.3351945936564749,-3.463450315532504,-3.112115988698695,1.0647860220818446,-1.8369267607164514,-3.112115988698695,3.172873319366399,3.172873319366399,3.172873319366399,0.008610144248367202,0.6411052979565445,0.022182875842076483,0.9999999210859173,0.010537488588982721,0.7772196128964831,0.04073189960263926,0.9728817882110802,0.026197380261973803,0.5269787070879689
gRNA_nt_9108,NT,non-targeting control,-0.5631302402144478,-0.6145264686164592,0.09326052168618917,-0.36146539571490593,-0.5631302402144478,44.50814446162684,1063.0,-1.6019719837072106,-1.3910902925060484,-0.934394151894261,-1.3091521427025066,-1.3910902925060484,-1.6028403267885842,0.979633976009662,-1.2165434577658887,-0.6132499361816036,-1.2165434577658887,-1.4279426373775757,-0.7172814966570048,-0.9261169224398635,-1.023780352158148,-0.9261169224398635,2.2403615540851503,2.2403615540851503,2.2403615540851503,0.3942431923083794,0.9999690589514645,0.10461039820239137,0.9999999210859173,0.11103203385286772,0.9490168548854448,0.3913732439064097,0.9894242230320803,0.08809119088091191,0.6837191098939596
gRNA_nt_9109,NT,non-targeting control,-0.48716316740513493,0.5572886040625281,0.6604723645301247,0.24353260039583927,0.5572886040625281,30.948138667509824,711.0,0.8810617120906916,1.493934591534334,1.5274695240532332,1.3008219425594196,1.493934591534334,0.6057865056439535,0.107931243244924,0.7337259519270733,0.482481233605317,0.6057865056439535,-0.0794369765765127,1.3734183924978869,-0.2987911734057456,0.3317300808385429,-0.0794369765765127,0.9206319621066722,0.9206319621066722,0.9206319621066722,0.37520350002103026,0.9999690589514645,0.016881982986828022,0.3136698212972474,0.2055386276324392,0.884420281049889,0.18017395463779773,0.9254111924945695,0.41575842415758424,0.909932648298564
gRNA_nt_9110,NT,non-targeting control,-0.4938413729106189,-0.39662308250641515,-2.6019159694326466,-1.1641268082832268,-0.4938413729106189,176.26987905594788,3701.0,-0.24017618552344333,-1.2265748032479862,-0.3652059083048067,-0.6106522990254121,-0.3652059083048067,-0.5842486154199563,-0.8264809684597104,-0.45795333874117256,-0.6228943075402797,-0.5842486154199563,-1.9173205928014112,0.5942742224527998,-0.5721218270321344,-0.6317227324602487,-0.5721218270321344,-0.23053357937090027,-0.23053357937090027,-0.23053357937090027,0.043787240351632895,0.9122703433459627,0.3905880919585481,0.9895142197123052,0.2778484173073012,0.9999993287716447,0.48411465283772404,0.9728817882110802,0.2092790720927907,0.7934349867193966
gRNA_nt_9111,NT,non-targeting control,-2.9264875473675445,-1.5429032632540893,-2.1517284384749504,-2.207039749698861,-2.1517284384749504,10.968960540383229,252.0,-3.5248337937124354,-2.7566785211216773,-3.5104956245334957,-3.2640026464558693,-3.5104956245334957,-1.2708577701028307,-1.1853343762993125,-1.9598988103492831,-1.4720303189171424,-1.2708577701028307,-3.4672045200461734,-3.5200557631107983,-2.3394771276611372,-3.1089124702727027,-3.4672045200461734,0.6832202146470187,0.6832202146470187,0.6832202146470187,0.0008143450731558852,0.2678330471021468,0.001767689876025597,0.7822831196811459,0.014388886233244797,0.7817583770734131,0.006374797630611979,0.9999977172922274,0.49125087491250874,0.8498256073468702
gRNA_nt_9112,NT,non-targeting control,-1.5386320024819518,0.061277416008464924,-0.8546121703121081,-0.7773222522618649,-0.8546121703121081,155.0399488358521,3214.0,-0.08908752845081927,0.5290496254428343,-0.7559271730007739,-0.10532169200291963,-0.08908752845081927,0.12580256493787417,-2.9600181806711965,-0.5982649701394477,-1.1441601952909235,-0.5982649701394477,-1.0511074966797145,-0.18638624851196806,-0.1815804394370423,-0.473024728209575,-0.18638624851196806,0.4118149343827975,0.4118149343827975,0.4118149343827975,0.12964836070616487,0.9999690589514645,0.49270463690899613,0.9202009404142153,0.021717765914370264,0.8884208779088609,0.610097740985313,0.9728817882110802,0.43315668433156673,0.8463569861169606
gRNA_nt_9113,NT,non-targeting control,-1.7401602002020604,-0.8163807188120058,-1.037587032940325,-1.1980426506514636,-1.037587032940325,230.13053324208784,5287.0,0.20877539519252972,-1.6534401387729183,-2.152070524230877,-1.1989117559370885,-1.6534401387729183,-1.1425034593284755,-0.6274189281008424,-0.9878455220654837,-0.9192559698316005,-0.9878455220654837,-0.48454995362729436,-1.8385471674403502,-1.6872547683058412,-1.3367839631244953,-1.6872547683058412,0.37586745127285903,0.37586745127285903,0.37586745127285903,0.0377166924486632,0.8940591685782721,0.11807549190298343,0.9999999210859173,0.10192206334080844,0.9999993287716447,0.23691402983969267,0.9925642052416526,0.4198580141985804,0.8463569861169606
gRNA_nt_9114,NT,non-targeting control,0.1011459438823131,-0.2106200622685694,0.3663726625499546,0.0856328480545661,0.1011459438823131,95.71723900120128,2199.0,0.20980274258715093,-0.8536148248877767,-0.16741673106369725,-0.27040960445477435,-0.16741673106369725,-0.05788714464587852,-1.3273903297316814,-0.3945813054195014,-0.5932862599323537,-0.3945813054195014,-0.41644506213725857,-0.7442448271115196,0.8298049928808636,-0.11029496545597155,-0.41644506213725857,1.0413586088280422,1.0413586088280422,1.0413586088280422,0.5269218327706204,0.9999690589514645,0.587902236848358,0.9610563752009046,0.2512623594748878,0.989898125035082,0.39362386170344577,0.9728817882110802,0.3761623837616238,0.9202868186146329
gRNA_nt_9115,NT,non-targeting control,-0.9210476110933937,2.8310770040769975,2.7947007520619103,1.568243381681838,2.7947007520619103,100.15705636278496,2164.0,0.4062771505826505,-4.596850097795051,-0.8129700107498762,-1.6678476526540924,-0.8129700107498762,0.9027738551518378,0.8200518393284664,-0.021450601094667714,0.5671250311285455,0.8200518393284664,1.7103738978230467,1.7406456378147663,-0.08030513955136642,1.1235714653621487,1.7103738978230467,0.6399098909679182,0.6399098909679182,0.6399098909679182,0.0011700815971246385,0.10953763874620653,0.028075103552284927,0.9832736049316902,0.15853132744636717,0.8589379004038772,0.029474477422140866,0.5978406503790906,0.4811518848115187,0.8463569861169606
