gRNA_id,Gene,classification,CBE_BSJ-4-116_REP1,CBE_BSJ-4-116_REP2,CBE_BSJ-4-116_REP3,LFC_avg_CBE_BSJ-4-116,LFC_median_CBE_BSJ-4-116,base_RPM,base_RAW,CBE_CDK12-IN-2_REP1,CBE_CDK12-IN-2_REP2,CBE_CDK12-IN-2_REP3,LFC_avg_CBE_CDK12-IN-2,LFC_median_CBE_CDK12-IN-2,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,LFC_avg_CBE_DMSO,LFC_median_CBE_DMSO,CBE_HQ461_REP1,CBE_HQ461_REP2,CBE_HQ461_REP3,LFC_avg_CBE_HQ461,LFC_median_CBE_HQ461,PLASMID_LIBRARY,LFC_avg_Plasmid,LFC_median_Plasmid,p_CBE_BSJ-4-116,FDR_CBE_BSJ-4-116,p_CBE_CDK12-IN-2,FDR_CBE_CDK12-IN-2,p_CBE_DMSO,FDR_CBE_DMSO,p_CBE_HQ461,FDR_CBE_HQ461,p_Plasmid,FDR_Plasmid
gRNA_CDK12_targ_1740,CDK12,targeting,-0.23432644388016688,-0.1039278076678653,-0.47266329919669875,-0.27030585024824366,-0.23432644388016688,195.73308929201616,6096.0,-0.24067392795480622,-0.8462147254276461,0.052829328900056836,-0.3446864414941318,-0.24067392795480622,-0.755595172690334,-0.36022642983642555,0.06667136031127938,-0.34971674740516007,-0.36022642983642555,-0.0075819454957621124,-0.786702948746746,-0.1644968691114893,-0.3195939211179991,-0.1644968691114893,0.7353665675489999,0.7353665675489999,0.7353665675489999,0.5894585731280464,0.9999577736603787,0.5895412304745544,0.9549947991296964,0.5069428055946821,0.9999942907232648,0.5826449360524613,0.9999542762796182,0.49075092490750927,0.9022920856728132
gRNA_CDK12_targ_1741,CDK12,targeting,0.06241970431654213,-1.3306289519382175,-0.9253058240745939,-0.731171690565423,-0.9253058240745939,73.14304091325668,2278.0,-1.4452334105206395,-1.4814663904710905,-2.5044110290880894,-1.8103702766932732,-1.4814663904710905,-0.35240640159881054,-1.672307841376963,-1.111649415281068,-1.0454545527522805,-1.111649415281068,-0.5337646602973423,1.1024017696909238,1.687159788392791,0.7519322992621241,1.1024017696909238,2.0815693504893007,2.0815693504893007,2.0815693504893007,0.31529634182316657,0.9999577736603787,0.033935397055730676,0.9999959518933011,0.25074545573391327,0.9999942907232648,0.08041276703775523,0.9276050946440578,0.1021897810218978,0.5383764653837646
gRNA_CDK12_targ_1742,CDK12,targeting,0.4233363464259214,-0.24309476805057026,0.44802635924443396,0.20942264587326168,0.4233363464259214,77.39365045419545,2720.0,0.3499530773030266,-0.5010230851722053,1.0799999765711776,0.3096433229006663,0.3499530773030266,-0.3667436645559829,-0.28197747700574644,-0.5568086293748971,-0.40184325697887546,-0.3667436645559829,0.59777134239267,1.1898435846134694,0.4845431946023609,0.7573860405361668,0.59777134239267,1.190737344090956,1.190737344090956,1.190737344090956,0.38346295608971687,0.9999577736603787,0.16854249267928595,0.7934871247470818,0.5958587751328681,0.9999942907232648,0.1256267814645034,0.9999542762796182,0.35916408359164087,0.9811559724530693
gRNA_CDK12_targ_1743,CDK12,targeting,-2.191739429047791,0.18105285024902448,1.0911861418546556,-0.3065001456480371,0.18105285024902448,228.11209400414887,8017.0,-0.3981877459992001,-1.6777474000347283,0.3105075989509024,-0.5884758490276752,-0.3981877459992001,-2.4671171952735755,-1.2225373785083686,0.022335145030458373,-1.2224398095838287,-1.2225373785083686,0.3130330538012758,-0.8024383109523403,-1.4182014046573894,-0.6358688872694847,-0.8024383109523403,-0.6750509175421203,-0.6750509175421203,-0.6750509175421203,0.3420055365474733,0.9999577736603787,0.3967601662410703,0.9549947991296964,0.09923348613668835,0.8343153894877355,0.323654593800971,0.9999542762796182,0.06569343065693432,0.4068646570457459
gRNA_CDK12_targ_1744,CDK12,targeting,0.1263857107190565,0.5084895632922175,1.4990384239268444,0.7113045659793729,0.5084895632922175,85.7866617574261,2643.0,-0.7544259639716261,-1.3682284542272165,0.7210968419713008,-0.4671858587425139,-0.7544259639716261,-0.895110202718275,0.9041041617411274,-0.7527373102385925,-0.2479144504052467,-0.7527373102385925,0.8954776851904058,1.3206536544737921,0.9302589584194664,1.048796766027888,0.9302589584194664,1.9528240425698873,1.9528240425698873,1.9528240425698873,0.09672643538063823,0.9999577736603787,0.43090636377826286,0.9190174147669914,0.31559778570252317,0.9651869808660364,0.06280827254581395,0.81249196967217,0.11578842115788425,0.5619721178430513
gRNA_CDK12_targ_1745,CDK12,targeting,0.3398082825108402,0.3240221116016598,0.7859706883542359,0.483267027488912,0.3398082825108402,154.6165796206243,5434.0,-0.8378487251838992,-0.2559637435941996,0.1896298419756721,-0.3013942089341422,-0.2559637435941996,-1.407653867270064,-1.371407833601432,-0.6288695560654385,-1.1359770856456448,-1.371407833601432,-1.1650561280107545,-1.793832901814121,-0.24298702967184518,-1.0672920198322402,-1.1650561280107545,0.42587029835483076,0.42587029835483076,0.42587029835483076,0.22703341274165073,0.9999577736603787,0.6110772164384402,0.9478237110839546,0.22872371613547368,0.9915083104019343,0.15943914375386625,0.9999542762796182,0.38526147385261467,0.8327943404593819
gRNA_CDK12_targ_1746,CDK12,targeting,0.873906061541409,1.7339991514448623,0.7846075588262953,1.130837590604189,0.873906061541409,43.19248580495172,1518.0,-0.07152378975718081,-0.7716366806534419,1.3637251648384814,0.17352156480928624,-0.07152378975718081,-0.5723295684622068,-0.17789309443050594,-0.1329139574718407,-0.29437887345485114,-0.17789309443050594,0.5571541267744804,1.3235428258005437,1.9027857115284827,1.2611608880345022,1.3235428258005437,2.469188043667306,2.469188043667306,2.469188043667306,0.026176175834491156,0.9304044409650016,0.20399160207271888,0.8119633024448043,0.5131683441191215,0.9999942907232648,0.023715416873827836,0.6071381868978561,0.06199380061993801,0.4380055463249031
gRNA_CDK12_targ_1747,CDK12,targeting,-0.3798782879548566,0.591476600679812,0.7985278942493623,0.33670873565810594,0.591476600679812,71.38774296727291,2264.0,0.3603823610046704,-0.29303101555355543,1.1571819154879848,0.4081777536463666,0.3603823610046704,-0.7241174296004103,0.3756670982548447,-1.3596970986184977,-0.5693824766546878,-0.7241174296004103,0.2594172485194738,0.4682897388111099,0.6144205033827083,0.44737583023776395,0.4682897388111099,1.4586545181919441,1.4586545181919441,1.4586545181919441,0.25900138290914093,0.9999577736603787,0.13812903440596444,0.7746683634657083,0.4987347519155947,0.9999942907232648,0.26091279996317557,0.9999542762796182,0.2493750624937506,0.8501105071565672
gRNA_CDK12_targ_1748,CDK12,targeting,0.8315912355452476,-0.4906629061031679,-0.40306514546045463,-0.020712272006124965,-0.40306514546045463,348.49796933868856,7926.0,-0.9359401309993554,-0.9904296472045273,-0.7377276236488464,-0.8880324672842429,-0.9359401309993554,-1.3706947181161335,0.14889214642445217,-1.4716568657199485,-0.8978198124705433,-1.3706947181161335,1.5542146868291762,-2.20439804273076,-0.3731589175890778,-0.3411140911635539,-0.3731589175890778,-0.6785498243981914,-0.6785498243981914,-0.6785498243981914,0.4439445028102732,0.9999577736603787,0.3022119134004507,0.9966099072721907,0.30266202261275327,0.9999942907232648,0.2510396257367285,0.9999542762796182,0.06569343065693432,0.4068646570457459
gRNA_CDK12_targ_1749,CDK12,targeting,0.0035200284399374755,-0.2973144475081433,1.4606889696349248,0.3889648501889063,0.0035200284399374755,208.2230639793391,7318.0,-1.2753061241470824,-0.3662569665119562,0.4660987242208255,-0.3918214554794044,-0.3662569665119562,0.583717827662366,-0.016772436092982363,-1.0893820140114863,-0.17414554081403422,-0.016772436092982363,0.5479704631395225,0.1286604407213993,-0.36309808767201357,0.10451093872963606,0.1286604407213993,0.4744094130939045,0.4744094130939045,0.4744094130939045,0.1794163230806958,0.9999577736603787,0.5106818646091262,0.933785562361114,0.2982581215646914,0.9569300185470523,0.43638303734691863,0.9999542762796182,0.40585941405859405,0.8505052206789651
gRNA_CDK12_targ_1750,CDK12,targeting,0.7615318187851947,0.29608205573951724,0.9471100565491113,0.6682413103579411,0.7615318187851947,35.252525313823334,817.0,-0.22043482208995882,-1.158299712155014,1.3555893272850694,-0.00771506898663447,-0.22043482208995882,-0.5821690855707932,0.26918310429574804,0.16342477798862914,-0.04985373442880533,0.16342477798862914,0.5018833176766079,-2.141407488024275,-0.386454833463929,-0.6753263346038653,-0.386454833463929,1.5554171452367533,1.5554171452367533,1.5554171452367533,0.1298506553963068,0.9999577736603787,0.23926767320634978,0.8318731444067682,0.2929708259690054,0.9557234453691709,0.23869943784525813,0.9999542762796182,0.23257674232576742,0.826411373461194
gRNA_CDK12_targ_1751,CDK12,targeting,0.1505442785836855,-0.22117278967133025,-1.2048368673176688,-0.42515512613510453,-0.22117278967133025,220.39724355042912,4422.0,-1.5445781742290696,0.5036460993561042,0.7006662387838449,-0.11342194536304014,0.5036460993561042,0.6737399860683471,0.31366454459413184,0.7728418049822857,0.5867487785482549,0.6737399860683471,-0.5869900437737043,-0.23987924362425428,0.8459659318692132,0.006365548157084862,-0.23987924362425428,-0.4905923940693031,-0.4905923940693031,-0.4905923940693031,0.47247965539848713,0.9999577736603787,0.2674567730414278,0.8451344960533529,0.05213171491371244,0.6740922092224757,0.4521155568045173,0.9999542762796182,0.09049095090490951,0.4437339167139962
gRNA_CDK12_targ_1752,CDK12,targeting,0.04240034215617818,-1.2678425418797301,0.1767572175645292,-0.34956166071967426,0.04240034215617818,219.3006889541454,6830.0,0.5072878159029126,-0.1459138099852996,-1.3134002078496634,-0.31734206731068343,-0.1459138099852996,0.37084878685148054,0.33723680473252043,-0.051915166634415054,0.2187234749831953,0.33723680473252043,0.2155257040284674,-2.2333891826460044,-0.4288254983133096,-0.8155629923102822,-0.4288254983133096,-0.21040385068866793,-0.21040385068866793,-0.21040385068866793,0.4952229868708533,0.9999577736603787,0.5109544908549128,0.9198325336472607,0.17284563716074014,0.862665630773313,0.19028579504167054,0.9999542762796182,0.1849815018498151,0.6379591151396989
gRNA_CDK12_targ_1753,CDK12,targeting,-0.4007627910569689,0.2780087293503015,-1.0075188563608477,-0.37675763935583834,-0.4007627910569689,196.24682443451488,6112.0,-2.044281334669816,-0.11113866292839591,-2.0461680256494024,-1.4005293410825381,-2.044281334669816,-0.8768655980466178,-0.8757650652281129,-0.030480787476039356,-0.59437048358359,-0.8757650652281129,-0.8375483924677005,-2.920810499943351,1.0052064217363104,-0.9177174902249137,-0.8375483924677005,-0.29151842533687955,-0.29151842533687955,-0.29151842533687955,0.5049835197851471,0.9999577736603787,0.07185369202367062,0.9966099072721907,0.567855469665117,0.9999942907232648,0.09603475510311157,0.9999542762796182,0.14478552144785523,0.5647563448783328
gRNA_CDK12_targ_1754,CDK12,targeting,0.22597736666079815,0.933959954894218,1.8406074765747735,1.0001815993765966,0.933959954894218,226.746323702016,7069.0,0.08281050001237665,0.23283495525550216,0.7367286377867047,0.35079136435152786,0.23283495525550216,1.1844288873209912,-0.3314276729074683,1.4402079994066384,0.764403071273387,1.1844288873209912,0.7943509581597384,0.2623177899491056,1.0451495635776369,0.7006061038954936,0.7943509581597384,0.08747620750797755,0.08747620750797755,0.08747620750797755,0.024848516287076496,0.9304044409650016,0.20435807079044463,0.8123364778319881,0.02223751728646523,0.5865705492387109,0.14745502113586784,0.9999542762796182,0.24097590240975902,0.6608848974257504
gRNA_CDK12_targ_1755,CDK12,targeting,1.798651479077569,0.15487520908031677,-0.2873887703566763,0.5553793059337364,0.15487520908031677,85.84183002865275,1651.0,0.5054224513019729,-0.451049074750332,1.6049842462160089,0.5531192075892166,0.5054224513019729,0.6074389087963736,0.10037597698812772,-1.3118302999304683,-0.201338471381989,0.10037597698812772,0.40764150926741627,-0.5020016116808288,0.9365759157855256,0.28073860445737103,0.40764150926741627,0.7709734755497891,0.7709734755497891,0.7709734755497891,0.09872646504148239,0.9999577736603787,0.07950654431246236,0.7225793169861109,0.28107524543342577,0.9468724963658732,0.30599419066043443,0.9999542762796182,0.4998500149985,0.9022920856728132
gRNA_CDK12_targ_1756,CDK12,targeting,-0.29684066612546256,0.5770647443888323,-0.17769153949172417,0.034177512923881846,-0.17769153949172417,153.25745746760754,3214.0,-0.5389015135998503,0.8522198562757841,-0.06028490243799203,0.08434448007931394,-0.06028490243799203,0.07859862335728099,-0.06117161624965999,-0.32315803704175305,-0.10191034331137734,-0.06117161624965999,-0.29227369001519243,0.46468089085471553,0.20249479807812465,0.12496733297254925,0.20249479807812465,0.5345206003910865,0.5345206003910865,0.5345206003910865,0.4886008716438237,0.9999577736603787,0.29007522122245283,0.8594559810778457,0.35954538711058853,0.9911431473016,0.4362436628066121,0.9999542762796182,0.4415558444155584,0.8933889653428672
gRNA_CDK12_targ_1757,CDK12,targeting,0.6337936607408164,0.6290169738761094,0.2794170232177288,0.514075885944885,0.6290169738761094,53.94218996236665,1514.0,0.15636128846865227,-0.1470999576137591,1.9925585727766837,0.6672733012105256,0.15636128846865227,-1.0988004005270624,-0.0871453075397212,0.170052653005082,-0.3386310183539005,-0.0871453075397212,0.9090357665301094,0.979932896675555,0.17723075731081145,0.6887331401721587,0.9090357665301094,1.5452505800435918,1.5452505800435918,1.5452505800435918,0.21930785552469795,0.9999577736603787,0.0699568033390519,0.7154405854086232,0.4485555017386412,0.9999942907232648,0.14920118278812494,0.9999542762796182,0.23257674232576742,0.826411373461194
