gRNA_id,Gene,classification,DMSO_REP1,DMSO_REP2,DMSO_REP3,LFC_avg_DMSO,LFC_median_DMSO,base_RPM,base_RAW,KB-0742_1500nM_REP1,KB-0742_1500nM_REP2,KB-0742_1500nM_REP3,LFC_avg_KB-0742_1500nM,LFC_median_KB-0742_1500nM,KI-CDK9d-32N_1250nM_REP1,KI-CDK9d-32N_1250nM_REP2,KI-CDK9d-32N_1250nM_REP3,LFC_avg_KI-CDK9d-32N_1250nM,LFC_median_KI-CDK9d-32N_1250nM,KI-CDK9d-32N_5000nM_REP1,KI-CDK9d-32N_5000nM_REP2,KI-CDK9d-32N_5000nM_REP3,LFC_avg_KI-CDK9d-32N_5000nM,LFC_median_KI-CDK9d-32N_5000nM,KI-CDK9d-32_1000nM_REP1,KI-CDK9d-32_1000nM_REP2,KI-CDK9d-32_1000nM_REP3,LFC_avg_KI-CDK9d-32_1000nM,LFC_median_KI-CDK9d-32_1000nM,KI-CDK9d-32_100nM_REP1,KI-CDK9d-32_100nM_REP2,KI-CDK9d-32_100nM_REP3,LFC_avg_KI-CDK9d-32_100nM,LFC_median_KI-CDK9d-32_100nM,SEL120_4000nM_REP1,SEL120_4000nM_REP2,SEL120_4000nM_REP3,LFC_avg_SEL120_4000nM,LFC_median_SEL120_4000nM,Senexin B_15000nM_REP1,Senexin B_15000nM_REP2,Senexin B_15000nM_REP3,LFC_avg_Senexin B_15000nM,LFC_median_Senexin B_15000nM,Senexin B_2000nM_REP1,Senexin B_2000nM_REP2,Senexin B_2000nM_REP3,LFC_avg_Senexin B_2000nM,LFC_median_Senexin B_2000nM,Plasmid,LFC_avg_Plasmid,LFC_median_Plasmid,p_DMSO,FDR_DMSO,p_KB-0742_1500nM,FDR_KB-0742_1500nM,p_KI-CDK9d-32N_1250nM,FDR_KI-CDK9d-32N_1250nM,p_KI-CDK9d-32N_5000nM,FDR_KI-CDK9d-32N_5000nM,p_KI-CDK9d-32_1000nM,FDR_KI-CDK9d-32_1000nM,p_KI-CDK9d-32_100nM,FDR_KI-CDK9d-32_100nM,p_SEL120_4000nM,FDR_SEL120_4000nM,p_Senexin B_15000nM,FDR_Senexin B_15000nM,p_Senexin B_2000nM,FDR_Senexin B_2000nM,p_Plasmid,FDR_Plasmid
gRNA_CDK7_targ_1,CDK7,targeting,-1.573841541041848,-1.7141363785488828,-1.5107015598551343,-1.599559826481955,-1.573841541041848,492.367116468842,17537.0,-1.4795753240114848,-1.7703956372275753,-0.4260953930357357,-1.2253554514249319,-1.4795753240114848,-0.9953782337528736,-1.0412718820451197,-0.9455265977355695,-0.9940589045111876,-0.9953782337528736,-1.8898172538693108,-1.5623448553302295,-1.6425366605369287,-1.6982329232454898,-1.6425366605369287,-0.7944061554787428,-1.0846637050395194,-1.1577675470810953,-1.0122791358664525,-1.0846637050395194,-1.1942646326813329,-1.712832600818107,-1.4818454379057566,-1.4629808904683987,-1.4818454379057566,-1.415613733531322,-1.7058540994112266,-2.0129041457045154,-1.7114573262156878,-1.7058540994112266,-1.1537744266404923,-1.3376721492105372,-1.8631549804469802,-1.4515338520993366,-1.3376721492105372,-0.5750411335131562,-1.2157904997520788,-1.091323389857315,-0.9607183410408501,-1.091323389857315,-0.02185035749876851,-0.02185035749876851,-0.02185035749876851,6.234702142122329e-05,0.003273218624614223,0.02335588255124951,0.1680442555535025,0.000488407722258768,0.006497599107460538,0.005045188503191081,0.041915141691792945,0.012983478444310635,0.07970347747631094,8.082479699967694e-09,1.5760835414937043e-07,0.0016064082128378922,0.029432848463405676,0.00608855093619781,0.06392978483007701,0.01108666951525225,0.11730412011960564,0.19848015198480148,0.48640109059112036
gRNA_CDK7_targ_2,CDK7,targeting,-1.2576384133969818,-0.043655616729393935,0.08598716477772274,-0.405102288449551,-0.043655616729393935,361.05824242958914,10469.0,-0.6662220334005574,2.0143800972979498,-0.016646595985766496,0.443837155970542,-0.016646595985766496,0.3208241317912611,0.29243427653658544,-0.058764437486624174,0.18483132361374077,0.29243427653658544,-1.4409170704671885,-0.25624254475135433,-0.6784993754088343,-0.7918863302091257,-0.6784993754088343,-0.5997340341017462,-0.7870060140983425,-0.22922711028876372,-0.5386557194962841,-0.5997340341017462,0.019487841507762407,-0.260153125490115,-0.141026365493112,-0.1272305498251549,-0.141026365493112,-1.0967472391185062,0.03175854857760715,-0.06506051305871136,-0.3766830678665369,-0.06506051305871136,0.7836229251865316,-0.19305601470370412,-1.408062083977632,-0.27249839116493485,-0.19305601470370412,-0.05097567388364102,-0.5195676060446244,-0.6979444146427802,-0.42282923152368185,-0.5195676060446244,0.286845503401575,0.286845503401575,0.286845503401575,0.06277847487905008,0.2707507684357136,0.1289400146463664,0.6568090799300387,0.5110723602272773,0.964112001734712,0.07714820927613408,0.21893410740524535,0.10083531823319986,0.29378913423333575,0.12918612266754007,0.3613505275434266,0.26915473450903266,0.722509759301533,0.2986605637596558,0.6935958013941438,0.16284168345308192,0.4769933431619245,0.480951904809519,0.7422324777831495
gRNA_CDK7_targ_3,CDK7,targeting,-0.0849503424056724,0.4701860477437163,0.6782719163509423,0.3545025405629954,0.4701860477437163,233.02696768957156,8724.0,0.31689613412430245,-2.2883079710111267,0.5049438506600014,-0.4888226620756077,0.31689613412430245,-0.45115574576377826,-0.5355635366279072,-0.05227541624177359,-0.346331566211153,-0.45115574576377826,-0.45643499372935065,-0.7210725974205946,0.4058609010435488,-0.25721556336879886,-0.45643499372935065,-0.3030092729818599,-0.2004158118452035,-0.21322658007918152,-0.23888388830208163,-0.21322658007918152,0.0049252357903643825,0.04753148356654773,0.12910389177678452,0.060520203711232214,0.04753148356654773,0.5751028214521454,0.20418877181574963,0.054599258077262784,0.2779636171150526,0.20418877181574963,-0.7382141682374272,0.517638240377627,1.7594947492679787,0.5129729404693928,0.517638240377627,0.44195613647067045,2.496546781633203,-1.4821243359384826,0.48545952738846365,0.44195613647067045,-0.01495210208301357,-0.01495210208301357,-0.01495210208301357,0.20717564759581752,0.9789123417676927,0.186908230592054,0.4128124365074356,0.018768335886025393,0.0825383339620679,0.2762855553191952,0.47302104471990936,0.2713565293014703,0.5479314533971996,0.4374072927169136,0.816730105304246,0.1410676146431353,0.7869643831655403,0.05762227454029645,0.824559045002945,0.0012384909059510285,0.1252251916017151,0.19848015198480148,0.48640109059112036
gRNA_CDK7_targ_4,CDK7,targeting,-0.26523787252571657,0.4167864856204809,0.10446234792523035,0.08533698700666488,0.10446234792523035,359.19587304462425,12054.0,-0.36593286040812106,-2.2697862929182344,0.3933038704033656,-0.7474717609743299,-0.36593286040812106,0.8280522413751451,0.9516940455476468,0.2677009613648105,0.6824824160958675,0.8280522413751451,1.2855592080367624,1.2623885513199185,-1.3464519907819577,0.40049858952490774,1.2623885513199185,-0.03975425564250824,0.34444761596665174,0.5740437004569051,0.2929123535936829,0.34444761596665174,0.045633518574725834,0.378308396300123,0.02924991259306691,0.15106394248930524,0.045633518574725834,0.5191576655257444,-0.1585657803872253,-0.2331447127395907,0.0424823907996428,-0.1585657803872253,-0.342963031547653,0.6210479017712369,-0.25596332013957784,0.007373850028002023,-0.25596332013957784,0.3341679441463053,-0.6392675560767349,-0.11527977294515629,-0.1401264616251953,-0.11527977294515629,0.035960367411222285,0.035960367411222285,0.035960367411222285,0.522961504343914,0.8683847983864323,0.08215612292218737,0.30850923738317954,0.004266775804069066,0.16233435880916725,0.11282921988040467,0.661080970954896,0.3432293005458568,0.9999999006196827,0.5678810645980146,0.9267865453601363,0.3700380477390896,0.8920980724658613,0.3739873000169973,0.999126406312403,0.3826315068857006,0.7043722277801502,0.30266973302669736,0.6531923882710544
gRNA_CDK7_targ_5,CDK7,targeting,0.491714799068563,0.17811043972371124,-1.391053142129156,-0.24040930111229394,0.17811043972371124,259.6311469443644,7655.0,-0.4589453608275415,-1.5402719249510297,-0.06461149475767224,-0.6879429268454146,-0.4589453608275415,-0.5318795610890229,-0.5471050146186125,-0.15714341895604123,-0.41204266488789226,-0.5318795610890229,-0.5023241979239531,-1.2976989863789297,-0.5167021616371978,-0.7722417819800268,-0.5167021616371978,-0.31194568543576906,-0.5538101453442709,-0.48868286498126706,-0.45147956525376903,-0.48868286498126706,-0.2634715562440526,-0.2380610589028374,-0.6411820566183468,-0.38090489058841226,-0.2634715562440526,0.0625215154235539,-0.17474401214915986,-0.17948410425281597,-0.09723553365947397,-0.17474401214915986,-1.628419301371121,0.32619537829196743,-1.167464156345712,-0.8232293598082885,-1.167464156345712,-0.11371968958604425,-0.8437731192696225,-0.917334559216572,-0.6249424560240796,-0.8437731192696225,-0.7359727841820969,-0.7359727841820969,-0.7359727841820969,0.11392293111175958,0.35665321729204247,0.09844094134551779,0.3263437511774479,0.012140918663992256,0.06081597789486029,0.07791745034864836,0.21986625969698104,0.12819399497001932,0.34143376221283195,0.008039196638622919,0.04049263251557301,0.6207658286968118,0.9608134915100947,0.058357550928651476,0.2765904757555877,0.049398085245709204,0.26618548156523686,9.999000099990012e-05,0.0020071522259538775
gRNA_CDK7_targ_6,CDK7,targeting,0.3078470544702281,-0.4313861811512606,0.6359825484757393,0.17081447393156893,0.3078470544702281,615.6484079334417,21928.0,0.1929732158555045,1.8013782409961556,0.05854967895983985,0.6843003786038332,0.1929732158555045,0.19307727783166673,0.1906688608297272,0.44418834516703487,0.27597816127614294,0.19307727783166673,0.34324240324943095,0.48871885894813333,0.21802276156083625,0.34999467458613354,0.34324240324943095,0.11261972806519709,-0.19523099899155413,0.052462340682681116,-0.010049643414558643,0.052462340682681116,-0.22461429033647173,-0.3323029344460559,0.30884380914859766,-0.08269113854464331,-0.22461429033647173,0.27812721086312253,0.2210896012301034,0.19701939285481038,0.23207873498267875,0.2210896012301034,0.335559898401644,0.1768155079001415,-0.27025103435871334,0.08070812398102407,0.1768155079001415,-0.0059617766847564774,0.9934218001867331,0.8827891734709853,0.6234163989909872,0.8827891734709853,-1.0203814741794737,-1.0203814741794737,-1.0203814741794737,0.3090454244075964,0.8839736737316154,0.09538491118424261,0.9520563649999809,0.35435257451991503,0.9999981208794435,0.49043835200849895,0.9002344951201036,0.5470939858941053,0.8161566019075998,0.11087081405547965,0.3216549653256742,0.1457128669125407,0.7904340365989209,0.2917082368485995,0.999126406312403,0.04526623918684545,0.7256279312870643,9.999000099990012e-05,0.0020071522259538775
gRNA_CDK7_targ_7,CDK7,targeting,0.32512304408421017,-0.0008732635891802495,-0.4087213733042216,-0.0281571976030639,-0.0008732635891802495,491.6371429826021,17511.0,0.03173099969921192,0.49254474809786963,-0.09977529113796461,0.14150015221970563,0.03173099969921192,-0.044968744523114425,-0.05707568352122513,0.04398660869398746,-0.019352606450117365,-0.044968744523114425,0.7850674767723171,-0.22628632100518042,0.1645283563335364,0.24110317070022438,0.1645283563335364,0.34746036988621437,0.3238898729632762,0.16913230482268388,0.28016084922405815,0.3238898729632762,-0.16998654877651165,-0.20674503189418278,0.08395652034536975,-0.09759168677510822,-0.16998654877651165,0.03302858192428023,-0.2873618498949648,-0.21896458082524095,-0.15776594959864185,-0.21896458082524095,-0.7657796081881248,-0.05836906337225243,-0.06128272913806352,-0.2951438002328136,-0.06128272913806352,-0.13126671969929454,-0.33469014111528234,-0.6121783552608834,-0.35937840535848675,-0.33469014111528234,-0.20744653013672715,-0.20744653013672715,-0.20744653013672715,0.5037599456852038,0.7811231687288132,0.5176379067924992,0.8132645410810143,0.28670498583719983,0.6016855110196668,0.5280994938087655,0.7855918475066381,0.4180300480654793,0.9999999006196827,0.14276112754474998,0.3913030905594051,0.5618962126690137,0.8890459037243198,0.5077217042941884,0.8925178703948065,0.21403852655223202,0.5417501017884435,0.08159184081591841,0.3304832721475627
gRNA_CDK7_targ_8,CDK7,targeting,0.6072477993608247,0.039070722934383295,0.31334539900030445,0.3198879737651708,0.31334539900030445,444.8186718173355,15476.0,0.11511617416839243,-0.5418975538982578,-0.2759019330731031,-0.23422777093432282,-0.2759019330731031,0.2041082002933387,0.2240047881122775,-0.03216045061412426,0.13198417926383063,0.2041082002933387,-1.4162473749793472,0.4117227363103696,0.2815929328630055,-0.24097723526865736,0.2815929328630055,-0.45154533477499365,0.11145809570177229,0.15604426311393363,-0.06134765865309591,0.11145809570177229,-0.21655569246907339,-0.3310583966347703,-0.5168395602609192,-0.3548178831215876,-0.3310583966347703,0.23693578733674264,0.14239986499126542,0.19782682122321357,0.19238749118374054,0.19782682122321357,-1.0129565178117124,-0.11876282832665043,-0.8761102527097702,-0.6692765329493776,-0.8761102527097702,-0.18382458954967842,-0.7137974539301879,0.02082755020726817,-0.29226483109086604,-0.18382458954967842,0.24646470129302905,0.24646470129302905,0.24646470129302905,0.2442935799326607,0.9862939586453904,0.2565445606810271,0.48341811232885123,0.5925851735139505,0.9157478041522902,0.28487085488070035,0.48424497747466494,0.45197537673236277,0.730284140755945,0.010282128402164564,0.05012537596055225,0.18722616174134593,0.8279937318813582,0.18567210752404814,0.5324420730469028,0.2658250352728189,0.5943508159662536,0.47985201479852024,0.7354727941839961
gRNA_CDK7_targ_9,CDK7,targeting,-0.534707948246961,0.028124635566860845,0.4919961418596642,-0.004862390273478641,0.028124635566860845,343.9520347454669,9973.0,0.682985590228617,-0.8927692839415464,0.08674250666360954,-0.041013729016439945,0.08674250666360954,0.48686522197143783,0.4260699878458858,0.1595405707564792,0.35749192685793424,0.4260699878458858,-0.580463539335706,-0.32924460327264304,1.015043527892215,0.03511179509462196,-0.32924460327264304,-0.1392500591952136,0.7462024944397831,0.7191739956209328,0.4420421436218341,0.7191739956209328,0.10487665633437313,0.5694919178597906,-0.4500253369161324,0.07478107909267712,0.10487665633437313,0.44556848966678564,-0.7609311110184759,-0.757341861826501,-0.35756816105939704,-0.757341861826501,-0.7367639498944415,-0.05304995001451895,-0.3897242838401828,-0.39317939458304774,-0.3897242838401828,0.00830007122774407,0.48387877345924746,0.38940242459121616,0.2938604230927359,0.38940242459121616,-0.16525458323968836,-0.16525458323968836,-0.16525458323968836,0.46628201075959763,0.7496760243661376,0.3951926396315441,0.608160037313481,0.19662087262985942,0.9999981208794435,0.3997829056249823,0.5983676131069273,0.18447791410754646,0.9999999006196827,0.18378979127317172,0.47245398321634535,0.13832463298210107,0.5515749338201872,0.42852576831123934,0.8228205174549683,0.23126192085810204,0.995971896198625,0.1045895410458954,0.3842926609088755
gRNA_CDK7_targ_10,CDK7,targeting,-0.5912037209623443,-0.07196578486637337,0.44658775747834856,-0.07219391611678971,-0.07196578486637337,181.44306174630515,6453.0,0.20072034851533294,1.9853631433213832,0.10169629934033536,0.7625932637256838,0.20072034851533294,0.18963167037961617,0.2271490117323919,0.1260523981939857,0.1809443601019979,0.18963167037961617,-0.14058347595612677,0.21718526986391273,0.2408996285515173,0.10583380748643441,0.21718526986391273,-0.3532662130789126,1.3137605823351541,0.9459745553618379,0.6354896415393598,0.9459745553618379,0.29805121667900625,-0.02958712290388768,-0.047827762465076806,0.07354544377001393,-0.02958712290388768,-0.9821372807659001,-0.16667968951515771,-0.27805307945694147,-0.47562334991266636,-0.27805307945694147,-0.2342155040525974,0.11385846548985595,-0.041888414146661904,-0.054081817569801106,-0.041888414146661904,0.3672222422355978,0.6074685000992752,0.22947472564927712,0.40138848932805,0.3672222422355978,0.4334024791659166,0.4334024791659166,0.4334024791659166,0.3689493390135146,0.669457608268572,0.06583475807579581,0.9622097721749978,0.5880627636079585,0.996389666266331,0.5746088519327477,0.7477036061851292,0.05182282591074433,0.7003777957244159,0.42534916799022315,0.8075126763653054,0.1866608531202045,0.6322383734716603,0.46148358797753974,0.999126406312403,0.1450759649834516,0.9997808594564096,0.34166583341665835,0.8171958829353657
