gRNA_id,Gene,classification,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,LFC_avg_CBE_DMSO,LFC_median_CBE_DMSO,base_RPM,base_RAW,CBE_SY-5609_100nM_REP1,CBE_SY-5609_100nM_REP2,CBE_SY-5609_100nM_REP3,LFC_avg_CBE_SY-5609_100nM,LFC_median_CBE_SY-5609_100nM,CBE_SY-5609_10nM_REP1,CBE_SY-5609_10nM_REP2,CBE_SY-5609_10nM_REP3,LFC_avg_CBE_SY-5609_10nM,LFC_median_CBE_SY-5609_10nM,Plasmid,LFC_avg_Plasmid,LFC_median_Plasmid,p_CBE_DMSO,FDR_CBE_DMSO,p_CBE_SY-5609_100nM,FDR_CBE_SY-5609_100nM,p_CBE_SY-5609_10nM,FDR_CBE_SY-5609_10nM,p_Plasmid,FDR_Plasmid
gRNA_CDK7_targ_11,CDK7,targeting,0.031097075883921327,0.13614762453131762,0.39835522978900345,0.1885333100680808,0.13614762453131762,386.493087810592,9821.0,-3.274262068138877,-2.1031486276338183,-1.6062696765005446,-2.3278934574244134,-2.1031486276338183,-1.6252869389490316,-0.0291671783760881,-0.3094398265085892,-0.6546313146112362,-0.3094398265085892,-0.027836794809054596,-0.027836794809054596,-0.027836794809054596,0.4039750380075445,0.8280228616150234,0.41237456119753013,0.9254616473918053,0.06830673429626821,0.6573146804491949,0.26917308269173085,0.726102412548171
gRNA_CDK7_targ_12,CDK7,targeting,-0.9797038906125389,-0.5208257272734838,0.0009256052332072581,-0.49986800421760513,-0.5208257272734838,593.7692402898089,15138.0,-5.6818102782511115,-6.270366396918439,-1.2846280536491057,-4.412268242939552,-5.6818102782511115,-2.0182174693248256,-6.166593466370432,1.7402913327225367,-2.148173200990907,-2.0182174693248256,-0.43676287156323995,-0.43676287156323995,-0.43676287156323995,0.21356491319693752,0.9999998529420563,0.07582924088364787,0.8235513391393787,0.16902050276739244,0.7657512120906816,0.039296070392960694,0.20750149356437658
gRNA_CDK7_targ_13,CDK7,targeting,-0.1844251980555826,-0.030904145740629285,0.169664363256118,-0.015221660180031293,-0.030904145740629285,522.179411310141,19703.0,-3.3610604930003674,-2.112080183785252,-1.8058327757767294,-2.42632448418745,-2.112080183785252,-2.4108225187946375,-2.9713930613257067,-6.089020247017861,-3.823745275712735,-2.9713930613257067,0.2471430032220601,0.2471430032220601,0.2471430032220601,0.5999311086714398,0.9512721058776906,0.4395685322312791,0.9253139590893262,0.07562230362332685,0.578843629671525,0.47385261473852636,0.9592926755534821
gRNA_CDK7_targ_14,CDK7,targeting,-1.3976431135945135,0.2752542760451448,-0.5193706429083748,-0.5472531601525811,-0.5193706429083748,195.82212988871936,4728.0,-5.892344265129341,-2.913795968072388,-3.6417488882024203,-4.149296373801383,-3.6417488882024203,-0.30796483667805347,-2.5907755550847025,-5.801221916643226,-2.8999874361353277,-2.5907755550847025,0.4811430085488327,0.4811430085488327,0.4811430085488327,0.15031267791515948,0.9999998529420563,0.196850182219755,0.9240577756241328,0.1742083830790476,0.7503113514085805,0.41445855414458566,0.9805445951627961
gRNA_CDK7_targ_15,CDK7,targeting,-0.1304024911026503,-0.49387590837793943,-0.0621652811102646,-0.22881456019695146,-0.1304024911026503,427.23770016284266,11780.0,-3.347063701115222,-5.615631621487142,-1.6198777399340925,-3.5275243541788193,-3.347063701115222,-1.7804986652022647,-6.572959640630458,-3.0941603739792174,-3.815872893270647,-3.0941603739792174,-0.16277088494052094,-0.16277088494052094,-0.16277088494052094,0.4783919577707715,0.9999998529420563,0.3750523075040181,0.9240577756241328,0.04532900938676343,0.5172578523356038,0.1370862913708629,0.45363100053630995
gRNA_CDK7_targ_16,CDK7,targeting,0.2275008487491763,-0.34816121670897165,0.03821266803650673,-0.027482566641096204,0.03821266803650673,330.79472967897306,9340.0,-4.431873485811961,-2.6970807806320947,-0.7141199024945027,-2.614358056312853,-2.6970807806320947,-2.865931298164883,-2.856455643554048,2.213658058184041,-1.16957629451163,-2.856455643554048,-0.2073659775176375,-0.2073659775176375,-0.2073659775176375,0.5862862962726676,0.9459583858300132,0.359730089831814,0.9240577756241328,0.11289593823281042,0.7426648466881265,0.12988701129887012,0.45363100053630995
gRNA_CDK7_targ_17,CDK7,targeting,0.9077414554472576,0.5265819520973459,0.44883064525312416,0.6277180175992425,0.5265819520973459,199.69337554563984,7715.0,-3.142074366396446,-3.8176933501453942,-0.6870070228262272,-2.5489249131226894,-3.142074366396446,-2.4046718922349015,-2.1075343469756294,-5.500532734595614,-3.337579657935382,-2.4046718922349015,0.5255770311619811,0.5255770311619811,0.5255770311619811,0.09777828933946743,0.45944015472761807,0.3543189481004336,0.9253139590893262,0.15946499892482677,0.7292118041286049,0.39786021397860205,0.9805445951627961
gRNA_CDK7_targ_18,CDK7,targeting,0.31787048200973067,-0.0968540051161981,0.5524819061227982,0.2578327943387769,0.31787048200973067,534.0377628564187,12894.0,5.4780893427580715,6.78896375117412,6.545087848934668,6.270713647622286,6.545087848934668,8.174584552089286,8.777978846041131,8.392789827320668,8.448451075150361,8.392789827320668,-0.4003140301917034,-0.4003140301917034,-0.4003140301917034,0.32090099715792464,0.7519706517511374,4.1025318572854354e-10,5.59995598519462e-07,4.1025318572854354e-10,3.733303990129746e-07,0.0640935906409359,0.30272578278504325
gRNA_CDK7_targ_19,CDK7,targeting,-0.6864580692369637,-0.16430499008268082,-0.16340648107374575,-0.33805651346446347,-0.16430499008268082,704.0567652238452,16999.0,8.981829043107043,6.236182565840112,5.054496755473568,6.757502788140241,6.236182565840112,6.596100029011461,7.084823404696246,7.417730924534637,7.032884786080782,7.084823404696246,-0.862084074547587,-0.862084074547587,-0.862084074547587,0.3568397035351782,0.9999998529420563,4.1025318572854354e-10,5.59995598519462e-07,4.1025318572854354e-10,3.733303990129746e-07,0.008399160083991601,0.07325784993385646
gRNA_CDK7_targ_20,CDK7,targeting,-0.26990787584599024,0.31970963075384984,0.17869995279016723,0.07616723589934228,0.17869995279016723,397.1973052919565,10093.0,4.4037212778767065,4.9189279017711,5.459184711606909,4.927277963751572,4.9189279017711,8.396367874464797,7.419219819212556,7.156214219389005,7.657267304355453,7.419219819212556,-0.03824883893526846,-0.03824883893526846,-0.03824883893526846,0.49163023345516665,0.8880718732754658,1.1596401382212348e-08,1.0552725257813237e-05,4.1025318572854354e-10,3.733303990129746e-07,0.25407459254074594,0.7106799565945044
gRNA_CDK7_targ_21,CDK7,targeting,-0.49101163739845444,-0.15863711192741423,-0.403578391878071,-0.3510757137346466,-0.403578391878071,472.9926099577951,12019.0,-2.5131940902099643,-2.3752355790004605,-1.488137851853472,-2.125522507021299,-2.3752355790004605,0.3180098423055307,3.3641024748926145,0.17791333260944345,1.2866752166025295,0.3180098423055307,-0.39727064736915135,-0.39727064736915135,-0.39727064736915135,0.37046003932020943,0.9999998529420563,0.3640968258975148,0.9365141358297492,0.0021808963908784367,0.21193467864628773,0.0640935906409359,0.30272578278504325
gRNA_CDK7_targ_22,CDK7,targeting,0.582812953563895,1.5180136940831324,0.48073525924762284,0.8605206356315499,0.582812953563895,114.85083887085844,2881.0,-4.147132947349052,-2.3849563870406776,-1.1609040768677612,-2.5643311370858304,-2.3849563870406776,-1.5367798392548606,-1.868514938177852,-0.748870452712983,-1.3847217433818984,-1.5367798392548606,0.993983996054984,0.993983996054984,0.993983996054984,0.05990910099705223,0.3831915926483179,0.42033523385241056,0.9240577756241328,0.249233885820947,0.8637821207312969,0.21907809219078087,0.8997714358998883
gRNA_CDK7_targ_23,CDK7,targeting,-0.300330629096033,-0.4859477303678392,-0.15971330417855953,-0.31533055454747727,-0.300330629096033,757.5595092509822,19250.0,-3.4453336245121773,-2.6010201526802716,-2.1791603789176697,-2.7418380520367065,-2.6010201526802716,-1.319247009750391,-3.300102178096436,-0.4465685729150247,-1.688639253587284,-1.319247009750391,-0.39611106216833625,-0.39611106216833625,-0.39611106216833625,0.40499097477535073,0.9999998529420563,0.5784626913798465,0.9253139590893262,0.28197524677292857,0.8665923079961777,0.0640935906409359,0.30272578278504325
gRNA_CDK7_targ_24,CDK7,targeting,-1.1614225994440661,-0.7194108786942388,-0.04423175053682364,-0.6416884095583762,-0.7194108786942388,677.5081219796259,16358.0,-4.057421609923449,-2.5235450627861105,-2.4986998486515732,-3.026555507120378,-2.5235450627861105,-1.0492938880799774,-1.9892720118092881,-3.269030444159515,-2.102532114682927,-1.9892720118092881,-0.6254070611653773,-0.6254070611653773,-0.6254070611653773,0.12849240317472463,0.9999998529420563,0.5919262573672295,0.9240577756241328,0.5069783282796196,0.9739977735421264,0.023297670232976703,0.1723648773334049
gRNA_CDK7_targ_25,CDK7,targeting,0.40669040108372206,0.6166288254760248,1.1668223105605007,0.7300471790400825,0.6166288254760248,313.9863719725849,7581.0,-2.3353047739802872,-3.4415990291884175,-2.1533163896965855,-2.6434067309550966,-2.3353047739802872,-3.246675043765154,-4.090442240478557,-2.677266240115164,-3.3381278414529585,-3.246675043765154,0.24067612431173951,0.24067612431173951,0.24067612431173951,0.08146538607146629,0.42801812913706866,0.5385799550100594,0.9253139590893262,0.24471459342107166,0.8397662686965599,0.47385261473852636,0.9592926755534821
gRNA_CDK7_targ_26,CDK7,targeting,-0.37818340829786,-0.635808993022686,-0.2729424354142663,-0.42897827891160417,-0.37818340829786,637.609307474515,16202.0,-5.012139060336543,-1.9378777454605611,-2.758662933841414,-3.2362265798795065,-2.758662933841414,0.1531927702212635,-2.1955954085345315,-3.431702273239924,-1.8247016371843976,-2.1955954085345315,-0.3450207419558127,-0.3450207419558127,-0.3450207419558127,0.2822564341964555,0.9999998529420563,0.4762158627709536,0.9240577756241328,0.30233621277387024,0.8819988938166955,0.0866913308669133,0.3761942860366845
gRNA_CDK7_targ_27,CDK7,targeting,1.0212079623382566,2.1293316044686796,1.7910400279177567,1.6471931982415644,1.7910400279177567,78.39265155469904,2594.0,-2.521201597816138,-1.6157871972414541,-1.1953578273791081,-1.7774488741455665,-1.6157871972414541,1.7626913922292378,-1.7562744956128864,1.6443287766362562,0.5502485577508692,1.6443287766362562,2.034274531400269,2.034274531400269,2.034274531400269,0.004850536148538808,0.1471329298390105,0.24311028616435829,0.9586577620157648,0.010654942174201494,0.4027558420739771,0.06799320067993199,0.7121401424526314
gRNA_CDK7_targ_28,CDK7,targeting,-0.6341262488907082,-1.0661616731203973,-1.0430867205865277,-0.914458214199211,-1.0430867205865277,234.46958733077156,5958.0,-4.371450605825039,-2.590219662280202,-2.5173685946203253,-3.159679620908522,-2.590219662280202,-5.799831220295191,-0.7033709986823833,-1.4037313092818122,-2.6356445094197958,-1.4037313092818122,0.20726960300206565,0.20726960300206565,0.20726960300206565,0.056425648884595565,0.7404709957799188,0.5249638105094978,0.9240577756241328,0.241686778365224,0.8359061472354355,0.4343565643435655,0.9242349342618347
gRNA_CDK7_targ_29,CDK7,targeting,0.9918427092004539,0.39215332786079077,0.9095010091302644,0.7644990153971697,0.9095010091302644,410.2838231722536,11015.0,-2.2735610546440106,-3.426574839311488,-1.4373015416612138,-2.3791458118722377,-2.2735610546440106,-1.4682462580927114,-1.734201380709473,-2.3924029361369903,-1.8649501916463915,-1.734201380709473,-0.15439847912709595,-0.15439847912709595,-0.15439847912709595,0.057017052335974754,0.3778744379180035,0.41092346130384516,0.9253139590893262,0.5122120957033518,0.9764937299372558,0.14498550144985498,0.4774552701545285
gRNA_CDK7_targ_30,CDK7,targeting,0.49905186487927433,0.8677595186178692,0.5559801980291298,0.6409305271754245,0.5559801980291298,254.8258304921353,6613.0,-4.660704082954755,-5.654234295029993,-3.022318407249511,-4.445752261744754,-4.660704082954755,-2.568937917863035,-4.500110440044936,-2.3457215883909055,-3.138256648766292,-2.568937917863035,-0.26558985748987696,-0.26558985748987696,-0.26558985748987696,0.0877976488655613,0.44141359374398226,0.17545581739675098,0.9240577756241328,0.3025063702838611,0.8914725678914794,0.09989001099890012,0.3792763978122355
gRNA_CDK7_targ_31,CDK7,targeting,-0.2057301451782474,0.25802528493394417,-0.8949141255641457,-0.280872995269483,-0.2057301451782474,302.5137133475478,7304.0,-2.894337360230656,-3.665588629334536,-2.362231459433854,-2.974052482999682,-2.894337360230656,-2.6422592401464198,-3.5579879165784067,-4.364696666093271,-3.5216479409393657,-3.5579879165784067,-0.07755971971837884,-0.07755971971837884,-0.07755971971837884,0.3545873609543906,0.9999998529420563,0.6299449181634862,0.9240577756241328,0.20565653789532634,0.7929976673082498,0.2307769223077692,0.6723810009607363
gRNA_CDK7_targ_32,CDK7,targeting,0.010466154549664,0.86297057062959,0.34360646951275575,0.40568106489733663,0.34360646951275575,222.07315899757364,5643.0,-2.9447029128347104,-3.3118609842058326,-0.7407670346335772,-2.332443643891373,-2.9447029128347104,-3.303458350285067,-1.9267974653084132,-3.392849358786908,-2.8743683914601292,-3.303458350285067,1.3565540048559956,1.3565540048559956,1.3565540048559956,0.19303899430602658,0.6063789429436087,0.31615890878257025,0.9253139590893262,0.3748778175954189,0.934626887703647,0.11838816118388168,0.7882919025170658
gRNA_CDK7_targ_33,CDK7,targeting,-0.5936889775678912,0.6648320722366036,0.9109658510956059,0.3273696485881061,0.6648320722366036,320.98593626006243,7750.0,-5.231252528901355,-5.107883975990367,-3.988857287447315,-4.775997930779679,-5.107883975990367,-2.7889399246857534,-5.314589937873618,-4.70051335340484,-4.268014405321403,-4.70051335340484,0.26243953663914976,0.26243953663914976,0.26243953663914976,0.18159913320111035,0.5964268460539816,0.13115402201205728,0.9153198625217767,0.06948217054986958,0.5766218670793062,0.481051894810519,0.9592926755534821
gRNA_CDK7_targ_34,CDK7,targeting,1.2468122843325298,1.404413427811164,0.4569581753862075,1.0360612958433004,1.2468122843325298,126.05003159121536,3203.0,-1.8284021591875048,-5.6937928244665565,-1.204320067770524,-2.9088383504748614,-1.8284021591875048,-0.6485224134446244,-1.997350429978725,-3.7424785978887067,-2.129450480437352,-1.997350429978725,1.2020185992207493,1.2020185992207493,1.2020185992207493,0.03756312409531261,0.3126442950615958,0.40221930589364635,0.9240577756241328,0.4067408919892478,0.9318334750083872,0.15638436156384367,0.8748551374370762
gRNA_CDK7_targ_35,CDK7,targeting,0.4518346202162176,0.07164036889702097,0.15086741465360104,0.22478080125561326,0.15086741465360104,695.7819349374394,17360.0,-3.71035435941076,-3.511513528925631,-2.0119019902826865,-3.0779232928730256,-3.511513528925631,-2.7811940139367937,-1.7177999818787606,-2.856247550933976,-2.4517471822498433,-2.7811940139367937,0.08522916380575672,0.08522916380575672,0.08522916380575672,0.3678110121716782,0.7981908292755816,0.5984218966754304,0.9240577756241328,0.5142839145761793,0.9808414446216877,0.32406759324067597,0.7713204268064912
gRNA_CDK7_targ_36,CDK7,targeting,-0.24394863808513345,1.5013961398061086,1.305331880965922,0.8542597942289657,1.305331880965922,170.48040488702622,4332.0,-2.997518319883113,-4.443243485400788,-1.840828470812328,-3.0938634253654094,-2.997518319883113,-2.7061933906723863,-2.5741269084107175,0.12723737131216972,-1.717694309256978,-2.5741269084107175,0.8179491674246058,0.8179491674246058,0.8179491674246058,0.06492186586627591,0.39712260556299445,0.5446944378896033,0.9240577756241328,0.3074492215569286,0.8819988938166955,0.2758724127587241,0.9344394714133605
gRNA_CDK7_targ_37,CDK7,targeting,-0.4782694567691457,-0.36792641605916626,0.1588352624604811,-0.2291202034559436,-0.36792641605916626,176.02454569100195,4669.0,-6.082365208796285,-3.4962681335345898,-1.0375024778374433,-3.5387119400561056,-3.4962681335345898,-1.9374675235821035,-5.758946111040276,-4.335286146838731,-4.0105665938203705,-4.335286146838731,0.3408747338024354,0.3408747338024354,0.3408747338024354,0.45669444927700675,0.9999998529420563,0.2549847989848878,0.9240577756241328,0.07180551310650589,0.5766218670793062,0.4748525147485252,0.9701956475345326
gRNA_CDK7_targ_38,CDK7,targeting,-0.6251714325746285,0.9396788522284598,-1.7138937785454404,-0.46646211963053635,-0.6251714325746285,139.37002264711094,3365.0,-4.222324397420361,-3.899199358905963,-5.912968126947175,-4.678163961091166,-4.222324397420361,-0.3141414029455658,3.7942746972310335,-5.554111209486681,-0.6913259717337379,-0.3141414029455658,0.7138318319999846,0.7138318319999846,0.7138318319999846,0.10892121834027996,0.9033389839651874,0.11390529946597223,0.8976239182941979,0.014997133648739556,0.4499140094621867,0.3133686631336866,0.9344394714133605
gRNA_CDK7_targ_39,CDK7,targeting,0.49272881173106803,0.3730434434588363,0.7240292851485437,0.5299338467794826,0.49272881173106803,201.19463488221103,7507.0,-2.3768200053906487,-0.11047726182441761,-4.604203719936549,-2.363833662383872,-2.3768200053906487,-2.4296659629366566,-2.9986806284773824,-2.8845147434592606,-2.7709537782911,-2.8845147434592606,1.0705298247330695,1.0705298247330695,1.0705298247330695,0.14113793530863844,0.5413588590771433,0.24184895253429037,0.9240577756241328,0.3980461784090178,0.9450381638573663,0.21137886211378865,0.8997714358998883
gRNA_CDK7_targ_40,CDK7,targeting,-0.3822202731516507,0.20882777383315781,0.48579991890488783,0.10413580652879832,0.20882777383315781,300.2296881078308,7629.0,-2.7441944944705905,-5.262571522723685,-4.729795108981972,-4.245520375392083,-4.729795108981972,-4.801158891884106,-4.356124263543831,-4.389628834837057,-4.515637330088332,-4.389628834837057,0.31013473010151366,0.31013473010151366,0.31013473010151366,0.4299561390952623,0.8498159070249497,0.2082812861448555,0.9240577756241328,0.07435566759178786,0.578843629671525,0.49585041495850424,0.9646820882032334
gRNA_CDK7_targ_41,CDK7,targeting,0.06788409225003475,1.284146881290491,1.2979076767356745,0.8833128834254002,1.284146881290491,223.3511519874693,8343.0,-2.3532366220340473,-2.725441764747703,-0.13274938322533947,-1.7371425900023632,-2.3532366220340473,-1.5790220392128855,-1.3305092901363857,-2.942332499639098,-1.9506212763294564,-1.5790220392128855,1.318950824891195,1.318950824891195,1.318950824891195,0.061529303839912286,0.38566676739984884,0.17375395409916472,0.9445049820003585,0.48234845945964866,0.9622002874603828,0.12678732126787323,0.8030844247361808
gRNA_CDK7_targ_42,CDK7,targeting,-0.19248256932822969,0.526006321121468,0.529329200807417,0.28761765086688507,0.526006321121468,195.82212988871936,4728.0,-5.832551500142779,-4.591060328607859,-3.171368299457017,-4.531660042735885,-4.591060328607859,-4.6833203747606,-0.8281727046820504,-5.1103110840632695,-3.540601387835306,-4.6833203747606,1.0194096571552798,1.0194096571552798,1.0194096571552798,0.27819596556796705,0.7104536819462582,0.14159785175690273,0.9240577756241328,0.16377621034587114,0.7365882277499641,0.21907809219078087,0.8997714358998883
gRNA_CDK7_targ_43,CDK7,targeting,0.24263741883764775,0.7082149272202757,-0.49388607957546354,0.15232208882748663,0.24263741883764775,225.14574832383212,5436.0,-4.75734894245735,-6.464411213059815,-1.8630872191158985,-4.361615791544355,-4.75734894245735,-2.611997847823101,-4.488244813064586,-6.157411615318699,-4.419218092068795,-4.488244813064586,0.9009298060087038,0.9009298060087038,0.9009298060087038,0.3346591812176422,0.7668225222759087,0.07027713531305152,0.799402414185961,0.040237216207269326,0.4956693659395453,0.2425757424257574,0.8997714358998883
gRNA_CDK7_targ_44,CDK7,targeting,0.34181967654578016,0.730373245280364,0.3440690407160434,0.47208732084739585,0.3440690407160434,131.62494263670686,3178.0,-2.458086884229591,-4.3828597557372495,1.068707048161774,-1.9240798639350223,-2.458086884229591,-2.806759320992903,-5.301216946040761,3.6063607258451573,-1.5005385137295022,-2.806759320992903,1.2556116361622751,1.2556116361622751,1.2556116361622751,0.17499915189371718,0.5886455679145444,0.1296208334109666,0.9240577756241328,0.05990484495619318,0.6559443756587553,0.14958504149585045,0.8561156462970058
gRNA_CDK7_targ_45,CDK7,targeting,0.549368369360438,0.15041520097410943,0.2521951057790252,0.3173262253711909,0.2521951057790252,162.6880977586484,3928.0,-2.925721053472166,-2.768370884891143,-1.8456228479114205,-2.5132382620915767,-2.768370884891143,-2.592172408962686,-5.604814241939747,-6.175404801567465,-4.790797150823299,-5.604814241939747,0.7360563834845935,0.7360563834845935,0.7360563834845935,0.2841346929507095,0.7126415448004698,0.4957262311824985,0.9253139590893262,0.01491059956297564,0.3460343106998902,0.30586941305869403,0.9344394714133605
gRNA_CDK7_targ_46,CDK7,targeting,1.038539645672722,-0.020348329829838516,-0.11331548800579185,0.3016252759456972,-0.020348329829838516,302.9844499596526,7699.0,-4.422009761591841,-2.558832778345892,-1.9281334208089143,-2.9696586535822154,-2.558832778345892,-2.578506978006634,-1.7535390419153227,-4.515922138289412,-2.94932271940379,-2.578506978006634,0.05651659139499324,0.05651659139499324,0.05651659139499324,0.2584567927946139,0.6913821662329662,0.5778448614086522,0.9240577756241328,0.3442088263027135,0.9163466867240303,0.2917708229177083,0.726102412548171
gRNA_CDK7_targ_47,CDK7,targeting,-0.70482937406296,-1.0159532384891792,0.9859801283504824,-0.2449341614005522,-0.70482937406296,50.32231129754527,1215.0,-5.1054603915504435,-4.563328975178709,-4.19374685367679,-4.620845406801981,-4.563328975178709,-4.365778700633545,-5.431662095435699,-5.056647212143761,-4.951362669404335,-5.056647212143761,2.402899690978498,2.402899690978498,2.402899690978498,0.23000244161450548,0.8840123307709199,0.1512847067056549,0.9240577756241328,0.02705484705569076,0.4281164037763769,0.031096890310968895,0.7121401424526314
