gRNA_id,Gene,classification,ABE_ABEMA_REP1,ABE_ABEMA_REP2,ABE_ABEMA_REP3,LFC_avg_ABE_ABEMA,LFC_median_ABE_ABEMA,base_RPM,base_RAW,ABE_ATIRMO_REP1,ABE_ATIRMO_REP2,ABE_ATIRMO_REP3,LFC_avg_ABE_ATIRMO,LFC_median_ABE_ATIRMO,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,LFC_avg_ABE_DMSO,LFC_median_ABE_DMSO,ABE_INX_REP1,ABE_INX_REP2,ABE_INX_REP3,LFC_avg_ABE_INX,LFC_median_ABE_INX,ABE_PALBO_REP1,ABE_PALBO_REP2,ABE_PALBO_REP3,LFC_avg_ABE_PALBO,LFC_median_ABE_PALBO,ABE_RIBO_REP1,ABE_RIBO_REP2,ABE_RIBO_REP3,LFC_avg_ABE_RIBO,LFC_median_ABE_RIBO,ABE_TAGTO_REP1,ABE_TAGTO_REP2,ABE_TAGTO_REP3,LFC_avg_ABE_TAGTO,LFC_median_ABE_TAGTO,PLASMID_LIBRARY,LFC_avg_Plasmid,LFC_median_Plasmid,p_ABE_ABEMA,FDR_ABE_ABEMA,p_ABE_ATIRMO,FDR_ABE_ATIRMO,p_ABE_DMSO,FDR_ABE_DMSO,p_ABE_INX,FDR_ABE_INX,p_ABE_PALBO,FDR_ABE_PALBO,p_ABE_RIBO,FDR_ABE_RIBO,p_ABE_TAGTO,FDR_ABE_TAGTO,p_Plasmid,FDR_Plasmid
gRNA_CDK2_targ_7393,CDK2,targeting,-0.6535443836883038,-1.1397402259847051,-1.4772107457569426,-1.0901651184766505,-1.1397402259847051,293.7721660846381,592.0,-1.5284034221101077,0.16562552339005127,-0.740462916608839,-0.7010802717762985,-0.740462916608839,-2.779386367105355,-0.009462785030212962,0.8241049132987754,-0.6549147462789309,-0.009462785030212962,-1.7438007461479037,-2.924790128563588,-1.340122432591413,-2.002904435767635,-1.7438007461479037,-1.4839094486878226,-0.7053946296661628,-1.5655035220746856,-1.2516025334762235,-1.4839094486878226,-0.4159026836563085,-0.9339735452134258,-2.984062915256878,-1.4446463813755372,-0.9339735452134258,-4.546335275960305,-0.05552531192552245,-1.7382692912629747,-2.113376626382934,-1.7382692912629747,0.03566643934469628,0.03566643934469628,0.03566643934469628,0.02019475461407126,0.07141521129548704,0.04991804929279186,0.18606840445849218,0.19492256871210767,0.6725388714623064,0.007233592197559067,0.06471132479437976,0.019998723179557424,0.08425299350704002,0.005470413870677931,0.038872085706664686,0.03968947999782476,0.22071315635734975,0.30606939306069375,0.643632377158093
gRNA_CDK2_targ_7394,CDK2,targeting,0.2286932499087233,-0.29448218449787533,-1.403490695045095,-0.489759876544749,-0.29448218449787533,456.631501513049,874.0,-0.5259278526793197,-0.3034789119552371,0.06514092143119381,-0.2547552810677877,-0.3034789119552371,0.006595666328405817,-1.5007986318239748,-6.595962189827077,-2.696721718440882,-1.5007986318239748,-1.768753481367381,-0.6286719534972101,-2.1903772497255054,-1.5292675615300322,-1.768753481367381,1.0975877186530203,0.25086151963963976,-0.2965017590413532,0.3506491597504356,0.25086151963963976,-0.6797412592900055,0.34723387615204665,0.18375082931687234,-0.04958551794036217,0.18375082931687234,-2.5221075626733165,-2.3407856977985655,-3.592676991165206,-2.8185234172123628,-2.5221075626733165,-0.1282955396798384,-0.1282955396798384,-0.1282955396798384,0.13929545836793594,0.28780771984885645,0.3304553828262274,0.6268989310462282,0.0003913613874798706,0.030843004584723135,0.04001010193278659,0.17338504651786654,0.4422039713442595,0.858785820657463,0.38141675933092034,0.619474717068374,0.008878864738300156,0.11673958894531722,0.23057694230576947,0.6357542765317081
gRNA_CDK2_targ_7395,CDK2,targeting,-0.549441152096758,-0.7609752723161589,-2.0469543663748118,-1.1191235969292428,-0.7609752723161589,308.2794335456079,618.0,-1.1534355410205759,0.30609511985030186,-0.6036691083963713,-0.48366984318888173,-0.6036691083963713,1.1557872035359957,-1.2552225779054793,-2.6185266581880366,-0.90598734418584,-1.2552225779054793,-1.8437819403392897,-2.7372738709884383,0.05702941738551446,-1.5080087979807377,-1.8437819403392897,-1.6282771436439805,-0.17821834951183915,-0.5356802741662076,-0.7807252557740091,-0.5356802741662076,-0.9450918587581618,-1.8046770623099262,-0.2131352146575393,-0.9876347119085424,-0.9450918587581618,1.0004024119405435,-2.9088084501695053,-1.57065342040273,-1.159686486210564,-1.57065342040273,0.13255924508921607,0.13255924508921607,0.13255924508921607,0.01647055598133801,0.06098158870047966,0.13982598630609014,0.35933541511891176,0.08278399159095495,0.5486081099790796,0.026685028131604234,0.13687978360717074,0.08101358726944856,0.2249622263941902,0.023876423255868827,0.09928512685543445,0.12755875351636262,0.39312800199176934,0.3340665933406658,0.643632377158093
gRNA_CDK2_targ_7396,CDK2,targeting,-1.6717489221904447,-0.12146911623322978,-0.808541724966583,-0.8672532544634192,-0.808541724966583,285.6118281378426,630.0,0.3865212713410935,0.1735045912113689,-0.2180128943458422,0.11400432273554005,0.1735045912113689,0.3994678157707144,-1.312157028018456,-2.720887306002917,-1.2111921727502197,-1.312157028018456,-0.8061131586863948,-3.1969545352813706,-1.3197929257564425,-1.7742868732414028,-1.3197929257564425,-0.5772303056044054,-1.231109449741994,-0.8386527596737914,-0.8823308383400637,-0.8386527596737914,-1.6201443333655852,-0.7854439672161464,0.13357740804684348,-0.7573369641782962,-0.7854439672161464,-3.0643974458643464,-1.1852872454918302,-0.20567073857098653,-1.4851184766423875,-1.1852872454918302,0.1571509124548088,0.1571509124548088,0.1571509124548088,0.04215017915194928,0.12368536612850366,0.6001294707702305,0.8613254307343884,0.06167573396152746,0.5423741619359993,0.012119397609379887,0.0893184248199379,0.06923561648385468,0.20129815471899698,0.05005250980972279,0.16274440812395133,0.09799367541751063,0.3378740266999585,0.3340665933406658,0.643632377158093
gRNA_CDK2_targ_7397,CDK2,targeting,-2.694070209252571,-2.062619343034639,-2.8758595109244065,-2.544183021070539,-2.694070209252571,444.0924213799676,912.0,-3.0658415272230015,-1.727088914988067,0.4143913815649578,-1.4595130202153703,-1.727088914988067,0.18618258686406572,0.13735478308507335,-1.839083986078821,-0.5051822053765607,0.13735478308507335,0.5107494920199085,-0.6259369661651791,-4.067668882557539,-1.3942854522342698,-0.6259369661651791,-1.0352762120902612,-1.9049440821809518,-2.1600081540811185,-1.700076149450777,-1.9049440821809518,-2.027138305141395,-3.1706416832623505,-1.55980636421205,-2.252528784205265,-2.027138305141395,-2.900592675206418,-3.869394454271949,0.7488388984535373,-2.00704941034161,-2.900592675206418,0.9549867606566937,0.9549867606566937,0.9549867606566937,2.5084067563837055e-05,0.0003218149753344986,0.0025785856639211034,0.02344812787796388,0.22488942758269684,0.6982964402427078,0.03099632497561928,0.1488298036663406,0.003044437140349895,0.01737428781820371,7.811033036745198e-06,0.00025854519351626605,0.027326027193722277,0.18610936216300564,0.19098090190980904,0.903570911464859
gRNA_CDK2_targ_7398,CDK2,targeting,-1.8943464265055394,-1.9027265519793595,-2.6136693340950097,-2.136914104193303,-1.9027265519793595,421.6174605844344,930.0,-1.631687948440897,-2.0476599228931156,-1.0763892314785812,-1.5852457009375314,-1.631687948440897,-0.07044037325560468,0.48095355117334526,-0.17822564934944285,0.07742917618943257,-0.07044037325560468,-4.43680440539001,-2.3274544296045474,-3.181245301028228,-3.315168045340928,-3.181245301028228,-1.58011628040761,-3.1526054059817654,-2.9659768556420683,-2.5662328473438145,-2.9659768556420683,-0.8296198609191726,-1.9263291708839243,-1.2505609707063463,-1.3355033341698144,-1.2505609707063463,-4.561706310131816,-0.9530570084681498,-4.350868767740443,-3.288544028780136,-4.350868767740443,0.32531815000940073,0.32531815000940073,0.32531815000940073,0.000250022049308089,0.0021989221057164988,0.00094883782714929,0.011806966946857707,0.6189983725310821,0.8967984583441713,0.00014058359349506308,0.007505349910784819,1.2446311175453586e-07,3.7452081809773974e-06,0.006656334426456676,0.04253371998372896,0.0043837447841816365,0.08956910639284701,0.4937506249375063,0.7701843274201533
gRNA_CDK2_targ_7399,CDK2,targeting,-1.613782832613568,-3.004629188793707,-2.9563350191081605,-2.524915680171812,-2.9563350191081605,224.4092935368764,495.0,-1.0371781519265741,0.5501953846641064,0.842203962671107,0.11840706513621309,0.5501953846641064,1.0202024594517614,0.332558489932442,-1.8659222940840838,-0.1710537815666268,0.332558489932442,-2.092901079562409,-2.062967923510843,-2.346285395681846,-2.1673847995850326,-2.092901079562409,0.05028185419987735,-1.9528695523649309,-1.5526225409949423,-1.1517367463866652,-1.5526225409949423,-0.14016908897561112,-1.084374763781972,-0.42525331093494284,-0.5499323878975086,-0.42525331093494284,-1.4720666572866339,-3.11775398799155,-2.3586222762033358,-2.31614764049384,-2.3586222762033358,1.6306063685812788,1.6306063685812788,1.6306063685812788,8.87722211352593e-08,2.5775092276991956e-06,0.40606279775753484,0.7066602842152684,0.33214347886124423,0.7641339970489361,0.006200104730191612,0.05931314062697756,0.019690395361118163,0.0835579598016681,0.11581673108649866,0.2870392677195206,0.02446901145579637,0.17455264637647844,0.0364963503649635,0.9753908401208808
gRNA_CDK2_targ_7400,CDK2,targeting,-1.4071789386288747,0.3546292797428419,-2.475051182742551,-1.175866947209528,-1.4071789386288747,96.02695031857034,257.0,-3.743119568881391,-4.458898545271454,1.449166435212051,-2.2509505596469315,-3.743119568881391,1.3078373486848782,-0.43618392473701584,0.04781159624617849,0.3064883400646803,0.04781159624617849,-3.2418085373761185,2.9206501544762613,-1.3825511485822322,-0.5679031771606965,-1.3825511485822322,-2.563687107540711,-2.428690278972851,-1.3178787203140327,-2.103418702275865,-2.428690278972851,-1.3263331164734278,-0.7018789029393812,-1.570452950506305,-1.199554989973038,-1.3263331164734278,-4.076305076774495,-2.2423354912788955,-2.568742548133343,-2.962461038728911,-2.568742548133343,1.7217268397104768,1.7217268397104768,1.7217268397104768,0.006379256370091203,0.030690899106107387,1.778631930811781e-06,0.00014017313549969035,0.24323230643921648,0.9175964973651315,0.004687346090432577,0.15297572013385002,1.2129320779087846e-05,0.0001987527315781226,0.011394170032195337,0.05989790919774237,0.005417343015058972,0.09537981585024041,0.0364963503649635,0.9753908401208808
gRNA_CDK2_targ_7401,CDK2,targeting,0.3176853873020815,-2.05779154421737,-1.049589851419609,-0.9298986694449658,-1.049589851419609,427.896109541404,1003.0,-0.37062674615414715,-0.29654150757955344,0.3390204253327597,-0.1093826094669803,-0.29654150757955344,1.1992363362006013,0.06004796655811028,1.4100187235164778,0.8897676754250631,1.1992363362006013,1.2276830127766236,-0.732336572425318,-1.0112279846143095,-0.17196051475433463,-0.732336572425318,0.7030364885748521,-0.5074757390070551,-0.49485447758386314,-0.09976457600535538,-0.49485447758386314,-2.243443109260932,-0.8724899166129381,-0.12861487380817604,-1.081515966560682,-0.8724899166129381,-0.8051832365021808,-0.13805812607576926,1.0829305570645142,0.046563064828854715,-0.13805812607576926,-0.4045060779655883,-0.4045060779655883,-0.4045060779655883,0.027156107095572715,0.08917332786343818,0.4334506041998457,0.7327052046849051,0.03708923320248109,0.6625860523299528,0.42553287639734994,0.6959060379818321,0.36055427692528147,0.5997159078505938,0.017685456529360474,0.08085478054168946,0.41323172099680106,0.9316168633198445,0.06059394060593942,0.3020571436832221
gRNA_CDK2_targ_7402,CDK2,targeting,0.5132150153170814,-2.431141022641837,-0.6525275636269334,-0.8568178569838963,-0.6525275636269334,738.7608045073814,1414.0,-1.2929723953347956,0.18910943187787543,-0.772175272536504,-0.6253460786644748,-0.772175272536504,-1.1040853478314465,-0.8610772714226776,-1.2305757513633278,-1.0652461235391506,-1.1040853478314465,-2.223803955586697,-2.599956896678867,-0.20918222686829557,-1.67764769304462,-2.223803955586697,-0.7887604521151236,-0.831624036731383,-1.0190409397455131,-0.8798084761973399,-0.831624036731383,-3.678906010880046,0.023461821150530793,-0.8498764910880979,-1.5017735602725377,-0.8498764910880979,-0.8378571271966712,-1.1600425626882944,-1.9251222321353498,-1.3076739740067718,-1.1600425626882944,-0.13719426301479523,-0.13719426301479523,-0.13719426301479523,0.015822137378081278,0.059384975100278604,0.07857635850119993,0.2512824028439285,0.08236576036605063,0.5486081099790796,0.01884372872119301,0.11177910764722018,0.06978704074849998,0.20227242108365578,0.0003748424775617738,0.00608200294475231,0.17342794200842973,0.4689922287973059,0.23057694230576947,0.6357542765317081
gRNA_CDK2_targ_7403,CDK2,targeting,-0.7272258552662646,-1.6445810376085064,-1.4511601842716508,-1.2743223590488073,-1.4511601842716508,1086.9354026331562,2630.0,-1.2207197882462497,-0.9664445286280019,-0.48595386463682155,-0.8910393938370244,-0.9664445286280019,-0.11561885847023042,-0.3459698935129576,-2.9769911015081925,-1.1461932844971268,-0.3459698935129576,-3.68972885298744,-2.255056670049806,-1.8659360628834296,-2.6035738619735587,-2.255056670049806,-1.901781598290029,-0.9329834312137859,-0.6545396894855756,-1.1631015729964636,-0.9329834312137859,-2.0975306565611236,-2.698348246328869,-1.7925166775449075,-2.1961318601449666,-2.0975306565611236,-1.9084502493075268,0.5033721668720053,-5.715037386205104,-2.3733718228802085,-1.9084502493075268,-1.510166068014958,-1.510166068014958,-1.510166068014958,0.010981949335884054,0.04555169461375466,0.04668844010984947,0.1779187820487372,0.06956299079367473,0.5440369921847811,0.0018181241039288616,0.027605462311947396,0.025304426467270675,0.09694172639660409,0.0003256376855484664,0.00547140865806765,0.03393683672092573,0.205734303198286,9.999000099990012e-05,0.001282817454688641
gRNA_CDK2_targ_7404,CDK2,targeting,1.4919447978025795,1.1834554077816182,0.13676156215066837,0.9373872559116219,1.1834554077816182,279.11335364969665,665.0,0.24399072173484443,0.6564684113673841,0.5224634486122054,0.47430752723814457,0.5224634486122054,0.043600734866851724,1.3944751523747072,-1.916892405009376,-0.15960550592260572,0.043600734866851724,0.6262411547518942,-1.3898657816471383,2.1841573479930543,0.4735109070326034,0.6262411547518942,-0.1973884720000289,0.7179250680820372,1.1352835857302712,0.5519400606040932,0.7179250680820372,1.2952360309356477,0.12866729645724237,-0.46692198567250576,0.31899378057346145,0.12866729645724237,2.69892003911039,-0.19195870199678203,0.24130357732354693,0.9160883048123849,0.24130357732354693,0.8537144508230238,0.8537144508230238,0.8537144508230238,0.10773129079392074,0.9999883922811343,0.3500437063801947,0.9997453570640631,0.2419894178398774,0.7641339970489361,0.099076221563682,0.8115875061556618,0.31786464930582237,0.9429266102944792,0.41449037744131345,0.8109024594739422,0.044270167229457626,0.8519433344738647,0.26817318268173185,0.8470901161632088
gRNA_CDK2_targ_7405,CDK2,targeting,0.6120275664792185,-0.22448519349863608,-0.01447484957873974,0.12435584113394758,-0.01447484957873974,553.2869108722184,1059.0,-1.4431932204605973,-0.6634171938249596,-0.2548349215606715,-0.7871484452820762,-0.6634171938249596,-0.13138464095314487,0.8586360078315493,-1.4166303146303587,-0.22979298258398476,-0.13138464095314487,-0.7784926896390971,-2.0967638036131024,-0.25444235295540474,-1.043232948735868,-0.7784926896390971,0.7289570722529577,-0.6308388930499816,-0.6954609614280127,-0.1991142607416789,-0.6308388930499816,-0.37440501024593903,0.2555310635284464,-0.44811109029046,-0.18899501233598417,-0.37440501024593903,-3.269165014529055,-1.5036460435148737,-1.3256529056397612,-2.0328213212278965,-1.5036460435148737,-0.3020562198272177,-0.3020562198272177,-0.3020562198272177,0.5435624011018905,0.7775244371855046,0.04629958117077259,0.17785935530977084,0.34005208813150484,0.774121328552463,0.12644340551394903,0.34993952529362143,0.2825664910778825,0.5122097948892612,0.31105151648471485,0.5482324385326977,0.04710527089928792,0.24286362410692058,0.08629137086291369,0.3543727513104768
gRNA_CDK2_targ_7406,CDK2,targeting,0.7058451300125813,1.1194750094425354,0.8557635135753972,0.8936945510101714,0.8557635135753972,559.0339892665473,1070.0,0.9514088439608918,0.75706997782055,0.9644311396729366,0.8909699871514594,0.9514088439608918,0.1488543175287707,-0.1130198732435162,-2.2668270757005677,-0.7436642104717711,-0.1130198732435162,0.4615225055117365,0.47806648733565366,0.6292675489060777,0.5229521805844893,0.47806648733565366,0.6821004602335069,1.0171692207786383,0.9648287880593701,0.8880328230238383,0.9648287880593701,-0.6191152814311941,0.12890130833538652,1.1088580899830733,0.20621470562908858,0.12890130833538652,2.1878441692670183,0.5631953918086156,0.34100068094244346,1.0306800806726926,0.5631953918086156,0.020327388091057857,0.020327388091057857,0.020327388091057857,0.14521541779904767,0.9999883922811343,0.09918525427019026,0.9997453570640631,0.17353090789983208,0.6549714627919733,0.2865042661209072,0.9998955092092385,0.17059762942650886,0.9999733755450951,0.49005906757556084,0.747742626456068,0.05578320755211673,0.8628150326986279,0.291970802919708,0.643632377158093
gRNA_CDK2_targ_7407,CDK2,targeting,0.461639941388965,0.6616500638874251,0.445742751479155,0.523010918918515,0.461639941388965,540.6653584084486,1447.0,0.6292282896534516,1.4680117634908874,1.1880015179707089,1.0950805237050159,1.1880015179707089,0.4841234904821443,1.7937733341640092,0.3659973689181238,0.8812980645214257,0.4841234904821443,1.969135634529219,1.7090074809752893,2.103450687250565,1.9271979342516914,1.969135634529219,0.8019706076335313,1.106369778817952,0.9723370736963848,0.9602258200492894,0.9723370736963848,0.04046878077123479,1.1268219875611447,0.8363623148896613,0.6678843610740136,0.8363623148896613,1.8894081718618425,1.982817395533228,2.091324982180935,1.987850183192002,1.982817395533228,0.5179321676581056,0.5179321676581056,0.5179321676581056,0.36136902324004827,0.9999883922811343,0.052819469482320226,0.9997453570640631,0.06069205684271979,0.7961781013466752,0.004092707236607246,0.19921854342897033,0.13714520133960445,0.9999733755450951,0.23973687626427975,0.9948436039690397,0.003401696936311088,0.2963057068207816,0.430956904309569,0.7701843274201533
gRNA_CDK2_targ_7408,CDK2,targeting,-2.794526969691422,-1.6211320153101199,-2.514877925368627,-2.3101789701233897,-2.514877925368627,1015.5087222678848,2240.0,-1.7687295906026654,-2.868559324839905,-1.0698696516115274,-1.9023861890180325,-1.7687295906026654,-0.41089254295470146,-0.876096441054771,-0.5098945689104477,-0.5989611843066401,-0.5098945689104477,0.23353747692232998,-1.7436322633212558,-1.4370300570439318,-0.9823749478142858,-1.4370300570439318,-2.3285150305479303,-2.649806788508364,-0.8160245834012416,-1.9314488008191786,-2.3285150305479303,-1.4022812129221083,-1.510051115011281,-0.9152307701444015,-1.27585436602593,-1.4022812129221083,0.6759263078425453,0.9166083819071281,0.9136122177446094,0.8353823024980943,0.9136122177446094,-0.7042538394675751,-0.7042538394675751,-0.7042538394675751,5.956371336730753e-05,0.0006528340769728077,0.0007843563433357354,0.010221336600162537,0.20755618793709918,0.6775678738173695,0.12220973431345054,0.34370310486294986,2.1688656557232294e-05,0.0003121280574106039,0.007905556976222116,0.04746953072838858,0.16589421358283746,0.9999957837302795,9.999000099990012e-05,0.001282817454688641
gRNA_CDK2_targ_7409,CDK2,targeting,-2.8902950246394696,-3.6213785110885106,-2.203891856935462,-2.9051884642211476,-2.8902950246394696,906.250864202456,2120.0,-2.7689488735891317,-3.2043313991766094,-2.778927228962144,-2.9174025005759616,-2.778927228962144,-1.184401595407527,-1.8133913829359247,-1.413839675841684,-1.470544218061712,-1.413839675841684,-0.14060646655048123,-2.254806142962455,-2.8245539131155915,-1.7399888408761761,-2.254806142962455,-2.2692567214989388,-3.162240292865558,-0.6903820374156182,-2.040626350593372,-2.2692567214989388,-0.8637909428965513,-2.7561067110485844,-1.2532487946589672,-1.624382149534701,-1.2532487946589672,1.911596393350062,0.9171551749378193,0.5261385825759124,1.1182967169545979,0.9171551749378193,-0.09336247377088466,-0.09336247377088466,-0.09336247377088466,9.818067531441727e-07,2.0311127205670072e-05,3.433764242827675e-05,0.0011837506347326101,0.02630897694139541,0.40692856857952714,0.010979419850246152,0.08451599931235991,3.54996198888937e-05,0.0004574799419182613,0.002148001291623065,0.021287078668480078,0.0602582022743746,0.9149295849916511,0.25337466253374663,0.6357542765317081
gRNA_CDK2_targ_7410,CDK2,targeting,-1.1422546014007973,-2.0783458672955564,-0.6380898076381082,-1.2862300921114873,-1.1422546014007973,579.5245134011775,1551.0,-0.27129409124617143,-1.7409056749590919,-0.33066834154386326,-0.7809560359163755,-0.33066834154386326,0.23815068755952,-1.8905954027413665,0.8899190293023435,-0.254175228626501,0.23815068755952,2.176542049254377,-0.21484606656041924,-3.1947114694329004,-0.4110051622463142,-0.21484606656041924,0.9032725714104488,-0.752835965257353,0.5762984834775462,0.24224502987688068,0.5762984834775462,-0.3853660759682274,-1.3937343844641452,-1.4869958341340441,-1.0886987648554722,-1.3937343844641452,0.7622078611342554,1.6926209935934333,2.7492272831477336,1.7346853792918075,1.6926209935934333,-0.1361971537561202,-0.1361971537561202,-0.1361971537561202,0.007614423012552293,0.034811795817055374,0.044384502247508964,0.17365567664214498,0.30896337764062254,0.7641339970489361,0.08171187617278435,0.2728627252304333,0.49317340401236287,0.7861633252250652,0.017182714790407005,0.07988031735427976,0.006670328279134456,0.3788662409193464,0.23057694230576947,0.6357542765317081
gRNA_CDK2_targ_7411,CDK2,targeting,-2.4329710560952806,0.09320503856488141,0.3570801110394433,-0.660895302163652,0.09320503856488141,700.9593727534551,1818.0,0.038637746104476796,-0.23973736595628237,-0.32131176918386173,-0.17413712967855577,-0.23973736595628237,-0.608318672694646,-0.3419332859243596,1.4525540103110968,0.16743401723069704,-0.3419332859243596,0.7246007669817032,-2.204724125251258,1.0592783823256955,-0.14028165864795308,0.7246007669817032,0.45164705907792174,-0.012401042944655542,0.22435801965604207,0.22120134526310276,0.22435801965604207,-0.16669022363554634,-0.6812474115154653,0.5363569052049564,-0.10386024331535175,-0.16669022363554634,2.0002099567877956,1.5876466054643184,1.0969850473517655,1.5616138698679596,1.5876466054643184,-0.3831448886566092,-0.3831448886566092,-0.3831448886566092,0.03220034530223209,0.10195276387488046,0.3901724300941101,0.6867884059671328,0.25340923522318126,0.8469781384950585,0.3115738951080337,0.587306146245781,0.6270570118074956,0.8471668200338002,0.31867602388019844,0.5540008608421517,0.014906857492623505,0.548241092228709,0.06059394060593942,0.3020571436832221
gRNA_CDK2_targ_7412,CDK2,targeting,-0.6595557259937824,0.16953297009748663,-0.32606848074961275,-0.27203041221530283,-0.32606848074961275,698.1622465591709,1540.0,1.5976864444313401,0.48441866477067086,0.1515777786475898,0.7445609626165336,0.48441866477067086,-0.7403199065925419,1.1795531665034586,-0.31787055327094244,0.04045423554665811,-0.31787055327094244,0.21894900377125612,0.660732813544764,0.8849167083276804,0.5881995085479002,0.660732813544764,-0.5309464578410906,1.6750001778129986,1.4226076439808542,0.855553787984254,1.4226076439808542,0.49967559253469407,-0.13879092269775517,0.11727058383647217,0.15938508455780367,0.11727058383647217,1.5170014220189907,1.637283003057185,0.5657987749070226,1.2400277333277328,1.5170014220189907,0.1836169709349299,0.1836169709349299,0.1836169709349299,0.24521030807307506,0.4282821629726521,0.14849244116005145,0.9997453570640631,0.3324212828794078,0.834977016150635,0.24718991996188733,0.9998955092092385,0.08499505995843865,0.9398598963532118,0.5984125800267626,0.8217675321027937,0.04104654708154489,0.8507287259021242,0.4094590540945906,0.7438581059566931
gRNA_CDK2_targ_7413,CDK2,targeting,-0.49599569338634153,-0.8019555867690649,0.33279377203843685,-0.32171916937232314,-0.49599569338634153,381.8659269477778,812.0,-2.3336688264704746,-3.3414045916892223,-2.475627254956985,-2.716900224372227,-2.475627254956985,-0.9335031661139235,0.7527197103923603,0.9080668339330056,0.24242779273714746,0.7527197103923603,0.8835769385869428,-1.8406942936309512,-0.39245418361036194,-0.44985717955145677,-0.39245418361036194,-1.28263884759822,-0.1639053011194025,0.2523160763231628,-0.3980760241314865,-0.1639053011194025,-1.964315540552335,-2.6822607438473445,0.6600298416872957,-1.3288488142374613,-1.964315540552335,2.5114822792977978,1.2183696118456018,1.2660285209112159,1.6652934706848719,1.2660285209112159,-0.14526162604991008,-0.14526162604991008,-0.14526162604991008,0.2009183248286399,0.3736177838105607,3.433764242827675e-05,0.0011837506347326101,0.251139776799507,0.9166117870906253,0.29955065815725235,0.5760897694326567,0.1977128439731556,0.4009984764406526,0.006237992109361118,0.04153451004512982,0.009984677824901067,0.4466119405462504,0.23057694230576947,0.6357542765317081
gRNA_CDK2_targ_7414,CDK2,targeting,1.0432228238646155,-0.2766571950886052,1.018372662077247,0.5949794302844191,1.018372662077247,914.8303880427331,1797.0,0.4711899127989866,1.107730895200763,0.7691451151499257,0.7826886410498917,0.7691451151499257,0.45414797892379305,-0.12376971270137532,-0.12149648380755261,0.06962726080495503,-0.12149648380755261,0.67998492838486,0.4906617558581072,1.6361313177934482,0.9355926673454719,0.67998492838486,-1.3703968242078242,0.533464583061306,0.17287821618052462,-0.2213513416553312,0.17287821618052462,1.0120655811533292,0.13616766748288775,0.5211316593104205,0.5564549693155458,0.5211316593104205,-0.5731725759549519,-0.6180385165625305,0.5474188090804686,-0.21459742781233793,-0.5731725759549519,-0.34424948551267326,-0.34424948551267326,-0.34424948551267326,0.2744900194149876,0.9621620948137506,0.14148950330543553,0.9997453570640631,0.6311816382501352,0.9009730199430371,0.1056206078230214,0.9998955092092385,0.2564573871911262,0.4805771140421487,0.33296495243980107,0.9834364936435728,0.6063717427503579,0.8863715282619444,0.07259274072592739,0.33096690330966894
gRNA_CDK2_targ_7415,CDK2,targeting,-1.4553797025565645,-1.7499354707396806,-0.03710824510246798,-1.0808078061329043,-1.4553797025565645,623.2410627679974,1639.0,0.2579725998236788,-1.0629856417132524,-0.7424740655256874,-0.515829035805087,-0.7424740655256874,-0.3841103256497318,-1.401630368565748,-2.8557721177347366,-1.5471709373167386,-1.401630368565748,-0.728208541213677,-1.9655017558202414,-2.375331662220764,-1.6896806530848945,-1.9655017558202414,-1.9860203218757626,0.8539626298838572,0.2088511161793258,-0.30773552527085984,0.2088511161793258,-0.1711396158657592,-2.427019251286904,0.8236578135235227,-0.5915003512097136,-0.1711396158657592,-0.4864983162071467,-0.66516447254223,-1.1531170271085165,-0.7682599386192978,-0.66516447254223,-0.8362941880030057,-0.8362941880030057,-0.8362941880030057,0.021728661170072834,0.07602734510881722,0.1189805366258995,0.3222795222845559,0.031334564410495626,0.42693064609202463,0.022278483304896575,0.12456381712703998,0.14793009905533505,0.3287783184105767,0.07830028952348085,0.21926730822565282,0.3845432424140339,0.7126753260864794,9.999000099990012e-05,0.001282817454688641
gRNA_CDK2_targ_7416,CDK2,targeting,-0.3497840206059028,0.36775789686664545,2.2668678295109466,0.7616139019238964,0.36775789686664545,398.9498551766691,880.0,0.7609535186698264,-0.06696021629596265,-0.15081250461230772,0.18106026592051871,-0.06696021629596265,1.276347745192715,0.7843260135360832,-4.9373311490987986,-0.9588857967900001,0.7843260135360832,-0.044011109300085414,1.0320630956805452,-0.663215943323995,0.10827868101882158,-0.044011109300085414,0.9023090177460301,0.2686405141615064,-0.2569728372476871,0.3046588982199498,0.2686405141615064,0.7832876992504272,1.025375158629088,0.855019386127716,0.8878940813357437,0.855019386127716,-0.15384574899941472,-0.6517072572291993,-0.027027837451200607,-0.27752694789327154,-0.15384574899941472,0.17105013528753898,0.17105013528753898,0.17105013528753898,0.11293591777644889,0.9203908832459327,0.5363755604208436,0.8795605580259633,0.004293228096330053,0.14210584998852474,0.43794046460226843,0.8815483424794981,0.5382368213735589,0.847784239163772,0.15986918505223377,0.9999661654638738,0.6170032709061151,0.8864066088104344,0.3719628037196281,0.6995436819954369
