gRNA_id,Gene,classification,DMSO_REP1,DMSO_REP2,DMSO_REP3,LFC_avg_DMSO,LFC_median_DMSO,base_RPM,base_RAW,KB_2000_REP1,KB_2000_REP2,KB_2000_REP3,LFC_avg_KB_2000,LFC_median_KB_2000,KB_4000_REP1,KB_4000_REP2,KB_4000_REP3,LFC_avg_KB_4000,LFC_median_KB_4000,Plasmid,LFC_avg_Plasmid,LFC_median_Plasmid,p_DMSO,FDR_DMSO,p_KB_2000,FDR_KB_2000,p_KB_4000,FDR_KB_4000,p_Plasmid,FDR_Plasmid
gRNA_CDK8_targ_433,CDK8,targeting,0.6108460745160985,-0.010927482368074198,-0.9264009261584355,-0.10882744467013705,-0.010927482368074198,364.60760940751015,13871.0,1.2837361325614711,-0.12820308937290772,0.14972422528083412,0.43508575615646583,0.14972422528083412,-0.3993727376989008,-0.5009734130570022,-0.2558236075995854,-0.3853899194518295,-0.3993727376989008,0.47060914576903246,0.47060914576903246,0.47060914576903246,0.36413956287599764,0.8525737621367698,0.22169716505137418,0.9999237466901253,0.6441904197960506,0.9730216961332265,0.4667533246675333,0.7679516858440738
gRNA_CDK8_targ_434,CDK8,targeting,-0.15629781509540477,0.19009534610923204,0.6322644174794668,0.2220206494977647,0.19009534610923204,248.56693033149813,9533.0,-1.0367435452869163,1.5155523717438528,-1.6907295368130395,-0.403973570118701,-1.0367435452869163,-0.4225275620028435,-1.740062197501533,-1.9560802404149589,-1.372889999973112,-1.740062197501533,0.7381294508210305,0.7381294508210305,0.7381294508210305,0.33179798359306006,0.98164678447927,0.27211994196268297,0.7295550129891918,0.21077244411780663,0.8666558092589093,0.3248675132486753,0.8314770688019155
gRNA_CDK8_targ_435,CDK8,targeting,0.004324428269503232,0.17238629395203534,-0.1079472674761797,0.02292115158178629,0.004324428269503232,606.9678008130052,20751.0,0.8227314341609271,-0.35330763855792885,-0.24685539878371085,0.07418946560642913,-0.24685539878371085,0.5706944126351936,0.7004069189269577,-0.7771530132555735,0.16464943943552593,0.5706944126351936,-0.4252617375943932,-0.4252617375943932,-0.4252617375943932,0.6302473906729529,0.9999997399291354,0.421151843417856,0.988487614498294,0.2806465555151831,0.998706549086564,0.04659534046595341,0.19600197145154516
gRNA_CDK8_targ_436,CDK8,targeting,0.6640615073213346,-0.6143904094108633,0.0393989253224114,0.029690007744294238,0.0393989253224114,337.6333345277104,11543.0,0.4688914836544669,-0.21713933129122248,-0.09532007194965372,0.05214402680453024,-0.09532007194965372,-0.19071684485410592,3.682831629289886,-0.026028772713939337,1.1553620039072803,-0.026028772713939337,-0.09135994087938906,-0.09135994087938906,-0.09135994087938906,0.4454694366993802,0.9562149363267795,0.4679358951681084,0.9938986327049307,0.016475333668009948,0.6919640140564178,0.1158884111588841,0.3550789702174563
gRNA_CDK8_targ_437,CDK8,targeting,-0.8544452521358238,-0.37838333147696085,0.07388180729285355,-0.3863155921066437,-0.37838333147696085,287.34949198868185,11152.0,-0.5924108390720588,0.8869824820130678,-0.9831375479669776,-0.22952196834198954,-0.5924108390720588,0.8426175558947822,0.3817946326281403,0.22408881745697948,0.4828336686599673,0.3817946326281403,-0.3138080017254423,-0.3138080017254423,-0.3138080017254423,0.21531041761149075,0.6943911183994984,0.4968769563714607,0.9011074419876651,0.17983096555924766,0.9999923434813869,0.04659534046595341,0.19600197145154516
gRNA_CDK8_targ_438,CDK8,targeting,0.2746516079804825,0.1655878054727178,0.9202333181208107,0.4534909105246703,0.2746516079804825,276.90830427188854,9352.0,2.111501927067393,-0.2788397513857321,0.9427453146219721,0.925135830101211,0.9427453146219721,-1.1454267631461799,-0.13730952143477318,0.633980555150537,-0.21625190981013873,-0.13730952143477318,-0.16781184368505447,-0.16781184368505447,-0.16781184368505447,0.12046198101010924,0.7623741723199918,0.03705604604770567,0.9999237466901253,0.4613208587159954,0.9730216961332265,0.07569243075692429,0.26628909274021045
gRNA_CDK8_targ_439,CDK8,targeting,0.1302633832365365,-0.1792595742154135,1.0978663226675902,0.3496233772295711,0.1302633832365365,229.8896011191085,11081.0,-0.49348177641704677,0.9249070738517526,1.127540074522367,0.5196551239856909,0.9249070738517526,-4.724437493798698,0.8242997020500299,-1.491028577704154,-1.797055456484274,-1.491028577704154,0.22491362017939678,0.22491362017939678,0.22491362017939678,0.1618241161731479,0.8150919504662247,0.176918259990839,0.9999237466901253,0.1195216267957594,0.8133950956763764,0.32536746325367455,0.6099692450109824
gRNA_CDK8_targ_440,CDK8,targeting,0.5659597362442401,0.8750582815323164,1.08640639796641,0.8424748052476554,0.8750582815323164,507.8168298066542,19804.0,0.24532779426517548,1.441594929419735,0.6116891557570981,0.7662039598140029,0.6116891557570981,0.11052154881020865,-0.5968590563767534,2.4225101366840454,0.6453908763725001,0.11052154881020865,-0.36791736004581416,-0.36791736004581416,-0.36791736004581416,0.020197300463864167,0.4743612825398888,0.10110570341838088,0.9999237466901253,0.04516402502810372,0.925139396914643,0.04659534046595341,0.19600197145154516
gRNA_CDK8_targ_441,CDK8,targeting,0.5523449613111582,0.556141496359154,-0.3786936795422001,0.24326425937603735,0.5523449613111582,195.83064693749205,7608.0,1.5543214940420218,0.9385783937636392,-0.021271002088951593,0.823876295238903,0.9385783937636392,-0.025756791701063545,-2.6445958745871168,-0.5283737800913539,-1.0662421487931781,-0.5283737800913539,-0.053159778859811185,-0.053159778859811185,-0.053159778859811185,0.2615777824736912,0.9226559774458601,0.08393786598041043,0.9999237466901253,0.32133020120076083,0.8881532503272733,0.1304869513048695,0.3814019026362888
gRNA_CDK8_targ_442,CDK8,targeting,-0.14103560069431895,0.18571043001319218,0.47719087299601065,0.17395523410496128,0.18571043001319218,359.45387230451644,12289.0,0.618314347044388,-0.824348800885111,-0.4799627143924815,-0.22866572274440147,-0.4799627143924815,-0.5444169346068517,1.1751775909737563,0.3422889719140378,0.32434987609364746,0.3422889719140378,-0.24387057645732546,-0.24387057645732546,-0.24387057645732546,0.39003810315075077,0.9999997399291354,0.5687261719996144,0.9219817646661082,0.21933188830601352,0.9999923434813869,0.04659534046595341,0.19600197145154516
gRNA_CDK8_targ_443,CDK8,targeting,0.7526616450603733,0.4217211124434826,1.2425953599134019,0.8056593724724191,0.7526616450603733,228.1503949853713,7800.0,1.7360687062571696,-0.22724344023191723,1.2206671358706296,0.9098308006319606,1.2206671358706296,-1.3436390309426431,1.1843568781327225,2.6501618317464626,0.8302932263121807,1.1843568781327225,0.3994282179721472,0.3994282179721472,0.3994282179721472,0.018933962988568726,0.4677982944187001,0.057324647267753014,0.9999237466901253,0.022037338960457536,0.7734132828856186,0.46535346465353455,0.7230591681867667
gRNA_CDK8_targ_444,CDK8,targeting,-0.6140568454759134,1.1944208610189473,-0.623279105755723,-0.014305030070896377,-0.6140568454759134,147.16070163780705,6391.0,0.03299095156341369,1.2189472975194717,-0.5937056277575142,0.21941087377512372,0.03299095156341369,-5.198685161571133,-1.5610536392602696,-2.3129832052602994,-3.024240668697234,-2.3129832052602994,0.20700126180352557,0.20700126180352557,0.20700126180352557,0.2748419871404978,0.7821001365922815,0.31726098819121074,0.988487614498294,0.019463284046199604,0.5716048984618508,0.31816818318168183,0.6099692450109824
gRNA_CDK8_targ_445,CDK8,targeting,0.07884065316030556,-0.7045545152095268,-0.16455659945191273,-0.26342348716704467,-0.16455659945191273,248.24517977446743,8487.0,-1.206682338960372,-0.9532369309122369,0.615859786216336,-0.514686494552091,-0.9532369309122369,-2.5401400676736436,-1.4797335667473472,-2.5578529840094837,-2.192575539476825,-2.5401400676736436,0.29892680830745866,0.29892680830745866,0.29892680830745866,0.3097412568080052,0.7969779746332273,0.34227371667568124,0.7885907164069028,0.07798686079755703,0.7966455791600916,0.3901609839016098,0.6741389152224017
gRNA_CDK8_targ_446,CDK8,targeting,-0.467072141250259,-0.6846559504620536,-0.4419282843234229,-0.5312187920119119,-0.467072141250259,272.0212946855939,11491.0,-0.37754008623739976,-1.0277491550797657,-1.5043011351945372,-0.9698634588372342,-1.0277491550797657,-1.2124018625070134,-0.7131581028496745,-1.3281754557794256,-1.0845784737120379,-1.2124018625070134,-0.7018147813469783,-0.7018147813469783,-0.7018147813469783,0.12791643234622238,0.5420450632150818,0.19303366802824504,0.6667867341387608,0.2968617609622448,0.8787379635596002,0.007499250074992499,0.09434540416926047
gRNA_CDK8_targ_447,CDK8,targeting,-0.7780019575616668,-0.9341535756774381,0.3750809659577873,-0.4456915224271059,-0.7780019575616668,451.2834530483892,16027.0,-1.0794246620852475,-0.34512742956517395,0.19456231160259765,-0.4099965933492746,-0.34512742956517395,-1.7030289320803058,1.2159144744897352,-1.0228122220060687,-0.5033088931988797,-1.0228122220060687,-0.3223974012789157,-0.3223974012789157,-0.3223974012789157,0.13520363435655056,0.554859630296068,0.47814166912392964,0.8876327546181346,0.4281599848531775,0.9367805783048226,0.04659534046595341,0.19600197145154516
