gRNA_id,Gene,classification,CBE_BSJ-4-116_REP1,CBE_BSJ-4-116_REP2,CBE_BSJ-4-116_REP3,LFC_avg_CBE_BSJ-4-116,LFC_median_CBE_BSJ-4-116,base_RPM,base_RAW,CBE_CDK12-IN-2_REP1,CBE_CDK12-IN-2_REP2,CBE_CDK12-IN-2_REP3,LFC_avg_CBE_CDK12-IN-2,LFC_median_CBE_CDK12-IN-2,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,LFC_avg_CBE_DMSO,LFC_median_CBE_DMSO,CBE_HQ461_REP1,CBE_HQ461_REP2,CBE_HQ461_REP3,LFC_avg_CBE_HQ461,LFC_median_CBE_HQ461,PLASMID_LIBRARY,LFC_avg_Plasmid,LFC_median_Plasmid,p_CBE_BSJ-4-116,FDR_CBE_BSJ-4-116,p_CBE_CDK12-IN-2,FDR_CBE_CDK12-IN-2,p_CBE_DMSO,FDR_CBE_DMSO,p_CBE_HQ461,FDR_CBE_HQ461,p_Plasmid,FDR_Plasmid
gRNA_CDK13_targ_5705,CDK13,targeting,-0.21603496793325588,-2.2526232072646146,-1.1864577831111187,-1.2183719861029962,-1.1864577831111187,155.8683153876539,5352.0,-0.9939685222407749,-1.5811770919388424,-1.1109111427888227,-1.2286855856561467,-1.1109111427888227,-1.0765126931260958,0.08065270233588473,-0.43341985007874145,-0.47642661362298416,-0.43341985007874145,0.0903181025003245,-3.8641536115269166,-0.7472634651140969,-1.5070329913802298,-0.7472634651140969,-0.38432003877305854,-0.38432003877305854,-0.38432003877305854,0.11248983716789963,0.7410118008061268,0.2005311705936039,1.0,0.4451233990184944,0.9999826480401074,0.039376475558237305,0.6347174934354278,0.12108789121087894,0.5234954302083115
gRNA_CDK13_targ_5706,CDK13,targeting,-3.318911572238954,-2.1761923335708033,-1.3678797750546208,-2.2876612269547927,-2.1761923335708033,60.60574819164942,1077.0,-1.93530651001511,-3.5299955303248924,-2.187927994183328,-2.5510766781744434,-2.187927994183328,-3.147627837896916,-3.3651407700090976,-0.9520720125124134,-2.488280206806142,-3.147627837896916,-0.7088498725144232,-1.8760726162044659,0.0998517501299643,-0.8283569128629749,-0.7088498725144232,1.1816341240320563,1.1816341240320563,1.1816341240320563,0.012571421650214888,0.3754458932100986,0.007888203385088105,0.22039105923111812,0.0015826045332412578,0.2745415789637622,0.25455874552436786,0.8581661864353343,0.1272872712728727,0.7483507687878554
gRNA_CDK13_targ_5707,CDK13,targeting,0.4799450988748423,-1.391452759747064,-0.6470955902403579,-0.5195344170375266,-0.6470955902403579,39.46998706142158,698.0,-1.4373887590798644,-0.7857011619752629,-2.875640682109378,-1.6995768677215015,-1.4373887590798644,0.1252918075049958,-0.46512283983095426,-0.6194524317959493,-0.3197611547073026,-0.46512283983095426,-0.34705794865168194,1.6105592605380967,-1.2114163628266221,0.017361649686597518,-0.34705794865168194,1.4975493973672847,1.4975493973672847,1.4975493973672847,0.35140134978228893,0.9286191852517717,0.0668673851498199,0.8077181908419931,0.5836908042126623,0.9999826480401074,0.3268985617249047,0.9372610593331464,0.06469353064693531,0.5295854414558543
gRNA_CDK13_targ_5708,CDK13,targeting,-1.4832479354279913,1.0491691030298929,-0.6982235450552691,-0.3774341258177891,-0.6982235450552691,77.18700908143332,1365.0,0.12071384114856233,-0.5674805284771943,0.0880326740806727,-0.11957800441598643,0.0880326740806727,0.4290565143804651,0.6412059034345778,-0.6282154232178662,0.14734899819905897,0.4290565143804651,-0.2041692897129051,0.9045016730925063,0.8778302877278255,0.5260542237024756,0.8778302877278255,1.3842994814733036,1.3842994814733036,1.3842994814733036,0.35232818425109536,0.9286191852517717,0.43450107001795046,0.8960170294279372,0.34886628841889095,0.9999826480401074,0.21850953512964358,0.9957008499994333,0.07979202079792017,0.5841015898410156
gRNA_CDK13_targ_5709,CDK13,targeting,1.069719084558297,-1.340988499539872,-0.5019980675829505,-0.25775582752150855,-0.5019980675829505,168.34119123474505,4101.0,-0.4692585761876447,-0.5565567871815582,0.4992244077101044,-0.1755303185530328,-0.4692585761876447,-1.5985877466284553,-0.3409502453368617,-1.3588166350149764,-1.0994515423267643,-1.3588166350149764,-2.3259092369318726,-1.3387142458468724,-1.4469969774349272,-1.7038734867378906,-1.4469969774349272,0.5059984630617667,0.5059984630617667,0.5059984630617667,0.4271641357848094,0.9589544550805579,0.45971948763751513,0.9091740980136952,0.12655948535892567,0.8613781830237462,0.0490471334387565,0.6650736645678736,0.3967603239676033,0.981207279644475
gRNA_CDK13_targ_5710,CDK13,targeting,0.9268216197779566,0.026245267062917358,-1.3232311171600104,-0.12338807677304546,0.026245267062917358,136.50751704575092,4148.0,0.1291363365512449,-1.0496831413373002,0.1872788846088028,-0.24442264005908418,0.1291363365512449,-1.478285665916731,-0.28731858151782014,-0.4157768661533902,-0.7271270378626471,-0.4157768661533902,-0.1220462485163035,-2.626859072365927,-1.638773775429153,-1.4625596987704614,-1.638773775429153,0.9740541405961421,0.9740541405961421,0.9740541405961421,0.4849666650636184,0.9734464222361833,0.46122871645275476,0.9091740980136952,0.2874089460627477,0.9999826480401074,0.06925714840612522,0.6840175005302033,0.18538146185381457,0.8481550341206479
gRNA_CDK13_targ_5711,CDK13,targeting,-1.2518384485295229,0.3834370682322576,0.7663177070580199,-0.03402789107974843,0.3834370682322576,160.6736726445602,5099.0,1.272571496757368,1.0111058164622104,-0.1871586660299803,0.6988395490631993,1.0111058164622104,0.028901392334736226,-1.0081052387444889,-1.2118190467833898,-0.7303409643977141,-1.0081052387444889,0.8366769495864315,0.1582592158026163,0.011338393237731803,0.3354248528755932,0.1582592158026163,0.8487743648865433,0.8487743648865433,0.8487743648865433,0.46177472621093374,0.9846850855246899,0.053219595706316326,0.488594342078517,0.2660722490177108,0.9999826480401074,0.3138964709560424,0.989975568415957,0.23667633236676333,0.9008134370300265
gRNA_CDK13_targ_5712,CDK13,targeting,1.5087884449272935,0.36096255812193,-0.42758796855205966,0.4807210114990546,0.36096255812193,106.75756636847058,2328.0,0.7046846967717362,-1.6501550928075899,-0.8299016635531977,-0.5917906865296838,-0.8299016635531977,-1.389959255663651,-0.8426284776284723,-1.354609523528148,-1.1957324189400904,-1.354609523528148,0.8979646262391441,-2.9189754683470444,-1.5600707356076056,-1.193693859238502,-1.5600707356076056,0.3488171679952691,0.3488171679952691,0.3488171679952691,0.20793892132632116,0.9999999323730279,0.4072034421026697,0.9396312755223433,0.10827747402136215,0.8402251356640396,0.07447035056726986,0.6859763281729704,0.4595540445955403,0.9729737638333235
gRNA_CDK13_targ_5713,CDK13,targeting,-0.8865932611541829,1.5774048280661763,-1.0278791950012893,-0.11235587602976531,-0.8865932611541829,9.905680479935157,301.0,0.3149466158598094,-0.07781850558338597,-0.578561655313518,-0.11381118167903154,-0.07781850558338597,2.485999440951693,-0.9354928671708047,0.6296820101430085,0.7267295279746323,0.6296820101430085,1.0169795864605038,2.76216681490399,1.8025988118458494,1.860581737736781,1.8025988118458494,3.5141208834742814,3.5141208834742814,3.5141208834742814,0.3545835660667302,0.9599939197490664,0.4414558150193758,0.8968663222779493,0.038139859495203536,0.8044726201868228,0.004449353176649505,0.5795012112022868,9.999000099990012e-05,0.0029322368967922515
gRNA_CDK13_targ_5714,CDK13,targeting,0.1083265841726585,-2.733152947529086,-3.720644917255912,-2.1151570935374466,-2.733152947529086,30.76170911377269,608.0,1.0861429656780257,0.8968670373344358,1.1275162631878983,1.0368420887334533,1.0861429656780257,-0.6968006116533971,0.07837802126374979,-1.290583735911846,-0.6363354421004978,-0.6968006116533971,1.066223057787669,0.4216184868022298,-0.9729586647603272,0.17162762660985723,0.4216184868022298,1.3349746896241994,1.3349746896241994,1.3349746896241994,0.012530099121767153,0.3754458932100986,0.022469530512713044,0.33528812781346984,0.31730944536051164,0.9999826480401074,0.32252091075012407,0.9643367434980183,0.0850914908509149,0.5867214978218891
