gRNA_id,Gene,classification,CBE_ABEMA_REP1,CBE_ABEMA_REP2,CBE_ABEMA_REP3,LFC_avg_CBE_ABEMA,LFC_median_CBE_ABEMA,base_RPM,base_RAW,CBE_ATIRMO_REP1,CBE_ATIRMO_REP2,CBE_ATIRMO_REP3,LFC_avg_CBE_ATIRMO,LFC_median_CBE_ATIRMO,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,LFC_avg_CBE_DMSO,LFC_median_CBE_DMSO,CBE_INX_REP1,CBE_INX_REP2,CBE_INX_REP3,LFC_avg_CBE_INX,LFC_median_CBE_INX,CBE_PALBO_REP1,CBE_PALBO_REP2,CBE_PALBO_REP3,LFC_avg_CBE_PALBO,LFC_median_CBE_PALBO,CBE_RIBO_REP1,CBE_RIBO_REP2,CBE_RIBO_REP3,LFC_avg_CBE_RIBO,LFC_median_CBE_RIBO,CBE_TAGTO_REP1,CBE_TAGTO_REP2,CBE_TAGTO_REP3,LFC_avg_CBE_TAGTO,LFC_median_CBE_TAGTO,PLASMID_LIBRARY,LFC_avg_Plasmid,LFC_median_Plasmid,p_CBE_ABEMA,FDR_CBE_ABEMA,p_CBE_ATIRMO,FDR_CBE_ATIRMO,p_CBE_DMSO,FDR_CBE_DMSO,p_CBE_INX,FDR_CBE_INX,p_CBE_PALBO,FDR_CBE_PALBO,p_CBE_RIBO,FDR_CBE_RIBO,p_CBE_TAGTO,FDR_CBE_TAGTO,p_Plasmid,FDR_Plasmid
gRNA_CDK2_targ_7369,CDK2,targeting,-0.31907396453028136,-0.5532468445518636,-0.3449711232100186,-0.4057639774307212,-0.3449711232100186,504.4198172425772,1729.0,-0.9691917727794808,-0.671137556738173,-1.526407211216135,-1.0555788469112628,-0.9691917727794808,0.21802059566264897,-1.3789576713754612,-0.7447037006424165,-0.6352135921184096,-0.7447037006424165,0.7212379133049045,0.7833046885455399,-0.4930525475718713,0.3371633514261911,0.7212379133049045,-0.4795183971437687,-0.9870650828492346,-0.18073793361072427,-0.5491071378679092,-0.4795183971437687,-0.7104642271080763,-0.7539585436113483,0.12375556543034816,-0.44688906842969217,-0.7104642271080763,0.11037026249904386,0.4741919808824858,-1.8080423681081377,-0.4078267082422027,0.11037026249904386,0.05033735905392286,0.05033735905392286,0.05033735905392286,0.11827742498799274,0.34221877334812584,0.02857840296187756,0.12817684797264867,0.0002472130505853825,0.012398109052085092,0.05178859229356903,0.34547100705285416,0.08579999378744733,0.26662877003826646,0.02756199843195582,0.12129004636017619,0.21753389852950764,0.9445603112273127,0.26657334266573335,0.544456167590788
gRNA_CDK2_targ_7370,CDK2,targeting,0.17824652406144084,-0.15925439590366075,0.512300366853402,0.17709749833706068,0.17824652406144084,554.9554800269875,2219.0,-1.0189536452970736,-0.07023149515045968,-0.9992213649887074,-0.6961355018120802,-0.9992213649887074,0.1288066673450026,-0.4188323473624721,0.02428638059713534,-0.08857976647344473,0.02428638059713534,0.46816829974044244,0.26693513895226423,0.5734631413191252,0.4361888600039439,0.46816829974044244,-0.21955503780704677,-1.5910575697761071,-0.5543931683092461,-0.7883352586308,-0.5543931683092461,-0.4740260390482632,-0.6119949424997756,0.3735520335028716,-0.2374896493483891,-0.4740260390482632,-0.13529716244509446,0.09529305041044679,0.5865543910522023,0.18218342633918486,0.09529305041044679,0.0015184545166717451,0.0015184545166717451,0.0015184545166717451,0.2359472212872253,0.8639217947574289,0.0900096510110634,0.2821325235289961,0.4066424993404419,0.9675862639992011,0.06933684278234387,0.3737865628820166,0.02248659690904736,0.11450867041376424,0.1075168041278903,0.3041714715071085,0.24288302132384465,0.7911309700542066,0.2536746325367463,0.544456167590788
gRNA_CDK2_targ_7371,CDK2,targeting,0.26847510614329734,-0.349528477503874,0.3327945622068771,0.08391373028210014,0.26847510614329734,358.8838806338909,1524.0,0.40067176090318096,-0.039086672351267254,-1.1904371138715593,-0.2762840084398818,-0.039086672351267254,0.5490117083200675,0.01350703748376997,0.2782291282700823,0.2802492913579733,0.2782291282700823,0.556988489907884,0.18892133826499463,0.09718258578343036,0.281030804652103,0.18892133826499463,-1.0445713285462046,0.27725803317318276,0.4500802711904007,-0.10574434139420703,0.27725803317318276,-0.14269206745470947,0.08066027892493911,0.9076087541552601,0.28185898854182995,0.08066027892493911,0.2022125614370726,0.4299903697550385,-0.9164434381723104,-0.09474683566006643,0.2022125614370726,0.06734098742377434,0.06734098742377434,0.06734098742377434,0.35933442638380403,1.0,0.258561985610491,0.531577746814115,0.14422405598104368,0.6958915820659688,0.15610858397505886,0.5261908482255039,0.28993004898101005,0.5446472543286852,0.13773382027907605,0.9249819185527698,0.35619294294267134,0.904140062224112,0.278972102789721,0.544456167590788
gRNA_CDK2_targ_7372,CDK2,targeting,-0.5158048357838225,0.003882276290589515,-0.575866241869397,-0.36259626712087667,-0.5158048357838225,514.983591979487,2571.0,-1.7584096675475032,-1.0193419251695288,-2.1642938437705195,-1.6473484788291841,-1.7584096675475032,-0.48243673169303886,-1.239197461718994,-0.30070377494713335,-0.6741126561197222,-0.48243673169303886,-0.25585218994901976,0.029123896320797885,-0.5455863954590908,-0.2574382296957709,-0.25585218994901976,-0.5884197845154922,-1.6110585614913397,-0.7105707160844977,-0.9700163540304433,-0.7105707160844977,-1.4997559064012902,-0.4789680263999532,0.16280396007977152,-0.605306657573824,-0.4789680263999532,-1.6713861113858854,-0.30905021162753304,-0.7911707402745656,-0.9238690210959947,-0.7911707402745656,0.16692909819208168,0.16692909819208168,0.16692909819208168,0.12843048305998672,0.3639596737402021,0.0006626776665779982,0.006985551198640682,0.009411597841771962,0.13784242856754508,0.46478095276592946,0.9917909763221795,0.012541126865595296,0.07334121894897602,0.012649760708611141,0.07145172004352027,0.07919188714140457,0.7543578807477018,0.32916708329167077,0.5973371961049508
gRNA_CDK2_targ_7373,CDK2,targeting,-1.1377369144345884,-1.2455093930057108,-0.5727577530914422,-0.9853346868439138,-1.1377369144345884,597.7229048250192,2853.0,-1.294992887739488,-1.9294616848694832,-1.2121715164085023,-1.4788753630058247,-1.294992887739488,-0.17002630035755592,-0.3876498126335845,-1.0454223179710493,-0.5343661436540632,-0.3876498126335845,0.13395034340011794,0.6445575731040434,-1.1674537286910995,-0.12964860406231274,0.13395034340011794,-2.631110502330343,-3.3047367364607387,-1.8144678641828285,-2.5834383676579704,-2.631110502330343,-0.768203428049441,-1.0982577138771472,-0.10877359988444348,-0.6584115806036772,-0.768203428049441,-1.9778063957670393,0.15650383844789778,-1.7192363761995222,-1.1801796445062214,-1.7192363761995222,0.39089452481455705,0.39089452481455705,0.39089452481455705,0.0006225434761364013,0.005050536534341883,0.002407456459310294,0.020970212842939664,0.028898029488896918,0.2804060882412885,0.27149109771765917,0.6768951349217276,2.677636597881099e-08,5.539360711866523e-06,0.006588778686986902,0.04450787235495234,0.019649147870119302,0.4516574961812145,0.4802519748025198,0.7546916360995478
gRNA_CDK2_targ_7374,CDK2,targeting,0.0570835344769023,0.0967060475319487,-0.8408775573302963,-0.22902932510714846,0.0570835344769023,317.6053762571966,1468.0,-0.26260957264826473,-0.5278114351817189,-1.5895347422044575,-0.7933185833448136,-0.5278114351817189,0.34803306820977353,-0.7499298617690396,-0.4886746412830883,-0.29685714494745147,-0.4886746412830883,0.40839428519557874,0.035174749894538615,0.6081520996661345,0.3505737115854173,0.40839428519557874,-1.6514928867589054,-0.7510625502066176,-0.7149214199572245,-1.0391589523075824,-0.7510625502066176,-0.324914034564646,-0.5555049755866557,0.32989991566556187,-0.18350636482857993,-0.324914034564646,-1.1828139533857411,0.6172022093667223,1.0521874781394986,0.16219191137349329,0.6172022093667223,0.4107763391340707,0.4107763391340707,0.4107763391340707,0.20400126245371855,0.5115486202437942,0.07135401116294741,0.2424864239726447,0.0771458260049226,0.4919268141523886,0.10343023478080295,0.44346383047209553,0.010519116167302818,0.065459724696944,0.1850132722114687,0.4349388714630408,0.09268202368655058,0.5613390905804742,0.4802519748025198,0.7546916360995478
gRNA_CDK2_targ_7375,CDK2,targeting,-0.48337547960934013,-0.7415164082979335,-0.35352331141815674,-0.5261383997751435,-0.48337547960934013,507.9603361910181,2194.0,-0.3515782363999572,-0.17375175469282328,-1.8754572409330688,-0.8002624106752831,-0.3515782363999572,0.30824105802268575,-0.3579875124651331,-0.0917157529247501,-0.047154069122399146,-0.0917157529247501,-0.16340202714708416,-0.07785361715359841,-0.5914703158457857,-0.27757532004882274,-0.16340202714708416,-0.41938959780244445,-2.250781510801174,-1.349743962621573,-1.3399716904083971,-1.349743962621573,-1.4208234835440567,-2.1162679348221025,-0.42740972487491535,-1.321500381080358,-1.4208234835440567,0.5697840139678412,0.028244157389202825,1.1735330628640273,0.5905204114070237,0.5697840139678412,-1.0267006204825586,-1.0267006204825586,-1.0267006204825586,0.054704801124355176,0.20254238447608014,0.040619296151847256,0.16436414457532325,0.46625735799873225,0.9999967873153925,0.4534184246141617,0.9999891536911462,8.324191146817893e-05,0.001530726260887068,0.0002523118081226222,0.004349750442113956,0.048953388960983404,0.43872389790056304,9.999000099990012e-05,0.0014908419068003127
gRNA_CDK2_targ_7376,CDK2,targeting,-0.9756242097664628,-1.2415212311253578,-0.6386367674859535,-0.9519274027925914,-0.9756242097664628,350.6482399485589,1887.0,0.3918173143399795,-3.8817237337954946,-2.197421740899192,-1.895776053451569,-2.197421740899192,0.12711421688637886,-0.7688487964587785,-0.20613105161161152,-0.28262187706133707,-0.20613105161161152,0.07899784540146938,-0.5220374391908619,-0.7464128104483905,-0.39648413474592764,-0.5220374391908619,-2.5633651523960284,-3.0016823013945593,-0.49070545266745386,-2.0185843021526804,-2.5633651523960284,-0.9738924007217116,-1.671108777313341,0.28783504927819165,-0.7857220429189536,-0.9738924007217116,0.05666314260044827,1.1057485746000872,2.0620101795706387,1.0748072989237247,1.1057485746000872,-0.24504776899362704,-0.24504776899362704,-0.24504776899362704,0.0012221742574755486,0.009194083618736514,3.222806426559408e-05,0.0006202028646460255,0.13009670609948443,0.6256868255326625,0.2918051953250242,0.9999891536911462,4.210234243640233e-07,2.4885491690087804e-05,0.0035220773564497623,0.02929164836645405,0.00014550230501606117,0.017200451057255803,0.1146885311468853,0.3295304150140541
gRNA_CDK2_targ_7377,CDK2,targeting,0.23806019144770157,-1.0210492009264356,-0.36687473319140357,-0.38328791422337916,-0.36687473319140357,434.8590331967387,1899.0,-0.25175922371929743,-0.5852924950494426,-1.378271642230272,-0.738441120333004,-0.5852924950494426,0.8707131061988239,0.0670085710712633,0.0919243303000301,0.34321533585670577,0.0919243303000301,0.6862005552998186,0.1704272245211632,-0.3440399481646903,0.17086261055209717,0.1704272245211632,-0.7787662849654854,-2.630434588029452,-0.10865995857582973,-1.1726202771902556,-0.7787662849654854,-0.9650061517317525,-0.8431952112176889,-0.09377296847205097,-0.6339914438071642,-0.8431952112176889,0.12099148105833896,-0.23007013628567785,-0.729677903975473,-0.27958551973427065,-0.23007013628567785,0.6012562914125179,0.6012562914125179,0.6012562914125179,0.03949772273792116,0.15982574848718709,0.09348593675158837,0.2875822032042356,0.049107343499574053,0.48666259575925186,0.18528873976721616,0.567875674656931,0.00041185130956359055,0.004733429981442655,0.008630693346765346,0.05493768264960249,0.5679021492974321,0.9999994916046127,0.26877312268773124,0.9169287616692876
gRNA_CDK2_targ_7378,CDK2,targeting,0.26117757271535585,0.08611209299080806,-0.146939280294341,0.06678346180394097,0.08611209299080806,586.476550518207,2330.0,-0.5577434636908933,-0.12471584492727474,0.21990550432629474,-0.15418460143062443,-0.12471584492727474,-0.003905091362351143,-0.13020009818809147,-0.09814861336633522,-0.07741793430559261,-0.09814861336633522,0.5818279774256386,0.8011233062281833,-0.6017103696680999,0.2604136379952407,0.5818279774256386,0.15575978587906497,-0.7700135791493578,-0.5584996726498206,-0.3909178219733711,-0.5584996726498206,-0.09065614046868695,-0.6444877834882653,0.42882227533843326,-0.10210721620617301,-0.09065614046868695,-0.1789187963466625,-0.04170843288228044,-1.0776821108553625,-0.4327697800281018,-0.1789187963466625,-0.3722536067557506,-0.3722536067557506,-0.3722536067557506,0.4606818554007093,1.0,0.4292941679564132,0.697919300557823,0.5820784398885714,0.9999967873153925,0.07751340692950982,0.39620432324146104,0.18190756326328547,0.4245965480625787,0.20507663546429292,0.4655717855876609,0.45258779556233963,0.9999994916046127,0.08899110088991104,0.3270807948559351
gRNA_CDK2_targ_7379,CDK2,targeting,0.05796002898025625,-0.2965834885710494,0.09858330461849353,-0.0466800516574332,0.05796002898025625,1114.2221396563948,5350.0,-0.34221445935241174,-0.08500243137145744,-1.0425987989887868,-0.48993856323755197,-0.34221445935241174,-0.006204027375232601,-0.32858367730008436,0.1983790344113905,-0.04546955675464217,-0.006204027375232601,0.7018840437954968,-0.24979011449087193,-0.3733526815024496,0.026247082600725096,-0.24979011449087193,0.19432595968417946,0.7828272062369773,0.1151893409998975,0.3641141689736847,0.19432595968417946,0.21023298614600572,0.0712434024319913,0.10405720090026803,0.12851119649275503,0.10405720090026803,-1.15549688188823,0.38035422743948427,0.2905480978589272,-0.16153151886327288,0.2905480978589272,-0.9752346535697684,-0.9752346535697684,-0.9752346535697684,0.5720074767220156,0.9449202408564547,0.18634716196157866,0.44184033387738203,0.5050086619519305,0.9999967873153925,0.2720894735547091,0.6769690725046081,0.30710785000026153,0.9435214133203367,0.6118238163133884,0.9262408091307665,0.35894790456206194,0.9044541447375138,9.999000099990012e-05,0.0014908419068003127
gRNA_CDK2_targ_7380,CDK2,targeting,-1.290014475781613,-0.9828272003261991,-1.2176629640630883,-1.1635015467236334,-1.2176629640630883,443.39793183709617,2068.0,-0.9484003431680107,-1.5393057821643357,-0.8574152774746769,-1.115040467602341,-0.9484003431680107,-0.7739782833875191,-0.6781518596159116,-0.3420320898437724,-0.5980540776157345,-0.6781518596159116,-1.8493622288623495,-4.297704894358004,-1.9425862954661497,-2.6965511395621675,-1.9425862954661497,-3.2980063164086486,-2.1976752010775082,-0.23418372096700865,-1.9099550794843883,-2.1976752010775082,-2.320558967259627,-1.274871630772333,-0.8505905132627509,-1.482007037098237,-1.274871630772333,-0.860770874950364,-0.5150238030675613,0.399494352684342,-0.3254334417778611,-0.5150238030675613,-0.2967399744909392,-0.2967399744909392,-0.2967399744909392,8.586270993311358e-05,0.0008717962266214907,0.021458355529417588,0.10664738258614447,0.014225533620574271,0.1731092185001552,6.9345934193986235e-06,0.011476752109104722,6.214590501994468e-07,3.4283824269336146e-05,0.00010470109304399928,0.002166003862347735,0.5174721289831463,0.9980231818445305,0.10098990100989899,0.3270807948559351
