gRNA_id,Gene,classification,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,LFC_avg_ABE_DMSO,LFC_median_ABE_DMSO,base_RPM,base_RAW,ABE_SY-5609_100nM_REP1,ABE_SY-5609_100nM_REP2,ABE_SY-5609_100nM_REP3,LFC_avg_ABE_SY-5609_100nM,LFC_median_ABE_SY-5609_100nM,ABE_SY-5609_10nM_REP1,ABE_SY-5609_10nM_REP2,ABE_SY-5609_10nM_REP3,LFC_avg_ABE_SY-5609_10nM,LFC_median_ABE_SY-5609_10nM,Plasmid,LFC_avg_Plasmid,LFC_median_Plasmid,p_ABE_DMSO,FDR_ABE_DMSO,p_ABE_SY-5609_100nM,FDR_ABE_SY-5609_100nM,p_ABE_SY-5609_10nM,FDR_ABE_SY-5609_10nM,p_Plasmid,FDR_Plasmid
gRNA_CDK9_targ_1286,CDK9,targeting,-0.27497464623002094,-0.9792634216783921,-1.4806578021942536,-0.9116319567008889,-0.9792634216783921,727.1305762803798,20591.0,-0.17922368433907657,-1.5241638786158793,0.8273900103545927,-0.2919991842001211,-0.17922368433907657,-1.3082154372555177,-0.2555851018588638,-0.27283903303115514,-0.6122131907151789,-0.27283903303115514,-1.2746960100314857,-1.2746960100314857,-1.2746960100314857,0.05546339036516506,0.8702014695224174,0.26094754977903684,0.6658894058357969,0.2592261466476929,0.6724600169422144,0.008299170082991698,0.07949731342655206
gRNA_CDK9_targ_1287,CDK9,targeting,-0.10969445791340632,-0.5185065014327989,-0.37003467704484483,-0.33274521213035,-0.37003467704484483,739.8432666529181,20951.0,0.2510365887044943,0.005288050449806618,-1.204380391171521,-0.31601858400574,0.005288050449806618,0.05923251303764562,0.07689975514915157,-0.5438436854795821,-0.13590380576426161,0.05923251303764562,-0.8492604568539069,-0.8492604568539069,-0.8492604568539069,0.40805991007953435,0.996584398867637,0.35155947285890243,0.7404945179790842,0.6193748316501109,0.9044247135519157,0.01619838016198381,0.1377619247421053
gRNA_CDK9_targ_1288,CDK9,targeting,-0.41197235943566934,0.9932618021276622,-0.3325983600912012,0.08289702753359723,-0.3325983600912012,373.7996344251122,10425.0,0.7079846663174061,0.7552144731225617,1.3499784267506352,0.9377258553968678,0.7552144731225617,0.9019758170502502,-0.6597249529813766,0.04536596326852984,0.09587227577913449,0.04536596326852984,0.46340637103085414,0.46340637103085414,0.46340637103085414,0.19440446514070686,0.6559675278550772,0.07410104392163415,0.9999971878999896,0.3142075742280551,0.9283806810431743,0.45855414458554133,0.9527038163763529
gRNA_CDK9_targ_1289,CDK9,targeting,-0.5048756944208966,0.6393160137597409,-1.2103753285248207,-0.3586450030619921,-0.5048756944208966,603.6056014938824,17093.0,-0.2837464727784092,0.1070792430661893,-1.336837709301966,-0.5045016463380619,-0.2837464727784092,-0.4549039704696723,-0.700147092236809,-1.7018906927619135,-0.952313918489465,-0.700147092236809,-0.5350124171356198,-0.5350124171356198,-0.5350124171356198,0.2444869214280674,0.9314702121010422,0.239485714105344,0.648203760081825,0.11964357092962846,0.4875029084147548,0.06779322067793223,0.36648612366486133
gRNA_CDK9_targ_1290,CDK9,targeting,0.17480747827493684,-0.11001081241060102,-0.19617844577204072,-0.04379392663590163,-0.11001081241060102,881.1847862971458,23321.0,-0.6414565719453296,-0.683824951578198,-1.1899240685803023,-0.8384018640346099,-0.683824951578198,-0.35864411492249293,-0.36565628450228116,0.8236692391377933,0.033122946571006416,-0.35864411492249293,-0.6677858482848498,-0.6677858482848498,-0.6677858482848498,0.5644342944541798,0.9427779133849692,0.12131352382521068,0.515063639257893,0.404821674184418,0.9126791404520674,0.0542945705429457,0.32648497264810966
gRNA_CDK9_targ_1291,CDK9,targeting,-0.627753543108012,-0.5603073251860539,-0.5226964312193586,-0.5702524331711415,-0.5603073251860539,416.6997706796754,11153.0,-0.41636698339051675,-0.3650665928733163,-2.1415446130492466,-0.9743260631043599,-0.41636698339051675,1.0050743296486688,-0.8624846264500885,-0.22812748398164795,-0.028512593594355873,-0.22812748398164795,0.5009536232915645,0.5009536232915645,0.5009536232915645,0.19734805273399203,0.9999917603470893,0.07603811821325003,0.4409223813826842,0.3549601747419223,0.8871446088268078,0.4440555944405561,0.9412047925642222
gRNA_CDK9_targ_1292,CDK9,targeting,-0.2094375749304993,-1.0346075558356456,-1.858967128718822,-1.0343374198283224,-1.0346075558356456,662.2430971304827,15932.0,-0.4452599340062037,-0.4285664043445295,-0.10462967083352889,-0.3261520030614207,-0.4285664043445295,-1.7011012367184812,-0.6790809596696846,0.2534564380880056,-0.7089085861000534,-0.6790809596696846,-0.9039869416150585,-0.9039869416150585,-0.9039869416150585,0.032884129221859834,0.7059053495424115,0.40649817999576493,0.7793118197952515,0.1826895285542181,0.5860662901915575,0.008299170082991698,0.07949731342655206
gRNA_CDK9_targ_1293,CDK9,targeting,0.29887276037037486,-0.005279040156564902,-1.2215971711584348,-0.3093344836482083,-0.005279040156564902,224.14338177210564,6661.0,-0.7773564386122288,0.5790211655909462,1.3215720475480073,0.3744122581755749,0.5790211655909462,1.1560829185651265,0.1008205106317188,1.0524184567004968,0.7697739619657806,1.0524184567004968,0.5269913336590826,0.5269913336590826,0.5269913336590826,0.3273499278763662,0.9561718768060562,0.22615444737771087,0.9170824564491034,0.0470791851629202,0.8371849970985042,0.4440555944405561,0.9412047925642222
gRNA_CDK9_targ_1294,CDK9,targeting,-0.2786008449194874,-0.005902599533410361,-0.883193791699641,-0.3892324120508463,-0.2786008449194874,311.04819288505234,7677.0,-0.3911756099914488,-0.3317676070763763,-1.457765433332302,-0.7269028834667091,-0.3911756099914488,-0.5828385212598487,-0.7585211007895469,0.6083822251083562,-0.24432579898034654,-0.5828385212598487,0.10599277040311626,0.10599277040311626,0.10599277040311626,0.3340971637233264,0.9927676510846142,0.14706555582826586,0.5455013144173448,0.4986582783843032,0.8676049141845945,0.31806819318068186,0.8160960219767495
gRNA_CDK9_targ_1295,CDK9,targeting,-0.19429385406130667,0.14675170891094647,-0.389265475840987,-0.14560254033044906,-0.19429385406130667,382.82854535746674,10841.0,-0.9384244075350983,-0.524766342651526,0.760996792133919,-0.23406465268423512,-0.524766342651526,-0.8103946536984021,-0.7531503238376033,-0.9272918317702923,-0.8302789364354325,-0.8103946536984021,0.5526768650475347,0.5526768650475347,0.5526768650475347,0.597674391423354,0.9722497175977729,0.3669056388583667,0.7477816718450337,0.18425204941401993,0.5871221499793111,0.4229577042295771,0.9387597825583297
