gRNA_id,Gene,classification,ABE_BSJ-4-116_REP1,ABE_BSJ-4-116_REP2,ABE_BSJ-4-116_REP3,LFC_avg_ABE_BSJ-4-116,LFC_median_ABE_BSJ-4-116,base_RPM,base_RAW,ABE_CDK12-IN-2_REP1,ABE_CDK12-IN-2_REP2,ABE_CDK12-IN-2_REP3,LFC_avg_ABE_CDK12-IN-2,LFC_median_ABE_CDK12-IN-2,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,LFC_avg_ABE_DMSO,LFC_median_ABE_DMSO,ABE_HQ461_REP1,ABE_HQ461_REP2,ABE_HQ461_REP3,LFC_avg_ABE_HQ461,LFC_median_ABE_HQ461,PLASMID_LIBRARY,LFC_avg_Plasmid,LFC_median_Plasmid,p_ABE_BSJ-4-116,FDR_ABE_BSJ-4-116,p_ABE_CDK12-IN-2,FDR_ABE_CDK12-IN-2,p_ABE_DMSO,FDR_ABE_DMSO,p_ABE_HQ461,FDR_ABE_HQ461,p_Plasmid,FDR_Plasmid
gRNA_CDK12_targ_3885,CDK12,targeting,-1.568401587375426,-1.385825316366435,-1.037634163342099,-1.3306203556946532,-1.385825316366435,292.9854771355582,6594.0,-0.9650116697096538,-1.4426195699208857,-0.3275074047197677,-0.9117128814501024,-0.9650116697096538,-0.53699841723716,-0.30576843487148614,-0.45881963372365187,-0.4338621619440994,-0.45881963372365187,0.3564669712392143,-0.2847732847510615,-0.18500072429629696,-0.03776901260271473,-0.18500072429629696,-0.7425024936090575,-0.7425024936090575,-0.7425024936090575,0.035243198645463214,0.5882293535718984,0.3275533928317667,0.9999999674803077,0.4006927400976095,0.9999951895577452,0.4135864347916605,1.0,0.08689131086891316,0.8607689291384492
gRNA_CDK12_targ_3886,CDK12,targeting,0.09602199769819349,-0.14547741179911416,0.6508287387606237,0.20045777488656769,0.09602199769819349,150.2430961474633,3912.0,0.9904931600687612,-0.6256267110713847,0.33796351257346346,0.23427665385694665,0.33796351257346346,-1.4803748491770479,0.9944596141674948,0.3017039562733761,-0.061403759578725646,0.3017039562733761,1.5782938964427253,0.1745468740449043,-0.25246891732879717,0.5001239510529442,0.1745468740449043,0.11231372966577871,0.11231372966577871,0.11231372966577871,0.43721058898299614,0.999999633233141,0.2428341958123012,0.7689845294546531,0.4002385302081163,0.9999951895577452,0.1398138851062224,0.9275456388320764,0.43045695430456943,0.9499647679373413
gRNA_CDK12_targ_3887,CDK12,targeting,-0.20608507391891248,-0.40117301563993907,0.6853945746280511,0.026045495023066523,-0.20608507391891248,110.826411476003,2235.0,-0.6266691507736782,0.1554686917213252,-1.4518348637991196,-0.6410117742838243,-0.6266691507736782,0.38757243405956937,0.22499208047730193,0.5174394970633993,0.37666800386675686,0.38757243405956937,-4.099312580047426,0.6294078227408155,-0.3376227975501715,-1.2691758516189273,-0.3376227975501715,0.3125775861598454,0.3125775861598454,0.3125775861598454,0.5356097546480372,0.999999633233141,0.4509060692836372,0.9999999674803077,0.336463754454976,0.9999951895577452,0.11883545524563113,0.9132183917928937,0.4388561143885611,0.93209056057745
gRNA_CDK12_targ_3888,CDK12,targeting,-0.22314407644052264,0.45095510484683626,-0.17118226337250167,0.01887625501127065,-0.17118226337250167,25.487595301416352,514.0,-0.8612452437278374,1.5531787956562708,-1.3359671754087474,-0.214677874493438,-0.8612452437278374,-0.12571889984381876,1.8138891781019377,0.4017931762227947,0.6966544848269712,0.4017931762227947,-3.273116150051673,-0.6947713869515001,-0.14964176552658337,-1.3725097675099187,-0.6947713869515001,1.4554825516360326,1.4554825516360326,1.4554825516360326,0.5647619473191845,0.999999633233141,0.24981877348482728,0.7751734541450949,0.13211708669986988,0.9586164860322289,0.16356027118276642,0.9833536717203211,0.12018798120187982,0.8707936545794962
gRNA_CDK12_targ_3889,CDK12,targeting,0.35141937417948976,0.619181153827434,-0.5132551707153602,0.1524484524305212,0.35141937417948976,274.23511751299145,8422.0,-0.19392866537302314,0.6401213702141149,-0.7533789162509639,-0.10239540380329071,-0.19392866537302314,0.8793074409641717,-0.12965634301808687,-0.13825325305161476,0.20379928163149005,-0.12965634301808687,-1.268790130442041,1.024126774646823,0.4249518608720668,0.0600961683589496,0.4249518608720668,-0.3943651312025785,-0.3943651312025785,-0.3943651312025785,0.44843795549146537,0.999999633233141,0.4561692020534833,0.9095398151909828,0.4003875687755005,0.9999951895577452,0.2738945773405812,0.9866978029025504,0.18368163183681635,0.8607689291384492
gRNA_CDK12_targ_3890,CDK12,targeting,-0.04939570358441572,1.1008207813717967,0.0048200860357067365,0.3520817212743626,0.0048200860357067365,154.5619349309626,4806.0,0.5201290630619771,-0.10980784203622837,0.8258736197105192,0.41206494691208934,0.5201290630619771,0.6893833881534275,1.1015798714699507,1.770531009511795,1.1871647563783911,1.1015798714699507,0.40336112909729877,-0.08634758493498623,0.5704734462994162,0.29582899682057623,0.40336112909729877,0.5561982382453291,0.5561982382453291,0.5561982382453291,0.3078340543031397,0.999999633233141,0.20301777910053836,0.7361935284627991,0.04173752371250541,0.8192671993245013,0.2557770135725641,0.981480434077426,0.3840615938406159,0.923699497125058
gRNA_CDK12_targ_3891,CDK12,targeting,0.9087864272509598,0.5162642263652581,-0.27737690651921004,0.38255791569900266,0.5162642263652581,164.23135338188902,3340.0,0.6839199783923614,1.036073795333013,-0.2446123281470942,0.4917938151927601,0.6839199783923614,0.5487353044692688,1.3125159331430332,-0.4102686880950759,0.48366084983907537,0.5487353044692688,0.2796021443035397,-0.5146172578076773,-1.4552753474180329,-0.5634301536407235,-0.5146172578076773,0.36297889385076565,0.36297889385076565,0.36297889385076565,0.29480011264451433,0.999999633233141,0.153810540645495,0.6721272099302241,0.22218725692877386,0.9999951895577452,0.5331584564821945,1.0,0.43065693430656937,0.923699497125058
gRNA_CDK12_targ_3892,CDK12,targeting,0.42229182414472594,-0.3034208087123943,-1.02014714511227,-0.3004253765599794,-0.3034208087123943,197.1073761150389,5536.0,-0.09035121164273444,-0.041016076779395,0.7849645710811101,0.2178657608863269,-0.041016076779395,-0.13702648295848815,-0.12224618085077449,0.22463826268678502,-0.011544800374159198,-0.12224618085077449,-0.17936003879751725,-0.7832938321159549,-1.3769559151460455,-0.779869928686506,-0.7832938321159549,0.03618745183821605,0.03618745183821605,0.03618745183821605,0.4105857948995832,0.999999633233141,0.2981779788612524,0.817036013278045,0.5993487220374034,0.9999951895577452,0.4471723772204701,1.0,0.3812618738126188,0.9499647679373413
gRNA_CDK12_targ_3893,CDK12,targeting,-0.4056714789130498,-0.5745342474719558,-0.8431600845824754,-0.607788603655827,-0.5745342474719558,353.176387966767,9967.0,-0.7202470701758457,0.10465395802297996,-0.677504962151917,-0.4310326914349276,-0.677504962151917,0.11653594248967666,0.019378934670939686,0.28438403585820393,0.1400996376729401,0.11653594248967666,-0.16508997737588374,-1.2933339481294752,0.2996871079785938,-0.38624560584225504,-0.16508997737588374,-0.4060225384653956,-0.4060225384653956,-0.4060225384653956,0.2859232452300278,0.999999633233141,0.5617114196204682,0.9961031038354188,0.49411026275652215,0.9999951895577452,0.5493949686015056,1.0,0.18368163183681635,0.8607689291384492
gRNA_CDK12_targ_3894,CDK12,targeting,-1.1837698382055737,-0.7914529552055828,-0.9425913239782778,-0.9726047057964781,-0.9425913239782778,221.62747345346745,4988.0,-1.5070724884382,-0.6348495380953023,-0.2823681683491633,-0.8080967316275554,-0.6348495380953023,-1.698763007597438,-1.0207351095575432,-0.856805081303187,-1.1921010661527227,-1.0207351095575432,-3.2661482809094013,-2.4705377469878727,-2.1218485359592227,-2.619511521285499,-2.4705377469878727,-0.8821073812039052,-0.8821073812039052,-0.8821073812039052,0.11039656967597507,0.844985064752589,0.3800566546278229,0.9999999674803077,0.06161905850111541,0.9999951895577452,0.01733607608965965,0.5140350897723618,0.06939306069393063,0.8607689291384492
gRNA_CDK12_targ_3895,CDK12,targeting,-0.8794522377252338,0.4922526413554517,-0.28587608976271983,-0.22435856204416735,-0.28587608976271983,129.81814104884828,2618.0,0.9304172723759442,0.9413613076682869,-1.2188021099818316,0.21765882335413314,0.9304172723759442,-0.31499345895273173,0.12398973463121693,-1.0405995821504186,-0.41053443549064444,-0.31499345895273173,-2.280562164918303,-2.0689579635452477,0.05110100309792341,-1.4328063751218758,-2.0689579635452477,0.668915857801111,0.668915857801111,0.668915857801111,0.47712612621477757,0.999999633233141,0.17467905690330723,0.7039218948719367,0.3796808348499269,0.9999951895577452,0.14242259485781641,0.9677191360430024,0.3479652034796521,0.923699497125058
gRNA_CDK12_targ_3896,CDK12,targeting,0.5612948846766754,-0.18875317761765995,0.45298963003953646,0.275177112366184,0.45298963003953646,103.79252891044617,4641.0,0.130824363832421,-0.5906695077988612,0.7146203176577358,0.08492505789709855,0.130824363832421,0.3398810672425166,1.3619751982265618,0.024377122665464764,0.5754111293781811,0.3398810672425166,1.5018813465813252,0.7668337068997306,0.328295164359266,0.8656700726134406,0.7668337068997306,0.9285701315883462,0.9285701315883462,0.9285701315883462,0.38540496128228696,0.999999633233141,0.34169614876743104,0.8512675804502837,0.1948620876495704,0.9906032111965232,0.06960980983129456,0.8945401261789686,0.23627637236276378,0.923699497125058
gRNA_CDK12_targ_3897,CDK12,targeting,-1.208158845226838,0.5073627216577777,0.8440840128898995,0.04776262977361312,0.5073627216577777,101.8512076830918,2495.0,0.5783564564841043,1.2487124460622052,0.42220930759775926,0.7497594033813563,0.5783564564841043,-1.0110551513342427,-0.31702640016784245,0.6431970885948584,-0.2282948209690756,-0.31702640016784245,-0.6788858057329438,-2.888688943948338,0.9379487367223942,-0.8765420043196291,-0.6788858057329438,0.7299836147696009,0.7299836147696009,0.7299836147696009,0.39113816019724373,0.999999633233141,0.08094974726593882,0.5247182019848071,0.45031412925451464,0.9999951895577452,0.27819593916423346,1.0,0.3120687931206878,0.923699497125058
gRNA_CDK12_targ_3898,CDK12,targeting,0.2780992861305996,1.2189494941025016,0.49511558575440706,0.6640547886625027,0.49511558575440706,83.64233099010312,3740.0,0.6370424434339778,0.3686610158994824,1.0061495867305181,0.6706176820213261,0.6370424434339778,0.7898865688639056,1.3654581494640516,2.131317964444626,1.4288875609241944,1.3654581494640516,1.9879739421728284,-0.39984342344928936,0.39383954866747767,0.6606566891303389,0.39383954866747767,0.6400318424644812,0.6400318424644812,0.6400318424644812,0.16294433283292134,0.999999633233141,0.11067497008804382,0.5933543550535213,0.02052526379119927,0.7351879228945216,0.0954752199084172,0.9210498080584085,0.3705629437056294,0.923699497125058
