gRNA_id,Gene,classification,CBE_ABEMA_REP1,CBE_ABEMA_REP2,CBE_ABEMA_REP3,LFC_avg_CBE_ABEMA,LFC_median_CBE_ABEMA,base_RPM,base_RAW,CBE_ATIRMO_REP1,CBE_ATIRMO_REP2,CBE_ATIRMO_REP3,LFC_avg_CBE_ATIRMO,LFC_median_CBE_ATIRMO,CBE_INX_REP1,CBE_INX_REP2,CBE_INX_REP3,LFC_avg_CBE_INX,LFC_median_CBE_INX,CBE_PALBO_REP1,CBE_PALBO_REP2,CBE_PALBO_REP3,LFC_avg_CBE_PALBO,LFC_median_CBE_PALBO,CBE_RIBO_REP1,CBE_RIBO_REP2,CBE_RIBO_REP3,LFC_avg_CBE_RIBO,LFC_median_CBE_RIBO,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,LFC_avg_CBE_T0,LFC_median_CBE_T0,CBE_TAGTO_REP1,CBE_TAGTO_REP2,CBE_TAGTO_REP3,LFC_avg_CBE_TAGTO,LFC_median_CBE_TAGTO,PLASMID_LIBRARY,LFC_avg_Plasmid,LFC_median_Plasmid,p_CBE_ABEMA,FDR_CBE_ABEMA,p_CBE_ATIRMO,FDR_CBE_ATIRMO,p_CBE_INX,FDR_CBE_INX,p_CBE_PALBO,FDR_CBE_PALBO,p_CBE_RIBO,FDR_CBE_RIBO,p_CBE_T0,FDR_CBE_T0,p_CBE_TAGTO,FDR_CBE_TAGTO,p_Plasmid,FDR_Plasmid
gRNA_CDK6_targ_8284,CDK6,targeting,0.1345771152464308,-1.897137946899452,0.7044280129981872,-0.3527109395516113,0.1345771152464308,112.40574020501528,808.0,-3.7518370677309147,-1.9627232880887056,-2.4875437513156045,-2.7340347023784086,-2.4875437513156045,0.22904609335283999,2.0390844314928054,1.5049923334427942,1.2577076194294798,1.5049923334427942,-0.1364318339517219,-2.7247495415740923,0.2746918829859766,-0.8621631641799459,-0.1364318339517219,-1.958438148998864,-0.3167302336869143,0.008154209992203506,-0.7556713908978584,-0.3167302336869143,0.8192428174276786,0.18502195670583768,1.106972130491449,0.7037456348749883,0.8192428174276786,0.09247168469887102,1.246519823260031,1.7318301929011932,1.0236072336200317,1.246519823260031,2.1227501995255276,2.1227501995255276,2.1227501995255276,0.0035368008995028733,0.02855319750574271,2.4632514662563637e-08,3.397234313878568e-06,1.5471576659658038e-05,0.005121091874346811,0.0014996251790421562,0.014951082357317883,0.0006297882683587339,0.00939008634354689,0.0027993666720737835,0.0759500302013461,0.0063197733191062,0.18677187219858501,0.013798620137986203,0.8406559344065596
gRNA_CDK6_targ_8285,CDK6,targeting,-0.7203185996725671,-2.2987199085257695,-0.834818448860526,-1.2846189856862875,-0.834818448860526,222.44650815324184,1405.0,-3.5401259918523844,-1.7910478820440252,-3.1271736959486334,-2.8194491899483474,-3.1271736959486334,-0.0038212530303579624,0.021349006468118513,-2.660276507082249,-0.8809162512148295,-0.0038212530303579624,-1.0463154959224654,-4.924811808594383,-0.10454408062758701,-2.025223795048145,-1.0463154959224654,-1.4816852521498267,-0.4647879610021158,-0.14786067434384575,-0.6981112958319294,-0.4647879610021158,-0.37763636640730813,-1.0973198777229887,-0.865569565745713,-0.7801752699586699,-0.865569565745713,-1.4949675623620058,-0.8456539062062464,-2.0940925342868515,-1.4782380009517013,-1.4949675623620058,0.882615377666935,0.882615377666935,0.882615377666935,2.4277756329858946e-05,0.00047832960387995894,6.09723932874091e-08,6.727287392710804e-06,0.08025285617287294,0.9763686578231966,0.0002134740441863642,0.003676724082147956,0.007145655271773591,0.06127491955847302,1.5039585187371441e-05,0.001382806304727763,0.013671337033148781,0.5667050428237875,0.17898210178982096,0.9563336417941598
gRNA_CDK6_targ_8286,CDK6,targeting,0.15471455554353644,0.15396596608797164,0.03411687339246523,0.11426579834132443,0.15396596608797164,454.3529053336384,2980.0,-0.8908155213936613,-1.8106757696275708,-1.4164886030908714,-1.3726599647040345,-1.4164886030908714,-0.013856976625554464,-1.8813509706726381,0.930086381993442,-0.3217071884349169,-0.013856976625554464,-0.8735991483239931,0.36922402752211037,-0.35218211016420303,-0.2855190769886953,-0.35218211016420303,-0.022013951679329218,-0.34984801267019416,-0.06979908225065527,-0.14722034886672622,-0.06979908225065527,-0.36404166269672106,-0.2854019157756392,-1.2082652090644048,-0.619236262512255,-0.36404166269672106,-1.153188591879528,0.003978147870756553,0.09004328780165545,-0.3530557187357053,0.003978147870756553,0.04224644367783954,0.04224644367783954,0.04224644367783954,0.42912443888196117,1.0,0.005122417539279509,0.04281616680559388,0.19046000121518858,0.6771463969364446,0.19080440478092592,0.4149557029072699,0.27101822083055155,0.5202639733422659,0.0003042662648308888,0.012408738565518732,0.4753545078712985,0.9983417778013239,0.18598140185981404,0.393605140764696
gRNA_CDK6_targ_8287,CDK6,targeting,-0.3727316607996868,-0.8410318181632644,-0.6303172919703408,-0.6146935903110974,-0.6303172919703408,278.23203021043383,2000.0,-2.1419172209067443,-1.5191343133347703,-0.9021116656088143,-1.5210543999501096,-1.5191343133347703,-0.015973849121939127,0.8682085138714853,-0.5534228177609611,0.09960394899619503,-0.015973849121939127,-1.3545223952716172,-3.856716452424971,-0.017199656730833155,-1.7428128348091405,-1.3545223952716172,-0.8003665876436468,-2.028255917521263,-0.21845877670205457,-1.0156937606223215,-0.8003665876436468,-0.0525375092163175,0.04874590898825664,-0.15059900474955273,-0.05146353499253786,-0.0525375092163175,-0.9256014622269918,-0.3147766372371863,-3.1403930590588227,-1.4602570528410002,-0.9256014622269918,0.49131675686993925,0.49131675686993925,0.49131675686993925,0.01844820341807426,0.09086838290747885,0.002444631920792647,0.02366003408720369,0.2091729965952081,0.6752084108634724,0.0001246088280538329,0.00254601988184066,0.00013258835385161614,0.002777642096511705,0.5463085158612493,0.9999999348265343,0.01519871580833345,0.5857339717611745,0.38586141385861417,0.8336521135955479
gRNA_CDK6_targ_8288,CDK6,targeting,-0.13513854304134235,0.26469379353283945,0.09800931028804806,0.07585485359318173,0.09800931028804806,538.7963265025052,3740.0,0.34946074045200176,-0.9309723036369387,-1.0304611775116046,-0.5373242468988472,-0.9309723036369387,-0.03347561862315502,-0.4199422596137281,0.9552093179945516,0.16726381325255613,-0.03347561862315502,0.5057142384810265,0.7457879675628796,0.39675807118352224,0.5494200924091427,0.5057142384810265,-0.15815828460742898,0.6362450081946157,-0.29394150889285614,0.06138173823144353,-0.15815828460742898,-0.3669360081513558,0.23340276559791795,0.04665823188119578,-0.028958336890747356,0.04665823188119578,-0.3501551226215139,0.06530366689211738,0.04184006255626236,-0.08100379772437806,0.04184006255626236,0.20059125736220437,0.20059125736220437,0.20059125736220437,0.45362870821461343,1.0,0.11495979730676946,0.3285983843570008,0.16957660230211102,0.6436560071246208,0.2486399973300043,0.9799323497459687,0.4447772361756016,0.6944399300666233,0.4370951305878358,0.9627915670590451,0.5210871558058441,0.9983417778013239,0.3353664633536647,0.6146528204322427
gRNA_CDK6_targ_8289,CDK6,targeting,0.49360816391635703,0.7693978768486953,0.29894121069709156,0.5206490838207146,0.49360816391635703,291.4523618386858,1763.0,-0.5830851344402558,-0.44683083593704886,-2.5865526148381295,-1.2054895284051448,-0.5830851344402558,1.2970081772058568,-0.4134618910394383,0.051456005556501275,0.3116674305743066,0.051456005556501275,-0.32967652495051636,-0.5019249872593694,0.7031959404786757,-0.042801857243736675,-0.32967652495051636,0.5012779476321456,0.12028640290506498,0.6629894692587617,0.4281846065986574,0.5012779476321456,0.6959651471277973,0.33919891812989994,0.35658928611662644,0.4639177837914412,0.35658928611662644,-1.3009782277826927,0.8562237834260271,0.11934754800778336,-0.1084689654496274,0.11934754800778336,1.0884584373972181,1.0884584373972181,1.0884584373972181,0.03083245115692955,0.35435907406054445,0.0003704373216866337,0.004904590139131031,0.05799644478923143,0.42850051842043757,0.3336278284737564,0.5772913032094783,0.15809324609684333,0.9999999348265343,0.05011752184150336,0.4210380642014622,0.29953869532825805,0.9216153587680456,0.10178982101789821,0.9709329630593609
gRNA_CDK6_targ_8290,CDK6,targeting,0.2548592395337757,-0.5011277699434193,-0.5982676114983128,-0.28151204730265217,-0.5011277699434193,391.39086469021646,2567.0,-0.6974078574077774,-0.8967645050460317,-2.314952206071596,-1.3030415228418017,-0.8967645050460317,0.5319538353718638,-0.3314239494016557,-1.2644663697900074,-0.3546454946065998,-0.3314239494016557,-0.40806255562106064,-1.0842445374080025,-0.00035266251953089097,-0.49755325184953136,-0.40806255562106064,-0.948933420002344,-0.37736226449139426,0.03210980596537415,-0.43139529284278805,-0.37736226449139426,-0.10009315406936044,0.3847780715336967,-0.26605794933866517,0.006208989375223702,-0.10009315406936044,-1.023075370587288,0.30964538061085034,-1.631219230545654,-0.7815497401740306,-1.023075370587288,0.466643546652708,0.466643546652708,0.466643546652708,0.13951513490606113,0.37852057093365765,0.006701225152835181,0.05100274774571688,0.22020356121917373,0.8862274363758905,0.09327773794598337,0.2781525338749595,0.04266844337457097,0.18153283749335464,0.5362175932524034,0.9999999348265343,0.1889509864222066,0.9983417778013239,0.39806019398060205,0.8336521135955479
gRNA_CDK6_targ_8291,CDK6,targeting,-0.6920679280575839,-0.5873273897470885,-1.3024977560084272,-0.8606310246043666,-0.6920679280575839,213.4039671714028,1534.0,-0.6180205440373986,-0.22744927707882795,-2.2050725629244243,-1.0168474613468836,-0.6180205440373986,0.2612962071515409,-0.20853375896188345,-1.0864424661885397,-0.34456000599962744,-0.20853375896188345,-0.7986756718164503,-0.4766510427335126,0.023935914399283078,-0.4171302667168933,-0.4766510427335126,-1.5305387202295413,-1.556900416762346,0.061123024621702535,-1.0087720374567282,-1.5305387202295413,-0.19904482298750095,-0.7669128364648127,-0.1953490731474831,-0.3871022441999323,-0.19904482298750095,-1.629745798219148,0.009876930786371951,-1.4102519080571811,-1.0100402584966524,-1.4102519080571811,0.5159473486813498,0.5159473486813498,0.5159473486813498,7.916049494846082e-05,0.0012243983097168472,0.017515114873122652,0.10540914587279268,0.26522683931601254,0.9603942327796805,0.14561193805449174,0.3630732457424004,0.0008160499016410588,0.011951881302796038,0.02596815141534551,0.1910101804106525,0.10601676540158865,0.9112085430015421,0.38586141385861417,0.8336521135955479
gRNA_CDK6_targ_8292,CDK6,targeting,-1.598974455226392,0.22764310915290098,1.1020764232405265,-0.08975164094432153,0.22764310915290098,98.3631056687567,595.0,0.8799450484030421,-2.5924098300735916,-0.7662309414248032,-0.8262319076984509,-0.7662309414248032,-0.8969917436621003,0.9977688121100622,-0.5650467552345119,-0.15475656226218334,-0.5650467552345119,0.6474290660191141,-2.943327432538485,-1.9116935139117361,-1.4025306268103692,-1.9116935139117361,0.25362847724852844,-0.02466887364797521,0.0202986298925545,0.0830860778310359,0.0202986298925545,0.0670712172940923,-0.609066573606014,0.5838016261680323,0.013935423285370193,0.0670712172940923,-0.8283150565337261,-0.7750978217317989,-3.4382094441176587,-1.6805407741277278,-0.8283150565337261,1.6919075228943081,1.6919075228943081,1.6919075228943081,0.004105641469127717,0.031168975373423724,0.0008586812948492083,0.009800810641209929,0.23160700927049463,0.684965123044149,3.838590453772929e-05,0.0011986541888668297,0.5623139394842129,0.7863794641626731,0.284704532287586,0.8387931617339007,0.000551493761107316,0.10494423229654676,0.025397460253974612,0.8406559344065596
gRNA_CDK6_targ_8293,CDK6,targeting,0.09283708820677235,-0.2873953532171363,-0.757184399415848,-0.3172475548087373,-0.2873953532171363,150.5235283438447,1082.0,-0.8365857772956317,-0.8413861306174034,-2.82130824198758,-1.4997600499668717,-0.8413861306174034,0.02621454870258694,-0.035797830382725486,0.012566891211340296,0.0009945365104005836,0.012566891211340296,-2.1290650592462064,-5.376116448941056,-1.0354436682348491,-2.8468750588073704,-2.1290650592462064,-2.0829535453328805,-1.7899725638648145,0.1416755822633184,-1.2437501756447922,-1.7899725638648145,0.4101759607401558,0.1222671320000533,0.6490919263319682,0.39384500635739245,0.4101759607401558,-1.9467411380839,0.4289479672770209,-1.145330870000583,-0.8877080136024874,-1.145330870000583,1.2360507939042515,1.2360507939042515,1.2360507939042515,0.11250640805575386,0.3272374434662085,0.00016383854355578464,0.0026739590573545656,0.529828874423903,0.8926973158602559,3.929268252672248e-06,0.00020977222445717967,1.0624486992914513e-06,7.326469155530633e-05,0.06975583087715889,0.5199750794671132,0.07137284295712938,0.8356870841933879,0.07689231076892308,0.8656923423303925
gRNA_CDK6_targ_8294,CDK6,targeting,0.2106329612634654,0.49731392270966013,1.5288220212967223,0.7455896350899494,0.49731392270966013,111.8492761445944,804.0,-1.008978900831682,0.13972908011394486,-0.6919378601425328,-0.52039589362009,-0.6919378601425328,0.9097105766419397,0.10813626216090497,-1.8552851290909516,-0.27914609676270236,0.10813626216090497,-1.4995390406403148,-3.791311584182021,-0.2138971147251225,-1.834915913182486,-1.4995390406403148,-0.022711718272727298,-1.4512821955439055,1.1067377147145165,-0.12241873303403872,-0.022711718272727298,0.5832279369966511,-0.0331835246356674,0.7809457370877322,0.443663383149572,0.5832279369966511,-1.0555187422213237,0.6070967852536664,0.27805788352661454,-0.05678802448034759,0.27805788352661454,1.59435629040789,1.59435629040789,1.59435629040789,0.00027493979448050534,0.01137563399663091,0.12661568952848262,0.34352289536006353,0.18237929076950232,0.6615151029751729,5.600154961583504e-05,0.0015447094102367831,0.049247544264851,0.19782690718040874,0.03750286831810421,0.3640012404853877,0.32482859084535165,0.9387709804196183,0.0381961803819618,0.8656923423303925
gRNA_CDK6_targ_8295,CDK6,targeting,-1.3212318038542648,-1.5578122716068765,-1.777422806048823,-1.5521556271699881,-1.5578122716068765,345.8424135515692,2486.0,-2.833580243447385,-2.213072894937006,-3.3468645870211726,-2.7978392418018547,-2.833580243447385,-1.3974584158024823,-0.17783854010065922,-2.3841615289210045,-1.319819494941382,-1.3974584158024823,-2.6184799161227166,-2.6082316072247775,-0.5994581913982698,-1.9420565715819214,-2.6082316072247775,-1.7380326876560248,-0.9717021846630612,-0.8660094115194553,-1.1919147612795138,-0.9717021846630612,-0.8994427911580541,-0.8275267364704589,-0.42222585248538086,-0.7163984600379646,-0.8275267364704589,0.523068586944508,-0.2887143268683163,-0.13965655923057932,0.03156590028187079,-0.13965655923057932,0.4384667657710282,0.4384667657710282,0.4384667657710282,4.1025318572854354e-10,4.52646014920493e-08,2.4632514662563637e-08,3.397234313878568e-06,0.01040316724667773,0.637675621972283,3.251488443991331e-07,3.35867275212163e-05,9.133798651596385e-06,0.0003876009427792825,0.0003817355222796497,0.012635445787456404,0.4001529412867343,0.9983417778013239,0.4114588541145887,0.8336521135955479
