gRNA_id,Gene,classification,ABE_ABEMA_REP1,ABE_ABEMA_REP2,ABE_ABEMA_REP3,LFC_avg_ABE_ABEMA,LFC_median_ABE_ABEMA,base_RPM,base_RAW,ABE_ATIRMO_REP1,ABE_ATIRMO_REP2,ABE_ATIRMO_REP3,LFC_avg_ABE_ATIRMO,LFC_median_ABE_ATIRMO,ABE_INX_REP1,ABE_INX_REP2,ABE_INX_REP3,LFC_avg_ABE_INX,LFC_median_ABE_INX,ABE_PALBO_REP1,ABE_PALBO_REP2,ABE_PALBO_REP3,LFC_avg_ABE_PALBO,LFC_median_ABE_PALBO,ABE_RIBO_REP1,ABE_RIBO_REP2,ABE_RIBO_REP3,LFC_avg_ABE_RIBO,LFC_median_ABE_RIBO,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,LFC_avg_ABE_T0,LFC_median_ABE_T0,ABE_TAGTO_REP1,ABE_TAGTO_REP2,ABE_TAGTO_REP3,LFC_avg_ABE_TAGTO,LFC_median_ABE_TAGTO,PLASMID_LIBRARY,LFC_avg_Plasmid,LFC_median_Plasmid,p_ABE_ABEMA,FDR_ABE_ABEMA,p_ABE_ATIRMO,FDR_ABE_ATIRMO,p_ABE_INX,FDR_ABE_INX,p_ABE_PALBO,FDR_ABE_PALBO,p_ABE_RIBO,FDR_ABE_RIBO,p_ABE_T0,FDR_ABE_T0,p_ABE_TAGTO,FDR_ABE_TAGTO,p_Plasmid,FDR_Plasmid
gRNA_CDK2_targ_6973,CDK2,targeting,-5.413787514980309,-5.638208554231957,-2.923413438441793,-4.658469835884686,-5.413787514980309,664.6541459524256,1938.0,-2.9454243830050983,-3.1659179707288296,-1.6328475484161802,-2.581396634050036,-2.9454243830050983,1.3749743920535857,-0.8706123087587456,-4.2381082355527235,-1.244582050752628,-0.8706123087587456,-4.349850167466398,-4.175992726118757,-2.8549465554787306,-3.7935964830212954,-4.175992726118757,-0.9384774765214533,-2.121664047526716,-2.9926593329101734,-2.017600285652781,-2.121664047526716,0.42859239198408244,0.13382794680495272,0.4420864742399556,0.334835604342997,0.42859239198408244,-1.1710758983602303,-2.055174091251502,1.6556438987903765,-0.5235353636071186,-1.1710758983602303,0.7604983028387213,0.7604983028387213,0.7604983028387213,4.1025318572854354e-10,3.3948451119036977e-08,7.921740849133169e-08,2.1850801842192324e-05,0.03531568310663024,0.2043617326624932,1.4450668525870578e-08,2.6573173789239784e-06,8.286370188941274e-06,0.0001735942109202254,0.23902011841888154,0.6660585168368698,0.3273273046943885,0.7925735607253931,0.2532746725327467,0.8734112262126221
gRNA_CDK2_targ_6974,CDK2,targeting,-3.0060648395739324,-6.886641830138745,-5.685630836124859,-5.192779168612511,-5.685630836124859,204.4201025957496,559.0,-2.7364105729356347,-2.0634212893449275,-4.155600468651519,-2.985144110310694,-2.7364105729356347,-0.3093894630844172,-3.1161662790282434,-4.1782231040933215,-2.534592948735327,-3.1161662790282434,-3.3823708580888736,-6.2057026868541545,-2.1431555771053903,-3.910409707349473,-3.3823708580888736,-1.1743462833486111,-3.2017135010158455,-6.044924310200231,-3.473661364854896,-3.2017135010158455,0.594556841684903,-0.14943609259473997,0.19125887888497597,0.21212654265837963,0.19125887888497597,-0.6158078138881935,-1.5561136352763458,0.4114971094448278,-0.5868081132399039,-0.6158078138881935,0.8614472971721134,0.8614472971721134,0.8614472971721134,4.1025318572854354e-10,3.3948451119036977e-08,7.322200774783997e-07,7.235331127252919e-05,0.0014646207777562112,0.02663678447457725,6.539544097712254e-08,6.764340926071112e-06,2.3316335993901984e-07,1.1025296019973652e-05,0.3416493652608444,0.7843500045652154,0.5307335662694457,0.932445915261075,0.2532746725327467,0.8734112262126221
gRNA_CDK2_targ_6975,CDK2,targeting,-3.1171553262669134,-5.3964580795102215,-2.3753509795675525,-3.6296547951148965,-3.1171553262669134,419.3463812048223,682.0,-2.7276486671432276,-1.5143400051613698,-1.7589784415813183,-2.000322371295305,-1.7589784415813183,-1.3585936623852426,-0.5817496458652945,-2.1054777727280083,-1.3486070269928483,-1.3585936623852426,-0.9830984106867102,-1.9434533341057947,-1.6120261273223104,-1.5128592907049383,-1.6120261273223104,-2.0228570024132266,-3.730953982727643,-2.0147730457841884,-2.589528010308353,-2.0228570024132266,0.31094534727926526,0.033827665683478274,0.2637132257529312,0.20282874623855826,0.2637132257529312,-2.731275763016645,-3.7060119937678038,-0.9171543877096855,-2.451480714831378,-2.731275763016645,0.37153533035803743,0.37153533035803743,0.37153533035803743,3.5463307415896446e-08,1.4672943443327155e-06,0.0003587766931030895,0.006536576020185536,0.08101443306724809,0.32308165476215805,0.011667467993392983,0.07125335619581323,1.2658868554592654e-06,3.241258539751103e-05,0.40123597286240703,0.827593172134174,0.01854237326028619,0.2256443216601003,0.3683631636836316,0.8734112262126221
gRNA_CDK2_targ_6976,CDK2,targeting,-2.198183237719931,-3.3442638326553173,-2.5611878462901156,-2.7012116388884544,-2.5611878462901156,157.16373069502467,431.0,-2.0335344800956423,-1.0312057803826178,-1.275685315976584,-1.4468085254849479,-1.275685315976584,0.22051293675512992,-1.551839731246657,-3.376732584127814,-1.5693531262064468,-1.551839731246657,-5.428980238283142,-0.717960640570317,-1.1914127959674525,-2.4461178916069706,-1.1914127959674525,-0.960752443556269,-1.9019684452959966,-1.0180575786986257,-1.2935928225169637,-1.0180575786986257,0.07387390345758753,0.3821461871715579,1.1609508930943067,0.5389903279078173,0.3821461871715579,-1.2392515412799148,-1.292041834938198,0.17872881113882685,-0.7841881883597619,-1.2392515412799148,1.5887787343245687,1.5887787343245687,1.5887787343245687,3.5463307415896446e-08,1.4672943443327155e-06,0.005666189133612887,0.05452059893098446,0.015692709777742536,0.12546586802977727,0.00019668884052762982,0.0031001907721259748,0.010050067231253831,0.06372743780737583,0.13048618898479009,0.5045669223594103,0.43842170374872946,0.8679281336174011,0.091990800919908,0.788833033795066
gRNA_CDK2_targ_6977,CDK2,targeting,-2.000846110785225,-3.4881553356126247,-1.3277157120676495,-2.2722390528218335,-2.000846110785225,700.6852573250537,545.0,-2.7906924640377695,-0.943910789252748,0.19305429507756627,-1.180516319404317,-0.943910789252748,-1.5600236969556203,-1.1387426385603117,-1.8025850414627183,-1.5004504589928835,-1.5600236969556203,-2.9698301963678757,-2.879578344600327,-2.5198856917008357,-2.7897647442230125,-2.879578344600327,-0.9217941081096616,-0.31982341876883835,-2.2711141295988777,-1.1709105521591259,-0.9217941081096616,0.2590523419740547,-1.0143526175876605,-0.30791813864047307,-0.35440613808469296,-0.30791813864047307,-4.545931843470651,-2.4051494777501086,-0.8657508059134319,-2.6056107090447305,-2.4051494777501086,0.03255256567152894,0.03255256567152894,0.03255256567152894,1.5818620565226332e-05,0.0002727064274525998,0.016819484367726397,0.11946886965058878,0.0650567504514746,0.2824822933644609,2.979939983950087e-05,0.0007641125337318004,0.0004017370388766375,0.003981286223597815,0.32168246169609954,0.9939066088882964,0.022368567519071562,0.24679986162708958,0.3723627637236276,0.8753698493786983
gRNA_CDK2_targ_6978,CDK2,targeting,-0.10969502698486988,0.4964439974533431,-0.4493769270023108,-0.02087598551127919,-0.10969502698486988,218.10757811910335,331.0,0.5895066030376988,0.17752175458494296,0.3322356166843085,0.3664213247689834,0.3322356166843085,-0.5025164806977448,0.14953865806632594,0.72501622852467,0.12401280196441704,0.14953865806632594,-1.6036096221443747,-0.9163242542811285,-1.6616333724096584,-1.3938557496117205,-1.6036096221443747,-0.059163047349620725,-1.1628437081218141,0.1634906585388813,-0.35283869897751785,-0.059163047349620725,0.5593586825493501,1.3842008693773429,2.115969786616702,1.3531764461811318,1.3842008693773429,-3.7951671202355794,-2.161230452220747,0.25688304947440843,-1.899838174327306,-2.161230452220747,1.588790881452718,1.588790881452718,1.588790881452718,0.5187551911846207,0.8343438692036416,0.3496885463332244,0.9999992916268731,0.4263388735587964,0.9904732975374331,0.014204761668286997,0.08050986493498281,0.2760824394321517,0.626771518875461,7.843341708067557e-05,0.0021622933632108755,0.05110071016617328,0.3383465667334755,0.091990800919908,0.788833033795066
gRNA_CDK2_targ_6979,CDK2,targeting,-1.9242143623565489,-1.4208270336319038,-1.0931761624265715,-1.479405852805008,-1.4208270336319038,614.5459688098636,821.0,-2.2680381116550734,-0.9505708972170432,-0.31971472554064617,-1.1794412448042542,-0.9505708972170432,-1.0324891651544885,-3.5122875258394086,-1.7963372323957243,-2.113704641129874,-1.7963372323957243,-1.867611501443935,-2.983309499605787,-2.4232517158595828,-2.4247242389697683,-2.4232517158595828,-1.5103762670131147,-0.20215348049897885,-5.075560586664642,-2.2626967780589116,-1.5103762670131147,-0.9553837084961079,-0.7601638814349441,-1.1581665209862364,-0.9579047036390961,-0.9553837084961079,-3.3058328706190068,-2.601009738552301,0.010725991367847035,-1.965372205934487,-2.601009738552301,0.0611465616871715,0.0611465616871715,0.0611465616871715,0.005543681103471532,0.034753000856990096,0.011497799417072895,0.09373821692244158,0.005222579852319585,0.05960944590061319,0.00026070226331012704,0.0037518456154631325,0.00017122453116264117,0.002053453616479501,0.05275995598823136,0.8377855292512817,0.0398405862784225,0.30445007898499094,0.3952604739526048,0.9187585454937653
gRNA_CDK2_targ_6980,CDK2,targeting,-0.41745296325203846,-0.6997697504959298,0.3576270116209931,-0.2531985673756584,-0.41745296325203846,221.55138198414187,656.0,0.28656827976355403,-1.3794600015772094,0.38617517708467125,-0.235572181576328,0.28656827976355403,-2.776824530943675,-1.5380316479900895,-2.187594699307143,-2.1674836260803025,-2.187594699307143,-2.4671601524416857,-0.5898221652130738,-0.9555235746088714,-1.337501964087877,-0.9555235746088714,-0.5148062472474524,-1.1402046437216578,-0.8793809764771017,-0.8447972891487373,-0.8793809764771017,0.5728685495512784,0.13858826521218562,1.295950998717542,0.669135937827002,0.5728685495512784,-0.0832111145002132,-2.2725838028043643,-2.4461759346924077,-1.6006569506656618,-2.2725838028043643,1.682900420613171,1.682900420613171,1.682900420613171,0.34890309794536745,0.6495327638915446,0.2982355401372488,0.7748505791634958,0.0036787634033458305,0.046475980401048465,0.018990296087121855,0.10105177796770376,0.08432320273874233,0.30943436925192586,0.06765099535538065,0.35208301041872636,0.1197382998004519,0.475274275713414,0.07929207079292072,0.788833033795066
gRNA_CDK2_targ_6981,CDK2,targeting,-1.135020221337381,-1.299440003086527,-1.9313259431792136,-1.4552620558677072,-1.299440003086527,285.8848372735484,784.0,-1.8879416275489347,-0.17642103080131363,0.6265140300574564,-0.4792828760975973,-0.17642103080131363,1.0885638568137481,-0.8438702138704737,-2.3915475920635743,-0.7156179830400999,-0.8438702138704737,-3.1355490961858785,-1.0109579726044737,-1.9005472618569126,-2.0156847768824218,-1.9005472618569126,-0.4632862475313412,-0.4120922262447534,-0.7738038658690485,-0.549727446548381,-0.4632862475313412,-0.7502457638642552,0.020294962674547924,0.9730955861217071,0.08104826164399992,0.020294962674547924,-1.2284629561021654,-0.667268273119398,1.3570357836451143,-0.179565148525483,-0.667268273119398,1.0184048930891039,1.0184048930891039,1.0184048930891039,0.0058265257913986904,0.03606467271461392,0.06404612950125436,0.2911987481444395,0.11540455532220743,0.39790528970469435,6.160472284809359e-05,0.0012433636135804256,0.2173612381611654,0.553624439974129,0.37309530972185817,0.8111301700479798,0.3320475964764641,0.9997138020516748,0.18458154184581543,0.8734112262126221
gRNA_CDK2_targ_6982,CDK2,targeting,-0.08451287011761624,0.5169916337011626,0.790582518160117,0.4076870939145545,0.5169916337011626,260.5811591212446,908.0,-0.010176683321893127,0.847002495267407,1.8892555327987022,0.9086937815814053,0.847002495267407,2.5692025718239844,0.592074201657474,0.17144861340481204,1.1109084622954235,0.592074201657474,1.3698059574919244,0.25317034799885746,0.18211078037638306,0.601695695289055,0.25317034799885746,0.02992912557549965,-0.31500479558113975,0.9703291585295423,0.22841782950796738,0.02992912557549965,0.656052140204329,0.6048272783521799,0.727360935768246,0.6627467847749183,0.656052140204329,0.10513313379055433,-1.9623251597083269,2.7252552587561136,0.2893544109461137,0.10513313379055433,1.3845207759151867,1.3845207759151867,1.3845207759151867,0.3374482202820792,1.0,0.05788217806534878,0.6411490584588447,0.026560389838223394,0.385591624405787,0.20794950423132796,1.0,0.44996457345751295,0.9985148670213758,0.10486472127873206,0.4615721109476105,0.09104911628860646,0.6421912949842312,0.091990800919908,0.788833033795066
