gRNA_id,Gene,classification,ABE_SY-5609_100nM_REP1,ABE_SY-5609_100nM_REP2,ABE_SY-5609_100nM_REP3,LFC_avg_ABE_SY-5609_100nM,LFC_median_ABE_SY-5609_100nM,base_RPM,base_RAW,ABE_SY-5609_10nM_REP1,ABE_SY-5609_10nM_REP2,ABE_SY-5609_10nM_REP3,LFC_avg_ABE_SY-5609_10nM,LFC_median_ABE_SY-5609_10nM,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,LFC_avg_ABE_T0,LFC_median_ABE_T0,Plasmid,LFC_avg_Plasmid,LFC_median_Plasmid,p_ABE_SY-5609_100nM,FDR_ABE_SY-5609_100nM,p_ABE_SY-5609_10nM,FDR_ABE_SY-5609_10nM,p_ABE_T0,FDR_ABE_T0,p_Plasmid,FDR_Plasmid
gRNA_CDK7_targ_226,CDK7,targeting,-4.202574999878341,-0.22811548790410893,1.5988936280386066,-0.9439322865812813,-0.22811548790410893,78.66051519572757,1463.0,-0.7465840389026668,-0.8587780929567038,-2.432399591884368,-1.3459205745812461,-0.8587780929567038,0.5108484938123902,0.13119727955673977,-0.6508873768477623,-0.002947201159544129,0.13119727955673977,1.6312282072320534,1.6312282072320534,1.6312282072320534,0.03217107894129075,0.23420545469259665,0.016182887312611544,0.11752995405626136,0.4425152592551903,0.8261994615964235,0.10418958104189584,0.6090739962406331
gRNA_CDK7_targ_227,CDK7,targeting,0.6436853138226503,0.3888389707507148,-0.4500401716796171,0.19416137096458266,0.3888389707507148,343.4990727519638,7068.0,-0.6213068944965965,0.24450563609652232,-0.104830285919042,-0.16054384810637204,-0.104830285919042,-0.3961081983823639,0.36689440179791044,-0.4082036352170574,-0.1458058106005036,-0.3961081983823639,0.7003550705243297,0.7003550705243297,0.7003550705243297,0.5121990649384225,0.8647910693918758,0.4894714942548649,0.7460955775074155,0.29731038484394856,0.7193643187827359,0.3829617038296169,0.9521725423086104
gRNA_CDK7_targ_228,CDK7,targeting,0.25002654377015265,0.4646487394596392,-0.11514425367648355,0.19984367651776944,0.25002654377015265,605.1624477068608,16568.0,-0.5594437060610346,0.4620462072743465,-1.1008716388077464,-0.39942304586481153,-0.5594437060610346,-0.14181779700245759,0.29857155294047405,-0.7297081886468034,-0.190984810902929,-0.14181779700245759,-0.7042870852324042,-0.7042870852324042,-0.7042870852324042,0.5545171631447048,0.8977508982149739,0.3076844384056486,0.6203999150223547,0.2741707362512801,0.7014164865767335,0.0327967203279672,0.22782454578969585
gRNA_CDK7_targ_229,CDK7,targeting,-0.2108751237291844,0.5866977970675723,-0.06577977763892569,0.10334763189982075,-0.06577977763892569,476.8020839068436,8868.0,0.2508706237751267,0.059587871952440495,0.48957691434001444,0.2666784700225272,0.2508706237751267,0.1125513310606054,0.08332017693621965,0.30012752951842997,0.165333012505085,0.1125513310606054,-0.042962529311498444,-0.042962529311498444,-0.042962529311498444,0.6186110578381188,0.8422090018837283,0.45505546630230254,0.9256325583616384,0.5952527840816015,0.9548791529740794,0.20427957204279568,0.6344519131704576
gRNA_CDK7_targ_230,CDK7,targeting,-0.45043082992457495,0.24831192203117428,-0.9821064113303838,-0.3947417730745948,-0.45043082992457495,500.6206814678192,9311.0,-0.01647298391837525,0.4699281872815289,-1.4429947296087877,-0.3298465087485447,-0.01647298391837525,0.5835979424701211,0.32330877938353075,0.43212241272541496,0.44634304485968895,0.43212241272541496,-0.4398678358422548,-0.4398678358422548,-0.4398678358422548,0.24769486817757114,0.5575966549109252,0.32170753089103055,0.6348881591809337,0.29079924358173526,0.9999999750956328,0.054594540545945404,0.2812133880951527
gRNA_CDK7_targ_231,CDK7,targeting,-1.3568160705611942,-1.03386952692748,-4.18545521926793,-2.192046938918868,-1.3568160705611942,718.9404384060647,16192.0,0.5667710936958293,0.286485120015774,0.5758027106731419,0.47635297479491506,0.5667710936958293,0.4082885413153402,-0.40862980080149686,-1.219016928066652,-0.4064527291842696,-0.40862980080149686,-0.9046853891413713,-0.9046853891413713,-0.9046853891413713,0.001523390704067928,0.0585754453817668,0.2901662910555455,0.9667295745647397,0.10158944484106153,0.5022239056431563,0.025097490250974908,0.22782454578969585
gRNA_CDK7_targ_232,CDK7,targeting,-0.002118241290291444,-0.294972850094795,0.7613373683580932,0.15474875899100224,-0.002118241290291444,688.3658730437115,17158.0,0.46733855944566804,-0.6647562142815501,0.137895676943725,-0.01984065929738567,0.137895676943725,-0.8624356140741152,-0.11237547993402203,-0.6930465776898423,-0.5559525572326599,-0.6930465776898423,-0.3287472384818693,-0.3287472384818693,-0.3287472384818693,0.5526118894676204,0.8496496707472853,0.5765744502343055,0.8002278846668297,0.0896413279271552,0.48905597887295915,0.10098990100989899,0.4542049913624782
gRNA_CDK7_targ_233,CDK7,targeting,-0.6023896682602348,1.1433343789179387,0.4231416636136178,0.32136212475710724,0.4231416636136178,211.62784802034275,4928.0,-0.43295551029650653,-0.0006553374483220907,0.8800458720622304,0.14881167477246726,-0.0006553374483220907,-0.41012729682141397,0.4853315426314399,1.8781280530464595,0.6511107662854951,0.4853315426314399,0.7120270337480585,0.7120270337480585,0.7120270337480585,0.3742771503581323,0.864520574873615,0.4178925424332244,0.8589364078731835,0.050632417918770684,0.6876940344191242,0.3829617038296169,0.9521725423086104
gRNA_CDK7_targ_234,CDK7,targeting,-0.0007273993396889315,0.488125870277168,-1.628740063352019,-0.38044719747151334,-0.0007273993396889315,419.1799966200033,8320.0,1.0139246025349569,-0.38195234458350086,-0.15568552896072738,0.15876224299690953,-0.15568552896072738,0.04165895683635296,0.8614086962607601,-0.8443324302644262,0.01957840761089565,0.04165895683635296,0.033688917875833106,0.033688917875833106,0.033688917875833106,0.17432800897124673,0.46912557400774924,0.37346260429599976,0.8500382653628548,0.36353906533331126,0.7735476604520185,0.24957504249575044,0.7156931365686962
gRNA_CDK7_targ_235,CDK7,targeting,-0.015552915505760554,-1.2622505532407802,-0.3918312267490218,-0.5565448984985208,-0.3918312267490218,498.3942166324844,11574.0,-0.08484809847072822,0.5927582101741675,0.7759775847158323,0.42796256547309053,0.5927582101741675,0.4330137362830224,0.469895482704859,-0.3698525184143558,0.17768556685784187,0.4330137362830224,-0.3827265431504834,-0.3827265431504834,-0.3827265431504834,0.15538302596063133,0.4457628296241078,0.2639674425027285,0.9525835141638569,0.49367941426005835,0.9163599626379958,0.06919308069193081,0.32345395597426563
