gRNA_id,Gene,classification,CBE_SY-5609_100nM_REP1,CBE_SY-5609_100nM_REP2,CBE_SY-5609_100nM_REP3,LFC_avg_CBE_SY-5609_100nM,LFC_median_CBE_SY-5609_100nM,base_RPM,base_RAW,CBE_SY-5609_10nM_REP1,CBE_SY-5609_10nM_REP2,CBE_SY-5609_10nM_REP3,LFC_avg_CBE_SY-5609_10nM,LFC_median_CBE_SY-5609_10nM,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,LFC_avg_CBE_T0,LFC_median_CBE_T0,Plasmid,LFC_avg_Plasmid,LFC_median_Plasmid,p_CBE_SY-5609_100nM,FDR_CBE_SY-5609_100nM,p_CBE_SY-5609_10nM,FDR_CBE_SY-5609_10nM,p_CBE_T0,FDR_CBE_T0,p_Plasmid,FDR_Plasmid
gRNA_CDK8_targ_783,CDK8,targeting,-5.6242167272587045,3.542223064639287,-0.7916774667773022,-0.9578903764655732,-0.7916774667773022,470.2090906102712,16179.0,-1.4499764376652293,3.3190497539586126,-1.886065967154421,-0.005664216953679284,-1.4499764376652293,-1.058882583952635,0.36901766900186495,-0.3083424253940639,-0.33273578011494465,-0.3083424253940639,-0.0035213689263437773,-0.0035213689263437773,-0.0035213689263437773,0.010186859232598162,0.8283743180924611,0.025712824547374016,0.6394872963623973,0.33951553107148663,0.8238372659479378,0.15128487151284867,0.3723215200143764
gRNA_CDK8_targ_784,CDK8,targeting,-1.8410983254386741,-6.097919093847508,-4.963613456903604,-4.300876958729929,-4.963613456903604,264.3227623651149,7122.0,-2.031114591587583,-2.158549734576113,-4.051854100906267,-2.7471728090233207,-2.158549734576113,-0.0014098845098406087,-0.32184203202884093,-1.124772708468241,-0.48267487500230755,-0.32184203202884093,0.0822980604822323,0.0822980604822323,0.0822980604822323,0.09874675449759326,0.6145678759017128,0.41371766092623613,0.8775829171162585,0.25372615514847724,0.770726794472145,0.1798820117988201,0.39957517673781845
gRNA_CDK8_targ_785,CDK8,targeting,-2.526196061978868,-2.506703495217859,-2.3957875348113378,-2.4762290306693546,-2.506703495217859,347.64270079669075,9367.0,-5.735548200736012,-4.109882682144406,-3.8315056262063973,-4.558978836362272,-4.109882682144406,-0.7561209026283808,-0.7060240727761774,-0.3694273407122237,-0.6105241053722607,-0.7060240727761774,0.04991929700480027,0.04991929700480027,0.04991929700480027,0.49529721254385894,0.8912552798882676,0.037040968870332265,0.3140429969441214,0.19485526308846848,0.7384555567672885,0.16558344165583444,0.38406354776586915
gRNA_CDK8_targ_786,CDK8,targeting,-3.819388789941393,-2.6331559589462947,-1.2742750330253254,-2.5756065939710044,-2.6331559589462947,327.85887577566405,10515.0,-5.735784694490307,-4.324782137180266,-1.3692134802698976,-3.8099267706468236,-4.324782137180266,-0.5722204104318112,-0.6703624166878612,0.2418136487022671,-0.3335897261391351,-0.5722204104318112,0.11187518395206263,0.11187518395206263,0.11187518395206263,0.4523108953131597,0.8633397418219553,0.08409237832405483,0.45102591910544143,0.35159892434289425,0.8238372659479378,0.20327967203279673,0.4362842017685024
gRNA_CDK8_targ_787,CDK8,targeting,-5.577287375796195,-5.775613708969082,-2.9548483453031107,-4.769249810022797,-5.577287375796195,244.2417520084099,6663.0,-1.7502195623262682,-2.985260812127189,-2.967398247554398,-2.5676262073359517,-2.967398247554398,-0.6215637894239162,0.8034561986451993,0.38487988224006137,0.18892409715378147,0.38487988224006137,0.16709372046522145,0.16709372046522145,0.16709372046522145,0.06979631541172791,0.5322456454581486,0.5053280633656883,0.9225577383515905,0.38925600680972705,0.9322309349566598,0.2543745625437457,0.5076334471815978
gRNA_CDK8_targ_788,CDK8,targeting,-5.542816298528211,-4.4122816337252315,-3.75819620096563,-4.571098044406358,-4.4122816337252315,140.4005911299115,3783.0,-1.4510310621431564,-2.0364549704664343,-5.324117627412857,-2.9372012200074824,-2.0364549704664343,-1.2172253225088674,-3.2813382053355657,-1.2270893795962696,-1.9085509691469007,-1.2270893795962696,0.6413722972878335,0.6413722972878335,0.6413722972878335,0.1192778606969903,0.6298424752471635,0.3019178912943598,0.780114152021579,0.010347610273690295,0.3531122005896813,0.34006599340066007,0.8759023087590231
gRNA_CDK8_targ_789,CDK8,targeting,-2.937023887993385,-3.4995542443311596,-3.5651555110418354,-3.33391121445546,-3.4995542443311596,205.3183132819848,5449.0,-3.128771524370478,-4.890431737169621,-3.096075863715256,-3.7050930417517853,-3.128771524370478,-0.6220468811719259,-0.03585581194629796,-1.5884139636202854,-0.7487722189128364,-0.6220468811719259,0.2904964179225914,0.2904964179225914,0.2904964179225914,0.5094133290728187,0.8331011990663636,0.16298398327596744,0.60846126919475,0.1557719290870555,0.7111327197452534,0.3392660733926607,0.5888088877062707
gRNA_CDK8_targ_790,CDK8,targeting,-6.138733817033421,-5.705042048860671,-5.5668369412370415,-5.803537602377045,-5.705042048860671,291.7562304537361,7743.0,-5.953782187492915,-1.491092440729926,-7.264941050817879,-4.9032718930135735,-5.953782187492915,-1.285650895852579,-0.674358076698999,-0.6436627468200852,-0.8678905731238878,-0.674358076698999,0.23096532506748024,0.23096532506748024,0.23096532506748024,0.01053465555658177,0.38864337391173287,0.00012236598662522652,0.025241632357970483,0.1212437048028739,0.6572696066281245,0.28357164283571645,0.5202624898800443
gRNA_CDK8_targ_791,CDK8,targeting,-6.506548678344353,-3.318717525202271,-5.882064936509644,-5.235777046685423,-5.882064936509644,357.6483756134494,11233.0,-4.866567443885223,-3.142543856544979,-0.6862590339205848,-2.898456778116929,-3.142543856544979,-0.24794147045842332,-0.508727764528227,-0.8614032678858806,-0.5393575009575103,-0.508727764528227,0.16473226868949725,0.16473226868949725,0.16473226868949725,0.017956466459274813,0.4184198168601561,0.29633670487779007,0.7740634929522165,0.2156912115763475,0.7561888574864534,0.2468753124687532,0.49702773085523316
gRNA_CDK8_targ_792,CDK8,targeting,-2.4401848805709396,-0.24801605684776132,-5.816649732075907,-2.8349502231648693,-2.4401848805709396,143.68710946147357,4944.0,-1.4784208290766916,-2.599103070058515,1.0720699339540263,-1.0018179883937268,-1.4784208290766916,1.6336621871784653,-1.1722200410956871,-1.3137670687207372,-0.2841083075459863,-1.1722200410956871,1.3662042642596697,1.3662042642596697,1.3662042642596697,0.22102488761399047,0.8094358273698433,0.12432844134654537,0.7912148837725236,0.20834609416384556,0.7541329798619243,0.0972902709729027,0.9657799893991792
gRNA_CDK8_targ_793,CDK8,targeting,-6.6873893447301604,0.007550613792370455,-1.2148507565914215,-2.631563162509737,-1.2148507565914215,246.57791193197076,6544.0,-0.8560907339314665,-1.5690513824970271,-6.372758950089777,-2.9326336888394238,-1.5690513824970271,-0.8965383004319535,-0.45387000521806237,-1.3078037686619999,-0.8860706914373386,-0.8965383004319535,0.19085105584230097,0.19085105584230097,0.19085105584230097,0.12449073526822912,0.667702842605881,0.07729693442921715,0.4321403132735111,0.10812528210385712,0.6499490100474055,0.2762723727627237,0.518010698930107
gRNA_CDK8_targ_794,CDK8,targeting,-4.3600260378447695,-4.557372905907484,-2.335003063897559,-3.7508006692166043,-4.3600260378447695,735.0711361139381,19806.0,0.1627256017012739,-1.0437291287697703,-4.162175741648211,-1.6810597562389022,-1.0437291287697703,0.07495450194582363,-0.7094976927556946,-0.8908148818760667,-0.5084526908953125,-0.7094976927556946,-0.23153580040434538,-0.23153580040434538,-0.23153580040434538,0.3449073147944412,0.8024722584168316,0.18683564413974652,0.8839884029488874,0.2231959193701357,0.7577060938844878,0.07659234076592339,0.276949788464862
gRNA_CDK8_targ_795,CDK8,targeting,-3.8536988923238744,-2.6585340750641238,-2.7044641197353516,-3.07223236237445,-2.7044641197353516,731.0673360794768,21585.0,-1.9200183369555923,-4.416579306880146,-3.2511156748780965,-3.195904439571278,-3.2511156748780965,-0.8480194756471333,0.3193153068998246,-0.2552457823666839,-0.26131665037133084,-0.2552457823666839,-0.5939379709231715,-0.5939379709231715,-0.5939379709231715,0.5901816773164308,0.8397879899320475,0.28924039636767634,0.7686990790039654,0.3572380757447322,0.8238372659479378,0.015298470152984698,0.09118957099923194
gRNA_CDK8_targ_796,CDK8,targeting,-4.381587779931118,-3.6264453973016137,-3.637383676055309,-3.88180561776268,-3.637383676055309,680.3921762950156,19778.0,-2.606668317874818,-2.508513545745529,-5.13210267895019,-3.4157615141901787,-2.606668317874818,-0.4611496773420668,-0.7503158445026314,-0.5246221571016585,-0.5786958929821189,-0.5246221571016585,-0.2608558992315959,-0.2608558992315959,-0.2608558992315959,0.32600317393563155,0.7987435699652062,0.21707767648423473,0.6907016979043833,0.2134603072348644,0.7561888574864534,0.0593940605939406,0.233976602339766
gRNA_CDK8_targ_797,CDK8,targeting,-3.7698780831284413,-2.9450615438253323,-1.4858937307140783,-2.7336111192226173,-2.9450615438253323,548.2043699656153,14771.0,-3.4166866927445083,-0.5251738300729698,-5.800520783174267,-3.247460435330582,-3.4166866927445083,-0.7281946786298032,-0.4756232513264776,-0.3865753159758755,-0.5301310819773855,-0.4756232513264776,-0.10177755714578803,-0.10177755714578803,-0.10177755714578803,0.5213803355398205,0.855018318121498,0.12266139207727031,0.5298506334983353,0.23391960323428881,0.7609262391584719,0.12838716128387162,0.36726774249949307
gRNA_CDK8_targ_798,CDK8,targeting,-6.954813340764163,-1.1838411857049813,-2.708040297428742,-3.6155649412992954,-2.708040297428742,514.4310318931281,13861.0,-1.7791114215793364,-1.211274571565951,-4.374402298856202,-2.454929430667163,-1.7791114215793364,-1.064027952312925,-0.3303075370521817,-0.6397715544377174,-0.678035681267608,-0.6397715544377174,0.07977687187786169,0.07977687187786169,0.07977687187786169,0.08338948807073653,0.5792704896516813,0.5082715666912712,0.9225577383515905,0.17938182514888734,0.7349811362238166,0.1798820117988201,0.39957517673781845
gRNA_CDK8_targ_799,CDK8,targeting,-3.455475544983036,-1.6510469046470735,-1.3677901154575938,-2.1581041883625676,-1.6510469046470735,162.25007469117756,4306.0,-0.27550547556189975,-0.21702325742989728,-1.5453990420672772,-0.6793092583530247,-0.27550547556189975,1.0412875867371467,1.2637022057753193,1.7766394141726212,1.360543068895029,1.2637022057753193,1.4750692265880336,1.4750692265880336,1.4750692265880336,0.3530475623851788,0.8983312189413126,0.07006324785748265,0.7253782919476265,0.003588889443917848,0.11948375831580152,0.07559244075592442,0.9737290159872902
gRNA_CDK8_targ_800,CDK8,targeting,-6.957223015686463,-3.2390677595385187,-2.789959125481385,-4.328749966902122,-3.2390677595385187,367.19158798549125,9745.0,-1.8277655226487506,-1.0168783164696946,-3.143889837982942,-1.996177892367129,-1.8277655226487506,0.1259436830524097,-0.29274091962508686,-0.0160285236696481,-0.06094192008077509,-0.0160285236696481,0.321602706445223,0.321602706445223,0.321602706445223,0.05098123644879006,0.49704322936234535,0.4739491796896981,0.9825900830206747,0.5228172866303831,0.8713893094974046,0.3913608639136087,0.6554694223829152
gRNA_CDK8_targ_801,CDK8,targeting,-3.217415319793509,-2.162518654596497,1.0710638409442632,-1.4362900444819144,-2.162518654596497,80.03231738134257,2124.0,-2.61753093440201,-3.622773266646551,1.000982928147513,-1.7464404243003493,-2.61753093440201,-1.077915148840384,-0.7777742162613474,-1.348219753771054,-1.0679697062909286,-1.077915148840384,0.9650240009797305,0.9650240009797305,0.9650240009797305,0.08123529349338665,0.915962177798419,0.2252755912365348,0.9102893657636052,0.07294294046417972,0.6118153015104656,0.18768123187681232,0.9425852994811016
gRNA_CDK8_targ_802,CDK8,targeting,-3.8561299991295357,-3.954278779314192,-4.685981001951961,-4.165463260131896,-3.954278779314192,120.08615607078096,3187.0,-2.99095007658808,-3.5870258697367725,-6.47482122713893,-4.350932391154594,-3.5870258697367725,-1.8637372350426173,-2.3382184743680963,0.14219377649990153,-1.3532539776369372,-1.8637372350426173,1.1199576281971129,1.1199576281971129,1.1199576281971129,0.24939052392284902,0.7481715717685471,0.018126764805761808,0.24139545326697434,0.034994828823076286,0.5459193296399901,0.13728627137286267,0.942996609429966
gRNA_CDK8_targ_803,CDK8,targeting,-6.493611767777478,-5.497356431400557,-1.6464089946892733,-4.545792397955769,-5.497356431400557,202.8255962265309,5865.0,-3.565451642450937,-3.0708333531152547,-5.304978355982387,-3.980421117182859,-3.565451642450937,-0.4363938943433999,-0.07679051559139573,-2.374440484166282,-0.962541631367026,-0.4363938943433999,0.9856381217990402,0.9856381217990402,0.9856381217990402,0.03482471845907073,0.44815196476277347,0.10871087703194059,0.5038721465147671,0.0865769636961344,0.6370757705941966,0.17838216178382155,0.942996609429966
gRNA_CDK8_targ_804,CDK8,targeting,-4.6280583101772175,-0.7147361349306214,-4.646571939185143,-3.3297887947643274,-4.6280583101772175,74.00351757860491,1964.0,-4.6113709792552235,-2.341046962715901,-5.169435979694322,-4.040617973888483,-4.6113709792552235,-0.8540207776802818,0.4396789724505689,0.4782430217471882,0.021300405505825088,0.4396789724505689,1.4261598881589865,1.4261598881589865,1.4261598881589865,0.3627547872696948,0.8094358273698433,0.11227248612322369,0.5099898288126467,0.513942538762147,0.8780312111715511,0.08249175082491748,0.9737290159872902
gRNA_CDK8_targ_805,CDK8,targeting,-6.160413545726876,-4.084280569121646,-1.454858449108727,-3.8998508546524167,-4.084280569121646,210.9387217781908,7258.0,-2.402191886077943,-1.8763647017375746,-4.719071551604681,-2.9992093798067327,-2.402191886077943,-0.6199027164982878,-0.30217189773959136,-1.780969384152587,-0.9010146661301555,-0.6199027164982878,0.22050922787236688,0.22050922787236688,0.22050922787236688,0.14710713129603017,0.6665655614385433,0.33400931865132516,0.818567760341286,0.11361187986288394,0.6511408892569784,0.2762723727627237,0.518010698930107
gRNA_CDK8_targ_806,CDK8,targeting,-7.798901014489922,-1.9605092038077498,-6.235424475135551,-5.331611564477741,-6.235424475135551,299.75502568479743,8643.0,-5.992671158291398,-4.115092959606965,-6.0264923074384775,-5.37808547511228,-5.992671158291398,-2.4430245352401214,-1.5917542226482906,-1.2918676179683877,-1.7755487919522663,-1.5917542226482906,-0.46230097082241567,-0.46230097082241567,-0.46230097082241567,0.00026220895894675967,0.11930507632077565,0.0030090263099531566,0.09740648120282121,0.0131726815248143,0.38256830385896845,0.015298470152984698,0.09118957099923194
gRNA_CDK8_targ_807,CDK8,targeting,-3.928686380884951,-3.437652400365936,-2.2282871591634836,-3.1982086468047903,-3.437652400365936,328.11742926399774,8708.0,-2.4369687268812994,-4.900207597205005,-1.8577951332724825,-3.0649904857862627,-2.4369687268812994,-0.4662815498844869,0.44549251801412426,-1.0795254583277454,-0.36677149673270265,-0.4662815498844869,0.6911677314563399,0.6911677314563399,0.6911677314563399,0.5348582492706242,0.8385956625008617,0.29085536080335483,0.7694138904972468,0.315422167248117,0.8116398006908293,0.29347065293470653,0.8816718876558414
gRNA_CDK8_targ_808,CDK8,targeting,-6.7762173427817665,-3.384000047219651,0.14665594396985968,-3.3378538153438524,-3.384000047219651,162.400794686246,4310.0,-4.624086250304427,-2.217644182057187,-5.863295774539568,-4.235008735633728,-4.624086250304427,-0.2754610725449241,-0.5411992878608618,0.5669238212091798,-0.08324551306553533,-0.2754610725449241,1.1740054166121943,1.1740054166121943,1.1740054166121943,0.09215167547739671,0.5989858906030786,0.042270206647846746,0.3314680170817095,0.4981389536548345,0.8596000616354705,0.13728627137286267,0.942996609429966
gRNA_CDK8_targ_809,CDK8,targeting,-2.602466658141936,-4.775001178187919,-1.0643646085918665,-2.81394414830724,-2.602466658141936,250.75493131747447,8156.0,-2.91444115633704,-3.427032663313318,-2.1065160545670985,-2.8159966247391517,-2.91444115633704,0.09494731000802266,-2.5290030521946565,-0.7441975603383532,-1.059417767508329,-0.7441975603383532,0.19671321828051214,0.19671321828051214,0.19671321828051214,0.43343279972018933,0.8397617404550214,0.39732571005987793,0.8645958584202069,0.06527869819574769,0.5969015117016042,0.2762723727627237,0.518010698930107
gRNA_CDK8_targ_810,CDK8,targeting,-4.647956254697589,-6.610431259404808,-1.8306804045918372,-4.363022639564744,-4.647956254697589,758.79981517207,20667.0,-2.740516917851432,-2.719018990217348,-2.362754932591999,-2.60743028022026,-2.719018990217348,-0.13687416891125564,-0.30519201279291197,-0.5181839250460856,-0.32008336891675104,-0.30519201279291197,-0.4129773737203341,-0.4129773737203341,-0.4129773737203341,0.044284820043971024,0.48278377236981224,0.49415448078222957,0.9139849136419287,0.3525259717055954,0.8238372659479378,0.023297670232976703,0.12669848552993307
gRNA_CDK8_targ_811,CDK8,targeting,-4.052369433143865,-3.4117430030001423,-1.4609489502754989,-2.975020462139836,-3.4117430030001423,378.5155569632345,13024.0,-2.5735007732066726,-2.0202380241814106,-1.207445821972624,-1.933728206453569,-2.0202380241814106,-0.31308160599411006,0.2528105251073805,-0.2715540063901736,-0.11060836242563438,-0.2715540063901736,0.6201570644084893,0.6201570644084893,0.6201570644084893,0.5687267564894416,0.8397617404550214,0.5006533432795504,0.993672528606351,0.4929182046573862,0.8589467451125221,0.361963803619638,0.8577606050325542
gRNA_CDK8_targ_812,CDK8,targeting,-5.3045580253440265,-6.458146647397355,-2.9942495732059267,-4.918984748649103,-5.3045580253440265,224.16589226134437,6040.0,0.4032722298718385,-3.1756538266086882,-5.995317783044771,-2.922566459927207,-3.1756538266086882,-1.3494363776910816,-0.7249621999923732,0.846820248584741,-0.40919277636623796,-0.7249621999923732,0.2606749222124219,0.2606749222124219,0.2606749222124219,0.037645002890034814,0.44815196476277347,0.09808116056491055,0.4807209485497411,0.23947668294142477,0.763751570595899,0.3152684731526847,0.5559967259088044
gRNA_CDK8_targ_813,CDK8,targeting,-3.2401506485720253,-2.5454411624999147,-1.4254908005804856,-2.403694203884142,-2.5454411624999147,213.81120948966964,6146.0,-3.5024764732693314,-0.7795901138960728,0.3185094238556278,-1.321185721103259,-0.7795901138960728,1.5610665097368452,0.35711076389928637,1.4549493101586184,1.1243755279315832,1.4549493101586184,1.2900233607556928,1.2900233607556928,1.2900233607556928,0.4449092816319774,0.8858840386413352,0.1493992001412726,0.8261182975913484,0.012554828225227379,0.32956424091221864,0.12188781121887812,0.9487610795707132
gRNA_CDK8_targ_814,CDK8,targeting,-4.842805153105069,-2.9292697914982533,-4.165634240614163,-3.9792363950724954,-4.165634240614163,448.183330289403,12076.0,-1.5616853753887208,-1.3309678227173534,-2.8220536314410936,-1.9049022765157224,-1.5616853753887208,-0.4482953625872549,-0.07776345336946504,-0.2960214253903661,-0.27402674711569536,-0.2960214253903661,0.028357751034420595,0.028357751034420595,0.028357751034420595,0.28418053271092697,0.7733666882712836,0.46504611316948374,0.999013820547634,0.37721486536077736,0.8238372659479378,0.15738426157384264,0.3723215200143764
gRNA_CDK8_targ_815,CDK8,targeting,-5.768595520296968,-2.9601086683288367,-0.6356157764139744,-3.121439988346593,-2.9601086683288367,305.77105150569645,10521.0,-3.241289438930411,-1.6872351335178906,-5.999643946006697,-3.6427228394849998,-3.241289438930411,-0.06256133041395413,0.08699148560235469,0.26965311630689576,0.09802775716509878,0.08699148560235469,0.13762715503859704,0.13762715503859704,0.13762715503859704,0.33895909123199175,0.7988665045667983,0.07087658584036005,0.418816189056673,0.6303361727653076,0.9232406860685527,0.23917608239176077,0.4942851664871362
gRNA_CDK8_targ_816,CDK8,targeting,-5.255470418936194,-4.939358658900813,-0.3876268966048488,-3.5274853248139517,-4.939358658900813,165.74915146343773,4977.0,-3.112113585224948,-6.287629701144824,-4.054641932042998,-4.484795072804256,-4.054641932042998,1.1176503478861397,-0.04694826862032876,-1.3125840650130782,-0.08062732858242246,-0.04694826862032876,1.140419512239845,1.140419512239845,1.140419512239845,0.24834311475456375,0.7477399560318952,0.014852968514891469,0.2256613882616915,0.36731947379623364,0.832102928581489,0.13728627137286267,0.942996609429966
gRNA_CDK8_targ_817,CDK8,targeting,-2.2005997212442465,-5.955858871728694,-4.226833125906564,-4.127763906293168,-4.226833125906564,131.53880611299138,3808.0,-0.2666390700063392,-3.1532469758971735,-1.3561216355394075,-1.5920025604809733,-1.3561216355394075,-1.082442919738551,1.2355341003573288,-0.11030173916419117,0.014263147151528877,-0.11030173916419117,0.881628178033578,0.881628178033578,0.881628178033578,0.1551120781028792,0.6744026026457235,0.24160770477439353,0.9190666886434289,0.29581025560327,0.8477767067783812,0.2044795520447955,0.9418027269438005
gRNA_CDK8_targ_818,CDK8,targeting,-0.4717355227128533,-3.7049565758342347,2.055151071675068,-0.7071803422906733,-0.4717355227128533,19.443097942905705,669.0,-2.2881659621762487,-1.8841649376106715,-4.11391224583934,-2.7620810485420866,-2.2881659621762487,1.28790871451812,-1.8795136618980535,1.6901589132428698,0.3661846552876455,1.28790871451812,2.468786067928339,2.468786067928339,2.468786067928339,0.015142361307525214,0.9293172754703849,0.4232594517549696,0.8881945499825469,0.029418614247296835,0.5777900496051824,0.007599240075992402,0.29219613249942616
gRNA_CDK8_targ_819,CDK8,targeting,-1.5970109713260259,-3.6342717765887222,-4.239109396191114,-3.1567973813686208,-3.6342717765887222,101.28429944846992,3485.0,1.6770245829923989,-5.144945932254422,-0.923102677288352,-1.4636746755167918,-0.923102677288352,-0.21618202554063362,-0.8415439141983715,-1.4388356467479886,-0.8321871954956647,-0.8415439141983715,1.069773470943918,1.069773470943918,1.069773470943918,0.506773269564478,0.8316273516945113,0.09300810303508668,0.7697309759810239,0.11477994453941953,0.6511408892569784,0.1444855514448555,0.942996609429966
gRNA_CDK8_targ_820,CDK8,targeting,-5.555871579170123,-0.5204578965802316,-5.502672523588828,-3.859667333113061,-5.502672523588828,171.36863439281828,5290.0,-1.477590849360227,0.9149316334155224,0.11699744744759447,-0.14855392283237004,0.11699744744759447,-0.13438740932629295,1.1836107909093734,-1.1410031494994493,-0.030593255972122924,-0.13438740932629295,1.1117829533790122,1.1117829533790122,1.1117829533790122,0.12236088524676017,0.6335071660765041,0.03094681993123937,0.6704799565310249,0.333715762966176,0.8427605207242139,0.1444855514448555,0.942996609429966
gRNA_CDK8_targ_821,CDK8,targeting,-5.038536514137815,4.867964328539169,-3.231722591992205,-1.1340982591969502,-3.231722591992205,232.334872398003,6166.0,-5.138073187685005,-2.8114515773377913,-4.25712338744599,-4.068882717489595,-4.25712338744599,0.13203561045757667,-0.7074314314771057,-0.26488439366499333,-0.28009340489484086,-0.26488439366499333,-0.28939018887187784,-0.28939018887187784,-0.28939018887187784,0.0029046307211238664,0.30498622571800593,0.11107694085309013,0.5070903821554115,0.36541942862097954,0.8238372659479378,0.05219478052194781,0.21754465774796566
gRNA_CDK8_targ_822,CDK8,targeting,-4.41478890997613,-5.3162759419256105,-6.328963180759262,-5.353342677553667,-5.3162759419256105,151.9257550289893,4032.0,-6.41994316364639,-2.330557415292502,-6.328072575256219,-5.026191051398371,-6.328072575256219,0.1043502174236218,-1.69024852857589,-4.809899262341977,-2.131932524498082,-1.69024852857589,-0.06718029692128373,-0.06718029692128373,-0.06718029692128373,0.028053165125129113,0.4267533923550715,0.0013229969465474222,0.061216638374143435,0.00037915881935471856,0.047050162583562795,0.1444855514448555,0.36726774249949307
gRNA_CDK8_targ_823,CDK8,targeting,-3.5639898814230584,-4.626003592691781,-2.6206667519684492,-3.6035534086944296,-3.5639898814230584,682.4556440886574,19567.0,1.022202414283827,-2.7168619837229033,-4.690023703805086,-2.128227757748054,-2.7168619837229033,-0.6767370318028497,-0.45319627986678057,-0.06711027961857437,-0.39901453042940155,-0.45319627986678057,-0.6548400153925478,-0.6548400153925478,-0.6548400153925478,0.38871893431332427,0.8101957847707957,0.24755283073399023,0.874384730094737,0.3010607755104845,0.8027271914540134,0.007399260073992597,0.06644730263815721
gRNA_CDK8_targ_824,CDK8,targeting,-3.631872843597713,-3.436712441709477,0.018836414809996017,-2.3499162901657313,-3.436712441709477,895.290367387485,24123.0,-0.35965132461737004,-0.8303670264582748,-0.6868041496531604,-0.6256075002429351,-0.6868041496531604,0.44854014535653897,-0.5657667624855596,0.6265591742736609,0.16977751904821345,0.44854014535653897,-0.10873263201325377,-0.10873263201325377,-0.10873263201325377,0.2120677028809037,0.8584871325840795,0.06998331310528423,0.7253782919476265,0.4130507287271469,0.9369007754442418,0.1204879512048795,0.3614638536146385
gRNA_CDK8_targ_825,CDK8,targeting,-3.961500492844211,-3.5943071007244747,-2.1398430700676023,-3.2318835545454294,-3.5943071007244747,412.143826514654,12665.0,-1.9057853168503571,-2.786014917770984,-0.7585327593622856,-1.8167776646612088,-1.9057853168503571,-0.12192966697241907,0.47120533247131513,1.1023350964629877,0.48387025398729455,0.47120533247131513,0.420393326346984,0.420393326346984,0.420393326346984,0.5209080929326368,0.8331011990663636,0.4028557704475217,0.999998836974661,0.19710081161812665,0.9869173671733509,0.475052494750525,0.7918734528289141
gRNA_CDK8_targ_826,CDK8,targeting,-6.289268877505521,-3.7305484770423036,-2.159320168738443,-4.0597125077620895,-3.7305484770423036,1075.153909267345,30096.0,0.6613984700399802,0.04760183127297323,-2.7545750077540787,-0.6818582354803752,0.04760183127297323,-0.6135775109112507,-0.2430773380157658,-0.08569699972365799,-0.31411728288355817,-0.2430773380157658,-0.639413223558493,-0.639413223558493,-0.639413223558493,0.1350016546731872,0.6558619522683741,0.0577459239160045,0.6827977662328413,0.35317466259913166,0.8238372659479378,0.007399260073992597,0.06644730263815721
gRNA_CDK8_targ_827,CDK8,targeting,-4.197953834682082,-3.2264578732150353,-2.668050045232708,-3.3641539177099418,-3.2264578732150353,698.0318049091662,18808.0,0.9411147515045665,-1.3882863680045991,-2.8636100864852727,-1.103593900995102,-1.3882863680045991,-0.20720061262081382,0.016105464884603498,-0.6634842805666934,-0.2848598094343013,-0.20720061262081382,-0.1829819568047671,-0.1829819568047671,-0.1829819568047671,0.4852510942393419,0.8234528654066642,0.1298345136943958,0.7912148837725236,0.3590115908408657,0.8238372659479378,0.0841915808419158,0.28983986847216914
gRNA_CDK8_targ_828,CDK8,targeting,-3.5408452374231545,-7.059558233614247,-2.981758118488188,-4.5273871965085295,-3.5408452374231545,397.4109469967138,10547.0,-2.0081003020426644,-3.878224571254599,-3.626470508231245,-3.1709317938428363,-3.626470508231245,-0.11712568556428474,-0.0860910373736528,-0.8206968572080369,-0.3413045267153248,-0.11712568556428474,-0.30854399442815617,-0.30854399442815617,-0.30854399442815617,0.034487610870916306,0.44815196476277347,0.2829027503696619,0.7654969711217874,0.3215884832956571,0.8147942587172216,0.0454954504549545,0.19528707506607826
gRNA_CDK8_targ_829,CDK8,targeting,-3.498214822484648,-4.588751847805867,-2.3156332329609675,-3.4675333010838276,-3.498214822484648,274.90012648671814,7407.0,-5.036738809607373,-3.155202313806313,-0.9442683635616428,-3.0454031623251097,-3.155202313806313,-0.7199361261368382,-0.1799807660085614,0.6872573565503967,-0.07088651186500099,-0.1799807660085614,0.9165456365769408,0.9165456365769408,0.9165456365769408,0.425339671510066,0.8183344458602492,0.2746227929980943,0.7540158057217092,0.47582174314915926,0.8529175041347372,0.19698030196980304,0.9418027269438005
gRNA_CDK8_targ_830,CDK8,targeting,-5.000479570638976,-4.3518942130302305,0.09118547024615287,-3.0870627711410186,-4.3518942130302305,31.01063898533189,823.0,-3.733510976739193,-1.1499749279764444,-1.2108589271735164,-2.0314482772963847,-1.2108589271735164,-0.3791752494528793,-0.9001039564004673,1.3911080801651345,0.03727629143726263,-0.3791752494528793,2.2940979539116344,2.2940979539116344,2.2940979539116344,0.2836751624844207,0.8094358273698433,0.41002866104658936,0.9760903481668807,0.25861818330588865,0.8413050981126681,0.007599240075992402,0.29219613249942616
