Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,0.25839793,99.74160207,1580,1579,387,1,386,0,53,0,386,0,0,333,0,53,0,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,1580,1579,952,0,952,0,0,33,919,0,33,919,0,0,0,0,gRNA_CDK7_targ_2_1
Reference,100.0,0.0,1580,1579,1,1,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_2_2
HDR,0.51413882,99.48586118,1580,1579,1167,6,1161,0,0,33,1128,0,33,1128,0,0,0,0,gRNA_CDK7_targ_2_2
Reference,0.43103448,99.56896552,1580,1579,232,1,231,0,53,0,231,0,0,178,0,53,0,0,gRNA_CDK7_targ_2_3
HDR,88.84501481,11.15498519,1580,1579,1013,900,113,0,0,33,80,0,33,80,0,0,0,0,gRNA_CDK7_targ_2_3
Reference,1.47058824,98.52941176,803,803,136,2,134,0,0,0,134,0,0,134,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,28.44677138,71.55322862,803,803,573,163,410,0,163,0,252,158,0,247,0,5,0,0,gRNA_CDK7_targ_3_4
Reference,17.50531538,82.49468462,3779,3779,1411,247,1164,0,10,0,1154,10,0,1154,0,0,0,0,gRNA_CDK7_targ_4_5
HDR,32.47248095,67.52751905,3779,3779,2362,767,1595,0,0,0,1595,0,0,1595,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,0.4415011,99.5584989,1722,1719,453,2,451,0,0,1,451,0,0,450,0,0,1,0,gRNA_CDK7_targ_5_6
HDR,34.38735178,65.61264822,1722,1719,1265,435,830,0,0,0,830,0,0,830,0,0,0,0,gRNA_CDK7_targ_5_6
Reference,,,980,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_7_7
HDR,22.33115468,77.66884532,980,973,918,205,713,0,0,127,679,0,34,586,0,0,93,0,gRNA_CDK7_targ_7_7
Reference,0.0,100.0,980,973,205,0,205,0,0,0,205,0,0,205,0,0,0,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,980,973,710,0,710,0,0,127,676,0,34,583,0,0,93,0,gRNA_CDK7_targ_7_8
Reference,,,980,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_7_9
HDR,35.89385475,64.10614525,980,973,716,257,459,0,0,127,334,0,125,332,0,0,2,0,gRNA_CDK7_targ_7_9
Reference,95.58823529,4.41176471,1983,1983,68,65,3,0,0,0,3,0,0,3,0,0,0,0,gRNA_CDK7_targ_8_10
HDR,70.73569482,29.26430518,1983,1983,1835,1298,537,0,0,2,537,0,0,535,0,0,2,0,gRNA_CDK7_targ_8_10
Reference,0.47732697,99.52267303,1201,1201,419,2,417,0,342,2,111,304,2,73,0,38,0,0,gRNA_CDK7_targ_9_11
HDR,98.17708333,1.82291667,1201,1201,768,754,14,0,0,0,14,0,0,14,0,0,0,0,gRNA_CDK7_targ_9_11
Reference,2.4,97.6,616,608,125,3,122,0,119,0,3,119,0,3,0,0,0,0,gRNA_CDK7_targ_10_12
HDR,96.21848739,3.78151261,616,608,476,458,18,0,0,0,18,0,0,18,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,5.08474576,94.91525424,2163,2163,118,6,112,0,0,0,112,0,0,112,0,0,0,0,gRNA_CDK7_targ_13_13
HDR,55.83941606,44.16058394,2163,2163,1644,918,726,0,0,5,722,0,4,721,0,0,1,0,gRNA_CDK7_targ_13_13
Reference,100.0,0.0,1274,1274,4,4,0,0,0,0,0,0,0,0,0,0,0,0,gRNA_CDK7_targ_14_14
HDR,42.02586207,57.97413793,1274,1274,928,390,538,0,0,1,537,0,1,537,0,0,0,0,gRNA_CDK7_targ_14_14
Reference,61.01694915,38.98305085,1431,1431,295,180,115,0,95,94,22,0,0,20,93,1,0,1,gRNA_CDK7_targ_15_15
HDR,2.22222222,97.77777778,1431,1431,1035,23,1012,0,1,1,1012,0,0,1010,0,1,1,0,gRNA_CDK7_targ_15_15
