Amplicon,Unmodified%,Modified%,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions,Guide_ID
Reference,8.65384615,91.34615385,910,910,520,45,475,0,6,1,470,5,0,468,0,1,1,0,gRNA_CDK7_targ_2_1
HDR,0.0,100.0,910,910,387,0,387,0,0,1,386,0,1,386,0,0,0,0,gRNA_CDK7_targ_2_1
Reference,83.33333333,16.66666667,910,910,54,45,9,0,6,0,4,5,0,3,0,1,0,0,gRNA_CDK7_targ_2_2
HDR,2.27848101,97.72151899,910,910,395,9,386,0,0,1,385,0,1,385,0,0,0,0,gRNA_CDK7_targ_2_2
Reference,8.80626223,91.19373777,910,910,511,45,466,0,6,1,461,5,0,459,0,1,1,0,gRNA_CDK7_targ_2_3
HDR,97.15762274,2.84237726,910,910,387,376,11,0,0,1,10,0,1,10,0,0,0,0,gRNA_CDK7_targ_2_3
Reference,0.0,100.0,2056,2052,1,0,1,0,0,0,1,0,0,1,0,0,0,0,gRNA_CDK7_targ_3_4
HDR,20.5371248,79.4628752,2056,2052,1899,390,1509,0,188,2,1348,160,0,1320,1,27,1,0,gRNA_CDK7_targ_3_4
Reference,3.99419027,96.00580973,4905,4905,1377,55,1322,0,273,0,1052,270,0,1049,0,3,0,0,gRNA_CDK7_targ_4_5
HDR,74.82035068,25.17964932,4905,4905,3479,2603,876,0,0,0,876,0,0,876,0,0,0,0,gRNA_CDK7_targ_4_5
Reference,0.0,100.0,2606,2606,931,0,931,0,1,1,929,1,1,929,0,0,0,0,gRNA_CDK7_targ_5_6
HDR,0.69752695,99.30247305,2606,2606,1577,11,1566,0,0,311,1264,0,302,1255,0,0,9,0,gRNA_CDK7_targ_5_6
Reference,45.91836735,54.08163265,4199,4199,294,135,159,0,141,2,19,138,2,16,0,3,0,0,gRNA_CDK7_targ_7_7
HDR,0.06347191,99.93652809,4199,4199,3151,2,3149,0,0,0,3149,0,0,3149,0,0,0,0,gRNA_CDK7_targ_7_7
Reference,40.78549849,59.21450151,4199,4199,331,135,196,0,141,2,56,138,2,53,0,3,0,0,gRNA_CDK7_targ_7_8
HDR,0.0,100.0,4199,4199,3153,0,3153,0,0,0,3153,0,0,3153,0,0,0,0,gRNA_CDK7_targ_7_8
Reference,40.90909091,59.09090909,4199,4199,330,135,195,0,141,2,55,138,2,52,0,3,0,0,gRNA_CDK7_targ_7_9
HDR,68.29422955,31.70577045,4199,4199,3154,2154,1000,0,0,0,1000,0,0,1000,0,0,0,0,gRNA_CDK7_targ_7_9
Reference,93.00087489,6.99912511,3049,3049,1143,1063,80,0,0,20,60,0,20,60,0,0,0,0,gRNA_CDK7_targ_8_10
HDR,93.47702779,6.52297221,3049,3049,1763,1648,115,0,0,4,111,0,4,111,0,0,0,0,gRNA_CDK7_targ_8_10
Reference,73.78752887,26.21247113,7702,7702,866,639,227,0,0,3,224,0,3,224,0,0,0,0,gRNA_CDK7_targ_9_11
HDR,96.22166247,3.77833753,7702,7702,6749,6494,255,0,0,8,251,0,4,247,0,0,4,0,gRNA_CDK7_targ_9_11
Reference,1.39664804,98.60335196,837,837,358,5,353,0,353,0,5,348,0,0,0,5,0,0,gRNA_CDK7_targ_10_12
HDR,96.86847599,3.13152401,837,837,479,464,15,0,0,1,14,0,1,14,0,0,0,0,gRNA_CDK7_targ_10_12
Reference,20.40175769,79.59824231,6491,6489,1593,325,1268,0,0,2,1268,0,0,1266,0,0,2,0,gRNA_CDK7_targ_13_13
HDR,56.40522876,43.59477124,6491,6489,4590,2589,2001,0,12,4,1989,10,2,1985,0,2,2,0,gRNA_CDK7_targ_13_13
